Timestamp,11WD7NEUR1B--G-I,11WD7NEUR1B--F-L,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O
2021-03-14 21:00:00,983,0,0,0,,0,0
2021-03-14 22:00:00,984,0,0,0,,0,0
2021-03-14 23:00:00,1015,0,0,0,,0,0
2021-03-15 00:00:00,862,0,0,0,,0,0
2021-03-15 01:00:00,758,0,0,0,,0,0
2021-03-15 02:00:00,745,0,0,0,,0,0
2021-03-15 03:00:00,745,0,0,0,,0,0
2021-03-15 04:00:00,774,241,0,0,,0,0
2021-03-15 05:00:00,1003,557,0,0,,0,0
2021-03-15 06:00:00,1015,676,0,0,,0,0
2021-03-15 07:00:00,1016,949,0,0,,0,0
2021-03-15 08:00:00,1019,1014,0,0,,0,0
2021-03-15 09:00:00,1013,1017,0,0,,0,0
2021-03-15 10:00:00,1016,1013,0,0,,0,0
2021-03-15 11:00:00,1020,1014,0,0,,0,0
2021-03-15 12:00:00,1014,1012,0,0,,0,0
2021-03-15 13:00:00,1016,1019,0,0,,0,0
2021-03-15 14:00:00,1012,1005,0,0,,0,0
2021-03-15 15:00:00,1014,882,0,0,,0,0
2021-03-15 16:00:00,1011,882,0,0,,0,0
2021-03-15 17:00:00,1017,1010,0,0,,0,0
2021-03-15 18:00:00,1016,1024,0,0,,0,0
2021-03-15 19:00:00,1026,1027,0,0,,0,0
2021-03-15 20:00:00,1025,1023,0,0,,0,0
2021-03-15 21:00:00,1024,1006,0,0,,0,0
2021-03-15 22:00:00,1022,972,0,0,,0,0
2021-03-15 23:00:00,1024,958,0,0,,0,0
2021-03-16 00:00:00,1030,957,0,0,,0,0
2021-03-16 01:00:00,1023,911,0,0,,0,0
2021-03-16 02:00:00,1026,911,0,0,,0,0
2021-03-16 03:00:00,1024,910,0,0,,0,0
2021-03-16 04:00:00,1026,857,14,0,,0,0
2021-03-16 05:00:00,1024,915,155,0,,0,0
2021-03-16 06:00:00,1024,957,229,0,,0,0
2021-03-16 07:00:00,1026,953,287,0,,0,0
2021-03-16 08:00:00,1029,961,292,0,,0,0
2021-03-16 09:00:00,1028,965,294,0,,0,0
2021-03-16 10:00:00,1032,1004,293,0,,0,0
2021-03-16 11:00:00,1027,1014,292,0,,0,0
2021-03-16 12:00:00,1030,1020,293,0,,0,0
2021-03-16 13:00:00,1026,1006,293,0,,0,0
2021-03-16 14:00:00,1028,1008,295,0,,0,0
2021-03-16 15:00:00,1027,1007,294,0,,0,0
2021-03-16 16:00:00,1032,1006,294,0,,0,0
2021-03-16 17:00:00,1029,1004,294,0,,0,0
2021-03-16 18:00:00,1030,1005,295,0,,0,0
2021-03-16 19:00:00,1033,1008,294,0,,0,0
2021-03-16 20:00:00,1034,1010,292,0,,0,0
2021-03-16 21:00:00,1032,1011,293,0,,0,0
2021-03-16 22:00:00,1036,1011,294,0,,0,0
2021-03-16 23:00:00,1033,1034,235,0,,0,0
2021-03-17 00:00:00,1028,1028,145,0,,0,0
2021-03-17 01:00:00,1033,1033,147,0,,0,0
2021-03-17 02:00:00,1030,1027,144,0,,0,0
2021-03-17 03:00:00,1030,1019,144,0,,0,0
2021-03-17 04:00:00,1011,1023,143,0,,0,26
2021-03-17 05:00:00,1012,1021,156,0,,0,284
2021-03-17 06:00:00,1020,1025,259,0,,0,547
2021-03-17 07:00:00,1014,1028,293,0,,0,586
2021-03-17 08:00:00,1027,1019,292,0,,0,584
2021-03-17 09:00:00,1028,1026,292,0,,0,584
2021-03-17 10:00:00,1026,1022,292,0,,0,584
2021-03-17 11:00:00,1018,1018,288,0,,0,586
2021-03-17 12:00:00,1014,1022,284,0,,0,584
2021-03-17 13:00:00,1019,1022,283,0,,0,585
2021-03-17 14:00:00,1016,1026,284,0,,0,586
2021-03-17 15:00:00,1021,1024,284,0,,0,586
2021-03-17 16:00:00,1019,1026,284,0,,0,586
2021-03-17 17:00:00,1027,1026,284,0,,0,586
2021-03-17 18:00:00,1021,1023,284,0,,0,609
2021-03-17 19:00:00,1018,1027,285,0,,0,602
2021-03-17 20:00:00,1020,1028,285,0,,0,602
2021-03-17 21:00:00,1014,1027,285,0,,0,601
2021-03-17 22:00:00,1020,1027,278,0,,0,600
2021-03-17 23:00:00,1018,1025,234,0,,0,603
2021-03-18 00:00:00,1022,1024,225,0,,0,602
2021-03-18 01:00:00,1020,1032,201,0,,0,601
2021-03-18 02:00:00,1024,1034,171,0,,0,601
2021-03-18 03:00:00,1020,1021,180,0,,0,600
2021-03-18 04:00:00,1018,1024,272,0,,0,600
2021-03-18 05:00:00,1017,1021,287,0,,0,599
2021-03-18 06:00:00,1013,1026,292,0,,0,599
2021-03-18 07:00:00,1020,1027,291,0,,0,600
2021-03-18 08:00:00,1020,1027,292,0,,0,600
2021-03-18 09:00:00,1023,1015,292,0,,0,600
2021-03-18 10:00:00,1021,1025,291,0,,0,598
2021-03-18 11:00:00,1015,1025,292,0,,0,600
2021-03-18 12:00:00,1020,1025,292,0,,0,601
2021-03-18 13:00:00,1010,1021,291,0,,0,605
2021-03-18 14:00:00,1016,1023,293,0,,0,625
2021-03-18 15:00:00,992,1021,293,0,,0,622
2021-03-18 16:00:00,970,1027,292,0,,0,623
2021-03-18 17:00:00,958,1022,292,0,,0,618
2021-03-18 18:00:00,920,1017,293,0,,0,622
2021-03-18 19:00:00,918,1021,292,0,,0,626
2021-03-18 20:00:00,1005,1026,292,0,,0,615
2021-03-18 21:00:00,1018,1025,293,0,,0,625
2021-03-18 22:00:00,1020,1027,292,0,,0,625
2021-03-18 23:00:00,1019,1022,294,0,,0,627
2021-03-19 00:00:00,1016,1023,297,0,,0,627
2021-03-19 01:00:00,1017,1026,296,0,,0,616
2021-03-19 02:00:00,1018,1010,293,0,,0,580
2021-03-19 03:00:00,1020,983,266,0,,0,600
2021-03-19 04:00:00,1018,1011,260,0,,0,600
2021-03-19 05:00:00,1014,1017,295,0,,0,600
2021-03-19 06:00:00,1018,1023,295,0,,0,601
2021-03-19 07:00:00,1017,1020,295,0,,0,624
2021-03-19 08:00:00,1012,1022,294,0,,0,623
2021-03-19 09:00:00,1016,1023,295,0,,0,616
2021-03-19 10:00:00,1017,1027,252,0,,0,613
2021-03-19 11:00:00,1013,1027,146,0,,0,444
2021-03-19 12:00:00,1014,1028,144,0,,0,299
2021-03-19 13:00:00,1012,1019,144,0,,0,268
2021-03-19 14:00:00,1009,1025,144,0,,0,269
2021-03-19 15:00:00,1013,1025,145,0,,0,269
2021-03-19 16:00:00,1009,1018,147,0,,0,399
2021-03-19 17:00:00,1012,1024,255,0,,0,616
2021-03-19 18:00:00,1015,1026,294,0,,0,617
2021-03-19 19:00:00,1012,1025,294,0,,0,615
2021-03-19 20:00:00,1014,1027,294,0,,0,604
2021-03-19 21:00:00,1013,1030,294,0,,0,585
2021-03-19 22:00:00,1016,1032,294,0,,0,585
2021-03-19 23:00:00,1014,1017,294,0,,0,587
2021-03-20 00:00:00,1013,1018,294,0,,0,588
2021-03-20 01:00:00,1015,1024,293,0,,0,586
2021-03-20 02:00:00,1017,1025,294,0,,0,561
2021-03-20 03:00:00,1019,1031,293,0,,0,102
2021-03-20 04:00:00,1019,1030,292,0,,0,0
2021-03-20 05:00:00,1010,1026,290,0,,0,0
2021-03-20 06:00:00,1021,1023,292,0,,0,0
2021-03-20 07:00:00,1023,1007,292,0,,0,0
2021-03-20 08:00:00,1026,1016,292,0,,0,0
2021-03-20 09:00:00,1024,1013,255,0,,0,0
2021-03-20 10:00:00,1025,1020,175,0,,0,0
2021-03-20 11:00:00,1025,1020,175,0,,0,0
2021-03-20 12:00:00,1023,1023,177,0,,0,0
2021-03-20 13:00:00,1023,1009,177,0,,0,0
2021-03-20 14:00:00,1026,1003,176,0,,0,0
2021-03-20 15:00:00,1023,1005,175,0,,0,0
2021-03-20 16:00:00,1025,1005,146,0,,0,0
2021-03-20 17:00:00,1024,1013,230,0,,0,0
2021-03-20 18:00:00,1027,1016,273,0,,0,0
2021-03-20 19:00:00,1022,1018,293,0,,0,0
2021-03-20 20:00:00,1024,1015,268,0,,0,0
2021-03-20 21:00:00,1030,1017,206,0,,0,0
2021-03-20 22:00:00,1028,1019,189,0,,0,0
2021-03-20 23:00:00,1020,1010,187,0,,0,0
2021-03-21 00:00:00,853,726,146,0,,0,0
2021-03-21 01:00:00,750,559,145,0,,0,0
2021-03-21 02:00:00,619,486,144,0,,0,0
2021-03-21 03:00:00,567,487,144,0,,0,0
2021-03-21 04:00:00,559,484,146,0,,0,0
2021-03-21 05:00:00,555,485,144,0,,0,0
2021-03-21 06:00:00,486,484,143,0,,0,0
2021-03-21 07:00:00,486,482,143,0,,0,0
2021-03-21 08:00:00,484,483,144,0,,0,0
2021-03-21 09:00:00,487,481,143,0,,0,0
2021-03-21 10:00:00,532,484,142,0,,0,0
2021-03-21 11:00:00,775,513,142,0,,0,0
2021-03-21 12:00:00,888,508,143,0,,0,0
2021-03-21 13:00:00,656,486,144,0,,0,0
2021-03-21 14:00:00,491,479,143,0,,0,0
2021-03-21 15:00:00,485,483,143,0,,0,0
2021-03-21 16:00:00,487,488,143,0,,0,0
2021-03-21 17:00:00,792,741,143,0,,0,0
2021-03-21 18:00:00,1008,1008,193,0,,0,0
2021-03-21 19:00:00,1024,1016,280,0,,0,0
2021-03-21 20:00:00,1021,1016,293,0,,0,0
2021-03-21 21:00:00,1020,1014,292,0,,0,0
2021-03-21 22:00:00,1025,1005,292,0,,0,0
2021-03-21 23:00:00,1024,1002,245,0,,0,0
2021-03-22 00:00:00,1026,1010,160,0,,0,0
2021-03-22 01:00:00,1027,1006,142,0,,0,0
2021-03-22 02:00:00,1017,1009,142,0,,0,0
2021-03-22 03:00:00,1021,1017,141,0,,0,0
2021-03-22 04:00:00,983,963,135,0,,77,58
2021-03-22 05:00:00,1024,1014,131,5,,243,333
2021-03-22 06:00:00,1029,1026,167,104,,269,450
2021-03-22 07:00:00,1025,1031,258,182,,293,548
2021-03-22 08:00:00,1025,1031,297,277,,349,628
2021-03-22 09:00:00,1025,1028,296,288,,349,626
2021-03-22 10:00:00,1021,1033,294,292,,349,627
2021-03-22 11:00:00,1022,1031,294,292,,348,626
2021-03-22 12:00:00,1026,1033,295,292,,492,625
2021-03-22 13:00:00,1029,1020,294,292,,619,625
2021-03-22 14:00:00,1019,1012,294,294,,620,628
2021-03-22 15:00:00,1017,1016,294,296,,618,628
2021-03-22 16:00:00,1016,1007,294,293,,620,629
2021-03-22 17:00:00,1020,1007,295,292,,620,629
2021-03-22 18:00:00,1017,1014,295,293,,622,629
2021-03-22 19:00:00,1017,1014,295,294,,623,630
2021-03-22 20:00:00,1020,1014,294,294,,623,629
2021-03-22 21:00:00,1017,1015,295,294,,625,631
2021-03-22 22:00:00,1017,1011,294,294,,624,628
2021-03-22 23:00:00,1022,1016,295,294,,624,545
2021-03-23 00:00:00,1019,1018,295,294,,625,466
2021-03-23 01:00:00,1018,1016,294,301,,625,458
2021-03-23 02:00:00,1021,1018,295,294,,625,453
2021-03-23 03:00:00,1016,1012,289,294,,625,454
2021-03-23 04:00:00,1019,1022,288,292,,625,454
2021-03-23 05:00:00,1018,1020,288,293,,623,492
2021-03-23 06:00:00,1018,1013,287,292,,623,562
2021-03-23 07:00:00,1017,1011,288,292,,624,631
2021-03-23 08:00:00,1020,1010,288,292,,624,630
2021-03-23 09:00:00,1015,1013,287,293,,623,629
2021-03-23 10:00:00,1015,1016,293,292,,623,623
2021-03-23 11:00:00,1017,1012,293,294,,621,568
2021-03-23 12:00:00,1015,1010,295,292,,624,565
2021-03-23 13:00:00,1016,1011,294,290,,620,467
2021-03-23 14:00:00,954,1003,294,290,,623,451
2021-03-23 15:00:00,859,1012,293,290,,621,421
2021-03-23 16:00:00,995,1005,294,291,,619,521
2021-03-23 17:00:00,1015,1008,295,295,,588,623
2021-03-23 18:00:00,1015,1007,294,298,,620,629
2021-03-23 19:00:00,1015,1008,294,297,,622,630
2021-03-23 20:00:00,1012,1013,296,297,,621,629
2021-03-23 21:00:00,1014,1007,295,295,,622,631
2021-03-23 22:00:00,1012,1003,294,294,,621,630
2021-03-23 23:00:00,1017,1009,295,287,,617,630
2021-03-24 00:00:00,1015,1012,167,182,,411,628
2021-03-24 01:00:00,1016,1010,148,147,,266,625
2021-03-24 02:00:00,1013,1011,148,146,,268,626
2021-03-24 03:00:00,1015,1009,147,146,,272,626
2021-03-24 04:00:00,1016,1012,164,161,,302,624
2021-03-24 05:00:00,1020,1004,280,280,,582,620
2021-03-24 06:00:00,1014,1010,294,298,,622,626
2021-03-24 07:00:00,1017,1013,296,298,,620,623
2021-03-24 08:00:00,1015,1009,293,295,,621,625
2021-03-24 09:00:00,1019,1014,210,219,,482,623
2021-03-24 10:00:00,1021,1009,148,146,,275,388
2021-03-24 11:00:00,1020,1009,147,145,,270,375
2021-03-24 12:00:00,1020,1005,147,145,,271,314
2021-03-24 13:00:00,1018,1003,147,145,,270,282
2021-03-24 14:00:00,1017,1004,147,144,,270,271
2021-03-24 15:00:00,1009,1000,151,148,,310,301
2021-03-24 16:00:00,1008,993,220,224,,514,576
2021-03-24 17:00:00,1010,999,297,302,,617,627
2021-03-24 18:00:00,1017,1011,299,304,,620,328
2021-03-24 19:00:00,1012,1004,297,301,,616,0
2021-03-24 20:00:00,1016,1004,296,299,,618,0
2021-03-24 21:00:00,1014,1003,298,299,,619,0
2021-03-24 22:00:00,1014,1004,299,299,,619,0
2021-03-24 23:00:00,1008,1003,300,298,,620,0
2021-03-25 00:00:00,1012,978,299,301,,621,0
2021-03-25 01:00:00,1014,880,300,299,,621,0
2021-03-25 02:00:00,1015,938,299,302,,619,0
2021-03-25 03:00:00,1004,1007,300,300,,621,0
2021-03-25 04:00:00,1018,1004,298,301,,619,0
2021-03-25 05:00:00,1018,1008,299,301,,620,0
2021-03-25 06:00:00,1017,1010,298,301,,626,0
2021-03-25 07:00:00,1011,1014,299,300,,623,0
2021-03-25 08:00:00,1015,1012,299,300,,621,0
2021-03-25 09:00:00,1007,1006,298,299,,616,0
2021-03-25 10:00:00,1008,1009,299,256,,610,0
2021-03-25 11:00:00,973,1004,300,246,,606,0
2021-03-25 12:00:00,882,1010,298,239,,561,0
2021-03-25 13:00:00,772,1006,299,240,,553,0
2021-03-25 14:00:00,685,1007,299,240,,548,0
2021-03-25 15:00:00,591,1000,298,265,,599,0
2021-03-25 16:00:00,540,999,299,298,,610,0
2021-03-25 17:00:00,473,1000,299,299,,610,0
2021-03-25 18:00:00,408,1007,299,299,,612,0
2021-03-25 19:00:00,388,1002,299,300,,610,0
2021-03-25 20:00:00,386,945,298,300,,611,0
2021-03-25 21:00:00,387,945,299,300,,613,0
2021-03-25 22:00:00,10,954,300,299,,616,0
2021-03-25 23:00:00,0,923,300,240,,613,0
2021-03-26 00:00:00,0,981,289,31,,616,0
2021-03-26 01:00:00,0,998,188,0,,606,0
2021-03-26 02:00:00,0,989,177,0,,452,0
2021-03-26 03:00:00,0,995,176,0,,441,0
2021-03-26 04:00:00,0,998,186,0,,467,0
2021-03-26 05:00:00,0,1001,289,0,,611,0
2021-03-26 06:00:00,0,1007,297,0,,613,0
2021-03-26 07:00:00,0,1006,298,0,,613,0
2021-03-26 08:00:00,0,1005,298,0,,600,0
2021-03-26 09:00:00,0,1016,198,0,,260,0
2021-03-26 10:00:00,0,971,142,0,,0,0
2021-03-26 11:00:00,0,562,145,0,,0,0
2021-03-26 12:00:00,0,490,144,0,,0,0
2021-03-26 13:00:00,0,493,143,0,,0,0
2021-03-26 14:00:00,0,652,154,0,,0,0
2021-03-26 15:00:00,0,845,171,0,,0,0
2021-03-26 16:00:00,0,996,202,0,,0,0
2021-03-26 17:00:00,0,995,290,0,,0,0
2021-03-26 18:00:00,0,998,290,0,,0,0
2021-03-26 19:00:00,0,999,289,0,,0,0
2021-03-26 20:00:00,0,1002,275,0,,0,0
2021-03-26 21:00:00,0,998,276,0,,0,0
2021-03-26 22:00:00,0,1001,275,0,,0,0
2021-03-26 23:00:00,0,997,203,0,,0,0
2021-03-27 00:00:00,0,982,187,0,,0,0
2021-03-27 01:00:00,0,676,176,0,,0,0
2021-03-27 02:00:00,0,485,172,0,,0,0
2021-03-27 03:00:00,0,490,174,0,,0,0
2021-03-27 04:00:00,0,492,127,0,,0,0
2021-03-27 05:00:00,0,490,0,0,,0,0
2021-03-27 06:00:00,0,482,122,0,,0,0
2021-03-27 07:00:00,0,484,173,0,,0,0
2021-03-27 08:00:00,0,488,172,0,,0,0
2021-03-27 09:00:00,0,488,172,0,,0,0
2021-03-27 10:00:00,0,495,159,0,,0,0
2021-03-27 11:00:00,0,494,0,0,,0,0
2021-03-27 12:00:00,0,495,0,0,,0,0
2021-03-27 13:00:00,0,497,0,0,,0,0
2021-03-27 14:00:00,0,491,37,0,,0,0
2021-03-27 15:00:00,0,489,156,0,,0,0
2021-03-27 16:00:00,0,717,171,0,,0,0
2021-03-27 17:00:00,0,1009,255,0,,0,0
2021-03-27 18:00:00,0,1008,293,0,,0,0
2021-03-27 19:00:00,0,1010,286,0,,0,0
2021-03-27 20:00:00,0,1006,292,0,,0,0
2021-03-27 21:00:00,0,1007,284,0,,0,0
2021-03-27 22:00:00,0,1007,222,0,,0,0
2021-03-27 23:00:00,0,1006,173,0,,0,0
2021-03-28 00:00:00,0,990,172,0,,0,0
2021-03-28 01:00:00,0,945,172,0,,0,0
2021-03-28 03:00:00,0,780,173,0,,0,0
2021-03-28 04:00:00,0,668,173,0,,0,0
2021-03-28 05:00:00,0,513,172,0,,0,0
2021-03-28 06:00:00,0,486,171,0,,0,0
2021-03-28 07:00:00,0,487,171,0,,0,0
2021-03-28 08:00:00,0,488,172,0,,0,0
2021-03-28 09:00:00,0,485,171,0,,0,0
2021-03-28 10:00:00,0,487,172,0,,0,0
2021-03-28 11:00:00,0,491,174,0,,0,0
2021-03-28 12:00:00,0,504,75,0,,0,0
2021-03-28 13:00:00,0,501,0,0,,0,0
2021-03-28 14:00:00,0,503,0,0,,0,0
2021-03-28 15:00:00,0,501,0,0,,0,0
2021-03-28 16:00:00,0,488,127,0,,0,0
2021-03-28 17:00:00,0,490,173,0,,0,0
2021-03-28 18:00:00,0,767,201,0,,0,0
2021-03-28 19:00:00,0,1012,294,0,,0,0
2021-03-28 20:00:00,0,1007,295,0,,0,0
2021-03-28 21:00:00,0,1012,295,0,,0,0
2021-03-28 22:00:00,0,1005,296,0,,0,0
2021-03-28 23:00:00,0,1002,214,0,,0,0
2021-03-29 00:00:00,0,869,172,0,,0,0
2021-03-29 01:00:00,0,854,172,0,,0,0
2021-03-29 02:00:00,0,861,173,0,,0,0
2021-03-29 03:00:00,0,931,171,0,,0,0
2021-03-29 04:00:00,0,1007,171,0,,0,0
2021-03-29 05:00:00,0,1011,200,0,,0,0
2021-03-29 06:00:00,0,1009,292,0,,0,0
2021-03-29 07:00:00,0,1008,292,0,,0,0
2021-03-29 08:00:00,0,1002,276,0,,0,0
2021-03-29 09:00:00,0,1004,275,0,,0,0
2021-03-29 10:00:00,0,1005,194,0,,0,0
2021-03-29 11:00:00,0,959,189,0,,0,0
2021-03-29 12:00:00,0,545,175,0,,0,0
2021-03-29 13:00:00,0,490,173,0,,0,0
2021-03-29 14:00:00,0,485,173,0,,0,0
2021-03-29 15:00:00,0,487,174,0,,0,0
2021-03-29 16:00:00,0,609,171,0,,0,0
2021-03-29 17:00:00,0,926,181,0,,0,0
2021-03-29 18:00:00,0,992,282,0,,0,0
2021-03-29 19:00:00,0,998,294,0,,0,0
2021-03-29 20:00:00,0,998,294,0,,0,0
2021-03-29 21:00:00,0,1007,294,0,,0,0
2021-03-29 22:00:00,0,1003,291,0,,0,0
2021-03-29 23:00:00,0,1006,295,0,,0,0
2021-03-30 00:00:00,0,1002,295,0,,0,0
2021-03-30 01:00:00,0,1001,295,0,,0,0
2021-03-30 02:00:00,0,998,294,0,,0,0
2021-03-30 03:00:00,0,1003,211,0,,0,0
2021-03-30 04:00:00,0,1005,171,0,,22,0
2021-03-30 05:00:00,0,1002,210,0,,214,0
2021-03-30 06:00:00,0,1001,288,0,,428,0
2021-03-30 07:00:00,0,998,298,0,,572,0
2021-03-30 08:00:00,0,1003,297,0,,602,0
2021-03-30 09:00:00,0,1004,298,0,,600,0
2021-03-30 10:00:00,0,994,297,0,,600,0
2021-03-30 11:00:00,0,997,283,0,,526,0
2021-03-30 12:00:00,0,1002,163,0,,360,0
2021-03-30 13:00:00,0,997,144,0,,265,0
2021-03-30 14:00:00,0,983,145,0,,270,0
2021-03-30 15:00:00,0,985,146,0,,273,0
2021-03-30 16:00:00,0,986,191,0,,401,0
2021-03-30 17:00:00,0,986,281,0,,594,0
2021-03-30 18:00:00,0,988,294,0,,601,0
2021-03-30 19:00:00,0,993,296,0,,608,0
2021-03-30 20:00:00,0,994,298,0,,611,0
2021-03-30 21:00:00,0,995,298,0,,612,0
2021-03-30 22:00:00,0,993,297,0,,614,0
2021-03-30 23:00:00,0,998,298,0,,614,0
2021-03-31 00:00:00,0,998,299,0,,615,0
2021-03-31 01:00:00,0,1001,298,0,,615,0
2021-03-31 02:00:00,0,996,298,0,,616,0
2021-03-31 03:00:00,0,994,298,0,,616,0
2021-03-31 04:00:00,0,1003,299,0,,616,0
2021-03-31 05:00:00,0,1012,299,0,,616,0
2021-03-31 06:00:00,0,1009,299,0,,619,0
2021-03-31 07:00:00,0,1008,270,0,,624,0
2021-03-31 08:00:00,0,1006,229,0,,625,0
2021-03-31 09:00:00,0,1008,230,0,,624,0
2021-03-31 10:00:00,0,1005,225,0,,614,0
2021-03-31 11:00:00,0,1010,189,0,,511,0
2021-03-31 12:00:00,0,1002,189,0,,270,0
2021-03-31 13:00:00,0,1004,190,0,,270,0
2021-03-31 14:00:00,0,997,190,0,,270,0
2021-03-31 15:00:00,0,999,189,0,,267,0
2021-03-31 16:00:00,0,1000,191,0,,285,0
2021-03-31 17:00:00,0,996,261,0,,498,0
2021-03-31 18:00:00,0,997,295,0,,605,0
2021-03-31 19:00:00,0,995,296,0,,608,0
2021-03-31 20:00:00,0,993,297,0,,609,0
2021-03-31 21:00:00,0,1000,297,0,,611,0
2021-03-31 22:00:00,0,993,297,0,,611,0
2021-03-31 23:00:00,0,996,296,0,,611,0
2021-04-01 00:00:00,0,995,266,0,,585,0
2021-04-01 01:00:00,0,1009,158,0,,362,0
2021-04-01 02:00:00,0,1010,146,0,,282,0
2021-04-01 03:00:00,0,1006,158,0,,323,0
2021-04-01 04:00:00,0,999,231,0,,491,0
2021-04-01 05:00:00,0,1002,268,0,,605,0
2021-04-01 06:00:00,0,1005,295,0,,626,0
2021-04-01 07:00:00,0,1001,297,0,,623,0
2021-04-01 08:00:00,0,1002,295,0,,622,0
2021-04-01 09:00:00,0,1002,296,0,,623,0
2021-04-01 10:00:00,0,999,293,0,,604,0
2021-04-01 11:00:00,0,977,189,0,,349,0
2021-04-01 12:00:00,0,802,181,0,,267,0
2021-04-01 13:00:00,0,804,182,0,,270,0
2021-04-01 14:00:00,0,804,183,0,,270,0
2021-04-01 15:00:00,0,875,181,0,,269,0
2021-04-01 16:00:00,0,993,181,0,,272,0
2021-04-01 17:00:00,0,997,181,0,,273,0
2021-04-01 18:00:00,0,991,160,0,,484,0
2021-04-01 19:00:00,0,1000,146,0,,612,0
2021-04-01 20:00:00,0,1003,97,0,,615,0
2021-04-01 21:00:00,0,1001,0,0,,614,0
2021-04-01 22:00:00,0,963,0,0,,616,0
2021-04-01 23:00:00,0,535,0,0,,624,0
2021-04-02 00:00:00,0,0,0,0,,598,0
2021-04-02 01:00:00,0,0,0,0,,422,0
2021-04-02 02:00:00,0,0,0,0,,409,0
2021-04-02 03:00:00,0,0,0,0,,412,0
2021-04-02 04:00:00,0,0,0,0,,406,0
2021-04-02 05:00:00,0,0,0,0,,408,0
2021-04-02 06:00:00,0,0,0,0,,409,0
2021-04-02 07:00:00,0,0,0,0,,443,0
2021-04-02 08:00:00,0,0,0,0,,610,0
2021-04-02 09:00:00,0,0,0,0,,621,0
2021-04-02 10:00:00,0,0,0,0,,535,0
2021-04-02 11:00:00,0,0,0,0,,406,0
2021-04-02 12:00:00,0,0,0,0,,409,0
2021-04-02 13:00:00,0,0,0,0,,408,0
2021-04-02 14:00:00,0,0,0,0,,407,0
2021-04-02 15:00:00,0,0,0,0,,410,0
2021-04-02 16:00:00,0,0,0,0,,408,0
2021-04-02 17:00:00,0,0,41,0,,403,0
2021-04-02 18:00:00,0,0,167,0,,410,0
2021-04-02 19:00:00,0,0,165,0,,433,0
2021-04-02 20:00:00,0,0,247,0,,479,0
2021-04-02 21:00:00,0,0,297,0,,419,0
2021-04-02 22:00:00,0,0,297,0,,403,0
2021-04-02 23:00:00,0,0,295,0,,406,0
2021-04-03 00:00:00,0,0,201,0,,405,0
2021-04-03 01:00:00,0,0,23,0,,412,0
2021-04-03 02:00:00,0,0,0,0,,410,0
2021-04-03 03:00:00,0,0,0,0,,409,0
2021-04-03 04:00:00,0,0,0,0,,409,0
2021-04-03 05:00:00,0,0,0,0,,407,0
2021-04-03 06:00:00,0,0,0,0,,409,0
2021-04-03 07:00:00,0,0,0,0,,407,0
2021-04-03 08:00:00,0,0,0,0,,410,0
2021-04-03 09:00:00,0,0,0,0,,408,0
2021-04-03 10:00:00,0,0,0,0,,408,0
2021-04-03 11:00:00,0,0,0,0,,408,0
2021-04-03 12:00:00,0,0,0,0,,407,0
2021-04-03 13:00:00,0,0,0,0,,410,0
2021-04-03 14:00:00,0,0,0,0,,408,0
2021-04-03 15:00:00,0,0,0,0,,428,0
2021-04-03 16:00:00,0,0,0,0,,408,0
2021-04-03 17:00:00,0,0,0,0,,407,0
2021-04-03 18:00:00,0,0,0,0,,410,0
2021-04-03 19:00:00,0,0,0,0,,408,0
2021-04-03 20:00:00,0,0,0,0,,408,0
2021-04-03 21:00:00,0,0,0,0,,407,0
2021-04-03 22:00:00,0,0,0,0,,409,0
2021-04-03 23:00:00,0,0,0,0,,409,0
2021-04-04 00:00:00,0,0,0,0,,409,0
2021-04-04 01:00:00,0,0,0,0,,410,0
2021-04-04 02:00:00,0,0,0,0,,409,0
2021-04-04 03:00:00,0,0,0,0,,410,0
2021-04-04 04:00:00,0,0,0,0,,487,0
2021-04-04 05:00:00,0,0,0,0,,423,0
2021-04-04 06:00:00,0,0,0,0,,408,0
2021-04-04 07:00:00,0,0,0,0,,410,0
2021-04-04 08:00:00,0,0,0,0,,409,0
2021-04-04 09:00:00,0,0,0,0,,409,0
2021-04-04 10:00:00,0,0,0,0,,409,0
2021-04-04 11:00:00,0,0,0,0,,408,0
2021-04-04 12:00:00,0,0,0,0,,411,0
2021-04-04 13:00:00,0,0,0,0,,407,0
2021-04-04 14:00:00,0,0,0,0,,406,0
2021-04-04 15:00:00,0,0,0,0,,409,0
2021-04-04 16:00:00,0,0,0,0,,408,0
2021-04-04 17:00:00,0,0,0,0,,407,0
2021-04-04 18:00:00,0,0,0,0,,410,0
2021-04-04 19:00:00,0,0,0,0,,408,0
2021-04-04 20:00:00,0,0,0,0,,408,0
2021-04-04 21:00:00,0,0,0,0,,408,0
2021-04-04 22:00:00,0,0,0,0,,407,0
2021-04-04 23:00:00,0,0,0,0,,409,0
2021-04-05 00:00:00,0,0,0,0,,410,0
2021-04-05 01:00:00,0,0,0,0,,408,0
2021-04-05 02:00:00,0,0,0,0,,410,0
2021-04-05 03:00:00,0,0,0,0,,408,0
2021-04-05 04:00:00,0,0,0,0,,409,0
2021-04-05 05:00:00,0,0,0,0,,409,0
2021-04-05 06:00:00,0,0,0,0,,409,0
2021-04-05 07:00:00,0,0,0,0,,408,0
2021-04-05 08:00:00,0,0,0,0,,408,0
