date,start,end,11WD7HERN2S--4-X
28012019,19:00,20:00,380.0
28012019,20:00,21:00,317.0
28012019,21:00,22:00,257.0
28012019,22:00,23:00,258.0
28012019,23:00,00:00,226.0
29012019,00:00,01:00,142.0
29012019,01:00,02:00,129.0
29012019,02:00,03:00,130.0
29012019,03:00,04:00,135.0
29012019,04:00,05:00,188.0
29012019,05:00,06:00,253.0
29012019,06:00,07:00,346.0
29012019,07:00,08:00,351.0
29012019,08:00,09:00,351.0
29012019,09:00,10:00,351.0
29012019,10:00,11:00,369.0
29012019,11:00,12:00,374.0
29012019,12:00,13:00,381.0
29012019,13:00,14:00,364.0
29012019,14:00,15:00,384.0
29012019,15:00,16:00,386.0
29012019,16:00,17:00,386.0
29012019,17:00,18:00,385.0
29012019,18:00,19:00,386.0
29012019,19:00,20:00,386.0
29012019,20:00,21:00,386.0
29012019,21:00,22:00,386.0
29012019,22:00,23:00,385.0
29012019,23:00,00:00,281.0
30012019,00:00,01:00,143.0
30012019,01:00,02:00,112.0
30012019,02:00,03:00,117.0
30012019,03:00,04:00,125.0
30012019,04:00,05:00,145.0
30012019,05:00,06:00,164.0
30012019,06:00,07:00,267.0
30012019,07:00,08:00,350.0
30012019,08:00,09:00,350.0
30012019,09:00,10:00,350.0
30012019,10:00,11:00,342.0
30012019,11:00,12:00,300.0
30012019,12:00,13:00,301.0
30012019,13:00,14:00,303.0
30012019,14:00,15:00,299.0
30012019,15:00,16:00,330.0
30012019,16:00,17:00,371.0
30012019,17:00,18:00,380.0
30012019,18:00,19:00,379.0
30012019,19:00,20:00,371.0
30012019,20:00,21:00,300.0
30012019,21:00,22:00,214.0
30012019,22:00,23:00,189.0
30012019,23:00,00:00,183.0
31012019,00:00,01:00,179.0
31012019,01:00,02:00,160.0
31012019,02:00,03:00,160.0
31012019,03:00,04:00,160.0
31012019,04:00,05:00,167.0
31012019,05:00,06:00,267.0
31012019,06:00,07:00,354.0
31012019,07:00,08:00,368.0
31012019,08:00,09:00,376.0
31012019,09:00,10:00,377.0
31012019,10:00,11:00,375.0
31012019,11:00,12:00,382.0
31012019,12:00,13:00,382.0
31012019,13:00,14:00,379.0
31012019,14:00,15:00,380.0
31012019,15:00,16:00,381.0
31012019,16:00,17:00,380.0
31012019,17:00,18:00,380.0
31012019,18:00,19:00,380.0
31012019,19:00,20:00,380.0
31012019,20:00,21:00,335.0
31012019,21:00,22:00,258.0
31012019,22:00,23:00,194.0
31012019,23:00,00:00,153.0
1022019,00:00,01:00,170.0
1022019,01:00,02:00,220.0
1022019,02:00,03:00,209.0
1022019,03:00,04:00,163.0
1022019,04:00,05:00,184.0
1022019,05:00,06:00,240.0
1022019,06:00,07:00,340.0
1022019,07:00,08:00,366.0
1022019,08:00,09:00,369.0
1022019,09:00,10:00,372.0
1022019,10:00,11:00,382.0
1022019,11:00,12:00,378.0
1022019,12:00,13:00,380.0
1022019,13:00,14:00,380.0
1022019,14:00,15:00,381.0
1022019,15:00,16:00,391.0
1022019,16:00,17:00,391.0
1022019,17:00,18:00,391.0
1022019,18:00,19:00,391.0
1022019,19:00,20:00,391.0
1022019,20:00,21:00,381.0
1022019,21:00,22:00,380.0
1022019,22:00,23:00,316.0
1022019,23:00,00:00,201.0
2022019,00:00,01:00,142.0
2022019,01:00,02:00,134.0
2022019,02:00,03:00,126.0
2022019,03:00,04:00,122.0
2022019,04:00,05:00,140.0
2022019,05:00,06:00,157.0
2022019,06:00,07:00,194.0
2022019,07:00,08:00,230.0
2022019,08:00,09:00,279.0
2022019,09:00,10:00,351.0
2022019,10:00,11:00,376.0
2022019,11:00,12:00,378.0
2022019,12:00,13:00,377.0
2022019,13:00,14:00,371.0
2022019,14:00,15:00,332.0
2022019,15:00,16:00,372.0
2022019,16:00,17:00,371.0
