date,start,end,11WD7LUDW5GSDG1Q,11WD7LUDW5GSDG2O
11102016,06:00,07:00,89.0,89.0
11102016,07:00,08:00,89.0,89.0
11102016,08:00,09:00,89.0,89.0
11102016,09:00,10:00,89.0,89.0
11102016,10:00,11:00,88.5,88.5
11102016,11:00,12:00,88.0,88.0
11102016,12:00,13:00,87.5,87.5
11102016,13:00,14:00,87.0,87.0
11102016,14:00,15:00,87.0,87.0
11102016,15:00,16:00,87.0,87.0
11102016,16:00,17:00,87.5,87.5
11102016,17:00,18:00,87.5,87.5
11102016,18:00,19:00,88.0,88.0
11102016,19:00,20:00,88.0,88.0
11102016,20:00,21:00,88.5,88.5
11102016,21:00,22:00,88.5,88.5
11102016,22:00,23:00,88.0,88.0
11102016,23:00,00:00,88.5,88.5
12102016,00:00,01:00,88.5,88.5
12102016,01:00,02:00,88.5,88.5
12102016,02:00,03:00,88.5,88.5
12102016,03:00,04:00,81.5,81.5
12102016,04:00,05:00,81.5,81.5
12102016,05:00,06:00,81.5,81.5
12102016,06:00,07:00,82.0,82.0
12102016,07:00,08:00,88.5,88.5
12102016,08:00,09:00,89.0,89.0
12102016,09:00,10:00,88.5,88.5
12102016,10:00,11:00,88.5,88.5
12102016,11:00,12:00,88.0,88.0
12102016,12:00,13:00,88.0,88.0
12102016,13:00,14:00,87.5,87.5
12102016,14:00,15:00,87.5,87.5
12102016,15:00,16:00,87.0,87.0
12102016,16:00,17:00,87.0,87.0
12102016,17:00,18:00,87.0,87.0
12102016,18:00,19:00,87.5,87.5
12102016,19:00,20:00,88.0,88.0
12102016,20:00,21:00,88.0,88.0
12102016,21:00,22:00,88.5,88.5
12102016,22:00,23:00,88.5,88.5
12102016,23:00,00:00,89.0,89.0
13102016,00:00,01:00,89.0,89.0
13102016,01:00,02:00,89.0,89.0
13102016,02:00,03:00,89.0,89.0
13102016,03:00,04:00,89.0,89.0
13102016,04:00,05:00,89.0,89.0
13102016,05:00,06:00,89.0,89.0
13102016,06:00,07:00,89.0,89.0
13102016,07:00,08:00,89.0,89.0
13102016,08:00,09:00,89.0,89.0
13102016,09:00,10:00,89.0,89.0
13102016,10:00,11:00,88.5,88.5
13102016,11:00,12:00,88.0,88.0
13102016,12:00,13:00,87.5,87.5
13102016,13:00,14:00,87.0,87.0
13102016,14:00,15:00,87.0,87.0
13102016,15:00,16:00,87.0,87.0
13102016,16:00,17:00,87.0,87.0
13102016,17:00,18:00,87.0,87.0
13102016,18:00,19:00,87.0,87.0
13102016,19:00,20:00,87.5,87.5
13102016,20:00,21:00,87.5,87.5
13102016,21:00,22:00,87.5,87.5
13102016,22:00,23:00,87.5,87.5
13102016,23:00,00:00,54.5,54.5
14102016,00:00,01:00,50.0,50.0
14102016,01:00,02:00,50.0,50.0
14102016,02:00,03:00,49.0,49.0
14102016,03:00,04:00,47.5,47.5
14102016,04:00,05:00,47.5,47.5
14102016,05:00,06:00,49.0,49.0
14102016,06:00,07:00,88.0,88.0
14102016,07:00,08:00,88.5,88.5
14102016,08:00,09:00,88.5,88.5
14102016,09:00,10:00,88.5,88.5
14102016,10:00,11:00,88.0,88.0
14102016,11:00,12:00,87.5,87.5
14102016,12:00,13:00,87.0,87.0
14102016,13:00,14:00,86.5,86.5
14102016,14:00,15:00,84.5,84.5
14102016,15:00,16:00,75.5,75.5
14102016,16:00,17:00,75.5,75.5
14102016,17:00,18:00,84.5,84.5
14102016,18:00,19:00,85.5,85.5
14102016,19:00,20:00,86.0,86.0
14102016,20:00,21:00,86.0,86.0
14102016,21:00,22:00,86.0,86.0
14102016,22:00,23:00,65.0,65.0
14102016,23:00,00:00,64.5,64.5
15102016,00:00,01:00,54.0,54.0
15102016,01:00,02:00,60.0,60.0
15102016,02:00,03:00,60.0,60.0
15102016,03:00,04:00,60.0,60.0
15102016,04:00,05:00,59.5,59.5
15102016,05:00,06:00,60.0,60.0
15102016,06:00,07:00,61.5,61.5
15102016,07:00,08:00,87.5,87.5
15102016,08:00,09:00,87.5,87.5
15102016,09:00,10:00,87.0,87.0
15102016,10:00,11:00,86.0,86.0
15102016,11:00,12:00,86.0,86.0
15102016,12:00,13:00,85.5,85.5
15102016,13:00,14:00,85.0,85.0
15102016,14:00,15:00,85.0,85.0
15102016,15:00,16:00,85.0,85.0
15102016,16:00,17:00,85.0,85.0
15102016,17:00,18:00,85.0,85.0
15102016,18:00,19:00,83.0,83.0
15102016,19:00,20:00,82.0,82.0
15102016,20:00,21:00,86.0,86.0
15102016,21:00,22:00,86.5,86.5
15102016,22:00,23:00,83.5,83.5
15102016,23:00,00:00,87.0,87.0
16102016,00:00,01:00,87.5,87.5
16102016,01:00,02:00,87.5,87.5
16102016,02:00,03:00,88.0,88.0
16102016,03:00,04:00,88.0,88.0
16102016,04:00,05:00,88.0,88.0
16102016,05:00,06:00,88.5,88.5
16102016,06:00,07:00,88.5,88.5
16102016,07:00,08:00,88.5,88.5
16102016,08:00,09:00,88.5,88.5
16102016,09:00,10:00,88.5,88.5
16102016,10:00,11:00,88.5,88.5
16102016,11:00,12:00,88.5,88.5
16102016,12:00,13:00,88.0,88.0
16102016,13:00,14:00,87.0,87.0
16102016,14:00,15:00,86.5,86.5
16102016,15:00,16:00,86.0,86.0
16102016,16:00,17:00,85.5,85.5
16102016,17:00,18:00,85.5,85.5
16102016,18:00,19:00,86.0,86.0
16102016,19:00,20:00,86.0,86.0
16102016,20:00,21:00,86.0,86.0
16102016,21:00,22:00,86.5,86.5
16102016,22:00,23:00,86.5,86.5
16102016,23:00,00:00,87.0,87.0
17102016,00:00,01:00,87.0,87.0
17102016,01:00,02:00,87.5,87.5
17102016,02:00,03:00,87.5,87.5
17102016,03:00,04:00,87.5,87.5
17102016,04:00,05:00,87.5,87.5
17102016,05:00,06:00,88.0,88.0
17102016,06:00,07:00,88.0,88.0
17102016,07:00,08:00,88.0,88.0
17102016,08:00,09:00,88.0,88.0
17102016,09:00,10:00,88.0,88.0
17102016,10:00,11:00,87.5,87.5
17102016,11:00,12:00,86.5,86.5
17102016,12:00,13:00,86.0,86.0
17102016,13:00,14:00,86.0,86.0
17102016,14:00,15:00,86.0,86.0
17102016,15:00,16:00,85.5,85.5
17102016,16:00,17:00,85.5,85.5
17102016,17:00,18:00,85.5,85.5
17102016,18:00,19:00,85.5,85.5
17102016,19:00,20:00,86.0,86.0
17102016,20:00,21:00,86.0,86.0
17102016,21:00,22:00,84.5,84.5
17102016,22:00,23:00,81.0,81.0
17102016,23:00,00:00,84.0,84.0
18102016,00:00,01:00,86.0,86.0
18102016,01:00,02:00,86.5,86.5
18102016,02:00,03:00,86.5,86.5
18102016,03:00,04:00,86.5,86.5
18102016,04:00,05:00,86.5,86.5
18102016,05:00,06:00,86.5,86.5
18102016,06:00,07:00,87.0,87.0
18102016,07:00,08:00,86.5,86.5
18102016,08:00,09:00,87.0,87.0
18102016,09:00,10:00,87.0,87.0
18102016,10:00,11:00,87.0,87.0
18102016,11:00,12:00,86.5,86.5
18102016,12:00,13:00,84.0,84.0
18102016,13:00,14:00,84.5,84.5
18102016,14:00,15:00,85.5,85.5
18102016,15:00,16:00,85.0,85.0
18102016,16:00,17:00,84.5,84.5
18102016,17:00,18:00,85.0,85.0
18102016,18:00,19:00,85.5,85.5
18102016,19:00,20:00,85.5,85.5
18102016,20:00,21:00,86.0,86.0
18102016,21:00,22:00,86.0,86.0
18102016,22:00,23:00,86.5,86.5
18102016,23:00,00:00,86.5,86.5
19102016,00:00,01:00,86.5,86.5
19102016,01:00,02:00,87.0,87.0
19102016,02:00,03:00,87.5,87.5
19102016,03:00,04:00,87.5,87.5
19102016,04:00,05:00,87.5,87.5
19102016,05:00,06:00,87.5,87.5
19102016,06:00,07:00,88.0,88.0
19102016,07:00,08:00,88.0,88.0
19102016,08:00,09:00,88.0,88.0
19102016,09:00,10:00,87.5,87.5
19102016,10:00,11:00,87.5,87.5
19102016,11:00,12:00,87.0,87.0
19102016,12:00,13:00,87.0,87.0
19102016,13:00,14:00,87.0,87.0
19102016,14:00,15:00,86.5,86.5
19102016,15:00,16:00,86.5,86.5
19102016,16:00,17:00,86.5,86.5
19102016,17:00,18:00,86.5,86.5
19102016,18:00,19:00,86.5,86.5
19102016,19:00,20:00,87.0,87.0
19102016,20:00,21:00,87.0,87.0
19102016,21:00,22:00,87.5,87.5
19102016,22:00,23:00,88.0,88.0
19102016,23:00,00:00,88.0,88.0
20102016,00:00,01:00,88.0,88.0
20102016,01:00,02:00,88.5,88.5
20102016,02:00,03:00,88.5,88.5
20102016,03:00,04:00,88.5,88.5
20102016,04:00,05:00,88.5,88.5
20102016,05:00,06:00,88.5,88.5
20102016,06:00,07:00,88.5,88.5
20102016,07:00,08:00,88.5,88.5
20102016,08:00,09:00,88.5,88.5
20102016,09:00,10:00,88.5,88.5
20102016,10:00,11:00,88.5,88.5
20102016,11:00,12:00,89.0,89.0
20102016,12:00,13:00,88.0,88.0
20102016,13:00,14:00,88.0,88.0
20102016,14:00,15:00,88.0,88.0
20102016,15:00,16:00,88.0,88.0
20102016,16:00,17:00,88.5,88.5
20102016,17:00,18:00,88.5,88.5
20102016,18:00,19:00,88.5,88.5
20102016,19:00,20:00,88.5,88.5
20102016,20:00,21:00,88.5,88.5
20102016,21:00,22:00,88.5,88.5
20102016,22:00,23:00,88.5,88.5
20102016,23:00,00:00,88.5,88.5
21102016,00:00,01:00,88.5,88.5
21102016,01:00,02:00,88.5,88.5
21102016,02:00,03:00,88.5,88.5
21102016,03:00,04:00,88.5,88.5
21102016,04:00,05:00,88.5,88.5
21102016,05:00,06:00,88.5,88.5
21102016,06:00,07:00,88.5,88.5
21102016,07:00,08:00,88.5,88.5
21102016,08:00,09:00,88.5,88.5
21102016,09:00,10:00,88.5,88.5
21102016,10:00,11:00,88.5,88.5
21102016,11:00,12:00,88.5,88.5
21102016,12:00,13:00,88.5,88.5
21102016,13:00,14:00,88.5,88.5
21102016,14:00,15:00,88.5,88.5
21102016,15:00,16:00,88.5,88.5
21102016,16:00,17:00,88.5,88.5
21102016,17:00,18:00,88.5,88.5
21102016,18:00,19:00,88.5,88.5
21102016,19:00,20:00,88.5,88.5
21102016,20:00,21:00,88.5,88.5
21102016,21:00,22:00,88.5,88.5
21102016,22:00,23:00,88.5,88.5
21102016,23:00,00:00,88.5,88.5
22102016,00:00,01:00,88.5,88.5
22102016,01:00,02:00,88.5,88.5
22102016,02:00,03:00,88.5,88.5
22102016,03:00,04:00,88.5,88.5
22102016,04:00,05:00,88.5,88.5
22102016,05:00,06:00,88.5,88.5
22102016,06:00,07:00,88.5,88.5
22102016,07:00,08:00,88.5,88.5
22102016,08:00,09:00,88.5,88.5
22102016,09:00,10:00,88.5,88.5
22102016,10:00,11:00,88.5,88.5
22102016,11:00,12:00,88.5,88.5
22102016,12:00,13:00,88.0,88.0
22102016,13:00,14:00,87.5,87.5
22102016,14:00,15:00,87.5,87.5
22102016,15:00,16:00,87.0,87.0
22102016,16:00,17:00,87.0,87.0
22102016,17:00,18:00,87.5,87.5
22102016,18:00,19:00,87.5,87.5
22102016,19:00,20:00,88.0,88.0
22102016,20:00,21:00,88.0,88.0
22102016,21:00,22:00,88.0,88.0
22102016,22:00,23:00,88.0,88.0
22102016,23:00,00:00,88.0,88.0
23102016,00:00,01:00,88.0,88.0
23102016,01:00,02:00,88.0,88.0
23102016,02:00,03:00,88.5,88.5
23102016,03:00,04:00,88.5,88.5
23102016,04:00,05:00,88.5,88.5
23102016,05:00,06:00,88.5,88.5
23102016,06:00,07:00,88.5,88.5
23102016,07:00,08:00,88.5,88.5
23102016,08:00,09:00,88.5,88.5
23102016,09:00,10:00,88.5,88.5
23102016,10:00,11:00,88.5,88.5
23102016,11:00,12:00,88.5,88.5
23102016,12:00,13:00,88.5,88.5
23102016,13:00,14:00,88.5,88.5
23102016,14:00,15:00,87.5,87.5
23102016,15:00,16:00,87.5,87.5
23102016,16:00,17:00,87.0,87.0
23102016,17:00,18:00,87.0,87.0
23102016,18:00,19:00,87.0,87.0
23102016,19:00,20:00,87.0,87.0
23102016,20:00,21:00,87.0,87.0
23102016,21:00,22:00,87.0,87.0
23102016,22:00,23:00,87.5,87.5
23102016,23:00,00:00,87.5,87.5
24102016,00:00,01:00,87.5,87.5
24102016,01:00,02:00,87.5,87.5
24102016,02:00,03:00,87.5,87.5
24102016,03:00,04:00,87.5,87.5
24102016,04:00,05:00,87.5,87.5
24102016,05:00,06:00,87.5,87.5
24102016,06:00,07:00,87.5,87.5
24102016,07:00,08:00,87.5,87.5
24102016,08:00,09:00,87.5,87.5
24102016,09:00,10:00,87.0,87.0
24102016,10:00,11:00,87.0,87.0
24102016,11:00,12:00,87.0,87.0
24102016,12:00,13:00,87.0,87.0
24102016,13:00,14:00,87.0,87.0
24102016,14:00,15:00,87.0,87.0
24102016,15:00,16:00,86.5,86.5
24102016,16:00,17:00,86.5,86.5
24102016,17:00,18:00,86.5,86.5
24102016,18:00,19:00,87.0,87.0
24102016,19:00,20:00,87.0,87.0
24102016,20:00,21:00,87.0,87.0
24102016,21:00,22:00,87.0,87.0
24102016,22:00,23:00,87.0,87.0
24102016,23:00,00:00,87.0,87.0
25102016,00:00,01:00,87.0,87.0
25102016,01:00,02:00,87.0,87.0
25102016,02:00,03:00,87.0,87.0
25102016,03:00,04:00,87.0,87.0
25102016,04:00,05:00,87.0,87.0
25102016,05:00,06:00,87.0,87.0
25102016,06:00,07:00,87.0,87.0
25102016,07:00,08:00,87.0,87.0
25102016,08:00,09:00,87.0,87.0
25102016,09:00,10:00,87.0,87.0
25102016,10:00,11:00,86.5,86.5
25102016,11:00,12:00,86.5,86.5
25102016,12:00,13:00,86.0,86.0
25102016,13:00,14:00,86.0,86.0
25102016,14:00,15:00,85.5,85.5
25102016,15:00,16:00,86.0,86.0
25102016,16:00,17:00,86.0,86.0
25102016,17:00,18:00,86.0,86.0
25102016,18:00,19:00,86.0,86.0
25102016,19:00,20:00,86.0,86.0
25102016,20:00,21:00,80.0,80.0
25102016,21:00,22:00,79.0,79.0
25102016,22:00,23:00,79.5,79.5
25102016,23:00,00:00,87.0,87.0
26102016,00:00,01:00,87.5,87.5
26102016,01:00,02:00,87.5,87.5
26102016,02:00,03:00,87.5,87.5
26102016,03:00,04:00,87.5,87.5
26102016,04:00,05:00,85.5,85.5
26102016,05:00,06:00,84.5,84.5
26102016,06:00,07:00,87.5,87.5
26102016,07:00,08:00,88.0,88.0
26102016,08:00,09:00,88.0,88.0
26102016,09:00,10:00,88.0,88.0
26102016,10:00,11:00,87.5,87.5
26102016,11:00,12:00,87.5,87.5
26102016,12:00,13:00,87.0,87.0
26102016,13:00,14:00,87.0,87.0
26102016,14:00,15:00,87.0,87.0
26102016,15:00,16:00,87.0,87.0
26102016,16:00,17:00,86.5,86.5
26102016,17:00,18:00,87.0,87.0
26102016,18:00,19:00,87.0,87.0
26102016,19:00,20:00,87.5,87.5
26102016,20:00,21:00,87.5,87.5
26102016,21:00,22:00,87.5,87.5
26102016,22:00,23:00,88.0,88.0
26102016,23:00,00:00,88.0,88.0
27102016,00:00,01:00,88.0,88.0
27102016,01:00,02:00,88.5,88.5
27102016,02:00,03:00,88.5,88.5
27102016,03:00,04:00,88.5,88.5
27102016,04:00,05:00,88.5,88.5
27102016,05:00,06:00,88.5,88.5
27102016,06:00,07:00,88.5,88.5
27102016,07:00,08:00,89.0,89.0
27102016,08:00,09:00,89.0,89.0
27102016,09:00,10:00,89.0,89.0
27102016,10:00,11:00,89.0,89.0
27102016,11:00,12:00,88.5,88.5
27102016,12:00,13:00,88.5,88.5
27102016,13:00,14:00,88.0,88.0
27102016,14:00,15:00,87.5,87.5
27102016,15:00,16:00,87.0,87.0
27102016,16:00,17:00,86.0,86.0
27102016,17:00,18:00,86.0,86.0
27102016,18:00,19:00,86.0,86.0
27102016,19:00,20:00,86.5,86.5
27102016,20:00,21:00,86.5,86.5
27102016,21:00,22:00,86.5,86.5
27102016,22:00,23:00,87.0,87.0
27102016,23:00,00:00,88.0,88.0
28102016,00:00,01:00,83.5,83.5
28102016,01:00,02:00,83.0,83.0
28102016,02:00,03:00,83.0,83.0
28102016,03:00,04:00,83.0,83.0
28102016,04:00,05:00,63.5,63.5
28102016,05:00,06:00,76.5,76.5
28102016,06:00,07:00,77.5,77.5
28102016,07:00,08:00,89.0,89.0
28102016,08:00,09:00,89.0,89.0
28102016,09:00,10:00,89.0,89.0
28102016,10:00,11:00,89.0,89.0
28102016,11:00,12:00,89.0,89.0
28102016,12:00,13:00,89.0,89.0
28102016,13:00,14:00,88.5,88.5
28102016,14:00,15:00,88.0,88.0
28102016,15:00,16:00,87.5,87.5
28102016,16:00,17:00,87.5,87.5
28102016,17:00,18:00,87.5,87.5
28102016,18:00,19:00,87.5,87.5
28102016,19:00,20:00,87.5,87.5
28102016,20:00,21:00,88.0,88.0
28102016,21:00,22:00,88.0,88.0
28102016,22:00,23:00,88.0,88.0
28102016,23:00,00:00,88.0,88.0
29102016,00:00,01:00,88.0,88.0
29102016,01:00,02:00,88.0,88.0
29102016,02:00,03:00,88.0,88.0
29102016,03:00,04:00,88.5,88.5
29102016,04:00,05:00,88.5,88.5
29102016,05:00,06:00,88.5,88.5
29102016,06:00,07:00,88.5,88.5
29102016,07:00,08:00,88.5,88.5
29102016,08:00,09:00,88.5,88.5
29102016,09:00,10:00,88.0,88.0
29102016,10:00,11:00,88.0,88.0
29102016,11:00,12:00,88.0,88.0
29102016,12:00,13:00,87.5,87.5
29102016,13:00,14:00,87.0,87.0
29102016,14:00,15:00,86.5,86.5
29102016,15:00,16:00,86.0,86.0
29102016,16:00,17:00,85.5,85.5
29102016,17:00,18:00,86.0,86.0
29102016,18:00,19:00,86.5,86.5
29102016,19:00,20:00,86.5,86.5
29102016,20:00,21:00,87.0,87.0
29102016,21:00,22:00,87.5,87.5
29102016,22:00,23:00,88.0,88.0
29102016,23:00,00:00,88.5,88.5
30102016,00:00,01:00,88.5,88.5
30102016,01:00,02:00,88.0,88.0
30102016,02:00,03:00,88.0,88.0
30102016,02:00,03:00,88.5,88.5
30102016,03:00,04:00,88.0,88.0
30102016,04:00,05:00,88.0,88.0
30102016,05:00,06:00,88.0,88.0
30102016,06:00,07:00,88.0,88.0
30102016,07:00,08:00,88.0,88.0
30102016,08:00,09:00,88.0,88.0
30102016,09:00,10:00,88.0,88.0
30102016,10:00,11:00,88.0,88.0
30102016,11:00,12:00,87.5,87.5
30102016,12:00,13:00,86.5,86.5
30102016,13:00,14:00,86.0,86.0
30102016,14:00,15:00,86.0,86.0
30102016,15:00,16:00,86.0,86.0
30102016,16:00,17:00,86.0,86.0
30102016,17:00,18:00,86.0,86.0
30102016,18:00,19:00,86.5,86.5
30102016,19:00,20:00,87.0,87.0
30102016,20:00,21:00,87.0,87.0
30102016,21:00,22:00,87.0,87.0
30102016,22:00,23:00,87.5,87.5
30102016,23:00,00:00,87.5,87.5
31102016,00:00,01:00,87.5,87.5
31102016,01:00,02:00,88.0,88.0
31102016,02:00,03:00,88.0,88.0
31102016,03:00,04:00,88.0,88.0
31102016,04:00,05:00,88.0,88.0
31102016,05:00,06:00,88.0,88.0
31102016,06:00,07:00,89.0,89.0
31102016,07:00,08:00,89.0,89.0
31102016,08:00,09:00,89.0,89.0
31102016,09:00,10:00,88.5,88.5
31102016,10:00,11:00,88.0,88.0
31102016,11:00,12:00,87.5,87.5
31102016,12:00,13:00,87.0,87.0
31102016,13:00,14:00,86.5,86.5
31102016,14:00,15:00,86.0,86.0
31102016,15:00,16:00,86.0,86.0
31102016,16:00,17:00,86.5,86.5
31102016,17:00,18:00,86.5,86.5
31102016,18:00,19:00,86.5,86.5
31102016,19:00,20:00,87.0,87.0
31102016,20:00,21:00,87.5,87.5
31102016,21:00,22:00,88.0,88.0
31102016,22:00,23:00,88.0,88.0
31102016,23:00,00:00,88.5,88.5
1112016,00:00,01:00,88.5,88.5
1112016,01:00,02:00,89.0,89.0
1112016,02:00,03:00,89.0,89.0
1112016,03:00,04:00,89.0,89.0
1112016,04:00,05:00,89.0,89.0
1112016,05:00,06:00,85.5,85.5
1112016,06:00,07:00,88.5,88.5
1112016,07:00,08:00,87.0,87.0
1112016,08:00,09:00,86.5,86.5
1112016,09:00,10:00,88.5,88.5
1112016,10:00,11:00,88.5,88.5
1112016,11:00,12:00,88.5,88.5
1112016,12:00,13:00,88.5,88.5
1112016,13:00,14:00,88.5,88.5
1112016,14:00,15:00,88.5,88.5
1112016,15:00,16:00,88.5,88.5
1112016,16:00,17:00,84.5,84.5
1112016,17:00,18:00,83.5,83.5
1112016,18:00,19:00,84.0,84.0
1112016,19:00,20:00,88.5,88.5
1112016,20:00,21:00,76.5,76.5
1112016,21:00,22:00,63.5,63.5
1112016,22:00,23:00,63.0,63.0
1112016,23:00,00:00,63.0,63.0
2112016,00:00,01:00,63.0,63.0
2112016,01:00,02:00,63.0,63.0
2112016,02:00,03:00,63.0,63.0
2112016,03:00,04:00,63.0,63.0
2112016,04:00,05:00,63.0,63.0
2112016,05:00,06:00,63.0,63.0
2112016,06:00,07:00,67.0,67.0
2112016,07:00,08:00,86.5,86.5
2112016,08:00,09:00,87.0,87.0
2112016,09:00,10:00,87.0,87.0
2112016,10:00,11:00,86.5,86.5
2112016,11:00,12:00,86.0,86.0
2112016,12:00,13:00,86.0,86.0
2112016,13:00,14:00,86.0,86.0
2112016,14:00,15:00,86.5,86.5
2112016,15:00,16:00,87.0,87.0
2112016,16:00,17:00,87.0,87.0
2112016,17:00,18:00,87.5,87.5
2112016,18:00,19:00,88.0,88.0
2112016,19:00,20:00,88.0,88.0
2112016,20:00,21:00,88.0,88.0
2112016,21:00,22:00,87.0,87.0
2112016,22:00,23:00,56.0,56.0
2112016,23:00,00:00,80.5,80.5
3112016,00:00,01:00,57.5,57.5
3112016,01:00,02:00,56.0,56.0
3112016,02:00,03:00,57.0,57.0
3112016,03:00,04:00,87.0,87.0
3112016,04:00,05:00,88.5,88.5
3112016,05:00,06:00,88.5,88.5
3112016,06:00,07:00,88.5,88.5
3112016,07:00,08:00,88.5,88.5
3112016,08:00,09:00,88.5,88.5
3112016,09:00,10:00,88.5,88.5
3112016,10:00,11:00,88.5,88.5
3112016,11:00,12:00,88.0,88.0
3112016,12:00,13:00,88.0,88.0
3112016,13:00,14:00,87.5,87.5
3112016,14:00,15:00,87.5,87.5
3112016,15:00,16:00,87.0,87.0
3112016,16:00,17:00,87.5,87.5
3112016,17:00,18:00,87.5,87.5
3112016,18:00,19:00,87.5,87.5
3112016,19:00,20:00,88.0,88.0
3112016,20:00,21:00,88.0,88.0
3112016,21:00,22:00,88.5,88.5
3112016,22:00,23:00,88.5,88.5
3112016,23:00,00:00,88.5,88.5
4112016,00:00,01:00,88.5,88.5
4112016,01:00,02:00,88.5,88.5
4112016,02:00,03:00,88.5,88.5
4112016,03:00,04:00,88.5,88.5
4112016,04:00,05:00,88.5,88.5
4112016,05:00,06:00,88.5,88.5
4112016,06:00,07:00,88.5,88.5
4112016,07:00,08:00,88.5,88.5
4112016,08:00,09:00,88.5,88.5
4112016,09:00,10:00,88.5,88.5
4112016,10:00,11:00,88.5,88.5
4112016,11:00,12:00,88.5,88.5
4112016,12:00,13:00,88.5,88.5
4112016,13:00,14:00,88.0,88.0
4112016,14:00,15:00,87.5,87.5
4112016,15:00,16:00,87.5,87.5
4112016,16:00,17:00,87.5,87.5
4112016,17:00,18:00,87.5,87.5
4112016,18:00,19:00,87.5,87.5
4112016,19:00,20:00,87.5,87.5
4112016,20:00,21:00,87.5,87.5
4112016,21:00,22:00,87.5,87.5
4112016,22:00,23:00,87.5,87.5
4112016,23:00,00:00,88.0,88.0
5112016,00:00,01:00,88.0,88.0
5112016,01:00,02:00,87.5,87.5
5112016,02:00,03:00,87.5,87.5
5112016,03:00,04:00,87.5,87.5
5112016,04:00,05:00,87.5,87.5
5112016,05:00,06:00,87.5,87.5
5112016,06:00,07:00,87.0,87.0
5112016,07:00,08:00,87.0,87.0
5112016,08:00,09:00,87.0,87.0
5112016,09:00,10:00,87.0,87.0
5112016,10:00,11:00,86.5,86.5
5112016,11:00,12:00,87.0,87.0
5112016,12:00,13:00,87.0,87.0
5112016,13:00,14:00,87.0,87.0
5112016,14:00,15:00,86.5,86.5
5112016,15:00,16:00,86.5,86.5
5112016,16:00,17:00,86.5,86.5
5112016,17:00,18:00,86.5,86.5
5112016,18:00,19:00,86.5,86.5
5112016,19:00,20:00,86.5,86.5
5112016,20:00,21:00,87.0,87.0
5112016,21:00,22:00,87.0,87.0
5112016,22:00,23:00,87.5,87.5
5112016,23:00,00:00,87.5,87.5
6112016,00:00,01:00,87.5,87.5
6112016,01:00,02:00,88.0,88.0
6112016,02:00,03:00,88.0,88.0
6112016,03:00,04:00,88.0,88.0
6112016,04:00,05:00,88.0,88.0
6112016,05:00,06:00,88.0,88.0
6112016,06:00,07:00,88.0,88.0
6112016,07:00,08:00,88.0,88.0
6112016,08:00,09:00,88.0,88.0
6112016,09:00,10:00,88.0,88.0
6112016,10:00,11:00,87.5,87.5
6112016,11:00,12:00,87.0,87.0
6112016,12:00,13:00,87.0,87.0
6112016,13:00,14:00,87.0,87.0
6112016,14:00,15:00,87.0,87.0
6112016,15:00,16:00,87.5,87.5
6112016,16:00,17:00,87.0,87.0
6112016,17:00,18:00,87.5,87.5
6112016,18:00,19:00,88.0,88.0
6112016,19:00,20:00,88.5,88.5
6112016,20:00,21:00,88.5,88.5
6112016,21:00,22:00,88.5,88.5
6112016,22:00,23:00,73.5,73.5
6112016,23:00,00:00,52.5,52.5
7112016,00:00,01:00,50.5,50.5
7112016,01:00,02:00,49.0,49.0
7112016,02:00,03:00,49.0,49.0
7112016,03:00,04:00,49.0,49.0
7112016,04:00,05:00,49.0,49.0
7112016,05:00,06:00,50.5,50.5
7112016,06:00,07:00,71.0,71.0
7112016,07:00,08:00,88.5,88.5
7112016,08:00,09:00,84.0,84.0
7112016,09:00,10:00,88.5,88.5
7112016,10:00,11:00,88.5,88.5
7112016,11:00,12:00,86.0,86.0
7112016,12:00,13:00,88.0,88.0
7112016,13:00,14:00,88.0,88.0
7112016,14:00,15:00,88.5,88.5
7112016,15:00,16:00,88.5,88.5
7112016,16:00,17:00,88.5,88.5
7112016,17:00,18:00,88.5,88.5
7112016,18:00,19:00,88.5,88.5
7112016,19:00,20:00,89.0,89.0
7112016,20:00,21:00,89.0,89.0
7112016,21:00,22:00,89.0,89.0
7112016,22:00,23:00,89.0,89.0
7112016,23:00,00:00,89.0,89.0
8112016,00:00,01:00,89.0,89.0
8112016,01:00,02:00,89.0,89.0
8112016,02:00,03:00,89.0,89.0
8112016,03:00,04:00,89.0,89.0
8112016,04:00,05:00,89.0,89.0
8112016,05:00,06:00,89.0,89.0
8112016,06:00,07:00,89.0,89.0
8112016,07:00,08:00,89.0,89.0
8112016,08:00,09:00,89.0,89.0
8112016,09:00,10:00,89.0,89.0
8112016,10:00,11:00,89.0,89.0
8112016,11:00,12:00,89.0,89.0
8112016,12:00,13:00,89.0,89.0
8112016,13:00,14:00,88.5,88.5
8112016,14:00,15:00,88.5,88.5
8112016,15:00,16:00,88.5,88.5
8112016,16:00,17:00,88.5,88.5
8112016,17:00,18:00,89.0,89.0
8112016,18:00,19:00,89.0,89.0
8112016,19:00,20:00,89.0,89.0
8112016,20:00,21:00,88.5,88.5
8112016,21:00,22:00,88.5,88.5
8112016,22:00,23:00,88.5,88.5
8112016,23:00,00:00,88.5,88.5
9112016,00:00,01:00,88.5,88.5
9112016,01:00,02:00,88.5,88.5
9112016,02:00,03:00,88.5,88.5
9112016,03:00,04:00,88.5,88.5
9112016,04:00,05:00,88.5,88.5
9112016,05:00,06:00,88.5,88.5
9112016,06:00,07:00,88.5,88.5
