Timestamp,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O,11WD7NEUR1B--F-L,11WD7NEUR1B--G-I
2022-06-16 13:00:00,,,,594.0,538.0,1006.0,1033.0
2022-06-16 14:00:00,,,,595.0,537.0,987.0,1032.0
2022-06-16 15:00:00,,,,593.0,537.0,1004.0,1031.0
2022-06-16 16:00:00,,,,593.0,537.0,1004.0,1032.0
2022-06-16 17:00:00,,,,595.0,536.0,1004.0,1034.0
2022-06-16 18:00:00,,,,596.0,537.0,1008.0,1035.0
2022-06-16 19:00:00,,,,596.0,538.0,1011.0,1044.0
2022-06-16 20:00:00,,,,597.0,539.0,1015.0,1045.0
2022-06-16 21:00:00,,,,597.0,538.0,1011.0,1049.0
2022-06-16 22:00:00,,,,595.0,540.0,1016.0,1043.0
2022-06-16 23:00:00,,,,426.0,539.0,1015.0,1049.0
2022-06-17 00:00:00,,,,0.0,538.0,1018.0,1048.0
2022-06-17 01:00:00,,,,0.0,538.0,1011.0,1044.0
2022-06-17 02:00:00,,,,0.0,539.0,1016.0,1049.0
2022-06-17 03:00:00,,,,0.0,538.0,1017.0,1051.0
2022-06-17 04:00:00,,,,0.0,539.0,1016.0,1052.0
2022-06-17 05:00:00,,,,0.0,538.0,1014.0,1051.0
2022-06-17 06:00:00,,,,0.0,538.0,1011.0,1051.0
2022-06-17 07:00:00,,,,0.0,537.0,1011.0,1050.0
2022-06-17 08:00:00,,,,0.0,537.0,1013.0,1043.0
2022-06-17 09:00:00,,,,0.0,538.0,1007.0,1039.0
2022-06-17 10:00:00,,,,0.0,537.0,1003.0,1032.0
2022-06-17 11:00:00,,,,0.0,537.0,1000.0,1025.0
2022-06-17 12:00:00,,,,0.0,535.0,993.0,1024.0
2022-06-17 13:00:00,,,,0.0,536.0,992.0,1019.0
2022-06-17 14:00:00,,,,0.0,535.0,991.0,1018.0
2022-06-17 15:00:00,,,,0.0,534.0,992.0,1015.0
2022-06-17 16:00:00,,,,0.0,533.0,991.0,1015.0
2022-06-17 17:00:00,,,,0.0,532.0,992.0,1015.0
2022-06-17 18:00:00,,,,0.0,533.0,996.0,1020.0
2022-06-17 19:00:00,,,,0.0,536.0,999.0,1024.0
2022-06-17 20:00:00,,,,0.0,534.0,997.0,1028.0
2022-06-17 21:00:00,,,,0.0,536.0,1000.0,1035.0
2022-06-17 22:00:00,,,,0.0,537.0,993.0,1034.0
2022-06-17 23:00:00,,,,0.0,537.0,1001.0,1031.0
2022-06-18 00:00:00,,,,0.0,539.0,1009.0,1026.0
2022-06-18 01:00:00,,,,0.0,539.0,1007.0,1028.0
2022-06-18 02:00:00,,,,0.0,539.0,1008.0,1034.0
2022-06-18 03:00:00,,,,0.0,539.0,1002.0,1041.0
2022-06-18 04:00:00,,,,0.0,538.0,1011.0,1031.0
2022-06-18 05:00:00,,,,0.0,539.0,1010.0,1034.0
2022-06-18 06:00:00,,,,0.0,538.0,1009.0,1033.0
2022-06-18 07:00:00,,,,0.0,538.0,1007.0,1030.0
2022-06-18 08:00:00,,,,0.0,536.0,1004.0,1018.0
2022-06-18 09:00:00,,,,0.0,536.0,998.0,1014.0
2022-06-18 10:00:00,,,,0.0,534.0,993.0,1004.0
2022-06-18 11:00:00,,,,0.0,533.0,986.0,1000.0
2022-06-18 12:00:00,,,,0.0,524.0,965.0,988.0
2022-06-18 13:00:00,,,,0.0,352.0,782.0,903.0
2022-06-18 14:00:00,,,,0.0,321.0,876.0,838.0
2022-06-18 15:00:00,,,,0.0,476.0,968.0,978.0
2022-06-18 16:00:00,,,,0.0,531.0,969.0,983.0
2022-06-18 17:00:00,,,,0.0,531.0,974.0,989.0
2022-06-18 18:00:00,,,,0.0,531.0,973.0,988.0
2022-06-18 19:00:00,,,,0.0,532.0,980.0,994.0
2022-06-18 20:00:00,,,,0.0,534.0,984.0,1005.0
2022-06-18 21:00:00,,,,0.0,534.0,986.0,1014.0
2022-06-18 22:00:00,,,,0.0,536.0,992.0,1025.0
2022-06-18 23:00:00,,,,0.0,535.0,1001.0,1030.0
2022-06-19 00:00:00,,,,0.0,538.0,998.0,1032.0
2022-06-19 01:00:00,,,,0.0,538.0,1002.0,1028.0
2022-06-19 02:00:00,,,,0.0,537.0,998.0,1027.0
2022-06-19 03:00:00,,,,0.0,538.0,998.0,1028.0
2022-06-19 04:00:00,,,,0.0,538.0,1006.0,1035.0
2022-06-19 05:00:00,,,,0.0,539.0,1012.0,1049.0
2022-06-19 06:00:00,,,,0.0,539.0,1015.0,1052.0
2022-06-19 07:00:00,,,,0.0,538.0,1018.0,1041.0
2022-06-19 08:00:00,,,,0.0,539.0,1019.0,1048.0
2022-06-19 09:00:00,,,,0.0,537.0,1016.0,1044.0
2022-06-19 10:00:00,,,,0.0,505.0,1012.0,1041.0
2022-06-19 11:00:00,,,,0.0,473.0,1010.0,1038.0
2022-06-19 12:00:00,,,,0.0,343.0,941.0,1035.0
2022-06-19 13:00:00,,,,0.0,269.0,737.0,1026.0
2022-06-19 14:00:00,,,,0.0,274.0,834.0,1026.0
2022-06-19 15:00:00,,,,0.0,413.0,761.0,930.0
2022-06-19 16:00:00,,,,0.0,533.0,898.0,927.0
2022-06-19 17:00:00,,,,0.0,537.0,948.0,961.0
2022-06-19 18:00:00,,,,0.0,537.0,1008.0,1034.0
2022-06-19 19:00:00,,,,0.0,536.0,1011.0,1041.0
2022-06-19 20:00:00,,,,0.0,539.0,1014.0,1041.0
2022-06-19 21:00:00,,,,0.0,539.0,1014.0,1049.0
2022-06-19 22:00:00,,,,0.0,538.0,1019.0,1047.0
2022-06-19 23:00:00,,,,0.0,538.0,1013.0,1043.0
2022-06-20 00:00:00,,,,0.0,538.0,1018.0,1049.0
2022-06-20 01:00:00,,,,0.0,539.0,1024.0,1051.0
2022-06-20 02:00:00,,,,0.0,538.0,1028.0,1056.0
2022-06-20 03:00:00,,,,0.0,539.0,1022.0,1052.0
2022-06-20 04:00:00,,,,0.0,539.0,1022.0,1048.0
2022-06-20 05:00:00,,,,0.0,536.0,1019.0,1049.0
2022-06-20 06:00:00,,,,0.0,539.0,1026.0,1053.0
2022-06-20 07:00:00,,,,0.0,538.0,1020.0,1054.0
2022-06-20 08:00:00,,,,0.0,537.0,1025.0,1054.0
2022-06-20 09:00:00,,,,0.0,538.0,1031.0,1056.0
2022-06-20 10:00:00,,,,0.0,538.0,1026.0,1049.0
2022-06-20 11:00:00,,,,0.0,538.0,1022.0,1048.0
2022-06-20 12:00:00,,,,0.0,539.0,1021.0,1048.0
2022-06-20 13:00:00,,,,0.0,537.0,987.0,1044.0
2022-06-20 14:00:00,,,,0.0,539.0,807.0,1041.0
2022-06-20 15:00:00,,,,0.0,539.0,700.0,1037.0
2022-06-20 16:00:00,,,,0.0,538.0,802.0,1040.0
2022-06-20 17:00:00,,,,0.0,539.0,906.0,1041.0
2022-06-20 18:00:00,,,,0.0,539.0,1017.0,1041.0
2022-06-20 19:00:00,,,,0.0,538.0,1018.0,1048.0
2022-06-20 20:00:00,,,,0.0,539.0,1008.0,1049.0
2022-06-20 21:00:00,,,,0.0,541.0,1005.0,1056.0
2022-06-20 22:00:00,,,,0.0,539.0,1011.0,1059.0
2022-06-20 23:00:00,,,,29.0,540.0,1016.0,1056.0
2022-06-21 00:00:00,,,,329.0,541.0,1024.0,1055.0
2022-06-21 01:00:00,,,,526.0,543.0,1028.0,1060.0
2022-06-21 02:00:00,,,,573.0,541.0,1026.0,1063.0
2022-06-21 03:00:00,,,,576.0,542.0,1026.0,1057.0
2022-06-21 04:00:00,,,,603.0,544.0,1022.0,1062.0
2022-06-21 05:00:00,,,,604.0,542.0,1025.0,1061.0
2022-06-21 06:00:00,,,,597.0,541.0,1028.0,1063.0
2022-06-21 07:00:00,,,,593.0,542.0,1029.0,1063.0
2022-06-21 08:00:00,,,,590.0,541.0,1021.0,1056.0
2022-06-21 09:00:00,,,,589.0,539.0,1020.0,1056.0
2022-06-21 10:00:00,,,,589.0,506.0,1020.0,1051.0
2022-06-21 11:00:00,,,,588.0,506.0,1016.0,1047.0
2022-06-21 12:00:00,,,,584.0,510.0,1017.0,1049.0
2022-06-21 13:00:00,,,,581.0,539.0,1016.0,1047.0
2022-06-21 14:00:00,,,,560.0,538.0,1016.0,1044.0
2022-06-21 15:00:00,,,,582.0,540.0,1012.0,1045.0
2022-06-21 16:00:00,,,,581.0,537.0,1013.0,1044.0
2022-06-21 17:00:00,,,,580.0,538.0,1013.0,1040.0
2022-06-21 18:00:00,,,,580.0,538.0,1012.0,1043.0
2022-06-21 19:00:00,,,,581.0,538.0,1016.0,1046.0
2022-06-21 20:00:00,,,,584.0,539.0,1019.0,1050.0
2022-06-21 21:00:00,,,,584.0,540.0,1011.0,1056.0
2022-06-21 22:00:00,,,,598.0,541.0,1024.0,1052.0
2022-06-21 23:00:00,,,,599.0,541.0,1022.0,1051.0
2022-06-22 00:00:00,,,,599.0,541.0,1021.0,1052.0
2022-06-22 01:00:00,,,,601.0,536.0,1016.0,1048.0
2022-06-22 02:00:00,,,,601.0,537.0,1015.0,1047.0
2022-06-22 03:00:00,,,,601.0,537.0,1013.0,1042.0
2022-06-22 04:00:00,,,,600.0,541.0,1013.0,1049.0
2022-06-22 05:00:00,,,,599.0,542.0,1010.0,1042.0
2022-06-22 06:00:00,,,,599.0,543.0,1011.0,1043.0
2022-06-22 07:00:00,,,,601.0,542.0,1005.0,1043.0
2022-06-22 08:00:00,,,,599.0,540.0,1001.0,1036.0
2022-06-22 09:00:00,,,,599.0,540.0,997.0,1030.0
2022-06-22 10:00:00,,,,595.0,539.0,1015.0,1038.0
2022-06-22 11:00:00,,,,597.0,537.0,1012.0,1031.0
2022-06-22 12:00:00,,,,595.0,538.0,1011.0,1032.0
2022-06-22 13:00:00,,,,594.0,537.0,1006.0,1025.0
2022-06-22 14:00:00,,,,595.0,537.0,1005.0,1025.0
2022-06-22 15:00:00,,,,594.0,536.0,1003.0,1024.0
2022-06-22 16:00:00,,,,594.0,536.0,1006.0,1023.0
2022-06-22 17:00:00,,,,592.0,536.0,1004.0,1023.0
2022-06-22 18:00:00,,,,594.0,536.0,1009.0,1026.0
2022-06-22 19:00:00,,,,594.0,537.0,1014.0,1028.0
2022-06-22 20:00:00,,,,594.0,537.0,1012.0,1034.0
2022-06-22 21:00:00,,,,558.0,539.0,1008.0,1037.0
2022-06-22 22:00:00,,,,415.0,540.0,1019.0,1042.0
2022-06-22 23:00:00,,,,560.0,540.0,1017.0,1043.0
2022-06-23 00:00:00,,,,598.0,541.0,1022.0,1043.0
2022-06-23 01:00:00,,,,597.0,542.0,1025.0,1042.0
2022-06-23 02:00:00,,,,597.0,541.0,1025.0,1049.0
2022-06-23 03:00:00,,,,598.0,542.0,1023.0,1047.0
2022-06-23 04:00:00,,,,598.0,542.0,1016.0,1044.0
2022-06-23 05:00:00,,,,598.0,539.0,1007.0,1046.0
2022-06-23 06:00:00,,,,597.0,535.0,1008.0,1043.0
2022-06-23 07:00:00,,,,595.0,536.0,1011.0,1044.0
2022-06-23 08:00:00,,,,594.0,538.0,1004.0,1037.0
2022-06-23 09:00:00,,,,594.0,538.0,1002.0,1035.0
2022-06-23 10:00:00,,,,592.0,537.0,999.0,1036.0
2022-06-23 11:00:00,,,,592.0,537.0,1002.0,1028.0
2022-06-23 12:00:00,,,,593.0,535.0,994.0,1031.0
2022-06-23 13:00:00,,,,590.0,536.0,995.0,1024.0
2022-06-23 14:00:00,,,,590.0,535.0,995.0,1025.0
2022-06-23 15:00:00,,,,588.0,534.0,990.0,1023.0
2022-06-23 16:00:00,,,,588.0,535.0,993.0,1021.0
2022-06-23 17:00:00,,,,587.0,535.0,994.0,1019.0
2022-06-23 18:00:00,,,,588.0,536.0,993.0,1022.0
2022-06-23 19:00:00,,,,588.0,535.0,999.0,1022.0
2022-06-23 20:00:00,,,,588.0,537.0,1005.0,1029.0
2022-06-23 21:00:00,,,,587.0,537.0,1005.0,1036.0
2022-06-23 22:00:00,,,,587.0,539.0,1011.0,1030.0
2022-06-23 23:00:00,,,,586.0,539.0,1007.0,1031.0
2022-06-24 00:00:00,,,,586.0,539.0,1002.0,1036.0
2022-06-24 01:00:00,,,,585.0,540.0,1008.0,1037.0
2022-06-24 02:00:00,,,,582.0,534.0,1012.0,1030.0
2022-06-24 03:00:00,,,,235.0,535.0,1012.0,1032.0
2022-06-24 04:00:00,,,,0.0,535.0,1017.0,1031.0
2022-06-24 05:00:00,,,,0.0,535.0,1019.0,1040.0
2022-06-24 06:00:00,,,,0.0,536.0,1016.0,1043.0
2022-06-24 07:00:00,,,,0.0,536.0,1011.0,1040.0
2022-06-24 08:00:00,,,,0.0,538.0,1015.0,1040.0
2022-06-24 09:00:00,,,,0.0,539.0,1013.0,1031.0
2022-06-24 10:00:00,,,,0.0,536.0,1014.0,1037.0
2022-06-24 11:00:00,,,,0.0,539.0,1014.0,1032.0
2022-06-24 12:00:00,,,,0.0,540.0,1013.0,1033.0
2022-06-24 13:00:00,,,,0.0,537.0,1014.0,1036.0
2022-06-24 14:00:00,,,,0.0,538.0,1013.0,1034.0
2022-06-24 15:00:00,,,,0.0,537.0,1009.0,1032.0
2022-06-24 16:00:00,,,,0.0,538.0,1010.0,1035.0
2022-06-24 17:00:00,,,,0.0,538.0,1012.0,1033.0
2022-06-24 18:00:00,,,,0.0,538.0,1009.0,1035.0
2022-06-24 19:00:00,,,,0.0,539.0,1016.0,1037.0
2022-06-24 20:00:00,,,,0.0,538.0,1016.0,1041.0
2022-06-24 21:00:00,,,,0.0,539.0,1016.0,1038.0
2022-06-24 22:00:00,,,,0.0,539.0,1017.0,1036.0
2022-06-24 23:00:00,,,,0.0,539.0,1018.0,1041.0
2022-06-25 00:00:00,,,,0.0,539.0,1021.0,1040.0
2022-06-25 01:00:00,,,,0.0,539.0,1014.0,1042.0
2022-06-25 02:00:00,,,,0.0,538.0,1014.0,1042.0
2022-06-25 03:00:00,,,,0.0,537.0,1020.0,1040.0
2022-06-25 04:00:00,,,,0.0,535.0,1022.0,1038.0
2022-06-25 05:00:00,,,,0.0,536.0,1019.0,1037.0
2022-06-25 06:00:00,,,,0.0,533.0,1023.0,1043.0
2022-06-25 07:00:00,,,,0.0,536.0,1019.0,1039.0
2022-06-25 08:00:00,,,,0.0,534.0,1018.0,1039.0
2022-06-25 09:00:00,,,,0.0,535.0,1018.0,1036.0
2022-06-25 10:00:00,,,,0.0,534.0,1015.0,1034.0
2022-06-25 11:00:00,,,,0.0,534.0,1015.0,1035.0
2022-06-25 12:00:00,,,,0.0,535.0,1013.0,1032.0
2022-06-25 13:00:00,,,,0.0,535.0,1015.0,1035.0
2022-06-25 14:00:00,,,,0.0,535.0,1011.0,1032.0
2022-06-25 15:00:00,,,,0.0,536.0,1015.0,1033.0
2022-06-25 16:00:00,,,,0.0,535.0,1011.0,1034.0
2022-06-25 17:00:00,,,,0.0,535.0,1011.0,1032.0
2022-06-25 18:00:00,,,,0.0,534.0,1009.0,1037.0
2022-06-25 19:00:00,,,,0.0,537.0,1010.0,1035.0
2022-06-25 20:00:00,,,,0.0,535.0,1014.0,1036.0
2022-06-25 21:00:00,,,,0.0,539.0,1007.0,1037.0
2022-06-25 22:00:00,,,,0.0,540.0,1007.0,1034.0
2022-06-25 23:00:00,,,,0.0,539.0,1011.0,1040.0
2022-06-26 00:00:00,,,,,,,
2022-06-26 01:00:00,,,,,,,
2022-06-26 02:00:00,,,,,,,
2022-06-26 03:00:00,,,,,,,
2022-06-26 04:00:00,,,,,,,
2022-06-26 05:00:00,,,,,,,
2022-06-26 06:00:00,,,,,,,
2022-06-26 07:00:00,,,,,,,
2022-06-26 08:00:00,,,,,,,
2022-06-26 09:00:00,,,,,,,
2022-06-26 10:00:00,,,,,,,
2022-06-26 11:00:00,,,,,,,
2022-06-26 12:00:00,,,,,,,
2022-06-26 13:00:00,,,,,,,
2022-06-26 14:00:00,,,,,,,
2022-06-26 15:00:00,,,,,,,
2022-06-26 16:00:00,,,,,,,
2022-06-26 17:00:00,,,,,,,
2022-06-26 18:00:00,,,,,,,
2022-06-26 19:00:00,,,,,,,
2022-06-26 20:00:00,,,,,,,
2022-06-26 21:00:00,,,,,,,
2022-06-26 22:00:00,,,,,,,
2022-06-26 23:00:00,,,,,,,
2022-06-27 00:00:00,,,,0.0,541.0,1023.0,1048.0
2022-06-27 01:00:00,,,,0.0,541.0,1022.0,1045.0
2022-06-27 02:00:00,,,,0.0,541.0,1022.0,1052.0
2022-06-27 03:00:00,,,,0.0,541.0,1020.0,1048.0
2022-06-27 04:00:00,,,,0.0,542.0,1028.0,1047.0
2022-06-27 05:00:00,,,,0.0,541.0,1019.0,1047.0
2022-06-27 06:00:00,,,,0.0,539.0,1021.0,1049.0
2022-06-27 07:00:00,,,,0.0,542.0,1017.0,1046.0
2022-06-27 08:00:00,,,,0.0,541.0,1024.0,1048.0
2022-06-27 09:00:00,,,,0.0,541.0,1027.0,1049.0
2022-06-27 10:00:00,,,,0.0,540.0,1018.0,1050.0
2022-06-27 11:00:00,,,,0.0,522.0,1019.0,1048.0
2022-06-27 12:00:00,,,,0.0,522.0,1020.0,1046.0
2022-06-27 13:00:00,,,,0.0,522.0,1023.0,1042.0
2022-06-27 14:00:00,,,,0.0,534.0,1023.0,1044.0
2022-06-27 15:00:00,,,,0.0,540.0,1016.0,1044.0
2022-06-27 16:00:00,,,,0.0,539.0,1015.0,1042.0
2022-06-27 17:00:00,,,,0.0,540.0,1024.0,1042.0
2022-06-27 18:00:00,,,,0.0,541.0,1024.0,1048.0
2022-06-27 19:00:00,,,,0.0,540.0,1024.0,1046.0
2022-06-27 20:00:00,,,,0.0,542.0,1028.0,1053.0
2022-06-27 21:00:00,,,,0.0,541.0,1022.0,1049.0
2022-06-27 22:00:00,,,,0.0,541.0,1029.0,1048.0
2022-06-27 23:00:00,,,,0.0,543.0,1025.0,1046.0
2022-06-28 00:00:00,,,,,,,
2022-06-28 01:00:00,,,,,,,
2022-06-28 02:00:00,,,,,,,
2022-06-28 03:00:00,,,,,,,
2022-06-28 04:00:00,,,,,,,
2022-06-28 05:00:00,,,,,,,
2022-06-28 06:00:00,,,,,,,
2022-06-28 07:00:00,,,,,,,
2022-06-28 08:00:00,,,,,,,
2022-06-28 09:00:00,,,,,,,
2022-06-28 10:00:00,,,,,,,
2022-06-28 11:00:00,,,,,,,
2022-06-28 12:00:00,,,,,,,
2022-06-28 13:00:00,,,,,,,
2022-06-28 14:00:00,,,,,,,
2022-06-28 15:00:00,,,,,,,
2022-06-28 16:00:00,,,,,,,
2022-06-28 17:00:00,,,,,,,
2022-06-28 18:00:00,,,,,,,
2022-06-28 19:00:00,,,,,,,
2022-06-28 20:00:00,,,,,,,
2022-06-28 21:00:00,,,,,,,
2022-06-28 22:00:00,,,,,,,
2022-06-28 23:00:00,,,,,,,
2022-06-29 00:00:00,,,,,,,
2022-06-29 01:00:00,,,,,,,
2022-06-29 02:00:00,,,,,,,
2022-06-29 03:00:00,,,,,,,
2022-06-29 04:00:00,,,,,,,
2022-06-29 05:00:00,,,,,,,
2022-06-29 06:00:00,,,,,,,
2022-06-29 07:00:00,,,,,,,
2022-06-29 08:00:00,,,,,,,
2022-06-29 09:00:00,,,,,,,
2022-06-29 10:00:00,,,,,,,
2022-06-29 11:00:00,,,,,,,
2022-06-29 12:00:00,,,,,,,
2022-06-29 13:00:00,,,,,,,
2022-06-29 14:00:00,,,,,,,
2022-06-29 15:00:00,,,,,,,
2022-06-29 16:00:00,,,,,,,
2022-06-29 17:00:00,,,,,,,
2022-06-29 18:00:00,,,,,,,
2022-06-29 19:00:00,,,,,,,
2022-06-29 20:00:00,,,,,,,
2022-06-29 21:00:00,,,,,,,
2022-06-29 22:00:00,,,,,,,
2022-06-29 23:00:00,,,,,,,
2022-06-30 00:00:00,,,,497.0,540.0,1013.0,1036.0
2022-06-30 01:00:00,,,,498.0,537.0,1006.0,1035.0
2022-06-30 02:00:00,,,,499.0,538.0,1009.0,1038.0
2022-06-30 03:00:00,,,,497.0,538.0,1014.0,1047.0
2022-06-30 04:00:00,,,,498.0,538.0,1014.0,1040.0
2022-06-30 05:00:00,,,,498.0,542.0,1014.0,1040.0
2022-06-30 06:00:00,,,,497.0,543.0,1011.0,1039.0
2022-06-30 07:00:00,,,,496.0,543.0,1016.0,1039.0
2022-06-30 08:00:00,,,,496.0,540.0,1011.0,1039.0
2022-06-30 09:00:00,,,,494.0,539.0,1010.0,1034.0
2022-06-30 10:00:00,,,,494.0,539.0,1007.0,1032.0
2022-06-30 11:00:00,,,,493.0,538.0,1004.0,1028.0
2022-06-30 12:00:00,,,,493.0,537.0,1008.0,1026.0
2022-06-30 13:00:00,,,,493.0,538.0,1004.0,1026.0
2022-06-30 14:00:00,,,,492.0,537.0,1001.0,1029.0
2022-06-30 15:00:00,,,,493.0,537.0,1009.0,1028.0
2022-06-30 16:00:00,,,,498.0,537.0,1004.0,1031.0
2022-06-30 17:00:00,,,,590.0,538.0,998.0,1024.0
2022-06-30 18:00:00,,,,593.0,536.0,1009.0,1038.0
2022-06-30 19:00:00,,,,593.0,519.0,1016.0,1041.0
2022-06-30 20:00:00,,,,593.0,514.0,1016.0,1048.0
2022-06-30 21:00:00,,,,596.0,520.0,1022.0,1052.0
2022-06-30 22:00:00,,,,598.0,523.0,1024.0,1052.0
2022-06-30 23:00:00,,,,597.0,523.0,1029.0,1049.0
2022-07-01 00:00:00,,,,,,,
2022-07-01 01:00:00,,,,,,,
2022-07-01 02:00:00,,,,,,,
2022-07-01 03:00:00,,,,,,,
2022-07-01 04:00:00,,,,,,,
2022-07-01 05:00:00,,,,,,,
2022-07-01 06:00:00,,,,,,,
2022-07-01 07:00:00,,,,,,,
2022-07-01 08:00:00,,,,,,,
2022-07-01 09:00:00,,,,,,,
2022-07-01 10:00:00,,,,,,,
2022-07-01 11:00:00,,,,,,,
2022-07-01 12:00:00,,,,,,,
2022-07-01 13:00:00,,,,,,,
2022-07-01 14:00:00,,,,,,,
2022-07-01 15:00:00,,,,,,,
2022-07-01 16:00:00,,,,,,,
2022-07-01 17:00:00,,,,,,,
2022-07-01 18:00:00,,,,,,,
2022-07-01 19:00:00,,,,,,,
2022-07-01 20:00:00,,,,,,,
2022-07-01 21:00:00,,,,,,,
2022-07-01 22:00:00,,,,,,,
2022-07-01 23:00:00,,,,,,,
2022-07-02 00:00:00,,,,597.0,543.0,1023.0,1042.0
2022-07-02 01:00:00,,,,596.0,544.0,1026.0,1048.0
2022-07-02 02:00:00,,,,597.0,543.0,1027.0,1053.0
2022-07-02 03:00:00,,,,597.0,544.0,1025.0,1056.0
2022-07-02 04:00:00,,,,596.0,544.0,1020.0,1049.0
2022-07-02 05:00:00,,,,596.0,544.0,1031.0,1053.0
2022-07-02 06:00:00,,,,596.0,543.0,1025.0,1051.0
2022-07-02 07:00:00,,,,595.0,542.0,1026.0,1049.0
2022-07-02 08:00:00,,,,594.0,540.0,996.0,1048.0
2022-07-02 09:00:00,,,,585.0,541.0,821.0,1046.0
2022-07-02 10:00:00,,,,336.0,533.0,723.0,1043.0
2022-07-02 11:00:00,,,,277.0,331.0,707.0,886.0
2022-07-02 12:00:00,,,,278.0,273.0,493.0,505.0
2022-07-02 13:00:00,,,,279.0,275.0,481.0,498.0
2022-07-02 14:00:00,,,,279.0,275.0,570.0,567.0
2022-07-02 15:00:00,,,,290.0,341.0,695.0,602.0
2022-07-02 16:00:00,,,,358.0,515.0,814.0,866.0
2022-07-02 17:00:00,,,,566.0,537.0,911.0,1037.0
2022-07-02 18:00:00,,,,592.0,536.0,1008.0,1034.0
2022-07-02 19:00:00,,,,593.0,538.0,1014.0,1030.0
2022-07-02 20:00:00,,,,592.0,538.0,1009.0,1034.0
2022-07-02 21:00:00,,,,592.0,539.0,1022.0,1043.0
2022-07-02 22:00:00,,,,593.0,540.0,1017.0,1048.0
2022-07-02 23:00:00,,,,593.0,541.0,1019.0,1050.0
2022-07-03 00:00:00,,,,594.0,540.0,1020.0,1055.0
2022-07-03 01:00:00,,,,595.0,543.0,1025.0,1054.0
2022-07-03 02:00:00,,,,594.0,541.0,1028.0,1052.0
2022-07-03 03:00:00,,,,596.0,543.0,1023.0,1057.0
2022-07-03 04:00:00,,,,595.0,542.0,1020.0,1057.0
2022-07-03 05:00:00,,,,598.0,543.0,1019.0,1055.0
2022-07-03 06:00:00,,,,593.0,542.0,1021.0,1051.0
2022-07-03 07:00:00,,,,595.0,542.0,1022.0,1048.0
2022-07-03 08:00:00,,,,593.0,540.0,1018.0,1047.0
2022-07-03 09:00:00,,,,592.0,540.0,1016.0,1047.0
2022-07-03 10:00:00,,,,592.0,539.0,1020.0,1044.0
2022-07-03 11:00:00,,,,486.0,539.0,1017.0,890.0
2022-07-03 12:00:00,,,,327.0,516.0,1012.0,598.0
2022-07-03 13:00:00,,,,278.0,416.0,1011.0,603.0
2022-07-03 14:00:00,,,,281.0,368.0,1016.0,603.0
2022-07-03 15:00:00,,,,290.0,402.0,1023.0,607.0
2022-07-03 16:00:00,,,,426.0,532.0,1020.0,873.0
2022-07-03 17:00:00,,,,586.0,539.0,1019.0,1040.0
2022-07-03 18:00:00,,,,592.0,538.0,1026.0,1041.0
2022-07-03 19:00:00,,,,591.0,540.0,1030.0,1047.0
2022-07-03 20:00:00,,,,592.0,540.0,1029.0,1049.0
2022-07-03 21:00:00,,,,594.0,541.0,1033.0,1052.0
2022-07-03 22:00:00,,,,596.0,542.0,1038.0,1053.0
2022-07-03 23:00:00,,,,595.0,542.0,1029.0,1051.0
2022-07-04 00:00:00,,,,598.0,543.0,1039.0,1051.0
2022-07-04 01:00:00,,,,597.0,543.0,1042.0,1047.0
2022-07-04 02:00:00,,,,597.0,544.0,1035.0,1050.0
2022-07-04 03:00:00,,,,597.0,544.0,1039.0,1054.0
2022-07-04 04:00:00,,,,598.0,544.0,1039.0,1053.0
2022-07-04 05:00:00,,,,597.0,544.0,1039.0,1051.0
2022-07-04 06:00:00,,,,598.0,543.0,1034.0,1053.0
2022-07-04 07:00:00,,,,595.0,542.0,1037.0,1054.0
2022-07-04 08:00:00,,,,594.0,539.0,1035.0,1053.0
2022-07-04 09:00:00,,,,594.0,540.0,1033.0,1051.0
2022-07-04 10:00:00,,,,595.0,540.0,1032.0,1050.0
2022-07-04 11:00:00,,,,591.0,537.0,1034.0,1031.0
2022-07-04 12:00:00,,,,592.0,540.0,1031.0,900.0
2022-07-04 13:00:00,,,,592.0,537.0,1034.0,896.0
2022-07-04 14:00:00,,,,578.0,539.0,1035.0,902.0
2022-07-04 15:00:00,,,,540.0,538.0,1029.0,901.0
2022-07-04 16:00:00,,,,591.0,538.0,1029.0,1026.0
2022-07-04 17:00:00,,,,590.0,538.0,1030.0,1042.0
2022-07-04 18:00:00,,,,590.0,538.0,1031.0,1041.0
2022-07-04 19:00:00,,,,590.0,538.0,1034.0,1040.0
2022-07-04 20:00:00,,,,592.0,540.0,1034.0,1046.0
2022-07-04 21:00:00,,,,590.0,540.0,1033.0,1050.0
2022-07-04 22:00:00,,,,592.0,541.0,1031.0,1047.0
2022-07-04 23:00:00,,,,,,,
2022-07-05 00:00:00,,,,591.0,542.0,1038.0,1049.0
2022-07-05 01:00:00,,,,592.0,543.0,1033.0,1052.0
2022-07-05 02:00:00,,,,591.0,542.0,1039.0,1051.0
2022-07-05 03:00:00,,,,591.0,544.0,1039.0,1050.0
2022-07-05 04:00:00,,,,591.0,543.0,1041.0,1058.0
2022-07-05 05:00:00,,,,594.0,543.0,1040.0,1053.0
2022-07-05 06:00:00,,,,596.0,542.0,1038.0,1052.0
2022-07-05 07:00:00,,,,566.0,543.0,1037.0,1051.0
