Date;Start;End;Generation_DE G [MW] Original resolutions;Generation_DE F [MW] Original resolutions;Generation_DE A [MW] Original resolutions;Generation_DE B [MW] Original resolutions;Generation_DE Neurath C [MW] Original resolutions;Generation_DE Neurath D [MW] Original resolutions;Generation_DE Neurath E [MW] Original resolutions
22.07.2021;03:00;04:00;0;0;294;290;-;594;0
22.07.2021;04:00;05:00;0;0;292;289;-;593;0
22.07.2021;05:00;06:00;0;0;293;290;-;596;0
22.07.2021;06:00;07:00;0;0;292;290;-;602;0
22.07.2021;07:00;08:00;0;0;292;290;-;613;0
22.07.2021;08:00;09:00;0;0;292;290;-;612;0
22.07.2021;09:00;10:00;0;0;295;290;-;611;0
22.07.2021;10:00;11:00;0;0;295;290;-;601;0
22.07.2021;11:00;12:00;0;0;294;290;-;601;0
22.07.2021;12:00;13:00;0;0;294;289;-;598;0
22.07.2021;13:00;14:00;0;0;294;289;-;598;0
22.07.2021;14:00;15:00;0;0;294;289;-;597;0
22.07.2021;15:00;16:00;0;0;294;287;-;598;0
22.07.2021;16:00;17:00;0;0;295;287;-;598;0
22.07.2021;17:00;18:00;0;0;295;287;-;599;0
22.07.2021;18:00;19:00;0;0;295;288;-;599;0
22.07.2021;19:00;20:00;0;0;295;289;-;600;0
22.07.2021;20:00;21:00;0;0;294;290;-;601;0
22.07.2021;21:00;22:00;0;0;295;291;-;599;0
22.07.2021;22:00;23:00;0;0;292;291;-;600;0
22.07.2021;23:00;00:00;0;0;293;290;-;600;0
23.07.2021;00:00;01:00;0;0;294;291;-;600;0
23.07.2021;01:00;02:00;0;0;292;291;-;599;0
23.07.2021;02:00;03:00;0;0;294;292;-;600;0
23.07.2021;03:00;04:00;0;0;294;290;-;597;0
23.07.2021;04:00;05:00;0;0;293;290;-;597;0
23.07.2021;05:00;06:00;0;0;294;291;-;601;0
23.07.2021;06:00;07:00;0;0;294;293;-;608;0
23.07.2021;07:00;08:00;0;0;294;293;-;567;0
23.07.2021;08:00;09:00;0;0;290;291;-;533;0
23.07.2021;09:00;10:00;0;0;288;292;-;533;0
23.07.2021;10:00;11:00;0;0;289;292;-;532;0
23.07.2021;11:00;12:00;0;0;242;292;-;567;0
23.07.2021;12:00;13:00;0;0;285;291;-;598;0
23.07.2021;13:00;14:00;0;0;284;292;-;597;0
23.07.2021;14:00;15:00;0;0;287;292;-;595;225
23.07.2021;15:00;16:00;0;0;291;292;-;597;442
23.07.2021;16:00;17:00;0;0;291;291;-;596;546
23.07.2021;17:00;18:00;0;0;291;293;-;598;611
23.07.2021;18:00;19:00;0;0;292;293;-;604;613
23.07.2021;19:00;20:00;0;0;291;292;-;599;611
23.07.2021;20:00;21:00;0;0;293;295;-;607;285
23.07.2021;21:00;22:00;0;0;290;291;-;598;0
23.07.2021;22:00;23:00;0;0;293;293;-;600;0
23.07.2021;23:00;00:00;0;0;293;293;-;602;0
24.07.2021;00:00;01:00;0;0;292;292;-;601;0
24.07.2021;01:00;02:00;0;0;293;292;-;602;0
24.07.2021;02:00;03:00;0;0;293;293;-;605;0
24.07.2021;03:00;04:00;0;0;293;293;-;570;0
24.07.2021;04:00;05:00;0;0;292;293;-;562;0
24.07.2021;05:00;06:00;0;0;293;293;-;604;0
24.07.2021;06:00;07:00;0;0;291;291;-;603;0
24.07.2021;07:00;08:00;0;0;292;292;-;613;0
24.07.2021;08:00;09:00;0;0;292;294;-;611;0
24.07.2021;09:00;10:00;0;0;293;293;-;612;0
24.07.2021;10:00;11:00;0;0;292;292;-;605;0
24.07.2021;11:00;12:00;0;0;292;291;-;601;0
24.07.2021;12:00;13:00;0;0;292;292;-;597;0
24.07.2021;13:00;14:00;0;0;293;293;-;600;0
24.07.2021;14:00;15:00;0;0;289;289;-;598;0
24.07.2021;15:00;16:00;0;0;294;292;-;603;0
24.07.2021;16:00;17:00;0;0;287;283;-;596;0
24.07.2021;17:00;18:00;0;0;290;287;-;599;0
24.07.2021;18:00;19:00;0;0;292;290;-;602;0
24.07.2021;19:00;20:00;0;0;290;290;-;597;0
24.07.2021;20:00;21:00;0;0;291;291;-;598;0
24.07.2021;21:00;22:00;0;0;292;291;-;600;0
24.07.2021;22:00;23:00;0;0;291;292;-;600;0
24.07.2021;23:00;00:00;0;0;291;293;-;601;0
25.07.2021;00:00;01:00;0;0;291;293;-;600;0
25.07.2021;01:00;02:00;0;0;292;293;-;600;0
25.07.2021;02:00;03:00;0;0;263;279;-;596;0
25.07.2021;03:00;04:00;0;0;149;151;-;475;0
25.07.2021;04:00;05:00;0;0;145;143;-;313;0
25.07.2021;05:00;06:00;0;0;145;142;-;268;0
25.07.2021;06:00;07:00;0;0;146;140;-;266;0
25.07.2021;07:00;08:00;0;0;146;136;-;286;0
25.07.2021;08:00;09:00;0;0;145;135;-;442;0
25.07.2021;09:00;10:00;0;0;138;129;-;425;0
25.07.2021;10:00;11:00;0;0;138;136;-;426;0
25.07.2021;11:00;12:00;0;0;139;132;-;426;0
25.07.2021;12:00;13:00;0;0;139;132;-;427;0
25.07.2021;13:00;14:00;0;0;139;132;-;425;0
25.07.2021;14:00;15:00;0;0;139;133;-;425;0
25.07.2021;15:00;16:00;206;0;143;136;-;367;0
25.07.2021;16:00;17:00;518;0;156;158;-;419;0
25.07.2021;17:00;18:00;678;0;250;246;-;586;0
25.07.2021;18:00;19:00;713;0;290;290;-;583;0
25.07.2021;19:00;20:00;713;0;293;289;-;579;0
25.07.2021;20:00;21:00;714;0;293;290;-;588;0
25.07.2021;21:00;22:00;811;0;293;290;-;581;0
25.07.2021;22:00;23:00;938;0;294;290;-;580;0
25.07.2021;23:00;00:00;943;0;293;290;-;579;0
26.07.2021;00:00;01:00;987;0;292;293;-;583;0
26.07.2021;01:00;02:00;1.039;0;295;288;-;581;0
26.07.2021;02:00;03:00;1.039;0;294;292;-;580;0
26.07.2021;03:00;04:00;1.038;0;294;291;-;589;0
26.07.2021;04:00;05:00;1.037;0;294;293;-;593;0
26.07.2021;05:00;06:00;1.041;0;294;293;-;592;0
26.07.2021;06:00;07:00;1.040;0;294;293;-;594;0
26.07.2021;07:00;08:00;1.044;0;294;293;-;602;0
26.07.2021;08:00;09:00;1.042;0;294;293;-;602;0
26.07.2021;09:00;10:00;1.042;0;294;291;-;602;0
26.07.2021;10:00;11:00;1.040;0;294;292;-;595;0
26.07.2021;11:00;12:00;1.033;0;293;293;-;589;0
26.07.2021;12:00;13:00;1.035;0;291;291;-;590;0
26.07.2021;13:00;14:00;1.034;0;293;293;-;598;0
26.07.2021;14:00;15:00;1.032;0;293;292;-;599;0
26.07.2021;15:00;16:00;1.028;0;294;294;-;598;0
26.07.2021;16:00;17:00;1.033;0;292;294;-;592;0
26.07.2021;17:00;18:00;1.033;0;293;294;-;142;0
26.07.2021;18:00;19:00;1.026;0;290;289;-;0;106
26.07.2021;19:00;20:00;1.029;0;293;292;-;0;444
26.07.2021;20:00;21:00;1.032;0;293;293;-;0;571
26.07.2021;21:00;22:00;1.034;0;293;293;-;0;604
26.07.2021;22:00;23:00;1.031;0;293;293;-;0;604
26.07.2021;23:00;00:00;1.032;0;291;294;-;0;608
27.07.2021;00:00;01:00;1.033;0;276;293;-;0;609
27.07.2021;01:00;02:00;1.034;0;274;292;-;0;609
27.07.2021;02:00;03:00;1.036;0;275;294;-;0;609
27.07.2021;03:00;04:00;1.035;0;276;293;-;0;610
27.07.2021;04:00;05:00;1.034;0;288;293;-;0;610
27.07.2021;05:00;06:00;1.038;0;288;293;-;0;608
27.07.2021;06:00;07:00;1.037;0;288;292;-;0;615
27.07.2021;07:00;08:00;1.040;0;289;293;-;0;622
27.07.2021;08:00;09:00;1.036;0;288;292;-;0;621
27.07.2021;09:00;10:00;1.033;0;289;292;-;0;620
27.07.2021;10:00;11:00;1.035;0;289;290;-;0;605
27.07.2021;11:00;12:00;1.032;0;287;290;-;0;604
27.07.2021;12:00;13:00;1.032;0;288;289;-;0;604
27.07.2021;13:00;14:00;1.030;0;288;291;-;0;605
27.07.2021;14:00;15:00;1.033;0;289;292;-;0;604
27.07.2021;15:00;16:00;1.034;0;287;292;-;0;605
27.07.2021;16:00;17:00;1.032;0;286;290;-;0;605
27.07.2021;17:00;18:00;1.034;0;288;292;-;0;606
27.07.2021;18:00;19:00;1.033;0;288;292;-;0;606
27.07.2021;19:00;20:00;1.034;0;288;291;-;0;613
27.07.2021;20:00;21:00;1.035;0;287;292;-;0;607
27.07.2021;21:00;22:00;1.035;0;289;292;-;0;607
27.07.2021;22:00;23:00;1.038;0;288;292;-;0;608
27.07.2021;23:00;00:00;1.035;0;287;292;-;0;607
28.07.2021;00:00;01:00;1.039;0;289;290;-;0;609
28.07.2021;01:00;02:00;1.039;0;290;292;-;0;607
28.07.2021;02:00;03:00;1.040;0;290;292;-;0;608
28.07.2021;03:00;04:00;1.042;0;289;293;-;0;609
28.07.2021;04:00;05:00;1.040;0;291;293;-;0;608
28.07.2021;05:00;06:00;1.041;0;289;291;-;0;607
28.07.2021;06:00;07:00;1.041;0;288;291;-;0;623
28.07.2021;07:00;08:00;1.043;0;289;291;-;0;623
28.07.2021;08:00;09:00;1.027;0;271;291;-;0;622
28.07.2021;09:00;10:00;1.028;0;271;290;-;0;620
28.07.2021;10:00;11:00;1.028;0;287;291;-;0;610
28.07.2021;11:00;12:00;1.023;0;292;291;-;0;609
28.07.2021;12:00;13:00;1.024;0;289;286;-;0;608
28.07.2021;13:00;14:00;1.024;0;166;177;-;0;525
28.07.2021;14:00;15:00;1.024;0;148;141;-;0;404
28.07.2021;15:00;16:00;1.022;0;146;139;-;0;274
28.07.2021;16:00;17:00;1.022;0;146;139;-;0;271
28.07.2021;17:00;18:00;1.023;0;147;145;-;0;403
28.07.2021;18:00;19:00;1.017;0;188;198;-;0;486
28.07.2021;19:00;20:00;1.019;0;240;245;-;0;604
28.07.2021;20:00;21:00;1.011;0;199;201;-;0;609
28.07.2021;21:00;22:00;1.019;0;200;200;-;0;610
28.07.2021;22:00;23:00;1.022;0;161;167;-;0;561
28.07.2021;23:00;00:00;1.026;0;124;157;-;0;282
29.07.2021;00:00;01:00;999;0;0;179;-;0;0
29.07.2021;01:00;02:00;683;0;0;180;-;0;0
29.07.2021;02:00;03:00;482;0;0;177;-;0;0
29.07.2021;03:00;04:00;474;0;0;178;-;0;0
29.07.2021;04:00;05:00;472;0;0;178;-;0;0
29.07.2021;05:00;06:00;502;0;0;177;-;0;0
29.07.2021;06:00;07:00;503;0;0;223;-;0;0
29.07.2021;07:00;08:00;504;0;0;288;-;0;0
29.07.2021;08:00;09:00;501;0;0;214;-;0;0
29.07.2021;09:00;10:00;481;0;0;176;-;0;0
29.07.2021;10:00;11:00;479;0;0;177;-;0;0
29.07.2021;11:00;12:00;482;0;0;177;-;0;0
29.07.2021;12:00;13:00;477;0;0;180;-;0;0
29.07.2021;13:00;14:00;479;0;0;181;-;0;0
29.07.2021;14:00;15:00;481;0;0;180;-;0;0
29.07.2021;15:00;16:00;534;0;0;178;-;0;0
29.07.2021;16:00;17:00;656;0;0;178;-;0;0
29.07.2021;17:00;18:00;749;0;0;185;-;0;0
29.07.2021;18:00;19:00;975;0;0;266;-;0;0
29.07.2021;19:00;20:00;1.022;0;0;290;-;0;0
29.07.2021;20:00;21:00;1.022;0;0;289;-;0;0
29.07.2021;21:00;22:00;1.028;0;0;289;-;0;0
29.07.2021;22:00;23:00;1.028;0;0;288;-;0;0
29.07.2021;23:00;00:00;1.028;0;0;289;-;0;0
30.07.2021;00:00;01:00;1.028;0;0;290;-;0;0
30.07.2021;01:00;02:00;1.029;0;0;290;-;0;0
30.07.2021;02:00;03:00;1.031;0;0;289;-;0;0
30.07.2021;03:00;04:00;1.029;0;0;290;-;0;0
30.07.2021;04:00;05:00;1.032;0;0;288;-;0;0
30.07.2021;05:00;06:00;1.027;0;0;289;-;0;0
30.07.2021;06:00;07:00;1.031;0;0;285;-;0;0
30.07.2021;07:00;08:00;1.029;0;0;286;-;0;0
30.07.2021;08:00;09:00;1.024;0;0;289;-;0;0
30.07.2021;09:00;10:00;1.019;0;0;288;-;0;0
30.07.2021;10:00;11:00;1.017;0;0;220;-;0;0
30.07.2021;11:00;12:00;732;0;0;180;-;0;0
30.07.2021;12:00;13:00;545;0;0;179;-;0;0
30.07.2021;13:00;14:00;485;0;0;180;-;0;0
30.07.2021;14:00;15:00;478;0;0;179;-;0;0
30.07.2021;15:00;16:00;478;0;0;180;-;0;0
30.07.2021;16:00;17:00;653;0;0;177;-;0;0
30.07.2021;17:00;18:00;1.004;0;0;204;-;0;0
30.07.2021;18:00;19:00;1.010;0;0;284;-;0;0
30.07.2021;19:00;20:00;1.013;0;0;288;-;0;0
30.07.2021;20:00;21:00;1.020;0;0;286;-;0;0
30.07.2021;21:00;22:00;1.022;0;0;279;-;0;0
30.07.2021;22:00;23:00;1.026;0;0;200;-;0;0
30.07.2021;23:00;00:00;1.028;0;0;200;-;0;0
31.07.2021;00:00;01:00;1.030;0;0;237;-;0;0
31.07.2021;01:00;02:00;865;0;0;180;-;0;0
31.07.2021;02:00;03:00;517;0;0;179;-;0;0
31.07.2021;03:00;04:00;476;0;0;179;-;0;0
31.07.2021;04:00;05:00;481;0;0;178;-;0;0
31.07.2021;05:00;06:00;485;0;0;178;-;0;0
31.07.2021;06:00;07:00;663;0;0;179;-;0;0
31.07.2021;07:00;08:00;546;0;0;179;-;0;0
31.07.2021;08:00;09:00;486;0;0;179;-;0;0
31.07.2021;09:00;10:00;484;0;0;178;-;0;0
31.07.2021;10:00;11:00;483;0;0;178;-;0;0
31.07.2021;11:00;12:00;487;0;0;178;-;0;0
31.07.2021;12:00;13:00;485;0;0;179;-;0;0
31.07.2021;13:00;14:00;484;0;0;177;-;0;0
31.07.2021;14:00;15:00;487;0;0;178;-;0;0
31.07.2021;15:00;16:00;484;0;0;178;-;0;0
31.07.2021;16:00;17:00;487;0;0;177;-;0;0
31.07.2021;17:00;18:00;487;0;0;178;-;0;0
31.07.2021;18:00;19:00;656;0;0;176;-;0;0
31.07.2021;19:00;20:00;737;0;0;177;-;0;0
31.07.2021;20:00;21:00;958;0;0;248;-;0;0
31.07.2021;21:00;22:00;1.031;0;0;279;-;0;0
31.07.2021;22:00;23:00;1.031;0;0;248;-;0;0
31.07.2021;23:00;00:00;1.031;0;0;178;-;0;0
01.08.2021;00:00;01:00;1.033;0;0;178;-;0;0
01.08.2021;01:00;02:00;1.032;0;0;179;-;0;0
01.08.2021;02:00;03:00;1.033;0;0;179;-;0;0
01.08.2021;03:00;04:00;1.030;0;0;179;-;0;0
01.08.2021;04:00;05:00;1.026;0;0;179;-;0;0
01.08.2021;05:00;06:00;1.030;0;0;180;-;0;0
01.08.2021;06:00;07:00;1.029;0;0;179;-;0;0
01.08.2021;07:00;08:00;1.032;0;0;179;-;0;0
01.08.2021;08:00;09:00;1.033;0;0;179;-;0;0
01.08.2021;09:00;10:00;1.030;0;0;179;-;0;0
01.08.2021;10:00;11:00;1.028;0;0;184;-;0;0
01.08.2021;11:00;12:00;1.030;0;0;179;-;0;0
01.08.2021;12:00;13:00;944;0;0;181;-;0;0
01.08.2021;13:00;14:00;606;0;0;181;-;0;0
01.08.2021;14:00;15:00;482;0;0;179;-;0;0
01.08.2021;15:00;16:00;484;0;0;179;-;0;0
01.08.2021;16:00;17:00;482;0;10;179;-;0;0
01.08.2021;17:00;18:00;529;0;137;190;-;0;0
01.08.2021;18:00;19:00;928;0;199;269;-;29;0
01.08.2021;19:00;20:00;1.021;0;274;287;-;238;0
01.08.2021;20:00;21:00;1.027;0;291;287;-;396;0
01.08.2021;21:00;22:00;1.025;0;291;286;-;511;0
01.08.2021;22:00;23:00;1.024;0;291;288;-;594;0
01.08.2021;23:00;00:00;1.031;0;254;263;-;565;0
02.08.2021;00:00;01:00;1.031;0;148;141;-;295;0
02.08.2021;01:00;02:00;1.022;0;147;140;-;263;0
02.08.2021;02:00;03:00;843;0;145;140;-;268;0
02.08.2021;03:00;04:00;817;0;144;139;-;267;0
02.08.2021;04:00;05:00;887;0;145;139;-;266;0
02.08.2021;05:00;06:00;1.002;0;146;165;-;291;0
02.08.2021;06:00;07:00;1.026;0;198;272;-;429;0
02.08.2021;07:00;08:00;1.027;0;281;285;-;0;0
02.08.2021;08:00;09:00;1.028;0;291;286;-;0;0
02.08.2021;09:00;10:00;1.031;0;289;286;-;0;0
02.08.2021;10:00;11:00;1.026;0;289;286;-;0;0
02.08.2021;11:00;12:00;1.024;0;290;285;-;0;0
02.08.2021;12:00;13:00;1.022;0;290;285;-;175;0
02.08.2021;13:00;14:00;1.026;0;291;289;-;514;0
02.08.2021;14:00;15:00;1.023;0;293;289;-;614;0
02.08.2021;15:00;16:00;1.033;0;221;218;-;513;0
02.08.2021;16:00;17:00;1.024;0;213;215;-;531;0
02.08.2021;17:00;18:00;1.026;0;284;284;-;609;0
02.08.2021;18:00;19:00;1.026;0;290;285;-;610;0
02.08.2021;19:00;20:00;1.021;0;291;285;-;609;0
02.08.2021;20:00;21:00;1.023;0;293;285;-;610;0
02.08.2021;21:00;22:00;1.024;0;297;285;-;611;0
02.08.2021;22:00;23:00;1.020;0;297;286;-;614;0
02.08.2021;23:00;00:00;1.024;0;296;287;-;614;0
03.08.2021;00:00;01:00;1.027;0;294;286;-;614;0
03.08.2021;01:00;02:00;1.030;0;297;287;-;612;0
03.08.2021;02:00;03:00;1.024;0;297;287;-;608;0
03.08.2021;03:00;04:00;1.023;0;296;287;-;608;0
03.08.2021;04:00;05:00;1.027;0;297;287;-;610;0
03.08.2021;05:00;06:00;1.024;0;296;287;-;609;0
03.08.2021;06:00;07:00;1.024;0;297;287;-;608;0
03.08.2021;07:00;08:00;1.031;0;296;286;-;606;0
03.08.2021;08:00;09:00;1.023;0;296;287;-;603;0
03.08.2021;09:00;10:00;1.002;0;296;287;-;604;0
03.08.2021;10:00;11:00;1.020;0;295;287;-;604;0
03.08.2021;11:00;12:00;1.024;0;296;286;-;602;0
03.08.2021;12:00;13:00;1.021;0;296;286;-;601;0
03.08.2021;13:00;14:00;1.024;0;295;287;-;602;0
03.08.2021;14:00;15:00;1.021;0;293;287;-;601;0
03.08.2021;15:00;16:00;1.019;0;292;287;-;600;0
03.08.2021;16:00;17:00;1.022;0;293;287;-;603;0
03.08.2021;17:00;18:00;1.018;0;293;287;-;601;0
03.08.2021;18:00;19:00;1.021;0;293;287;-;602;0
03.08.2021;19:00;20:00;1.025;0;293;287;-;604;0
03.08.2021;20:00;21:00;1.019;0;293;287;-;602;0
03.08.2021;21:00;22:00;1.022;0;294;287;-;603;0
03.08.2021;22:00;23:00;1.025;0;292;288;-;602;0
03.08.2021;23:00;00:00;1.028;0;294;288;-;601;0
04.08.2021;00:00;01:00;1.027;0;296;288;-;601;0
04.08.2021;01:00;02:00;1.022;0;295;288;-;598;0
04.08.2021;02:00;03:00;1.027;0;294;289;-;595;0
04.08.2021;03:00;04:00;1.025;0;296;289;-;586;0
04.08.2021;04:00;05:00;1.021;0;295;289;-;598;0
04.08.2021;05:00;06:00;1.027;0;295;289;-;605;0
04.08.2021;06:00;07:00;1.029;0;296;289;-;608;0
04.08.2021;07:00;08:00;1.029;0;294;289;-;609;0
04.08.2021;08:00;09:00;1.030;0;293;288;-;614;0
04.08.2021;09:00;10:00;1.028;0;293;288;-;613;0
04.08.2021;10:00;11:00;1.027;0;291;288;-;608;0
04.08.2021;11:00;12:00;1.026;0;292;289;-;604;0
04.08.2021;12:00;13:00;1.025;0;292;288;-;600;0
04.08.2021;13:00;14:00;1.025;0;290;288;-;601;0
04.08.2021;14:00;15:00;1.025;0;291;288;-;600;0
04.08.2021;15:00;16:00;1.028;0;291;288;-;599;0
04.08.2021;16:00;17:00;1.028;0;291;289;-;599;0
04.08.2021;17:00;18:00;1.027;0;291;285;-;600;0
04.08.2021;18:00;19:00;1.028;0;291;288;-;600;0
04.08.2021;19:00;20:00;1.027;0;291;288;-;603;0
04.08.2021;20:00;21:00;1.030;0;291;288;-;600;0
04.08.2021;21:00;22:00;1.033;0;291;289;-;602;0
04.08.2021;22:00;23:00;1.031;0;291;289;-;604;0
04.08.2021;23:00;00:00;1.034;0;291;289;-;602;0
05.08.2021;00:00;01:00;1.031;0;290;285;-;604;0
05.08.2021;01:00;02:00;1.034;0;291;288;-;604;0
05.08.2021;02:00;03:00;1.033;0;291;289;-;603;0
05.08.2021;03:00;04:00;1.035;0;292;288;-;603;0
05.08.2021;04:00;05:00;1.037;0;291;288;-;603;0
05.08.2021;05:00;06:00;1.034;0;290;288;-;604;0
05.08.2021;06:00;07:00;1.036;0;291;288;-;605;0
05.08.2021;07:00;08:00;1.035;0;292;289;-;614;0
05.08.2021;08:00;09:00;1.035;0;293;288;-;612;0
05.08.2021;09:00;10:00;1.034;0;293;288;-;613;0
05.08.2021;10:00;11:00;1.034;0;292;287;-;605;0
05.08.2021;11:00;12:00;1.034;0;293;289;-;602;0
05.08.2021;12:00;13:00;1.035;0;293;288;-;601;0
05.08.2021;13:00;14:00;1.032;0;294;287;-;601;0
05.08.2021;14:00;15:00;1.029;0;292;286;-;601;0
05.08.2021;15:00;16:00;1.032;0;293;285;-;600;0
05.08.2021;16:00;17:00;1.029;0;293;286;-;600;0
05.08.2021;17:00;18:00;1.030;0;293;286;-;600;0
05.08.2021;18:00;19:00;1.031;0;293;286;-;600;0
05.08.2021;19:00;20:00;1.033;0;293;286;-;601;0
05.08.2021;20:00;21:00;1.036;0;294;286;-;604;0
05.08.2021;21:00;22:00;1.035;0;293;286;-;602;0
05.08.2021;22:00;23:00;1.036;0;290;286;-;603;0
05.08.2021;23:00;00:00;1.042;0;189;242;-;568;0
06.08.2021;00:00;01:00;1.040;0;144;136;-;296;0
06.08.2021;01:00;02:00;1.040;0;144;137;-;263;0
06.08.2021;02:00;03:00;1.039;0;144;137;-;268;0
06.08.2021;03:00;04:00;1.039;0;143;137;-;270;0
06.08.2021;04:00;05:00;1.056;0;147;140;-;268;0
06.08.2021;05:00;06:00;1.103;0;154;146;-;281;0
06.08.2021;06:00;07:00;1.390;0;194;222;-;352;0
06.08.2021;07:00;08:00;1.215;0;246;267;-;483;0
06.08.2021;08:00;09:00;1.023;0;291;288;-;598;0
06.08.2021;09:00;10:00;1.013;0;291;289;-;598;0
06.08.2021;10:00;11:00;1.026;0;265;265;-;584;0
06.08.2021;11:00;12:00;525;0;231;158;-;514;0
06.08.2021;12:00;13:00;0;0;163;0;-;362;0
06.08.2021;13:00;14:00;0;0;138;0;-;426;0
06.08.2021;14:00;15:00;0;0;143;0;-;445;0
06.08.2021;15:00;16:00;320;0;143;0;-;442;0
06.08.2021;16:00;17:00;629;0;144;0;-;445;0
06.08.2021;17:00;18:00;968;0;149;0;-;436;0
06.08.2021;18:00;19:00;1.018;0;249;0;-;567;0
06.08.2021;19:00;20:00;1.021;0;292;0;-;601;0
06.08.2021;20:00;21:00;1.030;0;291;0;-;602;0
06.08.2021;21:00;22:00;1.028;0;290;0;-;602;0
06.08.2021;22:00;23:00;1.033;0;290;0;-;603;0
06.08.2021;23:00;00:00;1.036;0;197;0;-;595;0
07.08.2021;00:00;01:00;1.031;0;0;0;-;341;0
07.08.2021;01:00;02:00;1.018;0;0;0;-;260;0
07.08.2021;02:00;03:00;1.023;0;0;0;-;266;0
07.08.2021;03:00;04:00;1.027;0;0;0;-;265;0
07.08.2021;04:00;05:00;1.030;0;0;0;-;265;0
07.08.2021;05:00;06:00;1.032;0;0;0;-;265;0
07.08.2021;06:00;07:00;1.034;0;0;0;-;266;0
07.08.2021;07:00;08:00;1.031;0;0;0;-;264;0
07.08.2021;08:00;09:00;1.032;0;0;0;-;265;0
07.08.2021;09:00;10:00;1.033;0;0;0;-;265;0
07.08.2021;10:00;11:00;1.034;0;0;0;-;265;0
07.08.2021;11:00;12:00;1.033;0;0;0;-;265;0
07.08.2021;12:00;13:00;1.031;0;0;0;-;266;0
07.08.2021;13:00;14:00;1.035;0;0;0;-;267;0
07.08.2021;14:00;15:00;1.033;0;0;0;-;265;0
07.08.2021;15:00;16:00;1.032;0;0;0;-;266;0
07.08.2021;16:00;17:00;1.033;0;0;0;-;312;0
07.08.2021;17:00;18:00;1.031;0;0;0;-;447;0
07.08.2021;18:00;19:00;1.034;0;0;0;-;598;0
07.08.2021;19:00;20:00;1.034;0;0;0;-;588;0
07.08.2021;20:00;21:00;1.039;0;0;0;-;360;0
07.08.2021;21:00;22:00;1.033;0;0;0;-;265;0
07.08.2021;22:00;23:00;1.036;0;0;0;-;266;0
07.08.2021;23:00;00:00;872;0;0;0;-;269;0
08.08.2021;00:00;01:00;553;0;0;0;-;269;0
08.08.2021;01:00;02:00;476;0;0;0;-;265;0
08.08.2021;02:00;03:00;480;0;0;0;-;268;0
08.08.2021;03:00;04:00;481;0;0;0;-;267;0
08.08.2021;04:00;05:00;477;0;0;0;-;266;0
08.08.2021;05:00;06:00;479;0;0;0;-;267;0
08.08.2021;06:00;07:00;478;0;0;0;-;266;0
08.08.2021;07:00;08:00;479;0;0;0;-;267;0
08.08.2021;08:00;09:00;479;0;0;0;-;268;0
08.08.2021;09:00;10:00;481;0;0;0;-;267;0
08.08.2021;10:00;11:00;479;0;0;0;-;267;0
08.08.2021;11:00;12:00;481;0;0;0;-;266;0
08.08.2021;12:00;13:00;480;0;0;0;-;266;0
08.08.2021;13:00;14:00;478;0;0;0;-;268;0
08.08.2021;14:00;15:00;481;0;0;0;-;271;0
08.08.2021;15:00;16:00;481;0;0;0;-;266;0
08.08.2021;16:00;17:00;477;0;0;0;-;268;0
08.08.2021;17:00;18:00;486;0;0;0;-;266;0
08.08.2021;18:00;19:00;731;0;0;0;-;264;0
08.08.2021;19:00;20:00;1.023;0;0;0;-;267;0
08.08.2021;20:00;21:00;1.036;0;0;0;-;267;0
08.08.2021;21:00;22:00;858;0;0;0;-;268;0
08.08.2021;22:00;23:00;769;0;0;0;-;268;0
08.08.2021;23:00;00:00;543;0;0;0;-;268;0
09.08.2021;00:00;01:00;478;0;0;0;-;267;0
09.08.2021;01:00;02:00;480;0;0;0;-;267;0
09.08.2021;02:00;03:00;479;0;0;0;-;266;0
09.08.2021;03:00;04:00;479;0;0;0;-;267;0
09.08.2021;04:00;05:00;479;0;0;0;-;267;0
09.08.2021;05:00;06:00;662;0;0;0;-;270;0
09.08.2021;06:00;07:00;1.020;0;0;0;-;500;0
09.08.2021;07:00;08:00;1.036;0;0;0;-;603;0
09.08.2021;08:00;09:00;1.039;0;0;0;-;602;0
09.08.2021;09:00;10:00;1.039;0;0;0;-;599;0
09.08.2021;10:00;11:00;1.041;0;0;0;-;578;0
09.08.2021;11:00;12:00;1.037;0;0;0;-;489;0
09.08.2021;12:00;13:00;1.015;0;0;0;-;286;0
09.08.2021;13:00;14:00;809;0;0;0;-;266;0
09.08.2021;14:00;15:00;878;0;0;0;-;264;0
09.08.2021;15:00;16:00;937;0;2;3;-;267;0
09.08.2021;16:00;17:00;1.029;0;138;152;-;421;0
09.08.2021;17:00;18:00;1.019;0;240;207;-;398;0
09.08.2021;18:00;19:00;1.026;0;289;199;-;400;0
09.08.2021;19:00;20:00;1.027;0;294;200;-;400;0
09.08.2021;20:00;21:00;1.023;0;294;202;-;403;0
09.08.2021;21:00;22:00;1.027;0;293;235;-;487;0
09.08.2021;22:00;23:00;1.032;0;293;236;-;489;0
09.08.2021;23:00;00:00;1.029;0;294;235;-;489;0
10.08.2021;00:00;01:00;1.020;0;294;235;-;489;0
10.08.2021;01:00;02:00;1.021;0;293;235;-;489;0
10.08.2021;02:00;03:00;1.025;0;295;235;-;490;0
10.08.2021;03:00;04:00;1.022;0;295;235;-;490;0
10.08.2021;04:00;05:00;1.029;0;294;234;-;489;0
10.08.2021;05:00;06:00;1.029;0;292;235;-;487;0
