Datum;Anfang;Ende;Generation_DE Maschine 11 [MW] Originalauflösungen;Generation_DE Vianden M6 [MW] Originalauflösungen;Generation_DE Vianden M7 [MW] Originalauflösungen;Generation_DE Vianden M8 [MW] Originalauflösungen;Generation_DE Vianden M9 [MW] Originalauflösungen;Generation_DE Vianden M1 [MW] Originalauflösungen;Generation_DE Vianden M2 [MW] Originalauflösungen;Generation_DE Vianden M3 [MW] Originalauflösungen;Generation_DE Vianden M4 [MW] Originalauflösungen;Generation_DE Vianden M10 [MW] Originalauflösungen;Generation_DE Vianden M5 [MW] Originalauflösungen
02.08.2018;19:00;20:00;1;34;0;0;0;29;28;0;29;0;35
02.08.2018;20:00;21:00;1;70;0;65;0;21;20;0;21;0;71
02.08.2018;21:00;22:00;185;99;0;101;0;44;42;0;44;0;100
02.08.2018;22:00;23:00;9;13;0;13;0;24;23;0;24;0;13
02.08.2018;23:00;00:00;0;0;0;0;0;28;27;0;28;0;0
03.08.2018;00:00;01:00;0;0;0;0;0;3;3;0;3;0;0
03.08.2018;01:00;02:00;0;0;0;0;0;0;0;0;0;0;0
03.08.2018;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
03.08.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
03.08.2018;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
03.08.2018;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
03.08.2018;06:00;07:00;1;11;0;0;0;0;0;0;0;0;11
03.08.2018;07:00;08:00;1;23;0;0;0;0;0;0;0;0;23
03.08.2018;08:00;09:00;1;46;0;0;0;0;0;0;0;0;46
03.08.2018;09:00;10:00;1;86;67;69;0;0;0;0;0;0;87
03.08.2018;10:00;11:00;1;68;18;69;49;0;0;0;0;0;69
03.08.2018;11:00;12:00;1;25;0;26;25;0;0;0;0;0;25
03.08.2018;12:00;13:00;1;1;0;1;1;0;0;0;0;0;1
03.08.2018;13:00;14:00;1;0;0;0;0;0;0;0;0;0;0
03.08.2018;14:00;15:00;1;0;0;0;0;0;0;0;0;0;0
03.08.2018;15:00;16:00;28;34;0;34;33;0;2;2;2;51;34
03.08.2018;16:00;17:00;61;79;77;81;79;6;20;22;21;177;80
03.08.2018;17:00;18:00;61;65;65;66;64;11;9;11;10;163;65
03.08.2018;18:00;19:00;77;77;78;79;77;30;29;31;30;35;78
03.08.2018;19:00;20:00;49;1;1;1;1;6;6;6;6;0;1
03.08.2018;20:00;21:00;61;0;0;0;0;0;0;0;0;0;0
03.08.2018;21:00;22:00;0;0;0;0;0;0;0;11;0;0;0
03.08.2018;22:00;23:00;0;0;0;0;0;0;0;14;0;0;0
03.08.2018;23:00;00:00;1;0;0;0;0;0;0;13;0;0;0
04.08.2018;00:00;01:00;1;0;0;0;0;0;0;48;0;0;0
04.08.2018;01:00;02:00;1;0;0;0;0;0;0;7;0;0;0
04.08.2018;02:00;03:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;03:00;04:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;04:00;05:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
04.08.2018;06:00;07:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;07:00;08:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;08:00;09:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;09:00;10:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;10:00;11:00;0;0;0;0;0;0;0;0;0;0;0
04.08.2018;11:00;12:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;12:00;13:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
04.08.2018;14:00;15:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;15:00;16:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;16:00;17:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;17:00;18:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;18:00;19:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;19:00;20:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;20:00;21:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;21:00;22:00;1;0;0;0;0;0;0;0;0;0;0
04.08.2018;22:00;23:00;1;0;0;1;0;0;0;0;0;0;0
04.08.2018;23:00;00:00;1;1;0;2;2;1;0;1;1;0;0
05.08.2018;00:00;01:00;1;5;0;6;5;6;6;7;6;0;3
05.08.2018;01:00;02:00;1;7;0;8;7;8;7;8;8;0;7
05.08.2018;02:00;03:00;1;5;0;6;6;6;5;7;6;0;5
05.08.2018;03:00;04:00;1;0;0;1;1;1;0;1;1;0;0
05.08.2018;04:00;05:00;1;3;0;2;1;1;4;2;1;0;0
05.08.2018;05:00;06:00;1;2;0;3;3;3;2;3;3;0;2
05.08.2018;06:00;07:00;1;0;0;0;0;0;0;0;0;0;0
05.08.2018;07:00;08:00;1;0;0;0;0;0;0;0;0;0;0
05.08.2018;08:00;09:00;1;2;0;2;2;0;0;0;0;0;2
05.08.2018;09:00;10:00;0;16;0;17;17;0;0;0;0;0;17
05.08.2018;10:00;11:00;0;10;0;11;11;0;0;0;0;0;10
05.08.2018;11:00;12:00;0;18;0;19;19;0;0;0;0;0;19
05.08.2018;12:00;13:00;0;22;0;23;22;0;0;0;0;0;22
05.08.2018;13:00;14:00;0;11;0;12;11;0;0;0;0;0;11
05.08.2018;14:00;15:00;0;19;0;20;19;0;0;0;0;0;19
05.08.2018;15:00;16:00;0;12;0;13;13;0;0;0;0;0;13
05.08.2018;16:00;17:00;0;14;0;15;15;0;0;0;0;0;14
05.08.2018;17:00;18:00;0;19;0;20;19;0;0;0;0;0;19
05.08.2018;18:00;19:00;1;13;0;14;14;0;0;0;0;0;14
05.08.2018;19:00;20:00;1;10;0;5;4;0;0;0;0;0;10
05.08.2018;20:00;21:00;1;0;0;0;0;0;0;0;0;0;0
05.08.2018;21:00;22:00;1;0;0;0;0;0;0;0;0;0;0
05.08.2018;22:00;23:00;1;0;0;0;0;0;0;0;0;0;0
05.08.2018;23:00;00:00;1;0;0;0;0;0;0;0;0;0;0
06.08.2018;00:00;01:00;1;0;0;0;0;0;0;0;0;0;0
06.08.2018;01:00;02:00;1;0;0;0;0;0;0;0;0;0;0
06.08.2018;02:00;03:00;1;0;0;0;0;0;0;0;0;0;0
06.08.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
06.08.2018;04:00;05:00;1;0;0;0;0;0;0;0;0;0;0
06.08.2018;05:00;06:00;1;0;0;0;0;0;0;0;0;0;0
06.08.2018;06:00;07:00;1;28;28;5;5;0;0;0;0;0;5
06.08.2018;07:00;08:00;1;16;16;16;16;0;0;0;0;0;15
06.08.2018;08:00;09:00;1;10;10;1;1;0;0;0;0;0;10
06.08.2018;09:00;10:00;1;32;32;0;0;0;0;0;0;0;32
06.08.2018;10:00;11:00;1;16;16;0;0;0;0;0;0;0;16
06.08.2018;11:00;12:00;1;27;3;0;24;0;0;0;0;0;27
06.08.2018;12:00;13:00;1;49;0;0;49;0;0;0;0;0;51
06.08.2018;13:00;14:00;1;20;0;0;20;0;0;0;0;0;20
06.08.2018;14:00;15:00;1;31;0;0;31;0;0;0;0;0;31
06.08.2018;15:00;16:00;1;17;0;0;16;0;0;0;0;0;17
06.08.2018;16:00;17:00;1;31;0;0;30;0;0;0;0;0;31
06.08.2018;17:00;18:00;1;14;0;0;14;0;0;0;0;0;13
06.08.2018;18:00;19:00;1;93;0;91;93;76;74;77;76;0;96
06.08.2018;19:00;20:00;91;89;0;91;89;91;89;93;91;94;90
06.08.2018;20:00;21:00;185;89;0;91;89;91;89;93;91;187;90
06.08.2018;21:00;22:00;135;58;0;60;58;60;58;61;60;126;58
06.08.2018;22:00;23:00;1;0;0;0;0;1;1;1;1;0;0
06.08.2018;23:00;00:00;1;0;0;0;0;0;0;0;0;0;0
07.08.2018;00:00;01:00;1;0;0;0;0;0;0;0;0;0;0
07.08.2018;01:00;02:00;1;0;0;0;0;0;0;0;0;0;0
07.08.2018;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
07.08.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
07.08.2018;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
07.08.2018;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
07.08.2018;06:00;07:00;1;0;0;0;0;0;0;5;6;0;0
07.08.2018;07:00;08:00;1;0;0;0;0;0;9;11;0;0;0
07.08.2018;08:00;09:00;1;0;0;0;0;0;3;4;0;0;0
07.08.2018;09:00;10:00;1;0;0;0;0;0;0;0;0;0;0
07.08.2018;10:00;11:00;1;0;55;56;0;0;0;0;0;0;54
07.08.2018;11:00;12:00;137;39;31;71;0;0;0;0;0;0;70
07.08.2018;12:00;13:00;4;11;0;12;0;0;0;19;19;0;11
07.08.2018;13:00;14:00;1;17;0;17;0;0;0;25;24;0;16
07.08.2018;14:00;15:00;1;7;0;1;0;0;0;20;19;0;42
07.08.2018;15:00;16:00;1;25;0;0;0;0;0;26;25;0;25
07.08.2018;16:00;17:00;1;38;19;20;0;0;0;12;11;0;38
07.08.2018;17:00;18:00;1;54;54;55;0;0;0;17;16;0;54
07.08.2018;18:00;19:00;1;60;60;61;0;0;0;23;22;0;60
07.08.2018;19:00;20:00;1;1;22;1;0;0;0;15;13;0;21
07.08.2018;20:00;21:00;1;0;9;0;0;0;0;12;10;0;11
07.08.2018;21:00;22:00;1;51;0;0;0;0;0;12;10;0;50
07.08.2018;22:00;23:00;110;0;0;0;0;0;0;11;10;0;0
07.08.2018;23:00;00:00;106;0;0;0;0;0;0;11;10;0;0
08.08.2018;00:00;01:00;6;0;0;0;0;0;0;0;0;0;0
08.08.2018;01:00;02:00;0;0;0;0;0;11;10;0;0;0;0
08.08.2018;02:00;03:00;0;0;0;0;0;18;17;0;0;0;0
08.08.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
08.08.2018;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
08.08.2018;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
08.08.2018;06:00;07:00;17;7;7;0;58;35;4;5;34;0;58
08.08.2018;07:00;08:00;74;18;18;0;18;11;10;12;11;0;18
08.08.2018;08:00;09:00;9;15;15;0;15;1;13;15;1;0;14
08.08.2018;09:00;10:00;1;42;43;0;42;0;23;25;0;0;43
08.08.2018;10:00;11:00;1;0;2;0;0;0;3;3;0;0;2
08.08.2018;11:00;12:00;1;0;0;0;0;0;0;0;0;0;0
08.08.2018;12:00;13:00;1;0;0;0;0;0;0;0;0;0;0
08.08.2018;13:00;14:00;1;0;0;0;0;0;0;0;0;0;0
08.08.2018;14:00;15:00;1;0;0;0;0;0;0;0;0;0;0
08.08.2018;15:00;16:00;1;0;0;0;0;0;0;0;0;0;0
08.08.2018;16:00;17:00;1;0;0;0;0;0;0;0;0;0;0
08.08.2018;17:00;18:00;1;0;0;0;0;0;0;0;0;0;0
08.08.2018;18:00;19:00;1;0;0;0;0;0;17;18;17;0;0
08.08.2018;19:00;20:00;1;0;0;0;0;0;25;28;27;0;0
08.08.2018;20:00;21:00;1;0;0;0;0;0;35;37;36;0;0
08.08.2018;21:00;22:00;1;20;20;21;0;0;9;11;10;0;21
08.08.2018;22:00;23:00;1;0;0;0;0;0;9;11;10;0;0
08.08.2018;23:00;00:00;1;0;0;0;0;0;9;11;10;0;0
09.08.2018;00:00;01:00;1;0;0;0;0;0;3;3;3;0;0
09.08.2018;01:00;02:00;1;0;0;0;0;0;0;0;0;0;25
09.08.2018;02:00;03:00;1;0;0;0;0;0;0;0;0;0;7
09.08.2018;03:00;04:00;1;0;0;0;0;0;0;0;0;0;0
09.08.2018;04:00;05:00;1;0;0;0;0;0;0;0;0;0;0
09.08.2018;05:00;06:00;1;0;0;0;0;0;0;0;0;0;0
09.08.2018;06:00;07:00;1;18;18;18;0;0;0;0;0;0;18
09.08.2018;07:00;08:00;1;47;47;48;0;0;0;0;0;0;47
09.08.2018;08:00;09:00;53;24;24;25;0;0;0;0;0;0;24
09.08.2018;09:00;10:00;173;54;55;56;22;0;0;0;0;0;55
09.08.2018;10:00;11:00;65;30;30;31;30;0;0;0;0;0;30
09.08.2018;11:00;12:00;1;67;67;68;67;0;0;0;0;0;68
09.08.2018;12:00;13:00;1;33;33;34;33;0;0;0;0;0;33
09.08.2018;13:00;14:00;1;61;62;4;4;0;0;0;0;0;4
09.08.2018;14:00;15:00;1;12;12;10;0;0;0;0;0;0;10
09.08.2018;15:00;16:00;1;25;25;23;0;0;0;0;6;0;23
09.08.2018;16:00;17:00;1;3;4;0;0;0;0;0;29;0;0
09.08.2018;17:00;18:00;1;0;0;0;0;0;0;0;12;0;0
09.08.2018;18:00;19:00;1;0;0;0;0;0;0;0;0;0;0
09.08.2018;19:00;20:00;1;0;0;0;0;0;0;0;0;0;0
09.08.2018;20:00;21:00;1;0;0;0;0;0;0;0;0;0;0
09.08.2018;21:00;22:00;1;0;0;0;0;0;33;0;34;0;0
09.08.2018;22:00;23:00;1;0;0;0;0;20;19;21;19;0;0
09.08.2018;23:00;00:00;1;0;0;0;0;46;0;48;0;0;0
10.08.2018;00:00;01:00;1;0;0;0;0;35;17;36;18;0;0
10.08.2018;01:00;02:00;1;0;0;0;0;21;20;22;21;0;0
10.08.2018;02:00;03:00;1;0;0;0;0;19;18;20;18;0;0
10.08.2018;03:00;04:00;1;0;0;0;0;21;20;22;21;0;0
10.08.2018;04:00;05:00;1;0;0;0;0;8;20;9;20;0;0
10.08.2018;05:00;06:00;1;0;0;0;0;0;19;0;20;0;0
10.08.2018;06:00;07:00;1;0;0;0;0;0;19;0;20;0;0
10.08.2018;07:00;08:00;1;41;41;0;0;0;25;0;26;0;41
10.08.2018;08:00;09:00;125;48;47;0;0;5;38;5;39;0;48
10.08.2018;09:00;10:00;0;0;0;0;0;46;44;47;45;0;0
10.08.2018;10:00;11:00;110;0;0;0;0;51;50;53;51;0;0
10.08.2018;11:00;12:00;1;0;0;0;0;82;80;84;82;0;0
10.08.2018;12:00;13:00;1;0;0;0;0;30;29;31;30;0;0
10.08.2018;13:00;14:00;1;0;0;0;0;63;62;65;63;0;0
10.08.2018;14:00;15:00;1;0;0;0;0;16;15;17;16;0;0
10.08.2018;15:00;16:00;1;0;0;0;0;10;10;11;10;0;0
10.08.2018;16:00;17:00;1;0;0;0;0;21;20;22;21;0;0
10.08.2018;17:00;18:00;1;2;2;2;2;5;15;5;5;0;2
10.08.2018;18:00;19:00;1;35;1;36;42;0;24;0;0;0;36
10.08.2018;19:00;20:00;1;53;0;55;53;0;30;0;0;0;54
10.08.2018;20:00;21:00;145;50;8;52;50;0;9;0;0;0;51
10.08.2018;21:00;22:00;125;20;21;21;20;0;21;0;0;0;20
10.08.2018;22:00;23:00;54;25;25;26;25;0;23;0;0;0;24
10.08.2018;23:00;00:00;1;43;43;44;43;0;0;0;0;0;43
11.08.2018;00:00;01:00;1;22;22;15;14;0;0;0;0;0;23
11.08.2018;01:00;02:00;1;0;0;0;0;0;0;0;0;0;0
11.08.2018;02:00;03:00;1;0;0;0;0;0;0;0;0;0;0
11.08.2018;03:00;04:00;1;0;0;0;0;0;0;0;0;0;0
11.08.2018;04:00;05:00;1;0;0;0;0;0;0;0;0;0;0
11.08.2018;05:00;06:00;1;0;0;0;0;0;0;0;0;0;0
11.08.2018;06:00;07:00;1;0;0;0;0;0;23;25;24;0;0
11.08.2018;07:00;08:00;1;0;0;0;0;0;24;26;25;0;0
11.08.2018;08:00;09:00;1;0;0;0;0;0;16;17;16;0;0
11.08.2018;09:00;10:00;1;16;0;0;0;0;6;7;6;0;16
11.08.2018;10:00;11:00;0;0;0;0;0;0;0;0;0;0;0
11.08.2018;11:00;12:00;0;0;0;0;0;0;0;0;0;0;0
11.08.2018;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
11.08.2018;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
11.08.2018;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
11.08.2018;15:00;16:00;0;0;0;0;0;89;87;91;89;0;0
11.08.2018;16:00;17:00;1;26;27;26;28;82;80;83;82;0;26
11.08.2018;17:00;18:00;0;0;0;0;0;93;92;95;94;0;0
11.08.2018;18:00;19:00;116;46;46;47;46;53;52;54;53;0;46
11.08.2018;19:00;20:00;14;12;5;6;5;44;42;45;44;0;13
11.08.2018;20:00;21:00;96;0;0;0;0;41;40;42;41;0;0
11.08.2018;21:00;22:00;111;0;0;0;0;39;38;40;39;0;0
11.08.2018;22:00;23:00;120;0;0;0;0;51;50;52;51;0;0
11.08.2018;23:00;00:00;33;0;0;0;0;44;42;44;43;0;0
12.08.2018;00:00;01:00;0;0;0;0;0;30;29;31;30;0;0
12.08.2018;01:00;02:00;0;0;0;0;0;39;39;41;39;0;0
12.08.2018;02:00;03:00;0;0;0;0;0;62;54;2;2;0;0
12.08.2018;03:00;04:00;0;0;0;0;0;16;15;0;0;0;0
12.08.2018;04:00;05:00;0;0;0;0;0;23;22;0;0;0;0
12.08.2018;05:00;06:00;0;0;0;0;0;10;10;0;0;0;0
12.08.2018;06:00;07:00;0;0;0;0;0;10;10;0;0;0;0
12.08.2018;07:00;08:00;1;0;0;0;0;10;10;0;0;0;0
12.08.2018;08:00;09:00;1;0;0;0;0;55;54;0;0;0;0
12.08.2018;09:00;10:00;1;0;0;0;0;78;76;0;0;0;0
12.08.2018;10:00;11:00;0;0;0;0;0;93;91;0;0;0;0
12.08.2018;11:00;12:00;1;0;0;0;0;54;53;0;0;0;0
12.08.2018;12:00;13:00;0;0;0;0;0;93;91;0;0;0;0
12.08.2018;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
12.08.2018;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
12.08.2018;15:00;16:00;0;0;0;0;0;0;0;0;0;0;0
12.08.2018;16:00;17:00;61;28;28;28;27;0;0;0;0;0;28
12.08.2018;17:00;18:00;86;23;28;28;27;33;32;34;33;0;28
12.08.2018;18:00;19:00;80;22;22;22;22;22;21;23;22;0;22
12.08.2018;19:00;20:00;32;10;10;10;10;10;9;11;10;0;10
12.08.2018;20:00;21:00;1;10;10;10;10;10;9;11;10;0;9
12.08.2018;21:00;22:00;1;15;15;16;15;16;15;17;16;0;15
12.08.2018;22:00;23:00;1;41;42;42;41;43;42;44;43;0;42
12.08.2018;23:00;00:00;1;0;0;0;0;12;12;13;12;0;0
13.08.2018;00:00;01:00;1;0;0;0;0;0;0;0;0;0;0
13.08.2018;01:00;02:00;1;0;0;0;0;0;0;0;0;0;0
13.08.2018;02:00;03:00;1;0;0;0;0;0;0;0;0;0;0
13.08.2018;03:00;04:00;1;0;0;0;0;0;0;0;0;0;0
13.08.2018;04:00;05:00;1;0;0;0;0;0;0;0;0;0;0
13.08.2018;05:00;06:00;1;0;0;0;0;0;0;0;0;0;0
13.08.2018;06:00;07:00;1;18;0;0;0;60;59;0;60;0;18
13.08.2018;07:00;08:00;1;11;0;0;0;11;11;0;11;0;11
13.08.2018;08:00;09:00;1;55;0;0;0;57;56;0;57;0;56
13.08.2018;09:00;10:00;1;66;0;0;0;68;67;0;68;0;68
13.08.2018;10:00;11:00;1;55;0;0;0;57;56;0;57;0;56
13.08.2018;11:00;12:00;0;12;0;0;0;12;11;0;12;0;11
13.08.2018;12:00;13:00;1;0;0;0;0;27;26;0;27;0;0
13.08.2018;13:00;14:00;1;5;0;0;0;0;0;0;0;0;5
13.08.2018;14:00;15:00;0;36;0;0;0;0;0;0;0;0;37
13.08.2018;15:00;16:00;0;7;0;0;0;0;0;0;0;0;7
13.08.2018;16:00;17:00;1;0;0;0;0;0;0;0;0;0;0
13.08.2018;17:00;18:00;1;0;0;1;1;0;0;0;0;0;1
13.08.2018;18:00;19:00;1;70;71;72;70;0;0;0;0;0;71
13.08.2018;19:00;20:00;1;73;73;74;72;0;0;0;0;0;73
13.08.2018;20:00;21:00;1;25;24;25;25;0;0;0;0;0;25
13.08.2018;21:00;22:00;1;40;40;41;40;0;0;0;0;0;40
13.08.2018;22:00;23:00;1;42;42;43;42;0;0;0;0;0;42
13.08.2018;23:00;00:00;0;3;1;1;1;0;0;0;0;0;2
14.08.2018;00:00;01:00;0;0;0;0;0;0;0;0;0;0;0
14.08.2018;01:00;02:00;0;0;0;0;0;1;0;0;0;0;0
14.08.2018;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
14.08.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
14.08.2018;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
14.08.2018;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
14.08.2018;06:00;07:00;1;0;0;0;0;0;0;0;0;0;0
14.08.2018;07:00;08:00;1;0;0;0;0;4;4;0;4;0;0
14.08.2018;08:00;09:00;1;0;0;0;0;75;74;0;76;0;0
14.08.2018;09:00;10:00;1;0;0;0;0;7;1;0;1;0;0
14.08.2018;10:00;11:00;1;0;0;0;0;0;0;0;0;0;0
14.08.2018;11:00;12:00;1;0;0;0;0;0;27;0;28;0;0
14.08.2018;12:00;13:00;1;0;0;0;0;0;0;0;0;0;0
14.08.2018;13:00;14:00;1;0;0;0;0;0;0;0;0;0;0
14.08.2018;14:00;15:00;1;0;0;0;0;0;0;0;0;0;0
14.08.2018;15:00;16:00;1;0;0;0;0;0;0;0;0;0;0
14.08.2018;16:00;17:00;1;0;0;0;0;0;0;0;0;0;0
14.08.2018;17:00;18:00;1;0;0;0;0;0;0;0;0;0;0
14.08.2018;18:00;19:00;1;0;0;0;0;27;26;0;27;0;0
14.08.2018;19:00;20:00;1;0;0;0;0;54;53;0;54;0;0
14.08.2018;20:00;21:00;1;0;0;0;0;48;47;0;47;0;0
14.08.2018;21:00;22:00;1;0;0;0;0;29;28;0;29;0;0
14.08.2018;22:00;23:00;1;0;0;0;0;10;9;0;12;0;0
14.08.2018;23:00;00:00;1;0;0;0;0;0;0;0;10;0;0
15.08.2018;00:00;01:00;1;0;0;0;0;0;0;0;5;0;0
15.08.2018;01:00;02:00;0;0;0;0;0;0;0;0;3;0;0
15.08.2018;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
15.08.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
15.08.2018;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
15.08.2018;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
15.08.2018;06:00;07:00;1;0;0;0;0;21;0;0;21;0;0
15.08.2018;07:00;08:00;1;0;0;0;0;11;0;0;10;0;0
15.08.2018;08:00;09:00;1;0;0;0;0;12;0;0;11;0;0
15.08.2018;09:00;10:00;1;0;0;0;0;10;0;0;10;0;0
15.08.2018;10:00;11:00;1;0;0;0;0;10;0;0;10;0;0
15.08.2018;11:00;12:00;1;0;0;0;0;10;0;0;10;0;0
15.08.2018;12:00;13:00;1;0;0;0;0;10;0;0;10;0;0
15.08.2018;13:00;14:00;1;0;0;0;0;12;0;0;12;0;0
15.08.2018;14:00;15:00;1;0;0;0;0;1;0;0;2;0;0
15.08.2018;15:00;16:00;1;0;0;0;0;0;0;0;0;0;0
15.08.2018;16:00;17:00;1;0;0;0;0;0;0;0;0;0;0
15.08.2018;17:00;18:00;1;0;0;0;0;0;0;0;0;0;0
15.08.2018;18:00;19:00;1;0;0;0;0;0;0;0;0;0;0
15.08.2018;19:00;20:00;1;0;0;0;0;15;0;16;0;0;0
15.08.2018;20:00;21:00;1;0;0;0;0;1;0;1;0;0;0
15.08.2018;21:00;22:00;1;0;0;0;0;0;0;0;0;0;0
15.08.2018;22:00;23:00;1;0;0;0;0;0;0;0;0;0;0
15.08.2018;23:00;00:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;00:00;01:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;01:00;02:00;1;0;0;0;0;0;79;0;81;0;0
16.08.2018;02:00;03:00;1;0;0;0;0;0;67;0;68;0;0
16.08.2018;03:00;04:00;0;0;0;0;0;0;11;0;11;0;0
16.08.2018;04:00;05:00;0;0;0;0;0;0;54;0;54;0;0
16.08.2018;05:00;06:00;1;0;0;0;0;0;32;0;32;0;0
16.08.2018;06:00;07:00;1;0;0;0;0;0;62;0;64;0;0
16.08.2018;07:00;08:00;1;0;0;0;0;0;19;0;20;0;0
16.08.2018;08:00;09:00;1;0;0;0;0;0;31;0;31;0;0
16.08.2018;09:00;10:00;1;0;0;0;0;0;25;0;25;0;0
16.08.2018;10:00;11:00;1;0;0;0;0;0;1;0;1;0;0
16.08.2018;11:00;12:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;12:00;13:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;13:00;14:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;14:00;15:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;15:00;16:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;16:00;17:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;17:00;18:00;1;0;0;0;0;0;0;0;0;0;0
16.08.2018;18:00;19:00;9;2;2;3;2;6;6;6;6;0;3
16.08.2018;19:00;20:00;176;83;83;85;83;85;83;87;85;0;84
16.08.2018;20:00;21:00;10;35;35;36;35;16;16;17;16;0;35
16.08.2018;21:00;22:00;1;15;16;16;16;0;0;0;0;0;15
16.08.2018;22:00;23:00;1;16;17;17;17;0;0;0;0;0;16
16.08.2018;23:00;00:00;1;11;11;11;11;0;0;0;0;0;11
17.08.2018;00:00;01:00;1;21;0;22;0;0;0;0;0;0;21
17.08.2018;01:00;02:00;1;8;0;8;0;0;0;0;0;0;8
17.08.2018;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
17.08.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
17.08.2018;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
17.08.2018;05:00;06:00;1;7;0;0;0;0;0;0;0;0;7
17.08.2018;06:00;07:00;1;69;0;0;0;0;0;0;0;0;70
17.08.2018;07:00;08:00;1;12;0;0;0;0;0;0;0;0;11
17.08.2018;08:00;09:00;1;11;0;0;0;0;0;0;0;0;10
17.08.2018;09:00;10:00;1;23;19;20;0;0;0;0;0;0;22
17.08.2018;10:00;11:00;1;11;11;11;0;0;0;0;0;0;11
17.08.2018;11:00;12:00;1;10;10;10;0;0;0;0;0;0;10
17.08.2018;12:00;13:00;1;5;10;5;0;0;0;0;0;0;10
17.08.2018;13:00;14:00;1;0;9;0;0;0;0;0;0;0;9
17.08.2018;14:00;15:00;1;0;5;0;0;0;0;0;0;0;5
17.08.2018;15:00;16:00;1;0;0;0;0;0;0;0;0;0;0
17.08.2018;16:00;17:00;1;0;0;0;0;0;0;0;0;0;0
17.08.2018;17:00;18:00;1;14;14;0;0;0;0;0;0;0;0
17.08.2018;18:00;19:00;1;34;34;0;0;0;0;0;0;0;0
17.08.2018;19:00;20:00;1;0;0;0;0;0;0;0;0;0;0
17.08.2018;20:00;21:00;1;13;13;0;0;0;0;0;0;0;12
17.08.2018;21:00;22:00;1;36;36;0;0;0;0;0;0;0;36
17.08.2018;22:00;23:00;1;19;19;0;0;0;0;0;0;0;19
17.08.2018;23:00;00:00;1;45;45;0;0;0;0;0;0;0;44
18.08.2018;00:00;01:00;1;37;37;0;0;0;0;0;0;0;37
18.08.2018;01:00;02:00;1;29;29;0;0;0;0;0;0;0;29
18.08.2018;02:00;03:00;1;0;0;0;0;0;0;0;0;0;0
18.08.2018;03:00;04:00;1;0;0;0;0;0;0;0;0;0;0
18.08.2018;04:00;05:00;1;0;0;0;0;0;0;0;0;0;0
