Datum;Anfang;Ende;Generation_DE Heizkraftwerk Wedel Block 2 [MW] Originalauflösungen;Generation_DE Heizkraftwerk Wedel Block 1 [MW] Originalauflösungen;Generation_DE GTKW Wedel [MW] Originalauflösungen
20.04.2023;02:00;03:00;32;36;-
20.04.2023;03:00;04:00;31;34;-
20.04.2023;04:00;05:00;31;35;-
20.04.2023;05:00;06:00;34;42;-
20.04.2023;06:00;07:00;52;63;-
20.04.2023;07:00;08:00;89;95;-
20.04.2023;08:00;09:00;93;94;-
20.04.2023;09:00;10:00;93;97;-
20.04.2023;10:00;11:00;92;99;-
20.04.2023;11:00;12:00;94;98;-
20.04.2023;12:00;13:00;58;50;-
20.04.2023;13:00;14:00;44;38;-
20.04.2023;14:00;15:00;44;40;-
20.04.2023;15:00;16:00;45;41;-
20.04.2023;16:00;17:00;46;44;-
20.04.2023;17:00;18:00;81;85;-
20.04.2023;18:00;19:00;99;101;-
20.04.2023;19:00;20:00;101;103;-
20.04.2023;20:00;21:00;102;102;-
20.04.2023;21:00;22:00;101;101;-
20.04.2023;22:00;23:00;82;92;-
20.04.2023;23:00;00:00;35;46;-
21.04.2023;00:00;01:00;34;36;-
21.04.2023;01:00;02:00;33;35;-
21.04.2023;02:00;03:00;33;35;-
21.04.2023;03:00;04:00;33;35;-
21.04.2023;04:00;05:00;33;35;-
21.04.2023;05:00;06:00;48;47;-
21.04.2023;06:00;07:00;94;88;-
21.04.2023;07:00;08:00;100;96;-
21.04.2023;08:00;09:00;101;98;-
21.04.2023;09:00;10:00;97;96;-
21.04.2023;10:00;11:00;50;53;-
21.04.2023;11:00;12:00;34;30;-
21.04.2023;12:00;13:00;36;33;-
21.04.2023;13:00;14:00;36;33;-
21.04.2023;14:00;15:00;38;36;-
21.04.2023;15:00;16:00;38;34;-
21.04.2023;16:00;17:00;39;35;-
21.04.2023;17:00;18:00;39;35;-
21.04.2023;18:00;19:00;39;35;-
21.04.2023;19:00;20:00;39;34;-
21.04.2023;20:00;21:00;39;33;-
21.04.2023;21:00;22:00;38;32;-
21.04.2023;22:00;23:00;37;32;-
21.04.2023;23:00;00:00;37;32;-
22.04.2023;00:00;01:00;37;32;-
22.04.2023;01:00;02:00;37;31;-
22.04.2023;02:00;03:00;37;31;-
22.04.2023;03:00;04:00;37;31;-
22.04.2023;04:00;05:00;37;32;-
22.04.2023;05:00;06:00;37;33;-
22.04.2023;06:00;07:00;35;33;-
22.04.2023;07:00;08:00;34;30;-
22.04.2023;08:00;09:00;34;28;-
22.04.2023;09:00;10:00;35;30;-
22.04.2023;10:00;11:00;36;32;-
22.04.2023;11:00;12:00;38;34;-
22.04.2023;12:00;13:00;39;35;-
22.04.2023;13:00;14:00;39;35;-
22.04.2023;14:00;15:00;40;36;-
22.04.2023;15:00;16:00;39;35;-
22.04.2023;16:00;17:00;39;35;-
22.04.2023;17:00;18:00;39;35;-
22.04.2023;18:00;19:00;40;35;-
22.04.2023;19:00;20:00;40;35;-
22.04.2023;20:00;21:00;40;34;-
22.04.2023;21:00;22:00;40;35;-
22.04.2023;22:00;23:00;40;35;-
22.04.2023;23:00;00:00;39;34;-
23.04.2023;00:00;01:00;39;34;-
23.04.2023;01:00;02:00;39;33;-
23.04.2023;02:00;03:00;39;33;-
23.04.2023;03:00;04:00;39;33;-
23.04.2023;04:00;05:00;37;31;-
23.04.2023;05:00;06:00;37;30;-
23.04.2023;06:00;07:00;35;30;-
23.04.2023;07:00;08:00;35;30;-
23.04.2023;08:00;09:00;35;30;-
23.04.2023;09:00;10:00;35;30;-
23.04.2023;10:00;11:00;36;30;-
23.04.2023;11:00;12:00;36;32;-
23.04.2023;12:00;13:00;37;33;-
23.04.2023;13:00;14:00;38;34;-
23.04.2023;14:00;15:00;39;35;-
23.04.2023;15:00;16:00;39;35;-
23.04.2023;16:00;17:00;39;34;-
23.04.2023;17:00;18:00;39;32;-
23.04.2023;18:00;19:00;39;32;-
23.04.2023;19:00;20:00;39;38;-
23.04.2023;20:00;21:00;39;30;-
23.04.2023;21:00;22:00;39;30;-
23.04.2023;22:00;23:00;39;30;-
23.04.2023;23:00;00:00;39;29;-
24.04.2023;00:00;01:00;39;30;-
24.04.2023;01:00;02:00;39;30;-
24.04.2023;02:00;03:00;39;30;-
24.04.2023;03:00;04:00;39;29;-
24.04.2023;04:00;05:00;39;29;-
24.04.2023;05:00;06:00;37;29;-
24.04.2023;06:00;07:00;38;29;-
24.04.2023;07:00;08:00;42;31;-
24.04.2023;08:00;09:00;42;31;-
24.04.2023;09:00;10:00;39;32;-
24.04.2023;10:00;11:00;37;33;-
24.04.2023;11:00;12:00;39;32;-
24.04.2023;12:00;13:00;41;34;-
24.04.2023;13:00;14:00;40;35;-
24.04.2023;14:00;15:00;39;34;-
24.04.2023;15:00;16:00;37;33;-
24.04.2023;16:00;17:00;37;33;-
24.04.2023;17:00;18:00;37;31;-
24.04.2023;18:00;19:00;36;31;-
24.04.2023;19:00;20:00;33;29;-
24.04.2023;20:00;21:00;33;34;-
24.04.2023;21:00;22:00;33;30;-
24.04.2023;22:00;23:00;35;30;-
24.04.2023;23:00;00:00;36;29;-
25.04.2023;00:00;01:00;39;29;-
25.04.2023;01:00;02:00;40;30;-
25.04.2023;02:00;03:00;39;30;-
25.04.2023;03:00;04:00;39;30;-
25.04.2023;04:00;05:00;38;29;-
25.04.2023;05:00;06:00;38;34;-
25.04.2023;06:00;07:00;41;41;-
25.04.2023;07:00;08:00;45;47;-
25.04.2023;08:00;09:00;46;51;-
25.04.2023;09:00;10:00;47;45;-
25.04.2023;10:00;11:00;44;41;-
25.04.2023;11:00;12:00;43;34;-
25.04.2023;12:00;13:00;45;33;-
25.04.2023;13:00;14:00;43;33;-
25.04.2023;14:00;15:00;40;34;-
25.04.2023;15:00;16:00;40;34;-
25.04.2023;16:00;17:00;40;37;-
25.04.2023;17:00;18:00;41;37;-
25.04.2023;18:00;19:00;40;32;-
25.04.2023;19:00;20:00;39;40;-
25.04.2023;20:00;21:00;39;38;-
25.04.2023;21:00;22:00;39;41;-
25.04.2023;22:00;23:00;39;44;-
25.04.2023;23:00;00:00;39;41;-
26.04.2023;00:00;01:00;45;46;-
26.04.2023;01:00;02:00;49;46;-
26.04.2023;02:00;03:00;50;44;-
26.04.2023;03:00;04:00;46;43;-
26.04.2023;04:00;05:00;45;42;-
26.04.2023;05:00;06:00;49;39;-
26.04.2023;06:00;07:00;53;42;-
26.04.2023;07:00;08:00;53;49;-
26.04.2023;08:00;09:00;53;49;-
26.04.2023;09:00;10:00;43;42;-
26.04.2023;10:00;11:00;43;34;-
26.04.2023;11:00;12:00;40;34;-
26.04.2023;12:00;13:00;39;42;-
26.04.2023;13:00;14:00;42;40;-
26.04.2023;14:00;15:00;47;34;-
26.04.2023;15:00;16:00;47;36;-
26.04.2023;16:00;17:00;47;35;-
26.04.2023;17:00;18:00;47;36;-
26.04.2023;18:00;19:00;47;40;-
26.04.2023;19:00;20:00;63;44;-
26.04.2023;20:00;21:00;89;51;-
26.04.2023;21:00;22:00;69;51;-
26.04.2023;22:00;23:00;43;47;-
26.04.2023;23:00;00:00;44;46;-
27.04.2023;00:00;01:00;44;43;-
27.04.2023;01:00;02:00;45;46;-
27.04.2023;02:00;03:00;44;43;-
27.04.2023;03:00;04:00;44;42;-
27.04.2023;04:00;05:00;45;44;-
27.04.2023;05:00;06:00;45;47;-
27.04.2023;06:00;07:00;48;53;-
27.04.2023;07:00;08:00;79;55;-
27.04.2023;08:00;09:00;61;51;-
27.04.2023;09:00;10:00;41;43;-
27.04.2023;10:00;11:00;38;41;-
27.04.2023;11:00;12:00;37;40;-
27.04.2023;12:00;13:00;36;37;-
27.04.2023;13:00;14:00;37;40;-
27.04.2023;14:00;15:00;37;44;-
27.04.2023;15:00;16:00;37;42;-
27.04.2023;16:00;17:00;39;37;-
27.04.2023;17:00;18:00;41;43;-
27.04.2023;18:00;19:00;55;38;-
27.04.2023;19:00;20:00;74;39;-
27.04.2023;20:00;21:00;89;45;-
27.04.2023;21:00;22:00;92;47;-
27.04.2023;22:00;23:00;89;47;-
27.04.2023;23:00;00:00;49;42;-
28.04.2023;00:00;01:00;41;42;-
28.04.2023;01:00;02:00;40;42;-
28.04.2023;02:00;03:00;39;42;-
28.04.2023;03:00;04:00;39;42;-
28.04.2023;04:00;05:00;40;42;-
28.04.2023;05:00;06:00;43;45;-
28.04.2023;06:00;07:00;49;53;-
28.04.2023;07:00;08:00;84;48;-
28.04.2023;08:00;09:00;90;43;-
28.04.2023;09:00;10:00;92;59;-
28.04.2023;10:00;11:00;58;42;-
28.04.2023;11:00;12:00;44;36;-
28.04.2023;12:00;13:00;42;37;-
28.04.2023;13:00;14:00;40;37;-
28.04.2023;14:00;15:00;41;39;-
28.04.2023;15:00;16:00;42;39;-
28.04.2023;16:00;17:00;57;42;-
28.04.2023;17:00;18:00;93;72;-
28.04.2023;18:00;19:00;99;75;-
28.04.2023;19:00;20:00;97;73;-
28.04.2023;20:00;21:00;97;72;-
28.04.2023;21:00;22:00;98;72;-
28.04.2023;22:00;23:00;74;54;-
28.04.2023;23:00;00:00;41;38;-
29.04.2023;00:00;01:00;39;37;-
29.04.2023;01:00;02:00;40;36;-
29.04.2023;02:00;03:00;39;36;-
29.04.2023;03:00;04:00;39;35;-
29.04.2023;04:00;05:00;38;34;-
29.04.2023;05:00;06:00;38;36;-
29.04.2023;06:00;07:00;38;43;-
29.04.2023;07:00;08:00;37;45;-
29.04.2023;08:00;09:00;38;43;-
29.04.2023;09:00;10:00;39;40;-
29.04.2023;10:00;11:00;38;37;-
29.04.2023;11:00;12:00;39;38;-
29.04.2023;12:00;13:00;37;35;-
29.04.2023;13:00;14:00;36;33;-
29.04.2023;14:00;15:00;35;34;-
29.04.2023;15:00;16:00;36;34;-
29.04.2023;16:00;17:00;36;34;-
29.04.2023;17:00;18:00;36;33;-
29.04.2023;18:00;19:00;35;33;-
29.04.2023;19:00;20:00;35;32;-
29.04.2023;20:00;21:00;34;36;-
29.04.2023;21:00;22:00;35;37;-
29.04.2023;22:00;23:00;36;37;-
29.04.2023;23:00;00:00;35;35;-
30.04.2023;00:00;01:00;36;36;-
30.04.2023;01:00;02:00;35;35;-
30.04.2023;02:00;03:00;35;35;-
30.04.2023;03:00;04:00;36;35;-
30.04.2023;04:00;05:00;36;39;-
30.04.2023;05:00;06:00;37;42;-
30.04.2023;06:00;07:00;37;50;-
30.04.2023;07:00;08:00;37;42;-
30.04.2023;08:00;09:00;38;39;-
30.04.2023;09:00;10:00;37;35;-
30.04.2023;10:00;11:00;36;33;-
30.04.2023;11:00;12:00;37;33;-
30.04.2023;12:00;13:00;36;33;-
30.04.2023;13:00;14:00;35;32;-
30.04.2023;14:00;15:00;35;33;-
30.04.2023;15:00;16:00;34;33;-
30.04.2023;16:00;17:00;34;34;-
30.04.2023;17:00;18:00;35;34;-
30.04.2023;18:00;19:00;34;33;-
30.04.2023;19:00;20:00;34;34;-
30.04.2023;20:00;21:00;34;34;-
30.04.2023;21:00;22:00;34;33;-
30.04.2023;22:00;23:00;34;34;-
30.04.2023;23:00;00:00;34;35;-
01.05.2023;00:00;01:00;34;35;-
01.05.2023;01:00;02:00;34;35;-
01.05.2023;02:00;03:00;34;35;-
01.05.2023;03:00;04:00;34;35;-
01.05.2023;04:00;05:00;34;34;-
01.05.2023;05:00;06:00;34;32;-
01.05.2023;06:00;07:00;37;36;-
01.05.2023;07:00;08:00;38;37;-
01.05.2023;08:00;09:00;36;32;-
01.05.2023;09:00;10:00;32;32;-
01.05.2023;10:00;11:00;32;31;-
01.05.2023;11:00;12:00;32;32;-
01.05.2023;12:00;13:00;32;34;-
01.05.2023;13:00;14:00;34;34;-
01.05.2023;14:00;15:00;34;37;-
01.05.2023;15:00;16:00;35;36;-
01.05.2023;16:00;17:00;35;36;-
01.05.2023;17:00;18:00;36;35;-
01.05.2023;18:00;19:00;37;33;-
01.05.2023;19:00;20:00;37;33;-
01.05.2023;20:00;21:00;37;32;-
01.05.2023;21:00;22:00;36;32;-
01.05.2023;22:00;23:00;36;32;-
01.05.2023;23:00;00:00;36;32;-
02.05.2023;00:00;01:00;35;32;-
02.05.2023;01:00;02:00;36;32;-
02.05.2023;02:00;03:00;36;32;-
02.05.2023;03:00;04:00;37;32;-
02.05.2023;04:00;05:00;37;32;-
02.05.2023;05:00;06:00;36;31;-
02.05.2023;06:00;07:00;41;33;-
02.05.2023;07:00;08:00;43;32;-
02.05.2023;08:00;09:00;46;35;-
02.05.2023;09:00;10:00;41;36;-
02.05.2023;10:00;11:00;38;39;-
02.05.2023;11:00;12:00;37;37;-
02.05.2023;12:00;13:00;36;34;-
02.05.2023;13:00;14:00;38;34;-
02.05.2023;14:00;15:00;39;33;-
02.05.2023;15:00;16:00;39;31;-
02.05.2023;16:00;17:00;38;30;-
02.05.2023;17:00;18:00;38;31;-
02.05.2023;18:00;19:00;38;30;-
02.05.2023;19:00;20:00;39;37;-
02.05.2023;20:00;21:00;38;38;-
02.05.2023;21:00;22:00;38;38;-
02.05.2023;22:00;23:00;39;39;-
02.05.2023;23:00;00:00;39;37;-
03.05.2023;00:00;01:00;40;38;-
03.05.2023;01:00;02:00;40;38;-
03.05.2023;02:00;03:00;44;41;-
03.05.2023;03:00;04:00;45;42;-
03.05.2023;04:00;05:00;45;42;-
03.05.2023;05:00;06:00;45;43;-
03.05.2023;06:00;07:00;45;49;-
03.05.2023;07:00;08:00;41;45;-
03.05.2023;08:00;09:00;41;43;-
03.05.2023;09:00;10:00;41;37;-
03.05.2023;10:00;11:00;41;35;-
03.05.2023;11:00;12:00;37;33;-
03.05.2023;12:00;13:00;32;34;-
03.05.2023;13:00;14:00;32;31;-
03.05.2023;14:00;15:00;33;33;-
03.05.2023;15:00;16:00;36;32;-
03.05.2023;16:00;17:00;34;30;-
03.05.2023;17:00;18:00;35;32;-
03.05.2023;18:00;19:00;34;31;-
03.05.2023;19:00;20:00;34;52;-
03.05.2023;20:00;21:00;33;55;-
03.05.2023;21:00;22:00;34;53;-
03.05.2023;22:00;23:00;33;36;-
03.05.2023;23:00;00:00;33;36;-
04.05.2023;00:00;01:00;33;35;-
04.05.2023;01:00;02:00;33;35;-
04.05.2023;02:00;03:00;32;35;-
04.05.2023;03:00;04:00;31;39;-
04.05.2023;04:00;05:00;32;43;-
04.05.2023;05:00;06:00;33;48;-
04.05.2023;06:00;07:00;34;47;-
04.05.2023;07:00;08:00;37;47;-
04.05.2023;08:00;09:00;32;46;-
04.05.2023;09:00;10:00;32;49;-
04.05.2023;10:00;11:00;32;52;-
04.05.2023;11:00;12:00;36;54;-
04.05.2023;12:00;13:00;37;59;-
04.05.2023;13:00;14:00;38;58;-
04.05.2023;14:00;15:00;41;47;-
04.05.2023;15:00;16:00;39;0;-
04.05.2023;16:00;17:00;36;0;-
04.05.2023;17:00;18:00;37;0;-
04.05.2023;18:00;19:00;38;0;-
04.05.2023;19:00;20:00;38;0;-
04.05.2023;20:00;21:00;40;0;-
04.05.2023;21:00;22:00;43;0;-
04.05.2023;22:00;23:00;43;0;-
04.05.2023;23:00;00:00;43;0;-
05.05.2023;00:00;01:00;45;0;-
05.05.2023;01:00;02:00;46;0;-
05.05.2023;02:00;03:00;46;0;-
05.05.2023;03:00;04:00;44;0;-
05.05.2023;04:00;05:00;44;0;-
05.05.2023;05:00;06:00;46;0;-
05.05.2023;06:00;07:00;46;0;-
05.05.2023;07:00;08:00;46;0;-
05.05.2023;08:00;09:00;45;0;-
05.05.2023;09:00;10:00;45;0;-
05.05.2023;10:00;11:00;47;0;-
05.05.2023;11:00;12:00;49;0;-
05.05.2023;12:00;13:00;47;0;-
05.05.2023;13:00;14:00;43;0;-
05.05.2023;14:00;15:00;40;0;-
05.05.2023;15:00;16:00;40;0;-
05.05.2023;16:00;17:00;42;0;-
05.05.2023;17:00;18:00;43;0;-
05.05.2023;18:00;19:00;40;0;-
05.05.2023;19:00;20:00;40;0;-
05.05.2023;20:00;21:00;39;0;-
05.05.2023;21:00;22:00;38;0;-
05.05.2023;22:00;23:00;37;0;-
05.05.2023;23:00;00:00;36;0;-
06.05.2023;00:00;01:00;37;0;-
06.05.2023;01:00;02:00;38;0;-
06.05.2023;02:00;03:00;38;0;-
06.05.2023;03:00;04:00;38;0;-
06.05.2023;04:00;05:00;38;0;-
06.05.2023;05:00;06:00;38;0;-
06.05.2023;06:00;07:00;41;0;-
06.05.2023;07:00;08:00;43;0;-
06.05.2023;08:00;09:00;43;0;-
06.05.2023;09:00;10:00;44;0;-
06.05.2023;10:00;11:00;44;0;-
06.05.2023;11:00;12:00;44;0;-
06.05.2023;12:00;13:00;44;0;-
06.05.2023;13:00;14:00;44;0;-
06.05.2023;14:00;15:00;44;0;-
06.05.2023;15:00;16:00;44;0;-
06.05.2023;16:00;17:00;47;0;-
06.05.2023;17:00;18:00;50;0;-
06.05.2023;18:00;19:00;49;0;-
06.05.2023;19:00;20:00;48;0;-
06.05.2023;20:00;21:00;46;0;-
06.05.2023;21:00;22:00;43;0;-
06.05.2023;22:00;23:00;47;0;-
06.05.2023;23:00;00:00;47;0;-
07.05.2023;00:00;01:00;47;0;-
07.05.2023;01:00;02:00;46;0;-
07.05.2023;02:00;03:00;45;0;-
07.05.2023;03:00;04:00;46;0;-
07.05.2023;04:00;05:00;46;0;-
07.05.2023;05:00;06:00;46;0;-
07.05.2023;06:00;07:00;46;0;-
07.05.2023;07:00;08:00;46;0;-
07.05.2023;08:00;09:00;47;0;-
07.05.2023;09:00;10:00;47;0;-
07.05.2023;10:00;11:00;45;0;-
07.05.2023;11:00;12:00;43;0;-
07.05.2023;12:00;13:00;43;0;-
07.05.2023;13:00;14:00;43;0;-
07.05.2023;14:00;15:00;43;0;-
07.05.2023;15:00;16:00;44;0;-
07.05.2023;16:00;17:00;44;0;-
07.05.2023;17:00;18:00;36;0;-
07.05.2023;18:00;19:00;36;0;-
07.05.2023;19:00;20:00;36;0;-
07.05.2023;20:00;21:00;36;0;-
07.05.2023;21:00;22:00;36;0;-
07.05.2023;22:00;23:00;37;0;-
07.05.2023;23:00;00:00;40;0;-
08.05.2023;00:00;01:00;39;0;-
08.05.2023;01:00;02:00;40;0;-
08.05.2023;02:00;03:00;41;0;-
08.05.2023;03:00;04:00;41;0;-
08.05.2023;04:00;05:00;39;0;-
08.05.2023;05:00;06:00;37;0;-
08.05.2023;06:00;07:00;36;0;-
08.05.2023;07:00;08:00;36;0;-
08.05.2023;08:00;09:00;33;0;-
08.05.2023;09:00;10:00;36;0;-
08.05.2023;10:00;11:00;36;0;-
08.05.2023;11:00;12:00;35;0;-
08.05.2023;12:00;13:00;37;0;-
08.05.2023;13:00;14:00;37;0;-
08.05.2023;14:00;15:00;36;0;-
08.05.2023;15:00;16:00;38;0;-
08.05.2023;16:00;17:00;40;0;-
08.05.2023;17:00;18:00;39;0;-
08.05.2023;18:00;19:00;39;0;-
08.05.2023;19:00;20:00;40;0;-
08.05.2023;20:00;21:00;40;0;-
08.05.2023;21:00;22:00;40;0;-
08.05.2023;22:00;23:00;40;0;-
08.05.2023;23:00;00:00;40;0;-
09.05.2023;00:00;01:00;40;0;-
09.05.2023;01:00;02:00;40;0;-
09.05.2023;02:00;03:00;40;0;-
09.05.2023;03:00;04:00;40;0;-
09.05.2023;04:00;05:00;40;0;-
09.05.2023;05:00;06:00;39;0;-
09.05.2023;06:00;07:00;39;0;-
09.05.2023;07:00;08:00;39;0;-
09.05.2023;08:00;09:00;40;0;-
09.05.2023;09:00;10:00;39;0;-
09.05.2023;10:00;11:00;40;0;-
09.05.2023;11:00;12:00;41;0;-
09.05.2023;12:00;13:00;40;0;-
09.05.2023;13:00;14:00;42;0;-
09.05.2023;14:00;15:00;43;0;-
09.05.2023;15:00;16:00;42;0;-
09.05.2023;16:00;17:00;42;0;-
09.05.2023;17:00;18:00;45;0;-
09.05.2023;18:00;19:00;45;0;-
09.05.2023;19:00;20:00;44;0;-
09.05.2023;20:00;21:00;44;0;-
09.05.2023;21:00;22:00;44;0;-
09.05.2023;22:00;23:00;44;0;-
09.05.2023;23:00;00:00;43;0;-
10.05.2023;00:00;01:00;45;0;-
10.05.2023;01:00;02:00;45;0;-
10.05.2023;02:00;03:00;44;0;-
10.05.2023;03:00;04:00;44;0;-
10.05.2023;04:00;05:00;44;0;-
10.05.2023;05:00;06:00;44;0;-
10.05.2023;06:00;07:00;44;0;-
10.05.2023;07:00;08:00;42;0;-
10.05.2023;08:00;09:00;42;0;-
10.05.2023;09:00;10:00;44;0;-
10.05.2023;10:00;11:00;43;0;-
10.05.2023;11:00;12:00;44;0;-
10.05.2023;12:00;13:00;44;0;-
10.05.2023;13:00;14:00;44;0;-
10.05.2023;14:00;15:00;43;0;-
10.05.2023;15:00;16:00;45;0;-
10.05.2023;16:00;17:00;45;0;-
10.05.2023;17:00;18:00;44;0;-
10.05.2023;18:00;19:00;44;0;-
10.05.2023;19:00;20:00;43;0;-
10.05.2023;20:00;21:00;44;0;-
10.05.2023;21:00;22:00;45;0;-
10.05.2023;22:00;23:00;45;0;-
10.05.2023;23:00;00:00;44;0;-
11.05.2023;00:00;01:00;44;0;-
11.05.2023;01:00;02:00;44;0;-
11.05.2023;02:00;03:00;42;0;-
11.05.2023;03:00;04:00;42;0;-
11.05.2023;04:00;05:00;42;0;-
11.05.2023;05:00;06:00;43;0;-
11.05.2023;06:00;07:00;42;0;-
11.05.2023;07:00;08:00;42;0;-
11.05.2023;08:00;09:00;41;0;-
11.05.2023;09:00;10:00;42;0;-
11.05.2023;10:00;11:00;42;0;-
11.05.2023;11:00;12:00;42;0;-
11.05.2023;12:00;13:00;42;0;-
11.05.2023;13:00;14:00;43;0;-
11.05.2023;14:00;15:00;42;0;-
11.05.2023;15:00;16:00;43;0;-
11.05.2023;16:00;17:00;44;0;-
11.05.2023;17:00;18:00;44;0;-
11.05.2023;18:00;19:00;42;0;-
11.05.2023;19:00;20:00;41;0;-
11.05.2023;20:00;21:00;41;0;-
11.05.2023;21:00;22:00;42;0;-
11.05.2023;22:00;23:00;42;0;-
11.05.2023;23:00;00:00;41;0;-
12.05.2023;00:00;01:00;41;0;-
12.05.2023;01:00;02:00;41;0;-
12.05.2023;02:00;03:00;42;0;-
12.05.2023;03:00;04:00;42;0;-
12.05.2023;04:00;05:00;42;0;-
12.05.2023;05:00;06:00;43;0;-
12.05.2023;06:00;07:00;41;0;-
12.05.2023;07:00;08:00;41;0;-
12.05.2023;08:00;09:00;42;0;-
12.05.2023;09:00;10:00;48;0;-
12.05.2023;10:00;11:00;51;0;-
12.05.2023;11:00;12:00;53;0;-
12.05.2023;12:00;13:00;54;0;-
12.05.2023;13:00;14:00;50;0;-
12.05.2023;14:00;15:00;42;0;-
12.05.2023;15:00;16:00;0;0;-
12.05.2023;16:00;17:00;0;0;-
12.05.2023;17:00;18:00;0;0;-
12.05.2023;18:00;19:00;0;0;-
12.05.2023;19:00;20:00;0;0;-
12.05.2023;20:00;21:00;0;0;-
12.05.2023;21:00;22:00;0;0;-
12.05.2023;22:00;23:00;0;0;-
12.05.2023;23:00;00:00;0;0;-
13.05.2023;00:00;01:00;0;0;-
13.05.2023;01:00;02:00;0;0;-
13.05.2023;02:00;03:00;0;0;-
13.05.2023;03:00;04:00;0;0;-
13.05.2023;04:00;05:00;0;0;-
13.05.2023;05:00;06:00;0;0;-
13.05.2023;06:00;07:00;0;0;-
13.05.2023;07:00;08:00;0;0;-
13.05.2023;08:00;09:00;0;0;-
13.05.2023;09:00;10:00;0;0;-
13.05.2023;10:00;11:00;0;0;-
13.05.2023;11:00;12:00;0;0;-
13.05.2023;12:00;13:00;0;0;-
13.05.2023;13:00;14:00;0;0;-
13.05.2023;14:00;15:00;0;0;-
13.05.2023;15:00;16:00;0;0;-
13.05.2023;16:00;17:00;0;0;-
13.05.2023;17:00;18:00;0;0;-
13.05.2023;18:00;19:00;0;0;-
13.05.2023;19:00;20:00;0;0;-
13.05.2023;20:00;21:00;0;0;-
13.05.2023;21:00;22:00;0;0;-
13.05.2023;22:00;23:00;0;0;-
13.05.2023;23:00;00:00;0;0;-
14.05.2023;00:00;01:00;0;0;-
14.05.2023;01:00;02:00;0;0;-
14.05.2023;02:00;03:00;0;0;-
14.05.2023;03:00;04:00;0;0;-
14.05.2023;04:00;05:00;0;0;-
14.05.2023;05:00;06:00;0;0;-
14.05.2023;06:00;07:00;0;0;-
14.05.2023;07:00;08:00;0;0;-
14.05.2023;08:00;09:00;0;0;-
14.05.2023;09:00;10:00;0;0;-
14.05.2023;10:00;11:00;0;0;-
14.05.2023;11:00;12:00;0;0;-
14.05.2023;12:00;13:00;0;0;-
14.05.2023;13:00;14:00;0;0;-
14.05.2023;14:00;15:00;0;0;-
14.05.2023;15:00;16:00;0;0;-
14.05.2023;16:00;17:00;0;0;-
14.05.2023;17:00;18:00;0;0;-
14.05.2023;18:00;19:00;0;0;-
14.05.2023;19:00;20:00;0;0;-
14.05.2023;20:00;21:00;0;0;-
14.05.2023;21:00;22:00;0;0;-
14.05.2023;22:00;23:00;0;0;-
14.05.2023;23:00;00:00;0;0;-
15.05.2023;00:00;01:00;0;0;-
15.05.2023;01:00;02:00;0;0;-
15.05.2023;02:00;03:00;0;0;-
15.05.2023;03:00;04:00;0;0;-
15.05.2023;04:00;05:00;0;0;-
15.05.2023;05:00;06:00;0;0;-
15.05.2023;06:00;07:00;0;0;-
15.05.2023;07:00;08:00;0;0;-
15.05.2023;08:00;09:00;0;0;-
15.05.2023;09:00;10:00;0;0;-
15.05.2023;10:00;11:00;0;0;-
15.05.2023;11:00;12:00;0;0;-
15.05.2023;12:00;13:00;0;0;-
15.05.2023;13:00;14:00;0;0;-
15.05.2023;14:00;15:00;0;0;-
15.05.2023;15:00;16:00;0;0;-
15.05.2023;16:00;17:00;0;0;-
15.05.2023;17:00;18:00;0;0;-
15.05.2023;18:00;19:00;0;0;-
15.05.2023;19:00;20:00;0;0;-
15.05.2023;20:00;21:00;0;0;-
15.05.2023;21:00;22:00;0;0;-
15.05.2023;22:00;23:00;0;0;-
15.05.2023;23:00;00:00;0;0;-
16.05.2023;00:00;01:00;0;0;-
16.05.2023;01:00;02:00;0;0;-
16.05.2023;02:00;03:00;0;0;-
16.05.2023;03:00;04:00;0;0;-
16.05.2023;04:00;05:00;0;0;-
16.05.2023;05:00;06:00;0;0;-
16.05.2023;06:00;07:00;0;0;-
16.05.2023;07:00;08:00;0;0;-
16.05.2023;08:00;09:00;0;0;-
16.05.2023;09:00;10:00;0;0;-
16.05.2023;10:00;11:00;0;0;-
16.05.2023;11:00;12:00;0;0;-
16.05.2023;12:00;13:00;0;0;-
16.05.2023;13:00;14:00;0;0;-
16.05.2023;14:00;15:00;0;0;-
16.05.2023;15:00;16:00;0;0;-
16.05.2023;16:00;17:00;0;0;-
16.05.2023;17:00;18:00;0;0;-
16.05.2023;18:00;19:00;0;0;-
16.05.2023;19:00;20:00;0;0;-
16.05.2023;20:00;21:00;0;0;-
16.05.2023;21:00;22:00;0;0;-
16.05.2023;22:00;23:00;0;0;-
16.05.2023;23:00;00:00;0;0;-
17.05.2023;00:00;01:00;0;0;-
17.05.2023;01:00;02:00;0;0;-
17.05.2023;02:00;03:00;0;0;-
17.05.2023;03:00;04:00;0;0;-
17.05.2023;04:00;05:00;0;0;-
17.05.2023;05:00;06:00;0;0;-
17.05.2023;06:00;07:00;0;0;-
17.05.2023;07:00;08:00;0;0;-
17.05.2023;08:00;09:00;0;0;-
17.05.2023;09:00;10:00;0;0;-
17.05.2023;10:00;11:00;0;0;-
17.05.2023;11:00;12:00;0;0;-
17.05.2023;12:00;13:00;0;0;-
17.05.2023;13:00;14:00;0;0;-
17.05.2023;14:00;15:00;0;0;-
