Datum;Anfang;Ende;Generation_DE HKW Reuter West Dampfturbine D [MW] Originalauflösungen;Generation_DE HKW Reuter West Dampfturbine E [MW] Originalauflösungen
22.05.2023;01:00;02:00;0;128
22.05.2023;02:00;03:00;0;127
22.05.2023;03:00;04:00;0;126
22.05.2023;04:00;05:00;0;126
22.05.2023;05:00;06:00;0;127
22.05.2023;06:00;07:00;0;127
22.05.2023;07:00;08:00;0;127
22.05.2023;08:00;09:00;0;127
22.05.2023;09:00;10:00;0;127
22.05.2023;10:00;11:00;0;127
22.05.2023;11:00;12:00;0;127
22.05.2023;12:00;13:00;0;127
22.05.2023;13:00;14:00;0;127
22.05.2023;14:00;15:00;0;127
22.05.2023;15:00;16:00;0;127
22.05.2023;16:00;17:00;0;127
22.05.2023;17:00;18:00;0;127
22.05.2023;18:00;19:00;0;127
22.05.2023;19:00;20:00;0;127
22.05.2023;20:00;21:00;0;127
22.05.2023;21:00;22:00;0;127
22.05.2023;22:00;23:00;0;127
22.05.2023;23:00;00:00;0;127
23.05.2023;00:00;01:00;0;123
23.05.2023;01:00;02:00;0;118
23.05.2023;02:00;03:00;0;118
23.05.2023;03:00;04:00;0;118
23.05.2023;04:00;05:00;0;118
23.05.2023;05:00;06:00;0;118
23.05.2023;06:00;07:00;0;118
23.05.2023;07:00;08:00;0;118
23.05.2023;08:00;09:00;0;117
23.05.2023;09:00;10:00;0;117
23.05.2023;10:00;11:00;0;119
23.05.2023;11:00;12:00;0;117
23.05.2023;12:00;13:00;0;115
23.05.2023;13:00;14:00;0;118
23.05.2023;14:00;15:00;0;117
23.05.2023;15:00;16:00;0;117
23.05.2023;16:00;17:00;0;117
23.05.2023;17:00;18:00;0;117
23.05.2023;18:00;19:00;0;120
23.05.2023;19:00;20:00;0;121
23.05.2023;20:00;21:00;0;121
23.05.2023;21:00;22:00;0;124
23.05.2023;22:00;23:00;0;121
23.05.2023;23:00;00:00;0;122
24.05.2023;00:00;01:00;0;124
24.05.2023;01:00;02:00;0;124
24.05.2023;02:00;03:00;0;122
24.05.2023;03:00;04:00;0;124
24.05.2023;04:00;05:00;0;124
24.05.2023;05:00;06:00;0;123
24.05.2023;06:00;07:00;0;121
24.05.2023;07:00;08:00;0;121
24.05.2023;08:00;09:00;0;123
24.05.2023;09:00;10:00;0;128
24.05.2023;10:00;11:00;0;132
24.05.2023;11:00;12:00;0;132
24.05.2023;12:00;13:00;0;132
24.05.2023;13:00;14:00;0;132
24.05.2023;14:00;15:00;0;132
24.05.2023;15:00;16:00;0;133
24.05.2023;16:00;17:00;0;134
24.05.2023;17:00;18:00;0;136
24.05.2023;18:00;19:00;0;136
24.05.2023;19:00;20:00;0;136
24.05.2023;20:00;21:00;0;136
24.05.2023;21:00;22:00;0;133
24.05.2023;22:00;23:00;0;136
24.05.2023;23:00;00:00;0;136
25.05.2023;00:00;01:00;0;135
25.05.2023;01:00;02:00;0;136
25.05.2023;02:00;03:00;0;134
25.05.2023;03:00;04:00;0;135
25.05.2023;04:00;05:00;0;134
25.05.2023;05:00;06:00;0;137
25.05.2023;06:00;07:00;0;135
25.05.2023;07:00;08:00;0;135
25.05.2023;08:00;09:00;0;135
25.05.2023;09:00;10:00;0;135
25.05.2023;10:00;11:00;0;135
25.05.2023;11:00;12:00;0;134
25.05.2023;12:00;13:00;0;155
25.05.2023;13:00;14:00;0;187
25.05.2023;14:00;15:00;0;185
25.05.2023;15:00;16:00;0;188
25.05.2023;16:00;17:00;0;187
25.05.2023;17:00;18:00;0;188
25.05.2023;18:00;19:00;0;189
25.05.2023;19:00;20:00;0;186
25.05.2023;20:00;21:00;0;185
25.05.2023;21:00;22:00;0;187
25.05.2023;22:00;23:00;0;187
25.05.2023;23:00;00:00;0;170
26.05.2023;00:00;01:00;0;138
26.05.2023;01:00;02:00;0;141
26.05.2023;02:00;03:00;0;139
26.05.2023;03:00;04:00;0;141
26.05.2023;04:00;05:00;0;141
26.05.2023;05:00;06:00;0;150
26.05.2023;06:00;07:00;0;154
26.05.2023;07:00;08:00;0;154
26.05.2023;08:00;09:00;0;154
26.05.2023;09:00;10:00;0;139
26.05.2023;10:00;11:00;0;134
26.05.2023;11:00;12:00;0;134
26.05.2023;12:00;13:00;0;134
26.05.2023;13:00;14:00;0;134
26.05.2023;14:00;15:00;0;134
26.05.2023;15:00;16:00;0;134
26.05.2023;16:00;17:00;0;135
26.05.2023;17:00;18:00;0;133
26.05.2023;18:00;19:00;0;134
26.05.2023;19:00;20:00;0;145
26.05.2023;20:00;21:00;0;154
26.05.2023;21:00;22:00;0;154
26.05.2023;22:00;23:00;0;154
26.05.2023;23:00;00:00;0;154
27.05.2023;00:00;01:00;0;154
27.05.2023;01:00;02:00;0;143
27.05.2023;02:00;03:00;0;139
27.05.2023;03:00;04:00;0;138
27.05.2023;04:00;05:00;0;143
27.05.2023;05:00;06:00;0;155
27.05.2023;06:00;07:00;0;137
27.05.2023;07:00;08:00;0;134
27.05.2023;08:00;09:00;0;138
27.05.2023;09:00;10:00;0;146
27.05.2023;10:00;11:00;0;148
27.05.2023;11:00;12:00;0;140
27.05.2023;12:00;13:00;0;138
27.05.2023;13:00;14:00;0;141
27.05.2023;14:00;15:00;0;139
27.05.2023;15:00;16:00;0;138
27.05.2023;16:00;17:00;0;138
27.05.2023;17:00;18:00;0;139
27.05.2023;18:00;19:00;0;139
27.05.2023;19:00;20:00;0;142
27.05.2023;20:00;21:00;0;160
27.05.2023;21:00;22:00;0;160
27.05.2023;22:00;23:00;0;159
27.05.2023;23:00;00:00;0;160
28.05.2023;00:00;01:00;0;142
28.05.2023;01:00;02:00;0;140
28.05.2023;02:00;03:00;0;140
28.05.2023;03:00;04:00;0;140
28.05.2023;04:00;05:00;0;140
28.05.2023;05:00;06:00;0;140
28.05.2023;06:00;07:00;0;140
28.05.2023;07:00;08:00;0;140
28.05.2023;08:00;09:00;0;139
28.05.2023;09:00;10:00;0;140
28.05.2023;10:00;11:00;0;140
28.05.2023;11:00;12:00;0;137
28.05.2023;12:00;13:00;0;135
28.05.2023;13:00;14:00;0;136
28.05.2023;14:00;15:00;0;136
28.05.2023;15:00;16:00;0;136
28.05.2023;16:00;17:00;0;136
28.05.2023;17:00;18:00;0;132
28.05.2023;18:00;19:00;0;133
28.05.2023;19:00;20:00;0;132
28.05.2023;20:00;21:00;0;132
28.05.2023;21:00;22:00;0;135
28.05.2023;22:00;23:00;0;132
28.05.2023;23:00;00:00;0;132
29.05.2023;00:00;01:00;0;132
29.05.2023;01:00;02:00;0;136
29.05.2023;02:00;03:00;0;134
29.05.2023;03:00;04:00;0;134
29.05.2023;04:00;05:00;0;134
29.05.2023;05:00;06:00;0;134
29.05.2023;06:00;07:00;0;136
29.05.2023;07:00;08:00;0;133
29.05.2023;08:00;09:00;0;133
29.05.2023;09:00;10:00;0;133
29.05.2023;10:00;11:00;0;133
29.05.2023;11:00;12:00;0;135
29.05.2023;12:00;13:00;0;133
29.05.2023;13:00;14:00;0;133
29.05.2023;14:00;15:00;0;133
29.05.2023;15:00;16:00;0;133
29.05.2023;16:00;17:00;0;133
29.05.2023;17:00;18:00;0;133
29.05.2023;18:00;19:00;0;133
29.05.2023;19:00;20:00;0;133
29.05.2023;20:00;21:00;0;133
29.05.2023;21:00;22:00;0;133
29.05.2023;22:00;23:00;0;133
29.05.2023;23:00;00:00;0;135
30.05.2023;00:00;01:00;0;133
30.05.2023;01:00;02:00;0;134
30.05.2023;02:00;03:00;0;133
30.05.2023;03:00;04:00;0;134
30.05.2023;04:00;05:00;0;134
30.05.2023;05:00;06:00;0;134
30.05.2023;06:00;07:00;0;151
30.05.2023;07:00;08:00;0;154
30.05.2023;08:00;09:00;0;151
30.05.2023;09:00;10:00;0;153
30.05.2023;10:00;11:00;0;128
30.05.2023;11:00;12:00;0;128
30.05.2023;12:00;13:00;0;129
30.05.2023;13:00;14:00;0;127
30.05.2023;14:00;15:00;0;129
30.05.2023;15:00;16:00;0;129
30.05.2023;16:00;17:00;0;133
30.05.2023;17:00;18:00;0;158
30.05.2023;18:00;19:00;0;160
30.05.2023;19:00;20:00;0;158
30.05.2023;20:00;21:00;0;158
30.05.2023;21:00;22:00;0;158
30.05.2023;22:00;23:00;0;158
30.05.2023;23:00;00:00;0;132
31.05.2023;00:00;01:00;0;129
31.05.2023;01:00;02:00;0;121
31.05.2023;02:00;03:00;0;121
31.05.2023;03:00;04:00;0;121
31.05.2023;04:00;05:00;0;120
31.05.2023;05:00;06:00;0;138
31.05.2023;06:00;07:00;0;151
31.05.2023;07:00;08:00;0;155
31.05.2023;08:00;09:00;0;139
31.05.2023;09:00;10:00;0;134
31.05.2023;10:00;11:00;0;134
31.05.2023;11:00;12:00;0;133
31.05.2023;12:00;13:00;0;128
31.05.2023;13:00;14:00;0;125
31.05.2023;14:00;15:00;0;125
31.05.2023;15:00;16:00;0;126
31.05.2023;16:00;17:00;0;126
31.05.2023;17:00;18:00;0;129
31.05.2023;18:00;19:00;0;159
31.05.2023;19:00;20:00;0;159
31.05.2023;20:00;21:00;0;159
31.05.2023;21:00;22:00;0;161
31.05.2023;22:00;23:00;0;158
31.05.2023;23:00;00:00;0;122
01.06.2023;00:00;01:00;0;119
01.06.2023;01:00;02:00;0;118
01.06.2023;02:00;03:00;0;119
01.06.2023;03:00;04:00;0;120
01.06.2023;04:00;05:00;0;121
01.06.2023;05:00;06:00;0;121
01.06.2023;06:00;07:00;0;147
01.06.2023;07:00;08:00;0;176
01.06.2023;08:00;09:00;0;205
01.06.2023;09:00;10:00;0;238
01.06.2023;10:00;11:00;0;168
01.06.2023;11:00;12:00;0;157
01.06.2023;12:00;13:00;0;159
01.06.2023;13:00;14:00;0;157
01.06.2023;14:00;15:00;0;150
01.06.2023;15:00;16:00;0;140
01.06.2023;16:00;17:00;0;140
01.06.2023;17:00;18:00;0;131
01.06.2023;18:00;19:00;0;146
01.06.2023;19:00;20:00;0;149
01.06.2023;20:00;21:00;0;149
01.06.2023;21:00;22:00;0;149
01.06.2023;22:00;23:00;0;149
01.06.2023;23:00;00:00;0;150
02.06.2023;00:00;01:00;0;149
02.06.2023;01:00;02:00;0;149
02.06.2023;02:00;03:00;0;148
02.06.2023;03:00;04:00;0;150
02.06.2023;04:00;05:00;0;149
02.06.2023;05:00;06:00;0;152
02.06.2023;06:00;07:00;0;152
02.06.2023;07:00;08:00;0;149
02.06.2023;08:00;09:00;0;148
02.06.2023;09:00;10:00;0;150
02.06.2023;10:00;11:00;0;141
02.06.2023;11:00;12:00;0;137
02.06.2023;12:00;13:00;0;138
02.06.2023;13:00;14:00;0;142
02.06.2023;14:00;15:00;0;140
02.06.2023;15:00;16:00;0;141
02.06.2023;16:00;17:00;0;140
02.06.2023;17:00;18:00;0;141
02.06.2023;18:00;19:00;0;148
02.06.2023;19:00;20:00;0;149
02.06.2023;20:00;21:00;0;152
02.06.2023;21:00;22:00;0;151
02.06.2023;22:00;23:00;0;150
02.06.2023;23:00;00:00;0;150
03.06.2023;00:00;01:00;0;164
03.06.2023;01:00;02:00;0;166
03.06.2023;02:00;03:00;0;171
03.06.2023;03:00;04:00;0;139
03.06.2023;04:00;05:00;0;165
03.06.2023;05:00;06:00;0;170
03.06.2023;06:00;07:00;0;147
03.06.2023;07:00;08:00;0;140
03.06.2023;08:00;09:00;0;139
03.06.2023;09:00;10:00;0;142
03.06.2023;10:00;11:00;0;140
03.06.2023;11:00;12:00;0;140
03.06.2023;12:00;13:00;0;140
03.06.2023;13:00;14:00;0;139
03.06.2023;14:00;15:00;0;141
03.06.2023;15:00;16:00;0;132
03.06.2023;16:00;17:00;0;130
03.06.2023;17:00;18:00;0;130
03.06.2023;18:00;19:00;0;130
03.06.2023;19:00;20:00;0;161
03.06.2023;20:00;21:00;0;168
03.06.2023;21:00;22:00;0;168
03.06.2023;22:00;23:00;0;166
03.06.2023;23:00;00:00;0;154
04.06.2023;00:00;01:00;0;133
04.06.2023;01:00;02:00;0;122
04.06.2023;02:00;03:00;0;120
04.06.2023;03:00;04:00;0;120
04.06.2023;04:00;05:00;0;120
04.06.2023;05:00;06:00;0;122
04.06.2023;06:00;07:00;0;123
04.06.2023;07:00;08:00;0;120
04.06.2023;08:00;09:00;0;120
04.06.2023;09:00;10:00;0;121
04.06.2023;10:00;11:00;0;121
04.06.2023;11:00;12:00;0;119
04.06.2023;12:00;13:00;0;119
04.06.2023;13:00;14:00;0;121
04.06.2023;14:00;15:00;0;120
04.06.2023;15:00;16:00;0;121
04.06.2023;16:00;17:00;0;121
04.06.2023;17:00;18:00;0;120
04.06.2023;18:00;19:00;0;120
04.06.2023;19:00;20:00;0;121
04.06.2023;20:00;21:00;0;121
04.06.2023;21:00;22:00;0;121
04.06.2023;22:00;23:00;0;121
04.06.2023;23:00;00:00;0;121
05.06.2023;00:00;01:00;0;120
05.06.2023;01:00;02:00;0;121
05.06.2023;02:00;03:00;0;121
05.06.2023;03:00;04:00;0;121
05.06.2023;04:00;05:00;0;141
05.06.2023;05:00;06:00;0;167
05.06.2023;06:00;07:00;0;171
05.06.2023;07:00;08:00;0;171
05.06.2023;08:00;09:00;0;168
05.06.2023;09:00;10:00;0;167
05.06.2023;10:00;11:00;0;150
05.06.2023;11:00;12:00;0;140
05.06.2023;12:00;13:00;0;141
05.06.2023;13:00;14:00;0;138
05.06.2023;14:00;15:00;0;138
05.06.2023;15:00;16:00;0;140
05.06.2023;16:00;17:00;0;139
05.06.2023;17:00;18:00;0;138
05.06.2023;18:00;19:00;0;139
05.06.2023;19:00;20:00;0;141
05.06.2023;20:00;21:00;0;139
05.06.2023;21:00;22:00;0;141
05.06.2023;22:00;23:00;0;140
05.06.2023;23:00;00:00;0;141
06.06.2023;00:00;01:00;0;139
06.06.2023;01:00;02:00;0;142
06.06.2023;02:00;03:00;0;141
06.06.2023;03:00;04:00;0;141
06.06.2023;04:00;05:00;0;138
06.06.2023;05:00;06:00;0;142
06.06.2023;06:00;07:00;0;140
06.06.2023;07:00;08:00;0;139
06.06.2023;08:00;09:00;0;140
06.06.2023;09:00;10:00;0;142
06.06.2023;10:00;11:00;0;138
06.06.2023;11:00;12:00;0;140
06.06.2023;12:00;13:00;0;139
06.06.2023;13:00;14:00;0;138
06.06.2023;14:00;15:00;0;173
06.06.2023;15:00;16:00;0;190
06.06.2023;16:00;17:00;0;186
06.06.2023;17:00;18:00;0;190
06.06.2023;18:00;19:00;0;189
06.06.2023;19:00;20:00;0;186
06.06.2023;20:00;21:00;0;186
06.06.2023;21:00;22:00;0;186
06.06.2023;22:00;23:00;0;186
06.06.2023;23:00;00:00;0;186
07.06.2023;00:00;01:00;0;179
07.06.2023;01:00;02:00;0;178
07.06.2023;02:00;03:00;0;178
07.06.2023;03:00;04:00;0;178
07.06.2023;04:00;05:00;0;178
07.06.2023;05:00;06:00;0;178
07.06.2023;06:00;07:00;0;178
07.06.2023;07:00;08:00;0;204
07.06.2023;08:00;09:00;0;239
07.06.2023;09:00;10:00;0;239
07.06.2023;10:00;11:00;0;223
07.06.2023;11:00;12:00;0;207
07.06.2023;12:00;13:00;0;206
07.06.2023;13:00;14:00;0;204
07.06.2023;14:00;15:00;0;186
07.06.2023;15:00;16:00;0;186
07.06.2023;16:00;17:00;0;188
07.06.2023;17:00;18:00;0;190
07.06.2023;18:00;19:00;0;189
07.06.2023;19:00;20:00;0;186
07.06.2023;20:00;21:00;0;188
07.06.2023;21:00;22:00;0;188
07.06.2023;22:00;23:00;0;186
07.06.2023;23:00;00:00;0;189
08.06.2023;00:00;01:00;0;171
08.06.2023;01:00;02:00;0;168
08.06.2023;02:00;03:00;0;168
08.06.2023;03:00;04:00;0;168
08.06.2023;04:00;05:00;0;168
08.06.2023;05:00;06:00;0;169
08.06.2023;06:00;07:00;0;175
08.06.2023;07:00;08:00;0;184
08.06.2023;08:00;09:00;0;183
08.06.2023;09:00;10:00;0;184
08.06.2023;10:00;11:00;0;154
08.06.2023;11:00;12:00;0;136
08.06.2023;12:00;13:00;0;138
08.06.2023;13:00;14:00;0;140
08.06.2023;14:00;15:00;0;141
08.06.2023;15:00;16:00;0;140
08.06.2023;16:00;17:00;0;138
08.06.2023;17:00;18:00;0;141
08.06.2023;18:00;19:00;0;177
08.06.2023;19:00;20:00;0;179
08.06.2023;20:00;21:00;0;160
08.06.2023;21:00;22:00;0;137
08.06.2023;22:00;23:00;0;142
08.06.2023;23:00;00:00;0;139
09.06.2023;00:00;01:00;0;138
09.06.2023;01:00;02:00;0;129
09.06.2023;02:00;03:00;0;129
09.06.2023;03:00;04:00;0;132
09.06.2023;04:00;05:00;0;131
09.06.2023;05:00;06:00;0;141
09.06.2023;06:00;07:00;0;141
09.06.2023;07:00;08:00;0;140
09.06.2023;08:00;09:00;0;140
09.06.2023;09:00;10:00;0;133
09.06.2023;10:00;11:00;0;127
09.06.2023;11:00;12:00;0;127
09.06.2023;12:00;13:00;0;130
09.06.2023;13:00;14:00;0;129
09.06.2023;14:00;15:00;0;131
09.06.2023;15:00;16:00;0;131
09.06.2023;16:00;17:00;0;131
09.06.2023;17:00;18:00;0;140
09.06.2023;18:00;19:00;0;171
09.06.2023;19:00;20:00;0;180
09.06.2023;20:00;21:00;0;180
09.06.2023;21:00;22:00;0;180
09.06.2023;22:00;23:00;0;179
09.06.2023;23:00;00:00;0;180
10.06.2023;00:00;01:00;0;174
10.06.2023;01:00;02:00;0;130
10.06.2023;02:00;03:00;0;130
10.06.2023;03:00;04:00;0;130
10.06.2023;04:00;05:00;0;129
10.06.2023;05:00;06:00;0;132
10.06.2023;06:00;07:00;0;131
10.06.2023;07:00;08:00;0;131
10.06.2023;08:00;09:00;0;129
10.06.2023;09:00;10:00;0;130
10.06.2023;10:00;11:00;0;131
10.06.2023;11:00;12:00;0;130
10.06.2023;12:00;13:00;0;130
10.06.2023;13:00;14:00;0;131
10.06.2023;14:00;15:00;0;128
10.06.2023;15:00;16:00;0;131
10.06.2023;16:00;17:00;0;134
10.06.2023;17:00;18:00;0;173
10.06.2023;18:00;19:00;0;189
10.06.2023;19:00;20:00;0;189
10.06.2023;20:00;21:00;0;187
10.06.2023;21:00;22:00;0;187
10.06.2023;22:00;23:00;0;188
10.06.2023;23:00;00:00;0;188
11.06.2023;00:00;01:00;0;186
11.06.2023;01:00;02:00;0;163
11.06.2023;02:00;03:00;0;128
11.06.2023;03:00;04:00;0;128
11.06.2023;04:00;05:00;0;129
11.06.2023;05:00;06:00;0;130
11.06.2023;06:00;07:00;0;132
11.06.2023;07:00;08:00;0;130
11.06.2023;08:00;09:00;0;129
11.06.2023;09:00;10:00;0;130
11.06.2023;10:00;11:00;0;132
11.06.2023;11:00;12:00;0;131
11.06.2023;12:00;13:00;0;129
11.06.2023;13:00;14:00;0;132
11.06.2023;14:00;15:00;0;131
11.06.2023;15:00;16:00;0;129
11.06.2023;16:00;17:00;0;124
11.06.2023;17:00;18:00;0;123
11.06.2023;18:00;19:00;0;146
11.06.2023;19:00;20:00;0;177
11.06.2023;20:00;21:00;0;173
11.06.2023;21:00;22:00;0;181
11.06.2023;22:00;23:00;0;184
11.06.2023;23:00;00:00;0;183
12.06.2023;00:00;01:00;0;173
12.06.2023;01:00;02:00;0;168
12.06.2023;02:00;03:00;0;170
12.06.2023;03:00;04:00;0;153
12.06.2023;04:00;05:00;0;170
12.06.2023;05:00;06:00;0;179
12.06.2023;06:00;07:00;0;179
12.06.2023;07:00;08:00;0;180
12.06.2023;08:00;09:00;0;187
12.06.2023;09:00;10:00;0;189
12.06.2023;10:00;11:00;0;180
12.06.2023;11:00;12:00;0;143
12.06.2023;12:00;13:00;0;130
12.06.2023;13:00;14:00;0;130
12.06.2023;14:00;15:00;0;130
12.06.2023;15:00;16:00;0;128
12.06.2023;16:00;17:00;0;128
12.06.2023;17:00;18:00;0;166
12.06.2023;18:00;19:00;0;179
12.06.2023;19:00;20:00;0;188
12.06.2023;20:00;21:00;0;187
12.06.2023;21:00;22:00;0;199
12.06.2023;22:00;23:00;0;200
12.06.2023;23:00;00:00;0;182
13.06.2023;00:00;01:00;0;168
13.06.2023;01:00;02:00;0;160
13.06.2023;02:00;03:00;0;139
13.06.2023;03:00;04:00;0;127
13.06.2023;04:00;05:00;0;135
13.06.2023;05:00;06:00;0;170
13.06.2023;06:00;07:00;0;169
13.06.2023;07:00;08:00;0;171
13.06.2023;08:00;09:00;0;183
13.06.2023;09:00;10:00;0;175
13.06.2023;10:00;11:00;0;130
13.06.2023;11:00;12:00;0;122
13.06.2023;12:00;13:00;0;126
13.06.2023;13:00;14:00;0;123
13.06.2023;14:00;15:00;0;125
13.06.2023;15:00;16:00;0;125
13.06.2023;16:00;17:00;0;125
13.06.2023;17:00;18:00;0;126
13.06.2023;18:00;19:00;0;183
13.06.2023;19:00;20:00;0;184
13.06.2023;20:00;21:00;0;183
13.06.2023;21:00;22:00;0;182
13.06.2023;22:00;23:00;0;182
13.06.2023;23:00;00:00;0;183
14.06.2023;00:00;01:00;0;175
14.06.2023;01:00;02:00;0;165
14.06.2023;02:00;03:00;0;155
14.06.2023;03:00;04:00;0;154
14.06.2023;04:00;05:00;0;164
14.06.2023;05:00;06:00;0;175
14.06.2023;06:00;07:00;0;172
14.06.2023;07:00;08:00;0;174
14.06.2023;08:00;09:00;0;174
14.06.2023;09:00;10:00;0;173
14.06.2023;10:00;11:00;0;161
14.06.2023;11:00;12:00;0;126
14.06.2023;12:00;13:00;0;124
14.06.2023;13:00;14:00;0;124
14.06.2023;14:00;15:00;0;125
14.06.2023;15:00;16:00;0;128
14.06.2023;16:00;17:00;0;128
14.06.2023;17:00;18:00;0;126
14.06.2023;18:00;19:00;0;155
14.06.2023;19:00;20:00;0;188
14.06.2023;20:00;21:00;0;188
14.06.2023;21:00;22:00;0;186
14.06.2023;22:00;23:00;0;190
14.06.2023;23:00;00:00;0;190
15.06.2023;00:00;01:00;0;171
15.06.2023;01:00;02:00;0;168
15.06.2023;02:00;03:00;0;170
15.06.2023;03:00;04:00;0;169
15.06.2023;04:00;05:00;0;168
15.06.2023;05:00;06:00;0;170
15.06.2023;06:00;07:00;0;170
15.06.2023;07:00;08:00;0;170
15.06.2023;08:00;09:00;0;167
15.06.2023;09:00;10:00;0;167
15.06.2023;10:00;11:00;0;167
15.06.2023;11:00;12:00;0;167
15.06.2023;12:00;13:00;0;167
15.06.2023;13:00;14:00;0;167
15.06.2023;14:00;15:00;0;169
15.06.2023;15:00;16:00;0;167
15.06.2023;16:00;17:00;0;167
15.06.2023;17:00;18:00;0;167
15.06.2023;18:00;19:00;0;168
15.06.2023;19:00;20:00;0;169
15.06.2023;20:00;21:00;0;169
15.06.2023;21:00;22:00;0;168
15.06.2023;22:00;23:00;0;184
15.06.2023;23:00;00:00;0;183
16.06.2023;00:00;01:00;0;182
16.06.2023;01:00;02:00;0;182
16.06.2023;02:00;03:00;0;183
16.06.2023;03:00;04:00;0;183
16.06.2023;04:00;05:00;0;183
16.06.2023;05:00;06:00;0;184
16.06.2023;06:00;07:00;0;183
16.06.2023;07:00;08:00;0;184
16.06.2023;08:00;09:00;0;184
16.06.2023;09:00;10:00;0;176
16.06.2023;10:00;11:00;0;172
16.06.2023;11:00;12:00;0;172
16.06.2023;12:00;13:00;0;172
16.06.2023;13:00;14:00;0;172
16.06.2023;14:00;15:00;0;173
16.06.2023;15:00;16:00;0;172
16.06.2023;16:00;17:00;0;172
16.06.2023;17:00;18:00;0;172
16.06.2023;18:00;19:00;0;176
16.06.2023;19:00;20:00;0;173
16.06.2023;20:00;21:00;0;173
16.06.2023;21:00;22:00;0;175
16.06.2023;22:00;23:00;0;175
16.06.2023;23:00;00:00;0;182
17.06.2023;00:00;01:00;0;183
17.06.2023;01:00;02:00;0;183
17.06.2023;02:00;03:00;0;183
17.06.2023;03:00;04:00;0;184
17.06.2023;04:00;05:00;0;183
17.06.2023;05:00;06:00;0;183
17.06.2023;06:00;07:00;0;184
17.06.2023;07:00;08:00;0;189
17.06.2023;08:00;09:00;0;187
17.06.2023;09:00;10:00;0;187
17.06.2023;10:00;11:00;0;180
17.06.2023;11:00;12:00;0;135
17.06.2023;12:00;13:00;0;127
17.06.2023;13:00;14:00;0;128
17.06.2023;14:00;15:00;0;125
17.06.2023;15:00;16:00;0;125
17.06.2023;16:00;17:00;0;140
17.06.2023;17:00;18:00;0;189
17.06.2023;18:00;19:00;0;189
17.06.2023;19:00;20:00;0;189
17.06.2023;20:00;21:00;0;187
17.06.2023;21:00;22:00;0;187
17.06.2023;22:00;23:00;0;188
17.06.2023;23:00;00:00;0;189
18.06.2023;00:00;01:00;0;187
18.06.2023;01:00;02:00;0;188
18.06.2023;02:00;03:00;0;189
18.06.2023;03:00;04:00;0;189
18.06.2023;04:00;05:00;0;188
18.06.2023;05:00;06:00;0;189
18.06.2023;06:00;07:00;0;189
18.06.2023;07:00;08:00;0;189
18.06.2023;08:00;09:00;0;175
18.06.2023;09:00;10:00;0;134
18.06.2023;10:00;11:00;0;128
18.06.2023;11:00;12:00;0;129
18.06.2023;12:00;13:00;0;127
18.06.2023;13:00;14:00;0;130
18.06.2023;14:00;15:00;0;130
18.06.2023;15:00;16:00;0;131
18.06.2023;16:00;17:00;0;133
18.06.2023;17:00;18:00;0;180
18.06.2023;18:00;19:00;0;180
18.06.2023;19:00;20:00;0;177
18.06.2023;20:00;21:00;0;177
18.06.2023;21:00;22:00;0;179
18.06.2023;22:00;23:00;0;180
18.06.2023;23:00;00:00;0;193
19.06.2023;00:00;01:00;0;184
19.06.2023;01:00;02:00;0;184
19.06.2023;02:00;03:00;0;184
19.06.2023;03:00;04:00;0;176
19.06.2023;04:00;05:00;0;172
19.06.2023;05:00;06:00;0;174
19.06.2023;06:00;07:00;0;174
19.06.2023;07:00;08:00;0;173
19.06.2023;08:00;09:00;0;174
19.06.2023;09:00;10:00;0;173
19.06.2023;10:00;11:00;0;172
19.06.2023;11:00;12:00;0;173
19.06.2023;12:00;13:00;0;174
19.06.2023;13:00;14:00;0;155
19.06.2023;14:00;15:00;0;122
19.06.2023;15:00;16:00;0;125
19.06.2023;16:00;17:00;0;150
19.06.2023;17:00;18:00;0;175
19.06.2023;18:00;19:00;0;175
19.06.2023;19:00;20:00;0;175
19.06.2023;20:00;21:00;0;173
19.06.2023;21:00;22:00;0;172
19.06.2023;22:00;23:00;0;173
19.06.2023;23:00;00:00;0;174
20.06.2023;00:00;01:00;0;173
20.06.2023;01:00;02:00;0;174
20.06.2023;02:00;03:00;0;173
20.06.2023;03:00;04:00;0;175
20.06.2023;04:00;05:00;0;174
20.06.2023;05:00;06:00;0;175
20.06.2023;06:00;07:00;0;173
20.06.2023;07:00;08:00;0;174
20.06.2023;08:00;09:00;0;175
20.06.2023;09:00;10:00;0;177
20.06.2023;10:00;11:00;0;179
20.06.2023;11:00;12:00;0;181
20.06.2023;12:00;13:00;0;177
20.06.2023;13:00;14:00;0;179
20.06.2023;14:00;15:00;0;184
20.06.2023;15:00;16:00;0;184
20.06.2023;16:00;17:00;0;184
20.06.2023;17:00;18:00;0;184
20.06.2023;18:00;19:00;0;184
20.06.2023;19:00;20:00;0;184
20.06.2023;20:00;21:00;0;183
20.06.2023;21:00;22:00;0;184
20.06.2023;22:00;23:00;0;182
20.06.2023;23:00;00:00;0;183
21.06.2023;00:00;01:00;0;184
21.06.2023;01:00;02:00;0;184
21.06.2023;02:00;03:00;0;183
21.06.2023;03:00;04:00;0;183
21.06.2023;04:00;05:00;0;183
21.06.2023;05:00;06:00;0;183
21.06.2023;06:00;07:00;0;183
21.06.2023;07:00;08:00;0;183
21.06.2023;08:00;09:00;0;183
21.06.2023;09:00;10:00;0;183
21.06.2023;10:00;11:00;0;189
21.06.2023;11:00;12:00;0;191
21.06.2023;12:00;13:00;0;191
