Date;Start;End;Generation_DE D [MW] Original resolutions;Generation_DE C [MW] Original resolutions;Generation_DE E [MW] Original resolutions;Generation_DE Weisweiler G VGT [MW] Original resolutions;Generation_DE Weisweiler H VGT [MW] Original resolutions;Generation_DE Weisweiler F [MW] Original resolutions;Generation_DE Weisweiler G [MW] Original resolutions;Generation_DE Weisweiler H [MW] Original resolutions
16.10.2021;12:00;13:00;-;-;319;0;0;319;640;3
16.10.2021;13:00;14:00;-;-;319;0;0;320;641;3
16.10.2021;14:00;15:00;-;-;318;0;0;318;650;3
16.10.2021;15:00;16:00;-;-;318;0;0;318;650;4
16.10.2021;16:00;17:00;-;-;319;0;0;319;652;4
16.10.2021;17:00;18:00;-;-;320;0;0;318;652;4
16.10.2021;18:00;19:00;-;-;319;0;0;319;651;3
16.10.2021;19:00;20:00;-;-;320;0;0;318;649;4
16.10.2021;20:00;21:00;-;-;321;0;0;317;650;4
16.10.2021;21:00;22:00;-;-;320;0;0;318;650;4
16.10.2021;22:00;23:00;-;-;320;0;0;319;648;3
16.10.2021;23:00;00:00;-;-;320;0;0;320;650;3
17.10.2021;00:00;01:00;-;-;319;0;0;320;653;3
17.10.2021;01:00;02:00;-;-;320;0;0;321;651;3
17.10.2021;02:00;03:00;-;-;319;0;0;320;655;3
17.10.2021;03:00;04:00;-;-;320;0;0;317;651;4
17.10.2021;04:00;05:00;-;-;319;0;0;318;650;4
17.10.2021;05:00;06:00;-;-;318;0;0;317;650;4
17.10.2021;06:00;07:00;-;-;319;0;0;318;652;4
17.10.2021;07:00;08:00;-;-;321;0;0;319;650;4
17.10.2021;08:00;09:00;-;-;321;0;0;320;653;4
17.10.2021;09:00;10:00;-;-;320;0;0;319;654;4
17.10.2021;10:00;11:00;-;-;320;0;0;319;652;3
17.10.2021;11:00;12:00;-;-;319;0;0;319;652;4
17.10.2021;12:00;13:00;-;-;319;0;0;318;653;4
17.10.2021;13:00;14:00;-;-;319;0;0;318;652;4
17.10.2021;14:00;15:00;-;-;318;0;0;317;653;3
17.10.2021;15:00;16:00;-;-;320;0;0;319;653;4
17.10.2021;16:00;17:00;-;-;321;0;0;318;654;4
17.10.2021;17:00;18:00;-;-;323;0;0;319;656;3
17.10.2021;18:00;19:00;-;-;321;0;0;318;656;3
17.10.2021;19:00;20:00;-;-;321;0;0;320;652;3
17.10.2021;20:00;21:00;-;-;323;0;0;320;651;3
17.10.2021;21:00;22:00;-;-;320;0;0;317;653;4
17.10.2021;22:00;23:00;-;-;319;0;0;318;655;4
17.10.2021;23:00;00:00;-;-;321;0;0;320;654;3
18.10.2021;00:00;01:00;-;-;322;0;0;319;652;3
18.10.2021;01:00;02:00;-;-;319;0;0;317;652;3
18.10.2021;02:00;03:00;-;-;320;0;0;318;652;4
18.10.2021;03:00;04:00;-;-;320;0;0;319;652;5
18.10.2021;04:00;05:00;-;-;321;0;0;319;651;4
18.10.2021;05:00;06:00;-;-;324;0;0;317;650;4
18.10.2021;06:00;07:00;-;-;323;0;0;318;651;4
18.10.2021;07:00;08:00;-;-;318;0;0;319;650;4
18.10.2021;08:00;09:00;-;-;322;0;0;319;651;4
18.10.2021;09:00;10:00;-;-;321;0;0;319;655;4
18.10.2021;10:00;11:00;-;-;321;0;0;317;649;5
18.10.2021;11:00;12:00;-;-;320;0;0;315;649;4
18.10.2021;12:00;13:00;-;-;318;0;0;316;649;4
18.10.2021;13:00;14:00;-;-;321;0;0;318;652;4
18.10.2021;14:00;15:00;-;-;321;0;0;318;648;4
18.10.2021;15:00;16:00;-;-;319;0;0;319;651;4
18.10.2021;16:00;17:00;-;-;316;0;0;316;650;4
18.10.2021;17:00;18:00;-;-;321;0;0;317;649;4
18.10.2021;18:00;19:00;-;-;320;0;0;318;650;4
18.10.2021;19:00;20:00;-;-;320;0;0;317;650;4
18.10.2021;20:00;21:00;-;-;321;0;0;318;651;5
18.10.2021;21:00;22:00;-;-;319;0;0;319;651;5
18.10.2021;22:00;23:00;-;-;320;0;0;317;654;4
18.10.2021;23:00;00:00;-;-;321;0;0;318;653;4
19.10.2021;00:00;01:00;-;-;321;0;0;318;654;3
19.10.2021;01:00;02:00;-;-;320;0;0;317;653;4
19.10.2021;02:00;03:00;-;-;320;0;0;317;652;4
19.10.2021;03:00;04:00;-;-;320;0;0;318;652;5
19.10.2021;04:00;05:00;-;-;323;0;0;316;653;6
19.10.2021;05:00;06:00;-;-;321;0;0;315;650;6
19.10.2021;06:00;07:00;-;-;320;0;0;318;647;4
19.10.2021;07:00;08:00;-;-;320;0;0;317;648;5
19.10.2021;08:00;09:00;-;-;319;0;0;316;649;5
19.10.2021;09:00;10:00;-;-;318;0;0;315;647;5
19.10.2021;10:00;11:00;-;-;319;0;0;315;648;4
19.10.2021;11:00;12:00;-;-;320;0;0;315;646;5
19.10.2021;12:00;13:00;-;-;318;0;0;316;641;5
19.10.2021;13:00;14:00;-;-;317;0;0;315;642;5
19.10.2021;14:00;15:00;-;-;318;0;0;314;647;5
19.10.2021;15:00;16:00;-;-;316;0;0;317;646;5
19.10.2021;16:00;17:00;-;-;320;0;0;316;648;5
19.10.2021;17:00;18:00;-;-;320;0;0;315;648;5
19.10.2021;18:00;19:00;-;-;319;0;0;316;650;5
19.10.2021;19:00;20:00;-;-;319;0;0;315;649;5
19.10.2021;20:00;21:00;-;-;319;0;0;315;649;6
19.10.2021;21:00;22:00;-;-;317;0;0;314;649;6
19.10.2021;22:00;23:00;-;-;230;0;0;228;649;7
19.10.2021;23:00;00:00;-;-;192;0;0;92;482;4
20.10.2021;00:00;01:00;-;-;108;0;0;90;250;4
20.10.2021;01:00;02:00;-;-;95;0;0;88;248;6
20.10.2021;02:00;03:00;-;-;94;0;0;89;245;5
20.10.2021;03:00;04:00;-;-;96;0;0;90;247;5
20.10.2021;04:00;05:00;-;-;95;0;0;90;248;5
20.10.2021;05:00;06:00;-;-;95;0;0;90;260;5
20.10.2021;06:00;07:00;-;-;136;0;0;122;474;3
20.10.2021;07:00;08:00;-;-;157;0;0;144;615;3
20.10.2021;08:00;09:00;-;-;157;0;0;150;647;3
20.10.2021;09:00;10:00;-;-;157;0;0;152;650;3
20.10.2021;10:00;11:00;-;-;153;0;0;147;650;4
20.10.2021;11:00;12:00;-;-;100;0;0;132;491;4
20.10.2021;12:00;13:00;-;-;93;0;0;130;249;6
20.10.2021;13:00;14:00;-;-;91;0;0;130;246;5
20.10.2021;14:00;15:00;-;-;93;0;0;129;252;5
20.10.2021;15:00;16:00;-;-;93;0;0;130;491;3
20.10.2021;16:00;17:00;-;-;127;0;0;142;651;3
20.10.2021;17:00;18:00;-;-;135;0;0;147;651;3
20.10.2021;18:00;19:00;-;-;135;0;0;145;652;3
20.10.2021;19:00;20:00;-;-;138;0;0;146;652;3
20.10.2021;20:00;21:00;-;-;137;0;0;146;648;2
20.10.2021;21:00;22:00;-;-;136;0;0;145;642;3
20.10.2021;22:00;23:00;-;-;134;0;0;146;651;3
20.10.2021;23:00;00:00;-;-;136;0;0;148;651;3
21.10.2021;00:00;01:00;-;-;137;0;0;148;623;3
21.10.2021;01:00;02:00;-;-;137;0;0;146;315;5
21.10.2021;02:00;03:00;-;-;137;0;0;145;246;5
21.10.2021;03:00;04:00;-;-;137;0;0;142;247;5
21.10.2021;04:00;05:00;-;-;138;0;0;143;246;5
21.10.2021;05:00;06:00;-;-;137;0;0;148;268;4
21.10.2021;06:00;07:00;-;-;134;0;0;149;553;3
21.10.2021;07:00;08:00;-;-;134;0;0;150;653;2
21.10.2021;08:00;09:00;-;-;135;0;0;149;645;2
21.10.2021;09:00;10:00;-;-;131;0;0;149;641;3
21.10.2021;10:00;11:00;-;-;135;0;0;152;646;3
21.10.2021;11:00;12:00;-;-;141;0;0;153;553;3
21.10.2021;12:00;13:00;-;-;142;0;0;150;283;5
21.10.2021;13:00;14:00;-;-;141;0;0;149;245;4
21.10.2021;14:00;15:00;-;-;140;0;0;145;246;5
21.10.2021;15:00;16:00;-;-;140;0;0;143;247;4
21.10.2021;16:00;17:00;-;-;137;0;0;145;401;4
21.10.2021;17:00;18:00;-;-;138;0;0;148;652;3
21.10.2021;18:00;19:00;-;-;137;0;0;149;651;3
21.10.2021;19:00;20:00;-;-;135;0;0;145;652;3
21.10.2021;20:00;21:00;-;-;139;0;0;147;654;2
21.10.2021;21:00;22:00;-;-;147;0;0;145;650;3
21.10.2021;22:00;23:00;-;-;140;0;0;144;652;2
21.10.2021;23:00;00:00;-;-;149;0;0;146;655;2
22.10.2021;00:00;01:00;-;-;152;0;0;147;655;2
22.10.2021;01:00;02:00;-;-;154;0;0;148;655;2
22.10.2021;02:00;03:00;-;-;154;0;0;149;658;3
22.10.2021;03:00;04:00;-;-;153;0;0;147;654;3
22.10.2021;04:00;05:00;-;-;152;0;0;148;659;2
22.10.2021;05:00;06:00;-;-;154;0;0;149;658;2
22.10.2021;06:00;07:00;-;-;154;0;0;150;655;2
22.10.2021;07:00;08:00;-;-;154;0;0;148;656;2
22.10.2021;08:00;09:00;-;-;154;0;0;147;656;2
22.10.2021;09:00;10:00;-;-;153;0;0;145;653;2
22.10.2021;10:00;11:00;-;-;147;0;0;145;653;2
22.10.2021;11:00;12:00;-;-;97;0;0;142;463;3
22.10.2021;12:00;13:00;-;-;94;0;0;142;247;4
22.10.2021;13:00;14:00;-;-;93;0;0;139;246;4
22.10.2021;14:00;15:00;-;-;95;0;0;138;247;3
22.10.2021;15:00;16:00;-;-;96;0;0;142;288;3
22.10.2021;16:00;17:00;-;-;96;0;0;275;565;2
22.10.2021;17:00;18:00;-;-;97;0;0;314;651;4
22.10.2021;18:00;19:00;-;-;145;0;0;317;653;4
22.10.2021;19:00;20:00;-;-;157;0;0;316;652;4
22.10.2021;20:00;21:00;-;-;158;0;0;316;651;3
22.10.2021;21:00;22:00;-;-;157;0;0;315;653;4
22.10.2021;22:00;23:00;-;-;154;0;0;318;654;3
22.10.2021;23:00;00:00;-;-;143;0;0;317;617;4
23.10.2021;00:00;01:00;-;-;140;0;0;313;649;4
23.10.2021;01:00;02:00;-;-;140;0;0;318;653;3
23.10.2021;02:00;03:00;-;-;139;0;0;315;656;3
23.10.2021;03:00;04:00;-;-;135;0;0;317;649;4
23.10.2021;04:00;05:00;-;-;167;0;0;318;651;3
23.10.2021;05:00;06:00;-;-;281;0;0;317;649;3
23.10.2021;06:00;07:00;-;-;316;0;0;318;649;3
23.10.2021;07:00;08:00;-;-;315;0;0;317;651;3
23.10.2021;08:00;09:00;-;-;314;0;0;317;650;2
23.10.2021;09:00;10:00;-;-;313;0;0;316;653;3
23.10.2021;10:00;11:00;-;-;314;0;0;316;655;3
23.10.2021;11:00;12:00;-;-;316;0;0;318;654;3
23.10.2021;12:00;13:00;-;-;317;0;0;319;655;3
23.10.2021;13:00;14:00;-;-;315;0;0;317;655;3
23.10.2021;14:00;15:00;-;-;317;0;0;315;655;3
23.10.2021;15:00;16:00;-;-;316;0;0;316;656;3
23.10.2021;16:00;17:00;-;-;318;0;0;317;654;3
23.10.2021;17:00;18:00;-;-;317;0;0;318;653;3
23.10.2021;18:00;19:00;-;-;321;0;0;319;654;3
23.10.2021;19:00;20:00;-;-;317;0;0;317;655;3
23.10.2021;20:00;21:00;-;-;316;0;0;316;655;4
23.10.2021;21:00;22:00;-;-;317;0;0;316;656;3
23.10.2021;22:00;23:00;-;-;319;0;0;318;655;3
23.10.2021;23:00;00:00;-;-;320;0;0;318;654;2
24.10.2021;00:00;01:00;-;-;317;0;0;316;655;3
24.10.2021;01:00;02:00;-;-;317;0;0;315;656;2
24.10.2021;02:00;03:00;-;-;320;0;0;317;657;3
24.10.2021;03:00;04:00;-;-;318;0;0;318;658;2
24.10.2021;04:00;05:00;-;-;320;0;0;318;653;4
24.10.2021;05:00;06:00;-;-;321;0;0;316;653;4
24.10.2021;06:00;07:00;-;-;318;0;0;315;650;3
24.10.2021;07:00;08:00;-;-;319;0;0;319;650;3
24.10.2021;08:00;09:00;-;-;319;0;0;316;653;3
24.10.2021;09:00;10:00;-;-;319;0;0;316;656;3
24.10.2021;10:00;11:00;-;-;318;0;0;317;652;3
24.10.2021;11:00;12:00;-;-;313;0;0;308;656;3
24.10.2021;12:00;13:00;-;-;224;0;0;216;506;4
24.10.2021;13:00;14:00;-;-;198;0;0;201;259;4
24.10.2021;14:00;15:00;-;-;194;0;0;197;247;4
24.10.2021;15:00;16:00;-;-;190;0;0;197;349;3
24.10.2021;16:00;17:00;-;-;215;0;0;221;545;1
24.10.2021;17:00;18:00;-;-;306;0;0;311;658;2
24.10.2021;18:00;19:00;-;-;320;0;0;319;654;3
24.10.2021;19:00;20:00;-;-;317;0;0;319;651;3
24.10.2021;20:00;21:00;-;-;319;0;0;317;653;4
24.10.2021;21:00;22:00;-;-;318;0;0;317;652;3
24.10.2021;22:00;23:00;-;-;318;0;0;317;652;3
24.10.2021;23:00;00:00;-;-;301;0;0;316;655;3
25.10.2021;00:00;01:00;-;-;313;0;0;317;654;3
25.10.2021;01:00;02:00;-;-;320;0;0;315;655;4
25.10.2021;02:00;03:00;-;-;266;0;0;317;654;4
25.10.2021;03:00;04:00;-;-;192;0;0;317;653;5
25.10.2021;04:00;05:00;-;-;190;0;0;269;654;5
25.10.2021;05:00;06:00;-;-;196;0;0;270;653;3
25.10.2021;06:00;07:00;-;-;287;0;0;314;651;4
25.10.2021;07:00;08:00;-;-;318;0;0;317;653;3
25.10.2021;08:00;09:00;-;-;314;0;0;317;654;4
25.10.2021;09:00;10:00;-;-;316;0;0;315;654;1
25.10.2021;10:00;11:00;-;-;314;0;0;319;654;0
25.10.2021;11:00;12:00;-;-;318;0;0;319;652;0
25.10.2021;12:00;13:00;-;-;314;0;0;316;656;4
25.10.2021;13:00;14:00;-;-;318;0;0;318;653;4
25.10.2021;14:00;15:00;-;-;315;0;0;316;654;3
25.10.2021;15:00;16:00;-;-;319;0;0;318;654;3
25.10.2021;16:00;17:00;-;-;317;0;0;318;655;3
25.10.2021;17:00;18:00;-;-;317;0;0;318;652;3
25.10.2021;18:00;19:00;-;-;318;0;0;319;647;4
25.10.2021;19:00;20:00;-;-;317;0;0;317;647;4
25.10.2021;20:00;21:00;-;-;315;0;0;315;646;4
25.10.2021;21:00;22:00;-;-;319;0;0;316;645;4
25.10.2021;22:00;23:00;-;-;318;0;0;316;647;3
25.10.2021;23:00;00:00;-;-;317;0;0;316;647;4
26.10.2021;00:00;01:00;-;-;320;0;0;319;648;4
26.10.2021;01:00;02:00;-;-;320;0;0;316;647;5
26.10.2021;02:00;03:00;-;-;319;0;0;316;644;5
26.10.2021;03:00;04:00;-;-;319;0;0;315;645;6
26.10.2021;04:00;05:00;-;-;319;0;0;315;645;5
26.10.2021;05:00;06:00;-;-;317;0;0;316;644;5
26.10.2021;06:00;07:00;-;-;320;0;0;318;645;4
26.10.2021;07:00;08:00;-;-;319;0;0;317;645;4
26.10.2021;08:00;09:00;-;-;318;0;0;318;646;4
26.10.2021;09:00;10:00;-;-;319;0;0;319;646;4
26.10.2021;10:00;11:00;-;-;315;0;0;318;648;4
26.10.2021;11:00;12:00;-;-;316;0;0;317;644;4
26.10.2021;12:00;13:00;-;-;313;0;0;316;649;4
26.10.2021;13:00;14:00;-;-;312;0;0;316;646;4
26.10.2021;14:00;15:00;-;-;318;0;0;316;648;4
26.10.2021;15:00;16:00;-;-;316;0;0;316;648;4
26.10.2021;16:00;17:00;-;-;314;0;0;316;648;4
26.10.2021;17:00;18:00;-;-;319;0;0;316;652;3
26.10.2021;18:00;19:00;-;-;320;0;0;318;643;4
26.10.2021;19:00;20:00;-;-;319;0;0;319;647;4
26.10.2021;20:00;21:00;-;-;318;0;0;319;650;4
26.10.2021;21:00;22:00;-;-;321;0;0;315;651;3
26.10.2021;22:00;23:00;-;-;319;0;0;315;658;3
26.10.2021;23:00;00:00;-;-;320;0;0;316;653;3
27.10.2021;00:00;01:00;-;-;319;0;0;318;498;3
27.10.2021;01:00;02:00;-;-;318;0;0;316;321;5
27.10.2021;02:00;03:00;-;-;318;0;0;315;261;6
27.10.2021;03:00;04:00;-;-;319;0;0;316;261;6
27.10.2021;04:00;05:00;-;-;318;0;0;318;422;6
27.10.2021;05:00;06:00;-;-;320;0;0;318;634;4
27.10.2021;06:00;07:00;-;-;318;0;0;315;650;4
27.10.2021;07:00;08:00;-;-;317;0;0;315;650;5
27.10.2021;08:00;09:00;-;-;317;0;0;313;651;5
27.10.2021;09:00;10:00;-;-;319;0;0;315;652;5
27.10.2021;10:00;11:00;-;-;319;0;0;317;649;4
27.10.2021;11:00;12:00;-;-;317;0;0;317;651;5
27.10.2021;12:00;13:00;-;-;311;0;0;312;645;5
27.10.2021;13:00;14:00;-;-;313;0;0;318;644;5
27.10.2021;14:00;15:00;-;-;317;0;0;321;640;5
27.10.2021;15:00;16:00;-;-;316;0;0;317;646;5
27.10.2021;16:00;17:00;-;-;314;0;0;314;647;5
27.10.2021;17:00;18:00;-;-;315;0;0;317;651;5
27.10.2021;18:00;19:00;-;-;317;0;0;318;653;5
27.10.2021;19:00;20:00;-;-;316;0;0;318;653;5
27.10.2021;20:00;21:00;-;-;315;0;0;317;653;5
27.10.2021;21:00;22:00;-;-;315;0;0;315;650;5
27.10.2021;22:00;23:00;-;-;314;0;0;315;652;5
27.10.2021;23:00;00:00;-;-;315;0;0;316;652;5
28.10.2021;00:00;01:00;-;-;316;0;0;313;654;5
28.10.2021;01:00;02:00;-;-;300;0;0;314;654;5
28.10.2021;02:00;03:00;-;-;301;0;0;317;655;5
28.10.2021;03:00;04:00;-;-;300;0;0;317;654;5
28.10.2021;04:00;05:00;-;-;302;0;0;316;653;5
28.10.2021;05:00;06:00;-;-;303;0;0;317;650;5
28.10.2021;06:00;07:00;-;-;299;0;0;318;650;4
28.10.2021;07:00;08:00;-;-;300;0;0;317;651;4
28.10.2021;08:00;09:00;-;-;301;0;0;315;654;4
28.10.2021;09:00;10:00;-;-;302;0;0;317;654;4
28.10.2021;10:00;11:00;-;-;304;0;0;319;653;4
28.10.2021;11:00;12:00;-;-;307;0;0;316;650;4
28.10.2021;12:00;13:00;-;-;319;0;0;317;652;4
28.10.2021;13:00;14:00;-;-;318;0;0;316;649;4
28.10.2021;14:00;15:00;-;-;317;0;0;313;651;4
28.10.2021;15:00;16:00;-;-;315;0;0;314;653;4
28.10.2021;16:00;17:00;-;-;319;0;0;320;651;4
28.10.2021;17:00;18:00;-;-;316;0;0;316;650;4
28.10.2021;18:00;19:00;-;-;316;0;0;319;651;3
28.10.2021;19:00;20:00;-;-;321;0;0;317;654;4
28.10.2021;20:00;21:00;-;-;318;0;0;318;654;5
28.10.2021;21:00;22:00;-;-;318;0;0;316;653;4
28.10.2021;22:00;23:00;-;-;318;0;0;316;652;4
28.10.2021;23:00;00:00;-;-;319;0;0;318;563;4
29.10.2021;00:00;01:00;-;-;317;0;0;317;649;4
29.10.2021;01:00;02:00;-;-;317;0;0;318;650;3
29.10.2021;02:00;03:00;-;-;318;0;0;318;651;4
29.10.2021;03:00;04:00;-;-;316;0;0;318;653;4
29.10.2021;04:00;05:00;-;-;317;0;0;317;654;4
29.10.2021;05:00;06:00;-;-;318;0;0;319;650;4
29.10.2021;06:00;07:00;-;-;316;0;0;317;652;4
29.10.2021;07:00;08:00;-;-;317;0;0;317;652;3
29.10.2021;08:00;09:00;-;-;316;0;0;317;652;3
29.10.2021;09:00;10:00;-;-;316;0;0;315;651;2
29.10.2021;10:00;11:00;-;-;317;0;0;317;653;3
29.10.2021;11:00;12:00;-;-;317;0;0;320;651;3
29.10.2021;12:00;13:00;-;-;316;0;0;317;647;4
29.10.2021;13:00;14:00;-;-;316;0;0;315;593;4
29.10.2021;14:00;15:00;-;-;316;0;0;317;553;4
29.10.2021;15:00;16:00;-;-;317;0;0;317;551;4
29.10.2021;16:00;17:00;-;-;315;0;0;317;606;4
29.10.2021;17:00;18:00;-;-;315;0;0;317;649;3
29.10.2021;18:00;19:00;-;-;318;0;0;318;650;3
29.10.2021;19:00;20:00;-;-;317;0;0;319;650;3
29.10.2021;20:00;21:00;-;-;312;0;0;316;648;3
29.10.2021;21:00;22:00;-;-;253;0;0;317;650;3
29.10.2021;22:00;23:00;-;-;195;0;0;318;650;3
29.10.2021;23:00;00:00;-;-;194;0;0;316;650;3
30.10.2021;00:00;01:00;-;-;192;0;0;315;648;3
30.10.2021;01:00;02:00;-;-;194;0;0;313;645;5
30.10.2021;02:00;03:00;-;-;193;0;0;302;641;7
30.10.2021;03:00;04:00;-;-;195;0;0;226;472;7
30.10.2021;04:00;05:00;-;-;195;0;0;192;259;6
30.10.2021;05:00;06:00;-;-;194;0;0;192;249;6
30.10.2021;06:00;07:00;-;-;195;0;0;195;398;4
30.10.2021;07:00;08:00;-;-;195;0;0;196;624;3
30.10.2021;08:00;09:00;-;-;195;0;0;196;652;3
30.10.2021;09:00;10:00;-;-;194;0;0;195;652;3
30.10.2021;10:00;11:00;-;-;194;0;0;195;652;3
30.10.2021;11:00;12:00;-;-;193;0;0;193;652;3
30.10.2021;12:00;13:00;-;-;209;0;0;210;653;2
30.10.2021;13:00;14:00;-;-;302;0;0;304;651;3
30.10.2021;14:00;15:00;-;-;312;0;0;316;650;3
30.10.2021;15:00;16:00;-;-;314;0;0;317;652;4
30.10.2021;16:00;17:00;-;-;313;0;0;316;649;4
30.10.2021;17:00;18:00;-;-;315;0;0;315;652;3
30.10.2021;18:00;19:00;-;-;316;0;0;317;653;3
30.10.2021;19:00;20:00;-;-;315;0;0;318;652;3
30.10.2021;20:00;21:00;-;-;246;0;0;316;636;4
30.10.2021;21:00;22:00;-;-;87;0;0;229;462;7
30.10.2021;22:00;23:00;-;-;88;0;0;194;351;5
30.10.2021;23:00;00:00;-;-;91;0;0;201;257;5
31.10.2021;00:00;01:00;-;-;87;0;0;176;246;8
31.10.2021;01:00;02:00;-;-;87;0;0;142;248;5
31.10.2021;02:00;03:00;-;-;91;0;0;142;247;6
31.10.2021;02:00;03:00;-;-;90;0;0;142;247;6
31.10.2021;03:00;04:00;-;-;92;0;0;143;248;7
31.10.2021;04:00;05:00;-;-;92;0;0;145;248;7
31.10.2021;05:00;06:00;-;-;91;0;0;143;248;6
31.10.2021;06:00;07:00;-;-;91;0;0;143;247;5
31.10.2021;07:00;08:00;-;-;95;0;0;144;247;5
31.10.2021;08:00;09:00;-;-;95;0;0;148;247;5
31.10.2021;09:00;10:00;-;-;97;0;0;147;248;5
31.10.2021;10:00;11:00;-;-;97;0;0;146;248;4
31.10.2021;11:00;12:00;-;-;96;0;0;145;248;4
31.10.2021;12:00;13:00;-;-;94;0;0;143;247;4
31.10.2021;13:00;14:00;-;-;94;0;0;143;247;4
31.10.2021;14:00;15:00;-;-;95;0;0;142;247;4
31.10.2021;15:00;16:00;-;-;96;0;0;144;247;4
31.10.2021;16:00;17:00;-;-;96;0;0;145;254;4
31.10.2021;17:00;18:00;-;-;93;0;0;142;259;4
31.10.2021;18:00;19:00;-;-;95;0;0;144;247;5
31.10.2021;19:00;20:00;-;-;96;0;0;146;247;5
31.10.2021;20:00;21:00;-;-;95;0;0;142;247;4
31.10.2021;21:00;22:00;-;-;97;0;0;147;248;5
31.10.2021;22:00;23:00;-;-;98;0;0;145;248;5
31.10.2021;23:00;00:00;-;-;95;0;0;140;247;5
01.11.2021;00:00;01:00;-;-;93;0;0;141;247;5
01.11.2021;01:00;02:00;-;-;93;0;0;137;247;4
01.11.2021;02:00;03:00;-;-;94;0;0;136;247;5
01.11.2021;03:00;04:00;-;-;95;0;0;135;247;5
01.11.2021;04:00;05:00;-;-;91;0;0;134;247;5
01.11.2021;05:00;06:00;-;-;90;0;0;131;248;5
01.11.2021;06:00;07:00;-;-;91;0;0;159;360;2
01.11.2021;07:00;08:00;-;-;90;0;0;288;572;3
01.11.2021;08:00;09:00;-;-;89;0;0;316;653;3
01.11.2021;09:00;10:00;-;-;104;0;0;318;654;3
01.11.2021;10:00;11:00;-;-;121;0;0;288;653;5
01.11.2021;11:00;12:00;-;-;190;0;0;201;651;3
01.11.2021;12:00;13:00;-;-;248;0;0;277;638;1
01.11.2021;13:00;14:00;-;-;311;0;0;321;636;2
01.11.2021;14:00;15:00;-;-;319;0;0;319;637;3
01.11.2021;15:00;16:00;-;-;317;0;0;316;640;3
01.11.2021;16:00;17:00;-;-;318;0;0;317;653;3
01.11.2021;17:00;18:00;-;-;320;0;0;318;653;3
01.11.2021;18:00;19:00;-;-;320;0;0;318;653;3
01.11.2021;19:00;20:00;-;-;320;0;0;318;652;3
01.11.2021;20:00;21:00;-;-;318;0;0;318;643;3
01.11.2021;21:00;22:00;-;-;320;0;0;318;644;3
01.11.2021;22:00;23:00;-;-;320;0;0;319;643;2
01.11.2021;23:00;00:00;-;-;319;0;0;319;642;3
02.11.2021;00:00;01:00;-;-;320;0;0;318;651;3
02.11.2021;01:00;02:00;-;-;320;0;0;318;653;3
02.11.2021;02:00;03:00;-;-;319;0;0;318;650;3
02.11.2021;03:00;04:00;-;-;321;0;0;318;649;3
02.11.2021;04:00;05:00;-;-;321;0;0;320;650;2
02.11.2021;05:00;06:00;-;-;320;0;0;320;650;2
02.11.2021;06:00;07:00;-;-;319;0;0;318;642;2
02.11.2021;07:00;08:00;-;-;318;158;0;318;635;3
02.11.2021;08:00;09:00;-;-;318;199;0;318;651;3
02.11.2021;09:00;10:00;-;-;318;199;0;317;655;3
02.11.2021;10:00;11:00;-;-;319;198;0;319;654;3
02.11.2021;11:00;12:00;-;-;319;198;0;320;650;4
02.11.2021;12:00;13:00;-;-;319;197;0;319;648;4
02.11.2021;13:00;14:00;-;-;316;198;0;319;647;4
02.11.2021;14:00;15:00;-;-;320;198;0;317;649;4
02.11.2021;15:00;16:00;-;-;320;200;0;319;649;3
02.11.2021;16:00;17:00;-;-;320;200;0;321;651;3
02.11.2021;17:00;18:00;-;-;320;201;0;319;651;3
02.11.2021;18:00;19:00;-;-;319;201;0;319;652;3
02.11.2021;19:00;20:00;-;-;319;202;0;320;651;3
02.11.2021;20:00;21:00;-;-;319;184;0;318;645;4
02.11.2021;21:00;22:00;-;-;318;1;0;318;625;3
02.11.2021;22:00;23:00;-;-;319;0;0;318;650;3
02.11.2021;23:00;00:00;-;-;320;0;0;319;653;3
03.11.2021;00:00;01:00;-;-;322;0;0;320;641;3
03.11.2021;01:00;02:00;-;-;321;0;0;320;644;3
03.11.2021;02:00;03:00;-;-;319;0;0;319;640;2
03.11.2021;03:00;04:00;-;-;319;0;0;320;641;2
03.11.2021;04:00;05:00;-;-;319;0;0;319;645;2
03.11.2021;05:00;06:00;-;-;311;0;0;318;641;2
03.11.2021;06:00;07:00;-;-;318;17;0;317;638;2
03.11.2021;07:00;08:00;-;-;318;180;0;317;642;3
03.11.2021;08:00;09:00;-;-;317;205;0;320;642;3
03.11.2021;09:00;10:00;-;-;322;205;0;318;646;3
03.11.2021;10:00;11:00;-;-;321;205;0;318;645;4
03.11.2021;11:00;12:00;-;-;320;204;0;319;646;4
03.11.2021;12:00;13:00;-;-;318;204;0;319;647;4
03.11.2021;13:00;14:00;-;-;318;204;0;319;650;3
03.11.2021;14:00;15:00;-;-;321;203;0;319;650;3
03.11.2021;15:00;16:00;-;-;319;203;0;318;651;4
03.11.2021;16:00;17:00;-;-;316;203;0;315;647;4
03.11.2021;17:00;18:00;-;-;319;203;0;319;652;3
03.11.2021;18:00;19:00;-;-;322;204;0;320;650;3
03.11.2021;19:00;20:00;-;-;320;203;0;319;648;3
03.11.2021;20:00;21:00;-;-;319;182;0;320;637;3
03.11.2021;21:00;22:00;-;-;315;1;0;319;632;3
03.11.2021;22:00;23:00;-;-;289;0;0;319;651;3
03.11.2021;23:00;00:00;-;-;286;0;0;318;657;3
