Datum;Anfang;Ende;Generation_DE Kraftwerk Schwarze Pumpe Block A [MW] Originalauflösungen;Generation_DE Kraftwerk Schwarze Pumpe Block B [MW] Originalauflösungen
02.04.2023;08:00;09:00;0;418
02.04.2023;09:00;10:00;0;393
02.04.2023;10:00;11:00;0;314
02.04.2023;11:00;12:00;0;468
02.04.2023;12:00;13:00;0;472
02.04.2023;13:00;14:00;0;386
02.04.2023;14:00;15:00;0;354
02.04.2023;15:00;16:00;0;449
02.04.2023;16:00;17:00;0;491
02.04.2023;17:00;18:00;42;632
02.04.2023;18:00;19:00;287;728
02.04.2023;19:00;20:00;372;731
02.04.2023;20:00;21:00;471;704
02.04.2023;21:00;22:00;535;705
02.04.2023;22:00;23:00;528;707
02.04.2023;23:00;00:00;527;705
03.04.2023;00:00;01:00;523;665
03.04.2023;01:00;02:00;564;641
03.04.2023;02:00;03:00;727;737
03.04.2023;03:00;04:00;737;699
03.04.2023;04:00;05:00;749;738
03.04.2023;05:00;06:00;749;738
03.04.2023;06:00;07:00;695;734
03.04.2023;07:00;08:00;658;714
03.04.2023;08:00;09:00;464;563
03.04.2023;09:00;10:00;327;419
03.04.2023;10:00;11:00;321;427
03.04.2023;11:00;12:00;344;474
03.04.2023;12:00;13:00;484;662
03.04.2023;13:00;14:00;364;558
03.04.2023;14:00;15:00;616;690
03.04.2023;15:00;16:00;542;640
03.04.2023;16:00;17:00;642;678
03.04.2023;17:00;18:00;656;688
03.04.2023;18:00;19:00;574;660
03.04.2023;19:00;20:00;676;725
03.04.2023;20:00;21:00;664;707
03.04.2023;21:00;22:00;601;690
03.04.2023;22:00;23:00;463;586
03.04.2023;23:00;00:00;511;557
04.04.2023;00:00;01:00;680;703
04.04.2023;01:00;02:00;675;719
04.04.2023;02:00;03:00;645;714
04.04.2023;03:00;04:00;652;719
04.04.2023;04:00;05:00;639;714
04.04.2023;05:00;06:00;583;665
04.04.2023;06:00;07:00;629;716
04.04.2023;07:00;08:00;653;716
04.04.2023;08:00;09:00;648;698
04.04.2023;09:00;10:00;546;575
04.04.2023;10:00;11:00;626;666
04.04.2023;11:00;12:00;606;680
04.04.2023;12:00;13:00;584;601
04.04.2023;13:00;14:00;420;400
04.04.2023;14:00;15:00;557;608
04.04.2023;15:00;16:00;535;600
04.04.2023;16:00;17:00;601;696
04.04.2023;17:00;18:00;651;690
04.04.2023;18:00;19:00;644;692
04.04.2023;19:00;20:00;658;717
04.04.2023;20:00;21:00;659;711
04.04.2023;21:00;22:00;626;707
04.04.2023;22:00;23:00;612;713
04.04.2023;23:00;00:00;675;715
05.04.2023;00:00;01:00;648;715
05.04.2023;01:00;02:00;669;715
05.04.2023;02:00;03:00;666;717
05.04.2023;03:00;04:00;678;718
05.04.2023;04:00;05:00;691;716
05.04.2023;05:00;06:00;686;715
05.04.2023;06:00;07:00;688;713
05.04.2023;07:00;08:00;635;646
05.04.2023;08:00;09:00;363;369
05.04.2023;09:00;10:00;354;359
05.04.2023;10:00;11:00;356;343
05.04.2023;11:00;12:00;412;413
05.04.2023;12:00;13:00;527;529
05.04.2023;13:00;14:00;637;644
05.04.2023;14:00;15:00;611;626
05.04.2023;15:00;16:00;632;644
05.04.2023;16:00;17:00;643;650
05.04.2023;17:00;18:00;657;698
05.04.2023;18:00;19:00;655;692
05.04.2023;19:00;20:00;680;709
05.04.2023;20:00;21:00;683;705
05.04.2023;21:00;22:00;679;710
05.04.2023;22:00;23:00;677;711
05.04.2023;23:00;00:00;682;716
06.04.2023;00:00;01:00;684;722
06.04.2023;01:00;02:00;690;718
06.04.2023;02:00;03:00;690;713
06.04.2023;03:00;04:00;683;711
06.04.2023;04:00;05:00;684;716
06.04.2023;05:00;06:00;689;709
06.04.2023;06:00;07:00;695;708
06.04.2023;07:00;08:00;566;710
06.04.2023;08:00;09:00;519;686
06.04.2023;09:00;10:00;379;682
06.04.2023;10:00;11:00;315;655
06.04.2023;11:00;12:00;292;651
06.04.2023;12:00;13:00;306;682
06.04.2023;13:00;14:00;318;698
06.04.2023;14:00;15:00;342;492
06.04.2023;15:00;16:00;363;430
06.04.2023;16:00;17:00;497;531
06.04.2023;17:00;18:00;670;716
06.04.2023;18:00;19:00;678;713
06.04.2023;19:00;20:00;647;715
06.04.2023;20:00;21:00;689;715
06.04.2023;21:00;22:00;688;717
06.04.2023;22:00;23:00;685;719
06.04.2023;23:00;00:00;693;720
07.04.2023;00:00;01:00;698;713
07.04.2023;01:00;02:00;695;708
07.04.2023;02:00;03:00;701;713
07.04.2023;03:00;04:00;711;716
07.04.2023;04:00;05:00;718;720
07.04.2023;05:00;06:00;728;718
07.04.2023;06:00;07:00;727;728
07.04.2023;07:00;08:00;728;719
07.04.2023;08:00;09:00;732;723
07.04.2023;09:00;10:00;708;702
07.04.2023;10:00;11:00;692;675
07.04.2023;11:00;12:00;691;702
07.04.2023;12:00;13:00;559;641
07.04.2023;13:00;14:00;417;571
07.04.2023;14:00;15:00;407;625
07.04.2023;15:00;16:00;552;722
07.04.2023;16:00;17:00;719;720
07.04.2023;17:00;18:00;725;722
07.04.2023;18:00;19:00;732;727
07.04.2023;19:00;20:00;729;726
07.04.2023;20:00;21:00;730;726
07.04.2023;21:00;22:00;741;725
07.04.2023;22:00;23:00;746;726
07.04.2023;23:00;00:00;743;723
08.04.2023;00:00;01:00;739;726
08.04.2023;01:00;02:00;744;722
08.04.2023;02:00;03:00;740;727
08.04.2023;03:00;04:00;736;729
08.04.2023;04:00;05:00;737;727
08.04.2023;05:00;06:00;745;727
08.04.2023;06:00;07:00;744;726
08.04.2023;07:00;08:00;749;727
08.04.2023;08:00;09:00;744;725
08.04.2023;09:00;10:00;752;722
08.04.2023;10:00;11:00;745;721
08.04.2023;11:00;12:00;746;723
08.04.2023;12:00;13:00;751;722
08.04.2023;13:00;14:00;741;728
08.04.2023;14:00;15:00;753;730
08.04.2023;15:00;16:00;753;732
08.04.2023;16:00;17:00;750;728
08.04.2023;17:00;18:00;744;731
08.04.2023;18:00;19:00;742;736
08.04.2023;19:00;20:00;744;732
08.04.2023;20:00;21:00;755;732
08.04.2023;21:00;22:00;731;726
08.04.2023;22:00;23:00;740;726
08.04.2023;23:00;00:00;747;725
09.04.2023;00:00;01:00;743;730
09.04.2023;01:00;02:00;739;738
09.04.2023;02:00;03:00;737;736
09.04.2023;03:00;04:00;735;736
09.04.2023;04:00;05:00;750;749
09.04.2023;05:00;06:00;753;757
09.04.2023;06:00;07:00;760;757
09.04.2023;07:00;08:00;751;753
09.04.2023;08:00;09:00;736;740
09.04.2023;09:00;10:00;739;737
09.04.2023;10:00;11:00;687;685
09.04.2023;11:00;12:00;482;439
09.04.2023;12:00;13:00;322;338
09.04.2023;13:00;14:00;315;336
09.04.2023;14:00;15:00;319;349
09.04.2023;15:00;16:00;322;345
09.04.2023;16:00;17:00;397;403
09.04.2023;17:00;18:00;533;547
09.04.2023;18:00;19:00;708;728
09.04.2023;19:00;20:00;694;742
09.04.2023;20:00;21:00;698;753
09.04.2023;21:00;22:00;710;750
09.04.2023;22:00;23:00;701;746
09.04.2023;23:00;00:00;630;553
10.04.2023;00:00;01:00;432;307
10.04.2023;01:00;02:00;383;0
10.04.2023;02:00;03:00;417;0
10.04.2023;03:00;04:00;359;0
10.04.2023;04:00;05:00;374;0
10.04.2023;05:00;06:00;378;0
10.04.2023;06:00;07:00;363;0
10.04.2023;07:00;08:00;343;0
10.04.2023;08:00;09:00;309;0
10.04.2023;09:00;10:00;301;0
10.04.2023;10:00;11:00;295;0
10.04.2023;11:00;12:00;296;0
10.04.2023;12:00;13:00;294;0
10.04.2023;13:00;14:00;307;0
10.04.2023;14:00;15:00;296;0
10.04.2023;15:00;16:00;292;0
10.04.2023;16:00;17:00;288;0
10.04.2023;17:00;18:00;292;0
10.04.2023;18:00;19:00;287;0
10.04.2023;19:00;20:00;288;0
10.04.2023;20:00;21:00;298;0
10.04.2023;21:00;22:00;300;0
10.04.2023;22:00;23:00;308;0
10.04.2023;23:00;00:00;296;0
11.04.2023;00:00;01:00;283;0
11.04.2023;01:00;02:00;302;0
11.04.2023;02:00;03:00;291;0
11.04.2023;03:00;04:00;286;0
11.04.2023;04:00;05:00;295;0
11.04.2023;05:00;06:00;405;0
11.04.2023;06:00;07:00;501;0
11.04.2023;07:00;08:00;430;0
11.04.2023;08:00;09:00;260;0
11.04.2023;09:00;10:00;275;0
11.04.2023;10:00;11:00;400;0
11.04.2023;11:00;12:00;433;0
11.04.2023;12:00;13:00;315;0
11.04.2023;13:00;14:00;270;0
11.04.2023;14:00;15:00;253;0
11.04.2023;15:00;16:00;242;0
11.04.2023;16:00;17:00;327;0
11.04.2023;17:00;18:00;364;0
11.04.2023;18:00;19:00;469;0
11.04.2023;19:00;20:00;353;0
11.04.2023;20:00;21:00;327;0
11.04.2023;21:00;22:00;320;0
11.04.2023;22:00;23:00;466;0
11.04.2023;23:00;00:00;472;0
12.04.2023;00:00;01:00;516;0
12.04.2023;01:00;02:00;528;0
12.04.2023;02:00;03:00;642;0
12.04.2023;03:00;04:00;643;0
12.04.2023;04:00;05:00;673;1
12.04.2023;05:00;06:00;624;283
12.04.2023;06:00;07:00;619;440
12.04.2023;07:00;08:00;651;501
12.04.2023;08:00;09:00;537;568
12.04.2023;09:00;10:00;381;442
12.04.2023;10:00;11:00;359;304
12.04.2023;11:00;12:00;267;325
12.04.2023;12:00;13:00;329;287
12.04.2023;13:00;14:00;339;323
12.04.2023;14:00;15:00;493;460
12.04.2023;15:00;16:00;635;670
12.04.2023;16:00;17:00;673;719
12.04.2023;17:00;18:00;687;731
12.04.2023;18:00;19:00;685;727
12.04.2023;19:00;20:00;678;713
12.04.2023;20:00;21:00;679;719
12.04.2023;21:00;22:00;677;726
12.04.2023;22:00;23:00;670;724
12.04.2023;23:00;00:00;662;716
13.04.2023;00:00;01:00;569;629
13.04.2023;01:00;02:00;561;629
13.04.2023;02:00;03:00;512;615
13.04.2023;03:00;04:00;527;597
13.04.2023;04:00;05:00;649;678
13.04.2023;05:00;06:00;677;678
13.04.2023;06:00;07:00;674;716
13.04.2023;07:00;08:00;684;713
13.04.2023;08:00;09:00;687;699
13.04.2023;09:00;10:00;650;567
13.04.2023;10:00;11:00;567;478
13.04.2023;11:00;12:00;579;494
13.04.2023;12:00;13:00;465;310
13.04.2023;13:00;14:00;466;353
13.04.2023;14:00;15:00;497;438
13.04.2023;15:00;16:00;520;532
13.04.2023;16:00;17:00;593;540
13.04.2023;17:00;18:00;663;710
13.04.2023;18:00;19:00;673;709
13.04.2023;19:00;20:00;662;711
13.04.2023;20:00;21:00;670;700
13.04.2023;21:00;22:00;676;702
13.04.2023;22:00;23:00;661;708
13.04.2023;23:00;00:00;662;709
14.04.2023;00:00;01:00;675;706
14.04.2023;01:00;02:00;679;704
14.04.2023;02:00;03:00;671;695
14.04.2023;03:00;04:00;668;700
14.04.2023;04:00;05:00;677;704
14.04.2023;05:00;06:00;677;704
14.04.2023;06:00;07:00;692;706
14.04.2023;07:00;08:00;691;703
14.04.2023;08:00;09:00;689;698
14.04.2023;09:00;10:00;694;702
14.04.2023;10:00;11:00;686;698
14.04.2023;11:00;12:00;681;686
14.04.2023;12:00;13:00;664;675
14.04.2023;13:00;14:00;676;682
14.04.2023;14:00;15:00;654;679
14.04.2023;15:00;16:00;652;680
14.04.2023;16:00;17:00;641;669
14.04.2023;17:00;18:00;645;679
14.04.2023;18:00;19:00;657;688
14.04.2023;19:00;20:00;662;690
14.04.2023;20:00;21:00;666;690
14.04.2023;21:00;22:00;661;685
14.04.2023;22:00;23:00;664;690
14.04.2023;23:00;00:00;660;686
15.04.2023;00:00;01:00;676;704
15.04.2023;01:00;02:00;675;702
15.04.2023;02:00;03:00;682;705
15.04.2023;03:00;04:00;675;704
15.04.2023;04:00;05:00;660;689
15.04.2023;05:00;06:00;683;696
15.04.2023;06:00;07:00;679;697
15.04.2023;07:00;08:00;683;696
15.04.2023;08:00;09:00;695;699
15.04.2023;09:00;10:00;681;690
15.04.2023;10:00;11:00;688;694
15.04.2023;11:00;12:00;677;689
15.04.2023;12:00;13:00;563;683
15.04.2023;13:00;14:00;628;686
15.04.2023;14:00;15:00;624;669
15.04.2023;15:00;16:00;640;689
15.04.2023;16:00;17:00;692;688
15.04.2023;17:00;18:00;677;692
15.04.2023;18:00;19:00;699;715
15.04.2023;19:00;20:00;703;715
15.04.2023;20:00;21:00;709;718
15.04.2023;21:00;22:00;716;732
15.04.2023;22:00;23:00;714;734
15.04.2023;23:00;00:00;718;735
16.04.2023;00:00;01:00;707;723
16.04.2023;01:00;02:00;692;710
16.04.2023;02:00;03:00;710;731
16.04.2023;03:00;04:00;700;709
16.04.2023;04:00;05:00;699;709
16.04.2023;05:00;06:00;708;724
16.04.2023;06:00;07:00;707;729
16.04.2023;07:00;08:00;715;729
16.04.2023;08:00;09:00;722;740
16.04.2023;09:00;10:00;726;745
16.04.2023;10:00;11:00;716;736
16.04.2023;11:00;12:00;714;729
16.04.2023;12:00;13:00;722;734
16.04.2023;13:00;14:00;719;731
16.04.2023;14:00;15:00;721;724
16.04.2023;15:00;16:00;738;733
16.04.2023;16:00;17:00;743;740
16.04.2023;17:00;18:00;738;742
16.04.2023;18:00;19:00;738;733
16.04.2023;19:00;20:00;733;735
16.04.2023;20:00;21:00;735;738
16.04.2023;21:00;22:00;734;734
16.04.2023;22:00;23:00;730;740
16.04.2023;23:00;00:00;731;737
17.04.2023;00:00;01:00;734;736
17.04.2023;01:00;02:00;732;743
17.04.2023;02:00;03:00;731;743
17.04.2023;03:00;04:00;733;747
17.04.2023;04:00;05:00;733;747
17.04.2023;05:00;06:00;730;737
17.04.2023;06:00;07:00;692;738
17.04.2023;07:00;08:00;685;735
17.04.2023;08:00;09:00;697;738
17.04.2023;09:00;10:00;702;743
17.04.2023;10:00;11:00;698;739
17.04.2023;11:00;12:00;694;731
17.04.2023;12:00;13:00;691;734
17.04.2023;13:00;14:00;701;728
17.04.2023;14:00;15:00;684;709
17.04.2023;15:00;16:00;687;722
17.04.2023;16:00;17:00;662;709
17.04.2023;17:00;18:00;674;719
17.04.2023;18:00;19:00;687;716
17.04.2023;19:00;20:00;678;712
17.04.2023;20:00;21:00;676;696
17.04.2023;21:00;22:00;677;699
17.04.2023;22:00;23:00;679;704
17.04.2023;23:00;00:00;679;689
18.04.2023;00:00;01:00;685;709
18.04.2023;01:00;02:00;677;704
18.04.2023;02:00;03:00;684;707
18.04.2023;03:00;04:00;676;708
18.04.2023;04:00;05:00;674;711
18.04.2023;05:00;06:00;679;707
18.04.2023;06:00;07:00;691;709
18.04.2023;07:00;08:00;686;707
18.04.2023;08:00;09:00;684;705
18.04.2023;09:00;10:00;684;698
18.04.2023;10:00;11:00;687;690
18.04.2023;11:00;12:00;686;713
18.04.2023;12:00;13:00;665;698
18.04.2023;13:00;14:00;680;707
18.04.2023;14:00;15:00;680;709
18.04.2023;15:00;16:00;664;703
18.04.2023;16:00;17:00;664;699
18.04.2023;17:00;18:00;667;701
18.04.2023;18:00;19:00;670;708
18.04.2023;19:00;20:00;665;711
18.04.2023;20:00;21:00;675;696
18.04.2023;21:00;22:00;666;683
18.04.2023;22:00;23:00;666;696
18.04.2023;23:00;00:00;656;685
19.04.2023;00:00;01:00;658;682
19.04.2023;01:00;02:00;549;585
19.04.2023;02:00;03:00;420;377
19.04.2023;03:00;04:00;412;370
19.04.2023;04:00;05:00;442;382
19.04.2023;05:00;06:00;646;575
19.04.2023;06:00;07:00;705;708
19.04.2023;07:00;08:00;727;703
19.04.2023;08:00;09:00;739;581
19.04.2023;09:00;10:00;738;392
19.04.2023;10:00;11:00;712;385
19.04.2023;11:00;12:00;365;314
19.04.2023;12:00;13:00;278;264
19.04.2023;13:00;14:00;278;254
19.04.2023;14:00;15:00;267;270
19.04.2023;15:00;16:00;374;421
19.04.2023;16:00;17:00;523;681
19.04.2023;17:00;18:00;669;668
19.04.2023;18:00;19:00;643;667
19.04.2023;19:00;20:00;655;692
19.04.2023;20:00;21:00;660;700
19.04.2023;21:00;22:00;597;608
19.04.2023;22:00;23:00;445;450
19.04.2023;23:00;00:00;453;469
20.04.2023;00:00;01:00;554;550
20.04.2023;01:00;02:00;550;547
20.04.2023;02:00;03:00;566;582
20.04.2023;03:00;04:00;486;514
20.04.2023;04:00;05:00;574;600
20.04.2023;05:00;06:00;551;581
20.04.2023;06:00;07:00;585;599
20.04.2023;07:00;08:00;579;595
20.04.2023;08:00;09:00;397;629
20.04.2023;09:00;10:00;381;613
20.04.2023;10:00;11:00;396;608
20.04.2023;11:00;12:00;394;620
20.04.2023;12:00;13:00;406;620
20.04.2023;13:00;14:00;388;616
20.04.2023;14:00;15:00;395;618
20.04.2023;15:00;16:00;408;627
20.04.2023;16:00;17:00;554;597
20.04.2023;17:00;18:00;529;596
20.04.2023;18:00;19:00;579;646
20.04.2023;19:00;20:00;495;612
20.04.2023;20:00;21:00;407;624
20.04.2023;21:00;22:00;404;591
20.04.2023;22:00;23:00;398;593
20.04.2023;23:00;00:00;394;594
21.04.2023;00:00;01:00;274;556
21.04.2023;01:00;02:00;270;477
21.04.2023;02:00;03:00;275;492
21.04.2023;03:00;04:00;267;487
21.04.2023;04:00;05:00;343;495
21.04.2023;05:00;06:00;353;493
21.04.2023;06:00;07:00;367;486
21.04.2023;07:00;08:00;379;496
21.04.2023;08:00;09:00;357;493
21.04.2023;09:00;10:00;338;461
21.04.2023;10:00;11:00;305;382
21.04.2023;11:00;12:00;285;281
21.04.2023;12:00;13:00;273;277
21.04.2023;13:00;14:00;273;265
21.04.2023;14:00;15:00;260;271
21.04.2023;15:00;16:00;257;291
21.04.2023;16:00;17:00;313;449
21.04.2023;17:00;18:00;322;627
21.04.2023;18:00;19:00;328;643
21.04.2023;19:00;20:00;373;695
21.04.2023;20:00;21:00;349;661
21.04.2023;21:00;22:00;309;545
21.04.2023;22:00;23:00;348;570
21.04.2023;23:00;00:00;324;568
22.04.2023;00:00;01:00;424;671
22.04.2023;01:00;02:00;443;615
22.04.2023;02:00;03:00;364;470
22.04.2023;03:00;04:00;368;477
22.04.2023;04:00;05:00;430;602
22.04.2023;05:00;06:00;426;658
22.04.2023;06:00;07:00;353;636
22.04.2023;07:00;08:00;358;499
22.04.2023;08:00;09:00;323;471
22.04.2023;09:00;10:00;326;454
22.04.2023;10:00;11:00;412;435
22.04.2023;11:00;12:00;285;280
22.04.2023;12:00;13:00;283;281
22.04.2023;13:00;14:00;287;283
22.04.2023;14:00;15:00;297;296
22.04.2023;15:00;16:00;321;347
22.04.2023;16:00;17:00;550;580
22.04.2023;17:00;18:00;578;583
22.04.2023;18:00;19:00;704;692
22.04.2023;19:00;20:00;704;700
22.04.2023;20:00;21:00;712;713
22.04.2023;21:00;22:00;638;701
22.04.2023;22:00;23:00;465;627
22.04.2023;23:00;00:00;660;716
23.04.2023;00:00;01:00;690;720
23.04.2023;01:00;02:00;694;716
23.04.2023;02:00;03:00;666;690
23.04.2023;03:00;04:00;654;680
23.04.2023;04:00;05:00;698;705
23.04.2023;05:00;06:00;688;702
23.04.2023;06:00;07:00;680;713
23.04.2023;07:00;08:00;683;703
23.04.2023;08:00;09:00;668;690
23.04.2023;09:00;10:00;514;668
23.04.2023;10:00;11:00;432;613
23.04.2023;11:00;12:00;296;328
23.04.2023;12:00;13:00;313;291
23.04.2023;13:00;14:00;282;299
23.04.2023;14:00;15:00;282;308
23.04.2023;15:00;16:00;300;311
23.04.2023;16:00;17:00;510;601
23.04.2023;17:00;18:00;745;747
23.04.2023;18:00;19:00;738;740
23.04.2023;19:00;20:00;725;736
23.04.2023;20:00;21:00;730;738
23.04.2023;21:00;22:00;730;732
23.04.2023;22:00;23:00;736;742
23.04.2023;23:00;00:00;721;724
24.04.2023;00:00;01:00;709;704
24.04.2023;01:00;02:00;645;695
24.04.2023;02:00;03:00;598;636
24.04.2023;03:00;04:00;506;612
24.04.2023;04:00;05:00;505;605
24.04.2023;05:00;06:00;608;610
24.04.2023;06:00;07:00;678;695
24.04.2023;07:00;08:00;699;704
24.04.2023;08:00;09:00;666;725
24.04.2023;09:00;10:00;650;732
24.04.2023;10:00;11:00;487;645
24.04.2023;11:00;12:00;444;666
24.04.2023;12:00;13:00;466;501
24.04.2023;13:00;14:00;379;499
24.04.2023;14:00;15:00;341;463
24.04.2023;15:00;16:00;359;468
24.04.2023;16:00;17:00;433;483
24.04.2023;17:00;18:00;347;580
24.04.2023;18:00;19:00;335;464
24.04.2023;19:00;20:00;363;415
24.04.2023;20:00;21:00;366;517
24.04.2023;21:00;22:00;386;514
24.04.2023;22:00;23:00;405;559
24.04.2023;23:00;00:00;395;529
25.04.2023;00:00;01:00;262;376
25.04.2023;01:00;02:00;278;311
25.04.2023;02:00;03:00;275;314
25.04.2023;03:00;04:00;272;322
25.04.2023;04:00;05:00;334;410
25.04.2023;05:00;06:00;351;401
25.04.2023;06:00;07:00;363;437
25.04.2023;07:00;08:00;358;423
25.04.2023;08:00;09:00;361;430
25.04.2023;09:00;10:00;362;441
25.04.2023;10:00;11:00;364;437
25.04.2023;11:00;12:00;355;426
25.04.2023;12:00;13:00;302;297
25.04.2023;13:00;14:00;371;429
25.04.2023;14:00;15:00;388;442
25.04.2023;15:00;16:00;411;459
25.04.2023;16:00;17:00;361;388
25.04.2023;17:00;18:00;346;361
25.04.2023;18:00;19:00;343;392
25.04.2023;19:00;20:00;344;476
25.04.2023;20:00;21:00;349;473
25.04.2023;21:00;22:00;359;515
25.04.2023;22:00;23:00;503;640
25.04.2023;23:00;00:00;349;501
26.04.2023;00:00;01:00;298;498
26.04.2023;01:00;02:00;331;431
26.04.2023;02:00;03:00;342;437
26.04.2023;03:00;04:00;335;430
26.04.2023;04:00;05:00;329;405
26.04.2023;05:00;06:00;461;603
26.04.2023;06:00;07:00;482;576
26.04.2023;07:00;08:00;370;394
26.04.2023;08:00;09:00;373;379
26.04.2023;09:00;10:00;403;394
26.04.2023;10:00;11:00;373;381
26.04.2023;11:00;12:00;370;383
26.04.2023;12:00;13:00;351;411
26.04.2023;13:00;14:00;323;367
26.04.2023;14:00;15:00;325;367
26.04.2023;15:00;16:00;327;375
26.04.2023;16:00;17:00;372;405
26.04.2023;17:00;18:00;494;598
26.04.2023;18:00;19:00;686;724
26.04.2023;19:00;20:00;685;715
26.04.2023;20:00;21:00;682;722
26.04.2023;21:00;22:00;684;720
26.04.2023;22:00;23:00;691;723
26.04.2023;23:00;00:00;695;718
27.04.2023;00:00;01:00;685;725
27.04.2023;01:00;02:00;680;718
27.04.2023;02:00;03:00;687;720
27.04.2023;03:00;04:00;681;717
27.04.2023;04:00;05:00;682;718
27.04.2023;05:00;06:00;687;713
27.04.2023;06:00;07:00;693;718
27.04.2023;07:00;08:00;697;713
27.04.2023;08:00;09:00;688;706
27.04.2023;09:00;10:00;680;709
27.04.2023;10:00;11:00;595;637
27.04.2023;11:00;12:00;564;620
27.04.2023;12:00;13:00;590;659
27.04.2023;13:00;14:00;526;609
27.04.2023;14:00;15:00;495;582
27.04.2023;15:00;16:00;533;648
27.04.2023;16:00;17:00;671;717
27.04.2023;17:00;18:00;690;726
27.04.2023;18:00;19:00;684;726
27.04.2023;19:00;20:00;671;726
27.04.2023;20:00;21:00;685;728
27.04.2023;21:00;22:00;675;719
27.04.2023;22:00;23:00;682;724
27.04.2023;23:00;00:00;687;722
28.04.2023;00:00;01:00;685;726
28.04.2023;01:00;02:00;678;713
28.04.2023;02:00;03:00;695;709
28.04.2023;03:00;04:00;680;708
28.04.2023;04:00;05:00;646;726
28.04.2023;05:00;06:00;689;727
28.04.2023;06:00;07:00;695;720
28.04.2023;07:00;08:00;700;717
28.04.2023;08:00;09:00;707;716
28.04.2023;09:00;10:00;701;717
28.04.2023;10:00;11:00;686;712
28.04.2023;11:00;12:00;692;713
28.04.2023;12:00;13:00;678;716
28.04.2023;13:00;14:00;695;716
28.04.2023;14:00;15:00;698;722
28.04.2023;15:00;16:00;706;724
28.04.2023;16:00;17:00;705;731
28.04.2023;17:00;18:00;699;733
28.04.2023;18:00;19:00;689;732
28.04.2023;19:00;20:00;670;727
28.04.2023;20:00;21:00;678;723
28.04.2023;21:00;22:00;690;719
28.04.2023;22:00;23:00;705;722
28.04.2023;23:00;00:00;709;722
29.04.2023;00:00;01:00;693;729
29.04.2023;01:00;02:00;682;727
29.04.2023;02:00;03:00;691;720
29.04.2023;03:00;04:00;679;716
29.04.2023;04:00;05:00;693;719
29.04.2023;05:00;06:00;714;722
29.04.2023;06:00;07:00;704;725
29.04.2023;07:00;08:00;714;728
29.04.2023;08:00;09:00;708;726
29.04.2023;09:00;10:00;702;719
29.04.2023;10:00;11:00;699;713
29.04.2023;11:00;12:00;697;712
29.04.2023;12:00;13:00;622;683
29.04.2023;13:00;14:00;454;469
29.04.2023;14:00;15:00;312;332
29.04.2023;15:00;16:00;432;396
29.04.2023;16:00;17:00;683;388
29.04.2023;17:00;18:00;670;392
29.04.2023;18:00;19:00;660;409
29.04.2023;19:00;20:00;683;408
29.04.2023;20:00;21:00;697;418
29.04.2023;21:00;22:00;701;427
29.04.2023;22:00;23:00;705;450
29.04.2023;23:00;00:00;702;457
30.04.2023;00:00;01:00;706;434
30.04.2023;01:00;02:00;708;429
30.04.2023;02:00;03:00;696;432
30.04.2023;03:00;04:00;709;487
30.04.2023;04:00;05:00;701;738
30.04.2023;05:00;06:00;717;711
30.04.2023;06:00;07:00;697;714
30.04.2023;07:00;08:00;693;694
30.04.2023;08:00;09:00;441;457
30.04.2023;09:00;10:00;313;302
30.04.2023;10:00;11:00;302;294
30.04.2023;11:00;12:00;293;276
30.04.2023;12:00;13:00;291;199
30.04.2023;13:00;14:00;298;139
30.04.2023;14:00;15:00;302;150
30.04.2023;15:00;16:00;322;156
30.04.2023;16:00;17:00;329;277
30.04.2023;17:00;18:00;536;443
30.04.2023;18:00;19:00;711;695
30.04.2023;19:00;20:00;744;737
30.04.2023;20:00;21:00;748;733
30.04.2023;21:00;22:00;753;738
30.04.2023;22:00;23:00;749;740
30.04.2023;23:00;00:00;746;734
01.05.2023;00:00;01:00;734;724
01.05.2023;01:00;02:00;717;719
01.05.2023;02:00;03:00;714;699
01.05.2023;03:00;04:00;651;705
01.05.2023;04:00;05:00;576;628
01.05.2023;05:00;06:00;705;697
01.05.2023;06:00;07:00;589;608
01.05.2023;07:00;08:00;691;694
01.05.2023;08:00;09:00;691;684
01.05.2023;09:00;10:00;622;673
01.05.2023;10:00;11:00;349;371
01.05.2023;11:00;12:00;321;343
01.05.2023;12:00;13:00;310;292
01.05.2023;13:00;14:00;306;289
01.05.2023;14:00;15:00;308;346
01.05.2023;15:00;16:00;309;340
01.05.2023;16:00;17:00;451;498
01.05.2023;17:00;18:00;719;738
01.05.2023;18:00;19:00;734;730
01.05.2023;19:00;20:00;724;720
01.05.2023;20:00;21:00;727;726
01.05.2023;21:00;22:00;745;737
01.05.2023;22:00;23:00;744;736
01.05.2023;23:00;00:00;728;718
02.05.2023;00:00;01:00;714;704
02.05.2023;01:00;02:00;701;690
02.05.2023;02:00;03:00;529;530
02.05.2023;03:00;04:00;446;481
02.05.2023;04:00;05:00;556;627
02.05.2023;05:00;06:00;683;704
02.05.2023;06:00;07:00;681;737
02.05.2023;07:00;08:00;670;726
02.05.2023;08:00;09:00;663;708
02.05.2023;09:00;10:00;659;716
02.05.2023;10:00;11:00;652;718
02.05.2023;11:00;12:00;652;717
02.05.2023;12:00;13:00;658;707
02.05.2023;13:00;14:00;664;716
02.05.2023;14:00;15:00;676;702
02.05.2023;15:00;16:00;670;697
02.05.2023;16:00;17:00;667;690
02.05.2023;17:00;18:00;675;707
02.05.2023;18:00;19:00;667;708
02.05.2023;19:00;20:00;681;722
