Datum;Anfang;Ende;Generation_DE A [MW] Originalauflösungen;Generation_DE B [MW] Originalauflösungen;Generation_DE Neurath C [MW] Originalauflösungen;Generation_DE Neurath D [MW] Originalauflösungen;Generation_DE Neurath E [MW] Originalauflösungen;Generation_DE Neurath F [MW] Originalauflösungen;Generation_DE Neurath G [MW] Originalauflösungen
13.05.2023;08:00;09:00;-;-;0;320;0;487;0
13.05.2023;09:00;10:00;-;-;0;320;0;487;0
13.05.2023;10:00;11:00;-;-;0;318;0;487;0
13.05.2023;11:00;12:00;-;-;0;317;0;485;0
13.05.2023;12:00;13:00;-;-;0;318;0;491;0
13.05.2023;13:00;14:00;-;-;0;317;0;484;0
13.05.2023;14:00;15:00;-;-;0;318;0;490;0
13.05.2023;15:00;16:00;-;-;0;318;0;487;0
13.05.2023;16:00;17:00;-;-;0;317;0;486;0
13.05.2023;17:00;18:00;-;-;0;318;0;487;0
13.05.2023;18:00;19:00;-;-;0;319;0;487;0
13.05.2023;19:00;20:00;-;-;0;320;0;488;0
13.05.2023;20:00;21:00;-;-;0;319;0;485;0
13.05.2023;21:00;22:00;-;-;0;320;0;486;0
13.05.2023;22:00;23:00;-;-;0;321;0;488;0
13.05.2023;23:00;00:00;-;-;0;321;0;487;0
14.05.2023;00:00;01:00;-;-;0;320;0;486;0
14.05.2023;01:00;02:00;-;-;0;322;0;487;0
14.05.2023;02:00;03:00;-;-;0;321;0;488;0
14.05.2023;03:00;04:00;-;-;0;322;0;487;0
14.05.2023;04:00;05:00;-;-;0;322;0;485;0
14.05.2023;05:00;06:00;-;-;0;321;0;488;0
14.05.2023;06:00;07:00;-;-;0;322;0;485;0
14.05.2023;07:00;08:00;-;-;0;322;0;487;0
14.05.2023;08:00;09:00;-;-;0;320;0;486;0
14.05.2023;09:00;10:00;-;-;0;320;0;490;0
14.05.2023;10:00;11:00;-;-;0;320;0;483;0
14.05.2023;11:00;12:00;-;-;0;318;0;487;0
14.05.2023;12:00;13:00;-;-;0;318;0;489;0
14.05.2023;13:00;14:00;-;-;0;318;0;486;0
14.05.2023;14:00;15:00;-;-;0;317;0;559;0
14.05.2023;15:00;16:00;-;-;0;318;0;581;0
14.05.2023;16:00;17:00;-;-;0;318;0;609;0
14.05.2023;17:00;18:00;-;-;0;317;0;862;0
14.05.2023;18:00;19:00;-;-;0;316;0;993;0
14.05.2023;19:00;20:00;-;-;0;319;0;1.008;0
14.05.2023;20:00;21:00;-;-;0;317;0;1.005;0
14.05.2023;21:00;22:00;-;-;0;319;0;1.012;0
14.05.2023;22:00;23:00;-;-;0;320;0;1.011;0
14.05.2023;23:00;00:00;-;-;0;321;0;1.011;0
15.05.2023;00:00;01:00;-;-;0;320;0;1.022;0
15.05.2023;01:00;02:00;-;-;0;320;0;1.020;0
15.05.2023;02:00;03:00;-;-;0;321;0;1.024;0
15.05.2023;03:00;04:00;-;-;0;321;0;1.030;0
15.05.2023;04:00;05:00;-;-;0;320;0;1.034;0
15.05.2023;05:00;06:00;-;-;0;321;0;1.029;0
15.05.2023;06:00;07:00;-;-;0;322;0;1.029;0
15.05.2023;07:00;08:00;-;-;0;428;0;1.023;0
15.05.2023;08:00;09:00;-;-;0;561;0;1.022;0
15.05.2023;09:00;10:00;-;-;0;554;0;1.019;0
15.05.2023;10:00;11:00;-;-;0;456;0;1.026;0
15.05.2023;11:00;12:00;-;-;0;317;0;1.023;0
15.05.2023;12:00;13:00;-;-;0;322;0;1.023;0
15.05.2023;13:00;14:00;-;-;0;321;0;1.024;0
15.05.2023;14:00;15:00;-;-;0;320;0;1.023;0
15.05.2023;15:00;16:00;-;-;0;322;0;1.018;0
15.05.2023;16:00;17:00;-;-;0;320;0;985;0
15.05.2023;17:00;18:00;-;-;0;320;0;1.020;0
15.05.2023;18:00;19:00;-;-;0;400;0;1.026;0
15.05.2023;19:00;20:00;-;-;0;478;0;1.024;0
15.05.2023;20:00;21:00;-;-;0;404;0;1.026;0
15.05.2023;21:00;22:00;-;-;0;317;0;1.024;0
15.05.2023;22:00;23:00;-;-;0;323;0;1.026;0
15.05.2023;23:00;00:00;-;-;0;321;0;1.025;0
16.05.2023;00:00;01:00;-;-;0;322;0;1.023;0
16.05.2023;01:00;02:00;-;-;0;321;0;1.024;0
16.05.2023;02:00;03:00;-;-;0;320;0;1.021;0
16.05.2023;03:00;04:00;-;-;0;321;0;1.023;0
16.05.2023;04:00;05:00;-;-;0;320;0;1.022;0
16.05.2023;05:00;06:00;-;-;0;320;0;1.022;0
16.05.2023;06:00;07:00;-;-;0;410;0;1.021;0
16.05.2023;07:00;08:00;-;-;0;540;0;1.021;0
16.05.2023;08:00;09:00;-;-;0;530;0;1.020;0
16.05.2023;09:00;10:00;-;-;0;530;0;1.015;0
16.05.2023;10:00;11:00;-;-;0;547;0;1.021;0
16.05.2023;11:00;12:00;-;-;0;530;0;1.027;0
16.05.2023;12:00;13:00;-;-;0;530;0;1.022;0
16.05.2023;13:00;14:00;-;-;0;530;0;1.019;0
16.05.2023;14:00;15:00;-;-;0;531;0;1.021;0
16.05.2023;15:00;16:00;-;-;0;531;0;1.022;0
16.05.2023;16:00;17:00;-;-;0;534;0;1.021;0
16.05.2023;17:00;18:00;-;-;0;554;0;1.014;0
16.05.2023;18:00;19:00;-;-;0;554;0;1.023;0
16.05.2023;19:00;20:00;-;-;0;555;0;1.029;0
16.05.2023;20:00;21:00;-;-;0;556;0;1.028;61
16.05.2023;21:00;22:00;-;-;0;555;0;1.028;369
16.05.2023;22:00;23:00;-;-;0;465;0;1.026;627
16.05.2023;23:00;00:00;-;-;0;318;0;1.025;666
17.05.2023;00:00;01:00;-;-;0;0;0;1.021;660
17.05.2023;01:00;02:00;-;-;0;0;0;954;634
17.05.2023;02:00;03:00;-;-;0;0;0;899;605
17.05.2023;03:00;04:00;-;-;0;0;0;903;539
17.05.2023;04:00;05:00;-;-;0;0;0;900;484
17.05.2023;05:00;06:00;-;-;0;0;0;895;482
17.05.2023;06:00;07:00;-;-;0;0;0;904;489
17.05.2023;07:00;08:00;-;-;0;0;0;900;496
17.05.2023;08:00;09:00;-;-;0;0;0;896;503
17.05.2023;09:00;10:00;-;-;0;0;0;749;494
17.05.2023;10:00;11:00;-;-;0;0;0;483;490
17.05.2023;11:00;12:00;-;-;0;0;0;483;490
17.05.2023;12:00;13:00;-;-;0;0;0;483;485
17.05.2023;13:00;14:00;-;-;0;0;0;485;485
17.05.2023;14:00;15:00;-;-;0;0;0;482;494
17.05.2023;15:00;16:00;-;-;0;0;0;483;498
17.05.2023;16:00;17:00;-;-;0;0;0;484;493
17.05.2023;17:00;18:00;-;-;0;0;0;608;577
17.05.2023;18:00;19:00;-;-;0;0;0;978;1.006
17.05.2023;19:00;20:00;-;-;0;0;0;1.018;1.043
17.05.2023;20:00;21:00;-;-;0;0;0;1.022;1.045
17.05.2023;21:00;22:00;-;-;0;0;0;1.023;1.044
17.05.2023;22:00;23:00;-;-;0;0;0;1.026;1.047
17.05.2023;23:00;00:00;-;-;0;0;0;1.023;1.051
18.05.2023;00:00;01:00;-;-;0;0;0;1.017;1.050
18.05.2023;01:00;02:00;-;-;0;0;0;1.023;1.049
18.05.2023;02:00;03:00;-;-;0;0;0;1.026;1.048
18.05.2023;03:00;04:00;-;-;0;0;0;1.025;1.051
18.05.2023;04:00;05:00;-;-;0;0;0;1.022;1.049
18.05.2023;05:00;06:00;-;-;0;0;0;1.024;1.052
18.05.2023;06:00;07:00;-;-;0;0;0;1.025;1.035
18.05.2023;07:00;08:00;-;-;0;0;0;1.021;977
18.05.2023;08:00;09:00;-;-;0;0;0;1.025;895
18.05.2023;09:00;10:00;-;-;0;0;0;806;625
18.05.2023;10:00;11:00;-;-;0;0;0;487;487
18.05.2023;11:00;12:00;-;-;0;0;0;483;487
18.05.2023;12:00;13:00;-;-;0;0;0;485;488
18.05.2023;13:00;14:00;-;-;0;0;0;486;490
18.05.2023;14:00;15:00;-;-;0;0;0;486;489
18.05.2023;15:00;16:00;-;-;0;0;0;484;488
18.05.2023;16:00;17:00;-;-;0;0;0;485;491
18.05.2023;17:00;18:00;-;-;0;0;0;521;517
18.05.2023;18:00;19:00;-;-;0;0;0;632;848
18.05.2023;19:00;20:00;-;-;0;0;0;630;1.052
18.05.2023;20:00;21:00;-;-;0;0;0;631;1.053
18.05.2023;21:00;22:00;-;-;0;0;0;630;1.054
18.05.2023;22:00;23:00;-;-;0;0;0;631;1.037
18.05.2023;23:00;00:00;-;-;0;0;0;631;1.012
19.05.2023;00:00;01:00;-;-;0;0;0;630;1.010
19.05.2023;01:00;02:00;-;-;0;0;0;632;1.010
19.05.2023;02:00;03:00;-;-;0;0;0;630;1.011
19.05.2023;03:00;04:00;-;-;0;0;0;631;1.012
19.05.2023;04:00;05:00;-;-;0;0;0;630;1.011
19.05.2023;05:00;06:00;-;-;0;0;0;630;1.010
19.05.2023;06:00;07:00;-;-;0;0;0;631;1.012
19.05.2023;07:00;08:00;-;-;0;0;0;630;998
19.05.2023;08:00;09:00;-;-;0;0;0;627;927
19.05.2023;09:00;10:00;-;-;0;0;0;558;575
19.05.2023;10:00;11:00;-;-;0;0;0;483;483
19.05.2023;11:00;12:00;-;-;0;0;0;484;480
19.05.2023;12:00;13:00;-;-;0;0;0;487;481
19.05.2023;13:00;14:00;-;-;0;0;0;485;483
19.05.2023;14:00;15:00;-;-;0;0;0;486;481
19.05.2023;15:00;16:00;-;-;0;0;0;487;490
19.05.2023;16:00;17:00;-;-;0;0;0;486;488
19.05.2023;17:00;18:00;-;-;0;0;0;486;488
19.05.2023;18:00;19:00;-;-;0;0;0;486;491
19.05.2023;19:00;20:00;-;-;0;0;0;486;489
19.05.2023;20:00;21:00;-;-;0;0;0;486;491
19.05.2023;21:00;22:00;-;-;0;0;0;487;489
19.05.2023;22:00;23:00;-;-;0;0;0;485;488
19.05.2023;23:00;00:00;-;-;0;0;0;484;490
20.05.2023;00:00;01:00;-;-;0;0;0;486;489
20.05.2023;01:00;02:00;-;-;0;0;0;486;490
20.05.2023;02:00;03:00;-;-;0;0;0;485;488
20.05.2023;03:00;04:00;-;-;0;0;0;486;491
20.05.2023;04:00;05:00;-;-;0;0;0;486;490
20.05.2023;05:00;06:00;-;-;0;0;0;487;489
20.05.2023;06:00;07:00;-;-;0;0;0;485;485
20.05.2023;07:00;08:00;-;-;0;0;0;487;489
20.05.2023;08:00;09:00;-;-;0;0;0;487;492
20.05.2023;09:00;10:00;-;-;0;0;0;485;484
20.05.2023;10:00;11:00;-;-;0;0;0;488;490
20.05.2023;11:00;12:00;-;-;0;0;0;484;489
20.05.2023;12:00;13:00;-;-;0;0;0;479;479
20.05.2023;13:00;14:00;-;-;0;0;0;485;482
20.05.2023;14:00;15:00;-;-;0;0;0;482;487
20.05.2023;15:00;16:00;-;-;0;0;0;480;477
20.05.2023;16:00;17:00;-;-;0;0;0;484;487
20.05.2023;17:00;18:00;-;-;0;0;0;481;487
20.05.2023;18:00;19:00;-;-;0;0;0;483;490
20.05.2023;19:00;20:00;-;-;0;0;0;482;491
20.05.2023;20:00;21:00;-;-;0;0;0;482;490
20.05.2023;21:00;22:00;-;-;0;0;0;556;560
20.05.2023;22:00;23:00;-;-;0;0;0;551;536
20.05.2023;23:00;00:00;-;-;0;0;0;552;552
21.05.2023;00:00;01:00;-;-;0;0;0;520;519
21.05.2023;01:00;02:00;-;-;0;0;0;480;489
21.05.2023;02:00;03:00;-;-;0;0;0;480;489
21.05.2023;03:00;04:00;-;-;0;0;0;483;491
21.05.2023;04:00;05:00;-;-;0;0;0;484;489
21.05.2023;05:00;06:00;-;-;0;0;0;482;490
21.05.2023;06:00;07:00;-;-;0;0;0;481;484
21.05.2023;07:00;08:00;-;-;0;0;0;481;485
21.05.2023;08:00;09:00;-;-;0;0;0;483;501
21.05.2023;09:00;10:00;-;-;0;0;0;481;481
21.05.2023;10:00;11:00;-;-;0;0;0;481;481
21.05.2023;11:00;12:00;-;-;0;0;0;473;482
21.05.2023;12:00;13:00;-;-;0;0;0;493;480
21.05.2023;13:00;14:00;-;-;0;0;0;497;483
21.05.2023;14:00;15:00;-;-;0;0;0;484;482
21.05.2023;15:00;16:00;-;-;0;0;0;480;481
21.05.2023;16:00;17:00;-;-;0;0;0;506;484
21.05.2023;17:00;18:00;-;-;0;0;0;693;663
21.05.2023;18:00;19:00;-;-;0;0;0;593;527
21.05.2023;19:00;20:00;-;-;0;0;0;479;484
21.05.2023;20:00;21:00;-;-;0;0;0;484;486
21.05.2023;21:00;22:00;-;-;0;0;0;485;485
21.05.2023;22:00;23:00;-;-;0;0;0;489;487
21.05.2023;23:00;00:00;-;-;0;0;0;487;486
22.05.2023;00:00;01:00;-;-;0;0;0;485;487
22.05.2023;01:00;02:00;-;-;0;0;0;488;486
22.05.2023;02:00;03:00;-;-;0;0;0;488;489
22.05.2023;03:00;04:00;-;-;0;0;0;486;486
22.05.2023;04:00;05:00;-;-;0;0;0;487;486
22.05.2023;05:00;06:00;-;-;0;0;0;486;487
22.05.2023;06:00;07:00;-;-;0;0;0;611;541
22.05.2023;07:00;08:00;-;-;0;0;0;784;585
22.05.2023;08:00;09:00;-;-;0;0;0;874;596
22.05.2023;09:00;10:00;-;-;0;0;0;925;600
22.05.2023;10:00;11:00;-;-;0;0;0;928;601
22.05.2023;11:00;12:00;-;-;0;0;0;928;601
22.05.2023;12:00;13:00;-;-;0;0;0;930;600
22.05.2023;13:00;14:00;-;-;0;0;0;928;600
22.05.2023;14:00;15:00;-;-;0;0;0;928;603
22.05.2023;15:00;16:00;-;-;0;0;0;967;734
22.05.2023;16:00;17:00;-;-;0;0;0;983;1.021
22.05.2023;17:00;18:00;-;-;0;0;0;1.008;1.032
22.05.2023;18:00;19:00;-;-;0;0;0;1.006;1.029
22.05.2023;19:00;20:00;-;-;0;0;0;1.008;1.032
22.05.2023;20:00;21:00;-;-;0;0;0;1.008;1.035
22.05.2023;21:00;22:00;-;-;0;0;0;1.008;1.032
22.05.2023;22:00;23:00;-;-;0;0;0;1.010;1.039
22.05.2023;23:00;00:00;-;-;0;0;0;1.013;1.043
23.05.2023;00:00;01:00;-;-;0;0;0;1.004;1.039
23.05.2023;01:00;02:00;-;-;0;0;0;1.009;1.047
23.05.2023;02:00;03:00;-;-;0;0;0;1.004;1.038
23.05.2023;03:00;04:00;-;-;0;0;0;1.007;1.041
23.05.2023;04:00;05:00;-;-;0;10;0;992;1.045
23.05.2023;05:00;06:00;-;-;0;189;0;801;1.048
23.05.2023;06:00;07:00;-;-;0;345;0;725;1.043
23.05.2023;07:00;08:00;-;-;0;499;0;726;1.045
23.05.2023;08:00;09:00;-;-;0;531;0;712;1.040
23.05.2023;09:00;10:00;-;-;0;541;0;709;1.044
23.05.2023;10:00;11:00;-;-;0;541;0;707;1.046
23.05.2023;11:00;12:00;-;-;0;502;0;709;1.043
23.05.2023;12:00;13:00;-;-;0;470;0;522;729
23.05.2023;13:00;14:00;-;-;0;472;0;480;483
23.05.2023;14:00;15:00;-;-;0;470;0;480;482
23.05.2023;15:00;16:00;-;-;0;471;0;485;483
23.05.2023;16:00;17:00;-;-;0;471;0;479;485
23.05.2023;17:00;18:00;-;-;0;470;0;594;548
23.05.2023;18:00;19:00;-;-;0;467;0;830;859
23.05.2023;19:00;20:00;-;-;0;334;0;1.000;1.049
23.05.2023;20:00;21:00;-;-;0;305;0;1.005;1.050
23.05.2023;21:00;22:00;-;-;0;0;0;974;1.044
23.05.2023;22:00;23:00;-;-;0;0;0;868;1.045
23.05.2023;23:00;00:00;-;-;0;0;0;832;1.046
24.05.2023;00:00;01:00;-;-;0;0;0;723;1.051
24.05.2023;01:00;02:00;-;-;0;0;0;742;1.051
24.05.2023;02:00;03:00;-;-;0;0;0;822;1.052
24.05.2023;03:00;04:00;-;-;0;0;0;822;1.052
24.05.2023;04:00;05:00;-;-;0;0;0;894;1.052
24.05.2023;05:00;06:00;-;-;0;0;0;966;1.054
24.05.2023;06:00;07:00;-;-;0;0;0;1.015;1.052
24.05.2023;07:00;08:00;-;-;0;0;0;1.016;1.052
24.05.2023;08:00;09:00;-;-;0;0;0;1.018;1.051
24.05.2023;09:00;10:00;-;-;0;0;0;1.015;1.053
24.05.2023;10:00;11:00;-;-;0;0;0;1.013;1.047
24.05.2023;11:00;12:00;-;-;0;0;0;1.015;1.049
24.05.2023;12:00;13:00;-;-;0;0;0;1.011;1.046
24.05.2023;13:00;14:00;-;-;0;0;0;1.007;1.047
24.05.2023;14:00;15:00;-;-;0;0;0;1.015;1.042
24.05.2023;15:00;16:00;-;-;0;0;0;1.011;1.045
24.05.2023;16:00;17:00;-;-;0;0;0;1.009;1.047
24.05.2023;17:00;18:00;-;-;0;0;0;1.025;1.046
24.05.2023;18:00;19:00;-;-;0;0;0;1.025;1.038
24.05.2023;19:00;20:00;-;-;0;0;0;1.026;1.041
24.05.2023;20:00;21:00;-;-;0;0;0;1.023;1.039
24.05.2023;21:00;22:00;-;-;0;0;0;1.029;1.040
24.05.2023;22:00;23:00;-;-;0;0;0;1.028;1.042
24.05.2023;23:00;00:00;-;-;0;0;0;1.027;1.042
25.05.2023;00:00;01:00;-;-;0;0;0;1.023;1.040
25.05.2023;01:00;02:00;-;-;0;0;0;1.025;1.041
25.05.2023;02:00;03:00;-;-;0;0;0;1.027;1.038
25.05.2023;03:00;04:00;-;-;0;0;0;1.025;1.044
25.05.2023;04:00;05:00;-;-;0;0;0;1.028;1.043
25.05.2023;05:00;06:00;-;-;0;0;0;1.026;1.045
25.05.2023;06:00;07:00;-;-;0;0;0;1.025;1.044
25.05.2023;07:00;08:00;-;-;0;0;0;1.026;1.042
25.05.2023;08:00;09:00;-;-;0;0;0;1.027;1.046
25.05.2023;09:00;10:00;-;-;0;0;0;945;912
25.05.2023;10:00;11:00;-;-;0;0;0;788;637
25.05.2023;11:00;12:00;-;-;0;0;0;731;630
25.05.2023;12:00;13:00;-;-;0;0;0;679;630
25.05.2023;13:00;14:00;-;-;0;0;0;510;502
25.05.2023;14:00;15:00;-;-;0;0;0;482;486
25.05.2023;15:00;16:00;-;-;0;0;0;482;483
25.05.2023;16:00;17:00;-;-;0;0;0;481;486
25.05.2023;17:00;18:00;-;-;0;0;0;572;580
25.05.2023;18:00;19:00;-;-;0;0;0;943;1.002
25.05.2023;19:00;20:00;-;-;0;0;0;1.018;1.044
25.05.2023;20:00;21:00;-;-;0;0;0;1.024;1.042
25.05.2023;21:00;22:00;-;-;0;0;0;1.021;1.040
25.05.2023;22:00;23:00;-;-;0;0;0;1.023;977
25.05.2023;23:00;00:00;-;-;0;0;0;947;732
26.05.2023;00:00;01:00;-;-;0;0;0;828;713
26.05.2023;01:00;02:00;-;-;0;0;0;639;679
26.05.2023;02:00;03:00;-;-;0;0;0;461;658
26.05.2023;03:00;04:00;-;-;0;0;0;0;692
26.05.2023;04:00;05:00;-;-;0;0;0;0;696
26.05.2023;05:00;06:00;-;-;0;0;0;0;690
26.05.2023;06:00;07:00;-;-;0;0;0;0;724
26.05.2023;07:00;08:00;-;-;0;0;0;0;722
26.05.2023;08:00;09:00;-;-;0;0;0;0;596
26.05.2023;09:00;10:00;-;-;0;0;0;0;483
26.05.2023;10:00;11:00;-;-;0;0;0;0;480
26.05.2023;11:00;12:00;-;-;0;0;0;0;482
26.05.2023;12:00;13:00;-;-;0;0;0;0;482
26.05.2023;13:00;14:00;-;-;0;0;0;0;483
26.05.2023;14:00;15:00;-;-;0;0;0;0;485
26.05.2023;15:00;16:00;-;-;0;0;0;0;482
26.05.2023;16:00;17:00;-;-;0;0;0;0;485
26.05.2023;17:00;18:00;-;-;0;0;0;0;484
26.05.2023;18:00;19:00;-;-;0;0;0;0;484
26.05.2023;19:00;20:00;-;-;0;0;0;0;485
26.05.2023;20:00;21:00;-;-;0;0;0;0;485
26.05.2023;21:00;22:00;-;-;0;0;0;0;486
26.05.2023;22:00;23:00;-;-;0;0;0;0;484
26.05.2023;23:00;00:00;-;-;0;0;0;0;486
27.05.2023;00:00;01:00;-;-;0;0;0;0;487
27.05.2023;01:00;02:00;-;-;0;0;0;0;484
27.05.2023;02:00;03:00;-;-;0;0;0;0;485
27.05.2023;03:00;04:00;-;-;0;0;0;0;485
27.05.2023;04:00;05:00;-;-;0;0;0;0;485
27.05.2023;05:00;06:00;-;-;0;0;0;0;487
27.05.2023;06:00;07:00;-;-;0;0;0;0;484
27.05.2023;07:00;08:00;-;-;0;0;0;0;487
27.05.2023;08:00;09:00;-;-;0;0;0;0;485
27.05.2023;09:00;10:00;-;-;0;0;0;0;485
27.05.2023;10:00;11:00;-;-;0;0;0;0;485
27.05.2023;11:00;12:00;-;-;0;0;0;0;484
27.05.2023;12:00;13:00;-;-;0;0;0;0;487
27.05.2023;13:00;14:00;-;-;0;0;0;0;482
27.05.2023;14:00;15:00;-;-;0;0;0;0;487
27.05.2023;15:00;16:00;-;-;0;0;0;0;484
27.05.2023;16:00;17:00;-;-;0;0;0;0;486
27.05.2023;17:00;18:00;-;-;0;0;0;0;484
27.05.2023;18:00;19:00;-;-;0;0;0;0;484
27.05.2023;19:00;20:00;-;-;0;0;0;0;486
27.05.2023;20:00;21:00;-;-;0;0;0;0;485
27.05.2023;21:00;22:00;-;-;0;0;0;0;482
27.05.2023;22:00;23:00;-;-;0;0;0;0;488
27.05.2023;23:00;00:00;-;-;0;0;0;0;486
28.05.2023;00:00;01:00;-;-;0;0;0;0;486
28.05.2023;01:00;02:00;-;-;0;0;0;0;484
28.05.2023;02:00;03:00;-;-;0;0;0;0;487
28.05.2023;03:00;04:00;-;-;0;0;0;0;483
28.05.2023;04:00;05:00;-;-;0;0;0;0;486
28.05.2023;05:00;06:00;-;-;0;0;0;0;485
28.05.2023;06:00;07:00;-;-;0;0;0;0;485
28.05.2023;07:00;08:00;-;-;0;0;0;0;486
28.05.2023;08:00;09:00;-;-;0;0;0;0;482
28.05.2023;09:00;10:00;-;-;0;0;0;0;487
28.05.2023;10:00;11:00;-;-;0;0;0;0;485
28.05.2023;11:00;12:00;-;-;0;0;0;0;484
28.05.2023;12:00;13:00;-;-;0;0;0;0;469
28.05.2023;13:00;14:00;-;-;0;0;0;0;470
28.05.2023;14:00;15:00;-;-;0;0;0;0;470
28.05.2023;15:00;16:00;-;-;0;0;0;0;469
28.05.2023;16:00;17:00;-;-;0;0;0;0;478
28.05.2023;17:00;18:00;-;-;0;0;0;0;486
28.05.2023;18:00;19:00;-;-;0;0;0;0;485
28.05.2023;19:00;20:00;-;-;0;0;0;0;489
28.05.2023;20:00;21:00;-;-;0;0;0;0;485
28.05.2023;21:00;22:00;-;-;0;0;0;0;483
28.05.2023;22:00;23:00;-;-;0;0;0;0;487
28.05.2023;23:00;00:00;-;-;0;0;0;0;484
29.05.2023;00:00;01:00;-;-;0;0;0;0;485
29.05.2023;01:00;02:00;-;-;0;0;0;0;485
29.05.2023;02:00;03:00;-;-;0;0;0;0;485
29.05.2023;03:00;04:00;-;-;0;0;0;0;485
29.05.2023;04:00;05:00;-;-;0;0;0;0;484
29.05.2023;05:00;06:00;-;-;0;0;0;0;487
29.05.2023;06:00;07:00;-;-;0;0;0;0;483
29.05.2023;07:00;08:00;-;-;0;0;0;0;484
29.05.2023;08:00;09:00;-;-;0;0;0;0;487
29.05.2023;09:00;10:00;-;-;0;0;0;0;482
29.05.2023;10:00;11:00;-;-;0;0;0;0;487
29.05.2023;11:00;12:00;-;-;0;0;0;0;477
29.05.2023;12:00;13:00;-;-;0;0;0;0;475
29.05.2023;13:00;14:00;-;-;0;0;0;0;473
29.05.2023;14:00;15:00;-;-;0;0;0;0;471
29.05.2023;15:00;16:00;-;-;0;0;0;0;475
29.05.2023;16:00;17:00;-;-;0;0;0;0;473
29.05.2023;17:00;18:00;-;-;0;0;0;0;473
29.05.2023;18:00;19:00;-;-;0;0;0;0;472
29.05.2023;19:00;20:00;-;-;0;0;0;0;472
29.05.2023;20:00;21:00;-;-;0;0;0;0;475
29.05.2023;21:00;22:00;-;-;0;0;0;0;482
29.05.2023;22:00;23:00;-;-;0;0;0;0;486
29.05.2023;23:00;00:00;-;-;0;0;0;0;485
30.05.2023;00:00;01:00;-;-;0;0;0;0;485
30.05.2023;01:00;02:00;-;-;0;0;0;0;485
30.05.2023;02:00;03:00;-;-;0;0;0;0;484
30.05.2023;03:00;04:00;-;-;0;0;0;0;482
30.05.2023;04:00;05:00;-;-;0;0;0;0;484
30.05.2023;05:00;06:00;-;-;0;0;0;0;522
30.05.2023;06:00;07:00;-;-;0;0;0;0;689
30.05.2023;07:00;08:00;-;-;0;0;0;0;702
30.05.2023;08:00;09:00;-;-;0;0;0;0;698
30.05.2023;09:00;10:00;-;-;0;0;0;0;687
30.05.2023;10:00;11:00;-;-;0;0;0;0;562
30.05.2023;11:00;12:00;-;-;0;0;0;0;486
30.05.2023;12:00;13:00;-;-;0;0;0;0;479
30.05.2023;13:00;14:00;-;-;0;0;0;0;483
30.05.2023;14:00;15:00;-;-;0;0;0;0;485
30.05.2023;15:00;16:00;-;-;0;0;0;0;482
30.05.2023;16:00;17:00;-;-;0;0;0;0;560
30.05.2023;17:00;18:00;-;-;0;0;0;0;668
30.05.2023;18:00;19:00;-;-;0;0;0;0;739
30.05.2023;19:00;20:00;-;-;0;0;0;0;738
30.05.2023;20:00;21:00;-;-;0;0;0;0;736
30.05.2023;21:00;22:00;-;-;0;0;0;0;739
30.05.2023;22:00;23:00;-;-;0;0;0;0;735
30.05.2023;23:00;00:00;-;-;0;0;0;0;735
31.05.2023;00:00;01:00;-;-;0;0;0;0;732
31.05.2023;01:00;02:00;-;-;0;0;0;0;721
31.05.2023;02:00;03:00;-;-;0;0;0;0;722
31.05.2023;03:00;04:00;-;-;0;0;0;0;723
31.05.2023;04:00;05:00;-;-;0;0;0;0;719
31.05.2023;05:00;06:00;-;-;0;0;0;0;720
31.05.2023;06:00;07:00;-;-;0;0;0;0;719
31.05.2023;07:00;08:00;-;-;0;0;0;0;719
31.05.2023;08:00;09:00;-;-;0;0;0;0;686
31.05.2023;09:00;10:00;-;-;0;0;0;0;497
31.05.2023;10:00;11:00;-;-;0;0;0;0;476
31.05.2023;11:00;12:00;-;-;0;0;0;0;483
31.05.2023;12:00;13:00;-;-;0;0;0;0;482
31.05.2023;13:00;14:00;-;-;0;0;0;0;484
31.05.2023;14:00;15:00;-;-;0;0;0;0;485
31.05.2023;15:00;16:00;-;-;0;0;0;0;484
31.05.2023;16:00;17:00;-;-;0;0;0;0;482
31.05.2023;17:00;18:00;-;-;0;0;0;0;490
31.05.2023;18:00;19:00;-;-;0;0;0;0;705
31.05.2023;19:00;20:00;-;-;0;0;0;0;736
31.05.2023;20:00;21:00;-;-;0;0;0;0;737
31.05.2023;21:00;22:00;-;-;0;0;0;0;733
31.05.2023;22:00;23:00;-;-;0;0;0;0;736
31.05.2023;23:00;00:00;-;-;0;0;0;0;738
01.06.2023;00:00;01:00;-;-;0;0;0;0;735
01.06.2023;01:00;02:00;-;-;0;0;0;0;735
01.06.2023;02:00;03:00;-;-;0;0;0;0;733
01.06.2023;03:00;04:00;-;-;0;0;0;0;733
01.06.2023;04:00;05:00;-;-;0;0;0;0;733
01.06.2023;05:00;06:00;-;-;0;0;0;0;734
01.06.2023;06:00;07:00;-;-;0;0;0;0;735
01.06.2023;07:00;08:00;-;-;0;0;0;0;732
01.06.2023;08:00;09:00;-;-;0;0;0;0;734
01.06.2023;09:00;10:00;-;-;0;0;0;0;732
01.06.2023;10:00;11:00;-;-;0;0;0;0;686
01.06.2023;11:00;12:00;-;-;0;0;0;0;532
01.06.2023;12:00;13:00;-;-;0;0;0;0;495
01.06.2023;13:00;14:00;-;-;0;0;0;0;480
01.06.2023;14:00;15:00;-;-;0;0;0;0;474
