Date;Start;End;Generation_DE Kraftwerk Jänschwalde Block A [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block B [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block C [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block D [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block E [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block F [MW] Original resolutions
10.10.2021;17:00;18:00;497;491;502;499;-;-
10.10.2021;18:00;19:00;498;494;504;501;-;-
10.10.2021;19:00;20:00;498;491;504;500;-;-
10.10.2021;20:00;21:00;500;493;491;424;-;-
10.10.2021;21:00;22:00;481;492;466;229;-;-
10.10.2021;22:00;23:00;500;495;494;238;-;-
10.10.2021;23:00;00:00;497;493;492;238;-;-
11.10.2021;00:00;01:00;489;488;483;233;-;-
11.10.2021;01:00;02:00;490;486;491;234;-;-
11.10.2021;02:00;03:00;495;492;493;239;-;-
11.10.2021;03:00;04:00;498;492;499;241;-;-
11.10.2021;04:00;05:00;498;493;502;239;-;-
11.10.2021;05:00;06:00;497;491;497;241;-;-
11.10.2021;06:00;07:00;499;495;494;243;-;-
11.10.2021;07:00;08:00;500;492;496;242;-;-
11.10.2021;08:00;09:00;501;492;499;241;-;-
11.10.2021;09:00;10:00;500;493;498;241;-;-
11.10.2021;10:00;11:00;498;490;501;241;-;-
11.10.2021;11:00;12:00;497;489;502;243;-;-
11.10.2021;12:00;13:00;499;488;500;238;-;-
11.10.2021;13:00;14:00;500;489;500;237;-;-
11.10.2021;14:00;15:00;502;492;498;239;-;-
11.10.2021;15:00;16:00;500;492;468;239;-;-
11.10.2021;16:00;17:00;500;492;457;234;-;-
11.10.2021;17:00;18:00;501;493;464;238;-;-
11.10.2021;18:00;19:00;500;491;464;234;-;-
11.10.2021;19:00;20:00;497;487;464;236;-;-
11.10.2021;20:00;21:00;496;488;431;235;-;-
11.10.2021;21:00;22:00;499;489;441;236;-;-
11.10.2021;22:00;23:00;501;492;441;237;-;-
11.10.2021;23:00;00:00;490;491;435;234;-;-
12.10.2021;00:00;01:00;414;487;389;193;-;-
12.10.2021;01:00;02:00;459;491;410;218;-;-
12.10.2021;02:00;03:00;499;489;426;242;-;-
12.10.2021;03:00;04:00;465;498;413;221;-;-
12.10.2021;04:00;05:00;410;493;404;192;-;-
12.10.2021;05:00;06:00;454;490;405;216;-;-
12.10.2021;06:00;07:00;491;498;438;235;-;-
12.10.2021;07:00;08:00;495;497;489;240;-;-
12.10.2021;08:00;09:00;497;502;497;240;-;-
12.10.2021;09:00;10:00;499;500;489;241;-;-
12.10.2021;10:00;11:00;501;500;492;240;-;-
12.10.2021;11:00;12:00;501;499;493;239;-;-
12.10.2021;12:00;13:00;500;501;492;239;-;-
12.10.2021;13:00;14:00;501;502;490;240;-;-
12.10.2021;14:00;15:00;499;501;492;238;-;-
12.10.2021;15:00;16:00;500;502;496;239;-;-
12.10.2021;16:00;17:00;501;503;498;240;-;-
12.10.2021;17:00;18:00;501;501;497;238;-;-
12.10.2021;18:00;19:00;501;502;497;238;-;-
12.10.2021;19:00;20:00;500;501;496;238;-;-
12.10.2021;20:00;21:00;496;499;446;239;-;-
12.10.2021;21:00;22:00;495;498;446;238;-;-
12.10.2021;22:00;23:00;502;500;447;238;-;-
12.10.2021;23:00;00:00;500;499;446;239;-;-
13.10.2021;00:00;01:00;493;501;447;222;-;-
13.10.2021;01:00;02:00;495;499;446;226;-;-
13.10.2021;02:00;03:00;494;498;445;225;-;-
13.10.2021;03:00;04:00;493;498;444;220;-;-
13.10.2021;04:00;05:00;493;499;443;219;-;-
13.10.2021;05:00;06:00;494;501;475;222;-;-
13.10.2021;06:00;07:00;497;500;497;233;-;-
13.10.2021;07:00;08:00;493;493;493;226;-;-
13.10.2021;08:00;09:00;498;499;495;231;-;-
13.10.2021;09:00;10:00;494;496;494;221;-;-
13.10.2021;10:00;11:00;493;496;493;223;-;-
13.10.2021;11:00;12:00;490;494;488;221;-;-
13.10.2021;12:00;13:00;488;495;491;221;-;-
13.10.2021;13:00;14:00;495;500;492;226;-;-
13.10.2021;14:00;15:00;495;499;496;222;-;-
13.10.2021;15:00;16:00;487;491;488;221;-;-
13.10.2021;16:00;17:00;490;492;491;222;-;-
13.10.2021;17:00;18:00;497;499;495;225;-;-
13.10.2021;18:00;19:00;497;499;497;224;-;-
13.10.2021;19:00;20:00;495;496;495;225;-;-
13.10.2021;20:00;21:00;489;493;430;225;-;-
13.10.2021;21:00;22:00;485;486;420;220;-;-
13.10.2021;22:00;23:00;485;499;424;222;-;-
13.10.2021;23:00;00:00;486;500;424;222;-;-
14.10.2021;00:00;01:00;494;489;440;237;-;-
14.10.2021;01:00;02:00;494;478;441;239;-;-
14.10.2021;02:00;03:00;484;475;435;234;-;-
14.10.2021;03:00;04:00;473;470;425;228;-;-
14.10.2021;04:00;05:00;492;487;442;237;-;-
14.10.2021;05:00;06:00;495;479;440;239;-;-
14.10.2021;06:00;07:00;486;476;470;234;-;-
14.10.2021;07:00;08:00;498;490;494;238;-;-
14.10.2021;08:00;09:00;499;474;498;239;-;-
14.10.2021;09:00;10:00;501;432;491;239;-;-
14.10.2021;10:00;11:00;497;480;490;237;-;-
14.10.2021;11:00;12:00;500;484;492;238;-;-
14.10.2021;12:00;13:00;499;480;494;238;-;-
14.10.2021;13:00;14:00;499;483;495;239;-;-
14.10.2021;14:00;15:00;501;480;494;239;-;-
14.10.2021;15:00;16:00;499;478;494;237;-;-
14.10.2021;16:00;17:00;503;487;495;239;-;-
14.10.2021;17:00;18:00;500;493;493;240;-;-
14.10.2021;18:00;19:00;501;497;494;237;-;-
14.10.2021;19:00;20:00;500;492;492;223;-;-
14.10.2021;20:00;21:00;495;486;472;225;-;-
14.10.2021;21:00;22:00;445;489;470;224;-;-
14.10.2021;22:00;23:00;437;487;454;221;-;-
14.10.2021;23:00;00:00;423;485;437;218;-;-
15.10.2021;00:00;01:00;343;479;314;205;-;-
15.10.2021;01:00;02:00;325;367;303;233;-;-
15.10.2021;02:00;03:00;350;427;311;323;-;-
15.10.2021;03:00;04:00;325;380;304;324;-;-
15.10.2021;04:00;05:00;354;406;304;328;-;-
15.10.2021;05:00;06:00;362;484;333;345;-;-
15.10.2021;06:00;07:00;437;455;425;383;-;-
15.10.2021;07:00;08:00;430;463;408;371;-;-
15.10.2021;08:00;09:00;348;476;343;355;-;-
15.10.2021;09:00;10:00;367;469;348;359;-;-
15.10.2021;10:00;11:00;460;459;450;397;-;-
15.10.2021;11:00;12:00;451;459;431;376;-;-
15.10.2021;12:00;13:00;369;449;357;313;-;-
15.10.2021;13:00;14:00;346;423;346;302;-;-
15.10.2021;14:00;15:00;344;421;354;303;-;-
15.10.2021;15:00;16:00;444;491;425;371;-;-
15.10.2021;16:00;17:00;457;486;439;381;-;-
15.10.2021;17:00;18:00;495;494;492;490;-;-
15.10.2021;18:00;19:00;496;495;499;496;-;-
15.10.2021;19:00;20:00;494;496;501;477;-;-
15.10.2021;20:00;21:00;490;492;480;422;-;-
15.10.2021;21:00;22:00;487;491;492;488;-;-
15.10.2021;22:00;23:00;496;498;500;495;-;-
15.10.2021;23:00;00:00;493;499;500;441;-;-
16.10.2021;00:00;01:00;495;498;499;496;-;-
16.10.2021;01:00;02:00;495;498;499;495;-;-
16.10.2021;02:00;03:00;495;497;499;494;-;-
16.10.2021;03:00;04:00;489;495;496;495;-;-
16.10.2021;04:00;05:00;494;496;497;497;-;-
16.10.2021;05:00;06:00;492;496;497;493;-;-
16.10.2021;06:00;07:00;492;496;496;494;-;-
16.10.2021;07:00;08:00;497;498;500;496;-;-
16.10.2021;08:00;09:00;495;497;500;497;-;-
16.10.2021;09:00;10:00;494;496;499;496;-;-
16.10.2021;10:00;11:00;495;497;499;495;-;-
16.10.2021;11:00;12:00;496;498;497;494;-;-
16.10.2021;12:00;13:00;495;499;498;492;-;-
16.10.2021;13:00;14:00;495;497;497;491;-;-
16.10.2021;14:00;15:00;494;500;499;496;-;-
16.10.2021;15:00;16:00;495;500;499;493;-;-
16.10.2021;16:00;17:00;495;498;501;495;-;-
16.10.2021;17:00;18:00;494;497;497;497;-;-
16.10.2021;18:00;19:00;498;500;501;498;-;-
16.10.2021;19:00;20:00;490;496;492;494;-;-
16.10.2021;20:00;21:00;485;490;480;494;-;-
16.10.2021;21:00;22:00;494;500;497;492;-;-
16.10.2021;22:00;23:00;490;497;496;488;-;-
16.10.2021;23:00;00:00;495;496;496;490;-;-
17.10.2021;00:00;01:00;492;499;496;490;-;-
17.10.2021;01:00;02:00;496;501;499;496;-;-
17.10.2021;02:00;03:00;494;500;497;494;-;-
17.10.2021;03:00;04:00;496;501;501;496;-;-
17.10.2021;04:00;05:00;494;499;498;496;-;-
17.10.2021;05:00;06:00;492;498;497;494;-;-
17.10.2021;06:00;07:00;492;496;497;492;-;-
17.10.2021;07:00;08:00;489;496;494;492;-;-
17.10.2021;08:00;09:00;497;498;500;498;-;-
17.10.2021;09:00;10:00;493;497;499;495;-;-
17.10.2021;10:00;11:00;493;497;500;496;-;-
17.10.2021;11:00;12:00;494;499;499;497;-;-
17.10.2021;12:00;13:00;495;498;496;492;-;-
17.10.2021;13:00;14:00;491;496;494;490;-;-
17.10.2021;14:00;15:00;493;496;497;496;-;-
17.10.2021;15:00;16:00;490;496;495;493;-;-
17.10.2021;16:00;17:00;493;498;496;494;-;-
17.10.2021;17:00;18:00;491;493;496;492;-;-
17.10.2021;18:00;19:00;494;499;500;497;-;-
17.10.2021;19:00;20:00;491;496;497;496;-;-
17.10.2021;20:00;21:00;492;496;495;492;-;-
17.10.2021;21:00;22:00;493;496;495;492;-;-
17.10.2021;22:00;23:00;491;494;497;493;-;-
17.10.2021;23:00;00:00;491;493;496;494;-;-
18.10.2021;00:00;01:00;487;489;492;490;-;-
18.10.2021;01:00;02:00;491;491;493;491;-;-
18.10.2021;02:00;03:00;495;497;497;494;-;-
18.10.2021;03:00;04:00;490;491;491;489;-;-
18.10.2021;04:00;05:00;494;493;493;489;-;-
18.10.2021;05:00;06:00;494;495;497;495;-;-
18.10.2021;06:00;07:00;492;494;497;494;-;-
18.10.2021;07:00;08:00;492;497;498;491;-;-
18.10.2021;08:00;09:00;494;497;498;480;-;-
18.10.2021;09:00;10:00;496;496;497;475;-;-
18.10.2021;10:00;11:00;494;490;496;477;-;-
18.10.2021;11:00;12:00;492;494;496;477;-;-
18.10.2021;12:00;13:00;492;495;498;492;-;-
18.10.2021;13:00;14:00;494;495;498;495;-;-
18.10.2021;14:00;15:00;485;487;485;472;-;-
18.10.2021;15:00;16:00;495;497;499;497;-;-
18.10.2021;16:00;17:00;497;499;499;497;-;-
18.10.2021;17:00;18:00;497;497;498;496;-;-
18.10.2021;18:00;19:00;499;500;500;498;-;-
18.10.2021;19:00;20:00;495;496;497;495;-;-
18.10.2021;20:00;21:00;488;483;482;480;-;-
18.10.2021;21:00;22:00;456;496;496;469;-;-
18.10.2021;22:00;23:00;445;499;499;497;-;-
18.10.2021;23:00;00:00;442;496;497;496;-;-
19.10.2021;00:00;01:00;444;498;496;475;-;-
19.10.2021;01:00;02:00;442;499;497;479;-;-
19.10.2021;02:00;03:00;437;497;495;485;-;-
19.10.2021;03:00;04:00;428;496;495;487;-;-
19.10.2021;04:00;05:00;425;491;490;487;-;-
19.10.2021;05:00;06:00;448;494;496;484;-;-
19.10.2021;06:00;07:00;496;496;498;476;-;-
19.10.2021;07:00;08:00;494;496;497;494;-;-
19.10.2021;08:00;09:00;487;494;497;489;-;-
19.10.2021;09:00;10:00;488;496;497;493;-;-
19.10.2021;10:00;11:00;494;496;497;494;-;-
19.10.2021;11:00;12:00;494;497;496;493;-;-
19.10.2021;12:00;13:00;494;496;496;492;-;-
19.10.2021;13:00;14:00;491;494;496;487;-;-
19.10.2021;14:00;15:00;493;495;495;476;-;-
19.10.2021;15:00;16:00;495;496;497;486;-;-
19.10.2021;16:00;17:00;494;496;497;495;-;-
19.10.2021;17:00;18:00;495;498;494;502;-;-
19.10.2021;18:00;19:00;495;497;492;501;-;-
19.10.2021;19:00;20:00;497;492;491;498;-;-
19.10.2021;20:00;21:00;372;486;500;485;-;-
19.10.2021;21:00;22:00;216;484;344;489;-;-
19.10.2021;22:00;23:00;171;467;202;450;-;-
19.10.2021;23:00;00:00;119;408;152;342;-;-
20.10.2021;00:00;01:00;0;408;127;302;-;-
20.10.2021;01:00;02:00;0;402;0;302;-;-
20.10.2021;02:00;03:00;0;402;0;302;-;-
20.10.2021;03:00;04:00;0;404;0;303;-;-
20.10.2021;04:00;05:00;0;401;0;319;-;-
20.10.2021;05:00;06:00;0;401;0;316;-;-
20.10.2021;06:00;07:00;0;483;0;363;-;-
20.10.2021;07:00;08:00;0;484;0;429;-;-
20.10.2021;08:00;09:00;0;490;0;491;-;-
20.10.2021;09:00;10:00;0;492;0;474;-;-
20.10.2021;10:00;11:00;0;407;0;451;-;-
20.10.2021;11:00;12:00;0;442;0;457;-;-
20.10.2021;12:00;13:00;0;312;0;443;-;-
20.10.2021;13:00;14:00;0;308;0;445;-;-
20.10.2021;14:00;15:00;0;312;0;443;-;-
20.10.2021;15:00;16:00;0;308;0;402;-;-
20.10.2021;16:00;17:00;0;337;0;411;-;-
20.10.2021;17:00;18:00;0;471;0;473;-;-
20.10.2021;18:00;19:00;0;405;0;409;-;-
20.10.2021;19:00;20:00;0;405;0;404;-;-
20.10.2021;20:00;21:00;0;396;0;402;-;-
20.10.2021;21:00;22:00;0;472;0;389;-;-
20.10.2021;22:00;23:00;0;413;0;374;-;-
20.10.2021;23:00;00:00;0;401;0;373;-;-
21.10.2021;00:00;01:00;0;429;0;373;-;-
21.10.2021;01:00;02:00;0;434;0;395;-;-
21.10.2021;02:00;03:00;0;432;0;317;-;-
21.10.2021;03:00;04:00;0;431;0;306;-;-
21.10.2021;04:00;05:00;0;427;0;307;-;-
21.10.2021;05:00;06:00;0;430;0;319;-;-
21.10.2021;06:00;07:00;0;491;0;470;-;-
21.10.2021;07:00;08:00;0;495;0;375;-;-
21.10.2021;08:00;09:00;0;486;0;394;-;-
21.10.2021;09:00;10:00;0;472;0;389;-;-
21.10.2021;10:00;11:00;0;475;0;457;-;-
21.10.2021;11:00;12:00;0;462;0;424;-;-
21.10.2021;12:00;13:00;0;447;0;326;-;-
21.10.2021;13:00;14:00;0;428;0;308;-;-
21.10.2021;14:00;15:00;0;424;0;308;-;-
21.10.2021;15:00;16:00;0;443;0;309;-;-
21.10.2021;16:00;17:00;0;448;0;324;-;-
21.10.2021;17:00;18:00;0;487;0;463;-;-
21.10.2021;18:00;19:00;0;487;0;362;-;-
21.10.2021;19:00;20:00;0;488;0;365;-;-
21.10.2021;20:00;21:00;0;441;0;322;-;-
21.10.2021;21:00;22:00;0;424;0;340;-;-
21.10.2021;22:00;23:00;0;439;0;448;-;-
21.10.2021;23:00;00:00;0;410;0;332;-;-
22.10.2021;00:00;01:00;0;406;0;324;-;-
22.10.2021;01:00;02:00;0;401;0;322;-;-
22.10.2021;02:00;03:00;0;389;0;321;-;-
22.10.2021;03:00;04:00;0;394;0;321;-;-
22.10.2021;04:00;05:00;0;413;0;321;-;-
22.10.2021;05:00;06:00;0;425;0;431;-;-
22.10.2021;06:00;07:00;0;440;0;425;-;-
22.10.2021;07:00;08:00;0;488;0;476;-;-
22.10.2021;08:00;09:00;0;469;0;462;-;-
22.10.2021;09:00;10:00;0;370;0;437;-;-
22.10.2021;10:00;11:00;0;401;0;418;-;-
22.10.2021;11:00;12:00;0;427;0;328;-;-
22.10.2021;12:00;13:00;0;393;14;343;-;-
22.10.2021;13:00;14:00;0;393;0;362;-;-
22.10.2021;14:00;15:00;0;410;0;372;-;-
22.10.2021;15:00;16:00;0;385;127;359;-;-
22.10.2021;16:00;17:00;0;400;157;314;-;-
22.10.2021;17:00;18:00;0;446;195;454;-;-
22.10.2021;18:00;19:00;0;442;214;372;-;-
22.10.2021;19:00;20:00;0;454;176;385;-;-
22.10.2021;20:00;21:00;0;473;197;478;-;-
22.10.2021;21:00;22:00;0;482;200;478;-;-
22.10.2021;22:00;23:00;0;487;191;456;-;-
22.10.2021;23:00;00:00;65;407;182;327;-;-
23.10.2021;00:00;01:00;97;479;163;428;-;-
23.10.2021;01:00;02:00;132;464;246;450;-;-
23.10.2021;02:00;03:00;151;476;367;339;-;-
23.10.2021;03:00;04:00;159;483;393;330;-;-
23.10.2021;04:00;05:00;160;498;452;403;-;-
23.10.2021;05:00;06:00;158;497;499;479;-;-
23.10.2021;06:00;07:00;325;469;385;329;-;-
23.10.2021;07:00;08:00;403;496;475;415;-;-
23.10.2021;08:00;09:00;405;504;486;433;-;-
23.10.2021;09:00;10:00;430;506;489;444;-;-
23.10.2021;10:00;11:00;475;498;472;403;-;-
23.10.2021;11:00;12:00;487;506;485;432;-;-
23.10.2021;12:00;13:00;450;500;431;377;-;-
23.10.2021;13:00;14:00;466;498;447;389;-;-
23.10.2021;14:00;15:00;498;499;499;481;-;-
23.10.2021;15:00;16:00;497;498;500;493;-;-
23.10.2021;16:00;17:00;498;498;498;494;-;-
23.10.2021;17:00;18:00;494;499;494;494;-;-
23.10.2021;18:00;19:00;500;499;500;493;-;-
23.10.2021;19:00;20:00;497;496;496;497;-;-
23.10.2021;20:00;21:00;495;496;493;492;-;-
23.10.2021;21:00;22:00;500;498;498;491;-;-
23.10.2021;22:00;23:00;498;496;499;497;-;-
23.10.2021;23:00;00:00;498;497;499;495;-;-
24.10.2021;00:00;01:00;495;498;497;494;-;-
24.10.2021;01:00;02:00;496;498;498;495;-;-
24.10.2021;02:00;03:00;494;498;497;492;-;-
24.10.2021;03:00;04:00;493;495;496;490;-;-
24.10.2021;04:00;05:00;493;496;497;494;-;-
24.10.2021;05:00;06:00;494;496;497;488;-;-
24.10.2021;06:00;07:00;493;494;494;482;-;-
24.10.2021;07:00;08:00;494;496;497;487;-;-
24.10.2021;08:00;09:00;494;495;495;497;-;-
24.10.2021;09:00;10:00;490;493;492;485;-;-
24.10.2021;10:00;11:00;480;498;459;442;-;-
24.10.2021;11:00;12:00;491;493;490;489;-;-
24.10.2021;12:00;13:00;436;483;412;363;-;-
24.10.2021;13:00;14:00;335;477;322;341;-;-
24.10.2021;14:00;15:00;335;485;328;360;-;-
24.10.2021;15:00;16:00;398;481;387;352;-;-
24.10.2021;16:00;17:00;494;497;497;482;-;-
24.10.2021;17:00;18:00;494;497;497;489;-;-
24.10.2021;18:00;19:00;495;501;500;496;-;-
24.10.2021;19:00;20:00;487;491;492;489;-;-
24.10.2021;20:00;21:00;489;492;492;478;-;-
24.10.2021;21:00;22:00;484;489;484;448;-;-
24.10.2021;22:00;23:00;476;495;453;397;-;-
24.10.2021;23:00;00:00;446;488;423;367;-;-
25.10.2021;00:00;01:00;492;495;458;476;-;-
25.10.2021;01:00;02:00;488;493;454;467;-;-
25.10.2021;02:00;03:00;490;493;452;466;-;-
25.10.2021;03:00;04:00;492;496;456;474;-;-
25.10.2021;04:00;05:00;471;487;429;397;-;-
25.10.2021;05:00;06:00;488;492;447;439;-;-
25.10.2021;06:00;07:00;496;499;461;479;-;-
25.10.2021;07:00;08:00;496;498;460;476;-;-
25.10.2021;08:00;09:00;497;498;460;479;-;-
25.10.2021;09:00;10:00;495;498;461;476;-;-
25.10.2021;10:00;11:00;495;498;462;473;-;-
25.10.2021;11:00;12:00;497;499;497;491;-;-
25.10.2021;12:00;13:00;495;498;499;496;-;-
25.10.2021;13:00;14:00;496;498;498;495;-;-
25.10.2021;14:00;15:00;496;498;500;495;-;-
25.10.2021;15:00;16:00;497;496;498;495;-;-
25.10.2021;16:00;17:00;497;497;500;492;-;-
25.10.2021;17:00;18:00;499;498;494;495;-;-
25.10.2021;18:00;19:00;497;497;493;493;-;-
25.10.2021;19:00;20:00;494;496;497;491;-;-
25.10.2021;20:00;21:00;492;498;496;489;-;-
25.10.2021;21:00;22:00;497;502;498;486;-;-
25.10.2021;22:00;23:00;496;503;500;496;-;-
25.10.2021;23:00;00:00;497;501;499;496;-;-
26.10.2021;00:00;01:00;496;499;499;498;-;-
26.10.2021;01:00;02:00;493;493;495;493;-;-
26.10.2021;02:00;03:00;497;451;499;492;-;-
26.10.2021;03:00;04:00;496;492;498;494;-;-
26.10.2021;04:00;05:00;497;455;498;482;-;-
26.10.2021;05:00;06:00;495;496;498;492;-;-
26.10.2021;06:00;07:00;496;498;500;498;-;-
26.10.2021;07:00;08:00;497;498;498;497;-;-
26.10.2021;08:00;09:00;497;485;499;497;-;-
26.10.2021;09:00;10:00;494;479;497;480;-;-
26.10.2021;10:00;11:00;497;498;499;496;-;-
26.10.2021;11:00;12:00;491;492;494;491;-;-
26.10.2021;12:00;13:00;494;497;498;496;-;-
26.10.2021;13:00;14:00;494;495;497;493;-;-
26.10.2021;14:00;15:00;495;499;499;495;-;-
26.10.2021;15:00;16:00;494;497;499;497;-;-
26.10.2021;16:00;17:00;494;497;498;497;-;-
26.10.2021;17:00;18:00;497;498;498;495;-;-
26.10.2021;18:00;19:00;497;500;499;492;-;-
26.10.2021;19:00;20:00;496;496;498;494;-;-
26.10.2021;20:00;21:00;494;491;494;488;-;-
26.10.2021;21:00;22:00;493;490;493;487;-;-
26.10.2021;22:00;23:00;496;492;496;483;-;-
26.10.2021;23:00;00:00;495;492;494;480;-;-
27.10.2021;00:00;01:00;474;496;452;393;-;-
27.10.2021;01:00;02:00;493;494;494;483;-;-
27.10.2021;02:00;03:00;490;491;490;466;-;-
27.10.2021;03:00;04:00;393;495;378;333;-;-
27.10.2021;04:00;05:00;474;496;424;390;-;-
27.10.2021;05:00;06:00;487;495;432;399;-;-
27.10.2021;06:00;07:00;494;497;450;484;-;-
27.10.2021;07:00;08:00;496;496;436;474;-;-
27.10.2021;08:00;09:00;494;497;450;476;-;-
27.10.2021;09:00;10:00;496;497;496;489;-;-
27.10.2021;10:00;11:00;496;498;496;491;-;-
27.10.2021;11:00;12:00;495;497;496;457;-;-
27.10.2021;12:00;13:00;475;496;453;399;-;-
27.10.2021;13:00;14:00;495;496;497;454;-;-
27.10.2021;14:00;15:00;495;498;497;499;-;-
27.10.2021;15:00;16:00;467;496;463;393;-;-
27.10.2021;16:00;17:00;496;490;495;445;-;-
27.10.2021;17:00;18:00;498;497;494;442;-;-
27.10.2021;18:00;19:00;497;497;494;439;-;-
27.10.2021;19:00;20:00;497;497;486;432;-;-
27.10.2021;20:00;21:00;496;498;496;457;-;-
27.10.2021;21:00;22:00;497;447;490;433;-;-
27.10.2021;22:00;23:00;497;445;494;440;-;-
27.10.2021;23:00;00:00;495;444;498;478;-;-
28.10.2021;00:00;01:00;495;439;496;494;-;-
28.10.2021;01:00;02:00;495;455;496;488;-;-
28.10.2021;02:00;03:00;493;498;496;493;-;-
28.10.2021;03:00;04:00;496;495;497;495;-;-
28.10.2021;04:00;05:00;494;495;498;496;-;-
28.10.2021;05:00;06:00;492;455;494;494;-;-
28.10.2021;06:00;07:00;491;434;490;495;-;-
28.10.2021;07:00;08:00;493;433;491;497;-;-
28.10.2021;08:00;09:00;495;431;498;498;-;-
28.10.2021;09:00;10:00;495;467;495;486;-;-
28.10.2021;10:00;11:00;493;461;498;496;-;-
28.10.2021;11:00;12:00;495;464;497;495;-;-
28.10.2021;12:00;13:00;492;463;495;490;-;-
28.10.2021;13:00;14:00;494;468;500;495;-;-
28.10.2021;14:00;15:00;495;474;503;494;-;-
28.10.2021;15:00;16:00;498;483;498;488;-;-
28.10.2021;16:00;17:00;504;488;503;496;-;-
28.10.2021;17:00;18:00;503;490;503;491;-;-
28.10.2021;18:00;19:00;500;493;502;485;-;-
28.10.2021;19:00;20:00;500;493;502;486;-;-
28.10.2021;20:00;21:00;503;494;502;477;-;-
28.10.2021;21:00;22:00;441;488;491;460;-;-
28.10.2021;22:00;23:00;445;497;501;487;-;-
28.10.2021;23:00;00:00;434;494;452;401;-;-
29.10.2021;00:00;01:00;440;489;492;468;-;-
29.10.2021;01:00;02:00;493;493;496;475;-;-
29.10.2021;02:00;03:00;485;487;498;467;-;-
29.10.2021;03:00;04:00;489;490;495;468;-;-
29.10.2021;04:00;05:00;490;491;487;440;-;-
29.10.2021;05:00;06:00;474;495;496;480;-;-
29.10.2021;06:00;07:00;475;495;496;486;-;-
29.10.2021;07:00;08:00;500;494;497;490;-;-
29.10.2021;08:00;09:00;500;496;497;488;-;-
29.10.2021;09:00;10:00;498;496;497;467;-;-
29.10.2021;10:00;11:00;497;494;496;456;-;-
29.10.2021;11:00;12:00;499;496;497;473;-;-
29.10.2021;12:00;13:00;499;493;496;486;-;-
29.10.2021;13:00;14:00;499;493;498;483;-;-
29.10.2021;14:00;15:00;486;482;482;485;-;-
29.10.2021;15:00;16:00;494;491;495;461;-;-
29.10.2021;16:00;17:00;498;495;502;479;-;-
29.10.2021;17:00;18:00;493;489;501;483;-;-
29.10.2021;18:00;19:00;498;495;502;471;-;-
29.10.2021;19:00;20:00;498;493;501;485;-;-
29.10.2021;20:00;21:00;500;491;499;471;-;-
29.10.2021;21:00;22:00;432;492;440;384;-;-
29.10.2021;22:00;23:00;437;496;482;449;-;-
29.10.2021;23:00;00:00;393;492;385;340;-;-
30.10.2021;00:00;01:00;422;488;396;361;-;-
30.10.2021;01:00;02:00;485;450;479;424;-;-
30.10.2021;02:00;03:00;424;434;409;350;-;-
30.10.2021;03:00;04:00;360;405;368;328;-;-
30.10.2021;04:00;05:00;339;392;339;333;-;-
30.10.2021;05:00;06:00;338;413;354;336;-;-
30.10.2021;06:00;07:00;403;470;391;354;-;-
30.10.2021;07:00;08:00;487;493;487;443;-;-
30.10.2021;08:00;09:00;487;489;489;484;-;-
30.10.2021;09:00;10:00;495;495;495;438;-;-
30.10.2021;10:00;11:00;488;493;467;398;-;-
30.10.2021;11:00;12:00;492;492;495;484;-;-
30.10.2021;12:00;13:00;497;495;495;451;-;-
30.10.2021;13:00;14:00;500;494;489;429;-;-
30.10.2021;14:00;15:00;499;496;486;430;-;-
30.10.2021;15:00;16:00;501;496;489;434;-;-
30.10.2021;16:00;17:00;500;498;499;489;-;-
30.10.2021;17:00;18:00;497;497;497;487;-;-
30.10.2021;18:00;19:00;497;495;498;489;-;-
30.10.2021;19:00;20:00;491;386;492;478;-;-
30.10.2021;20:00;21:00;486;194;486;462;-;-
30.10.2021;21:00;22:00;483;187;482;450;-;-
30.10.2021;22:00;23:00;458;194;441;376;-;-
30.10.2021;23:00;00:00;346;200;436;293;-;-
31.10.2021;00:00;01:00;379;198;407;187;-;-
31.10.2021;01:00;02:00;391;193;404;191;-;-
31.10.2021;02:00;03:00;391;193;404;191;-;-
31.10.2021;02:00;03:00;351;192;400;170;-;-
31.10.2021;03:00;04:00;402;192;405;198;-;-
31.10.2021;04:00;05:00;462;191;456;217;-;-
31.10.2021;05:00;06:00;491;194;471;219;-;-
31.10.2021;06:00;07:00;496;194;484;226;-;-
31.10.2021;07:00;08:00;498;176;495;218;-;-
31.10.2021;08:00;09:00;491;214;494;224;-;-
31.10.2021;09:00;10:00;406;172;431;189;-;-
31.10.2021;10:00;11:00;351;172;434;169;-;-
31.10.2021;11:00;12:00;339;172;427;169;-;-
31.10.2021;12:00;13:00;313;166;407;163;-;-
31.10.2021;13:00;14:00;324;161;404;158;-;-
31.10.2021;14:00;15:00;300;160;432;159;-;-
31.10.2021;15:00;16:00;298;163;442;163;-;-
31.10.2021;16:00;17:00;389;158;425;177;-;-
31.10.2021;17:00;18:00;395;157;427;184;-;-
31.10.2021;18:00;19:00;382;156;423;179;-;-
31.10.2021;19:00;20:00;312;158;418;151;-;-
31.10.2021;20:00;21:00;296;160;403;151;-;-
31.10.2021;21:00;22:00;296;159;404;150;-;-
