Datum;Anfang;Ende;Generation_DE Huckingen A [MW] Originalauflösungen;Generation_DE Huckingen B [MW] Originalauflösungen
03.05.2023;02:00;03:00;197;0
03.05.2023;03:00;04:00;194;0
03.05.2023;04:00;05:00;181;0
03.05.2023;05:00;06:00;187;0
03.05.2023;06:00;07:00;197;0
03.05.2023;07:00;08:00;186;0
03.05.2023;08:00;09:00;183;0
03.05.2023;09:00;10:00;189;0
03.05.2023;10:00;11:00;182;0
03.05.2023;11:00;12:00;204;0
03.05.2023;12:00;13:00;202;0
03.05.2023;13:00;14:00;191;0
03.05.2023;14:00;15:00;207;0
03.05.2023;15:00;16:00;217;0
03.05.2023;16:00;17:00;215;0
03.05.2023;17:00;18:00;219;0
03.05.2023;18:00;19:00;227;0
03.05.2023;19:00;20:00;225;0
03.05.2023;20:00;21:00;227;0
03.05.2023;21:00;22:00;229;0
03.05.2023;22:00;23:00;219;0
03.05.2023;23:00;00:00;219;0
04.05.2023;00:00;01:00;226;0
04.05.2023;01:00;02:00;230;0
04.05.2023;02:00;03:00;230;0
04.05.2023;03:00;04:00;229;0
04.05.2023;04:00;05:00;225;0
04.05.2023;05:00;06:00;220;0
04.05.2023;06:00;07:00;219;0
04.05.2023;07:00;08:00;210;0
04.05.2023;08:00;09:00;232;0
04.05.2023;09:00;10:00;234;0
04.05.2023;10:00;11:00;232;0
04.05.2023;11:00;12:00;219;0
04.05.2023;12:00;13:00;214;0
04.05.2023;13:00;14:00;173;0
04.05.2023;14:00;15:00;186;0
04.05.2023;15:00;16:00;186;0
04.05.2023;16:00;17:00;189;0
04.05.2023;17:00;18:00;201;0
04.05.2023;18:00;19:00;214;0
04.05.2023;19:00;20:00;200;0
04.05.2023;20:00;21:00;204;0
04.05.2023;21:00;22:00;207;0
04.05.2023;22:00;23:00;197;0
04.05.2023;23:00;00:00;202;0
05.05.2023;00:00;01:00;207;0
05.05.2023;01:00;02:00;200;0
05.05.2023;02:00;03:00;206;0
05.05.2023;03:00;04:00;210;0
05.05.2023;04:00;05:00;179;0
05.05.2023;05:00;06:00;173;0
05.05.2023;06:00;07:00;194;0
05.05.2023;07:00;08:00;201;0
05.05.2023;08:00;09:00;201;0
05.05.2023;09:00;10:00;217;0
05.05.2023;10:00;11:00;201;0
05.05.2023;11:00;12:00;214;0
05.05.2023;12:00;13:00;201;0
05.05.2023;13:00;14:00;194;0
05.05.2023;14:00;15:00;197;0
05.05.2023;15:00;16:00;198;0
05.05.2023;16:00;17:00;192;0
05.05.2023;17:00;18:00;205;0
05.05.2023;18:00;19:00;216;0
05.05.2023;19:00;20:00;205;0
05.05.2023;20:00;21:00;220;0
05.05.2023;21:00;22:00;214;0
05.05.2023;22:00;23:00;208;0
05.05.2023;23:00;00:00;209;0
06.05.2023;00:00;01:00;203;0
06.05.2023;01:00;02:00;194;0
06.05.2023;02:00;03:00;200;0
06.05.2023;03:00;04:00;201;0
06.05.2023;04:00;05:00;190;0
06.05.2023;05:00;06:00;204;0
06.05.2023;06:00;07:00;214;0
06.05.2023;07:00;08:00;206;0
06.05.2023;08:00;09:00;158;0
06.05.2023;09:00;10:00;111;0
06.05.2023;10:00;11:00;113;0
06.05.2023;11:00;12:00;124;0
06.05.2023;12:00;13:00;124;0
06.05.2023;13:00;14:00;126;0
06.05.2023;14:00;15:00;152;0
06.05.2023;15:00;16:00;133;0
06.05.2023;16:00;17:00;139;0
06.05.2023;17:00;18:00;127;0
06.05.2023;18:00;19:00;123;0
06.05.2023;19:00;20:00;119;0
06.05.2023;20:00;21:00;137;0
06.05.2023;21:00;22:00;198;0
06.05.2023;22:00;23:00;198;0
06.05.2023;23:00;00:00;202;0
07.05.2023;00:00;01:00;194;0
07.05.2023;01:00;02:00;198;0
07.05.2023;02:00;03:00;203;0
07.05.2023;03:00;04:00;199;0
07.05.2023;04:00;05:00;198;0
07.05.2023;05:00;06:00;193;0
07.05.2023;06:00;07:00;207;0
07.05.2023;07:00;08:00;202;0
07.05.2023;08:00;09:00;218;0
07.05.2023;09:00;10:00;216;0
07.05.2023;10:00;11:00;223;0
07.05.2023;11:00;12:00;224;0
07.05.2023;12:00;13:00;237;0
07.05.2023;13:00;14:00;233;0
07.05.2023;14:00;15:00;227;0
07.05.2023;15:00;16:00;227;0
07.05.2023;16:00;17:00;230;0
07.05.2023;17:00;18:00;234;0
07.05.2023;18:00;19:00;234;0
07.05.2023;19:00;20:00;238;0
07.05.2023;20:00;21:00;242;0
07.05.2023;21:00;22:00;247;0
07.05.2023;22:00;23:00;239;0
07.05.2023;23:00;00:00;244;0
08.05.2023;00:00;01:00;239;0
08.05.2023;01:00;02:00;232;0
08.05.2023;02:00;03:00;230;0
08.05.2023;03:00;04:00;230;0
08.05.2023;04:00;05:00;237;0
08.05.2023;05:00;06:00;244;0
08.05.2023;06:00;07:00;247;0
08.05.2023;07:00;08:00;237;0
08.05.2023;08:00;09:00;231;0
08.05.2023;09:00;10:00;222;0
08.05.2023;10:00;11:00;214;0
08.05.2023;11:00;12:00;216;0
08.05.2023;12:00;13:00;218;0
08.05.2023;13:00;14:00;211;0
08.05.2023;14:00;15:00;224;0
08.05.2023;15:00;16:00;214;0
08.05.2023;16:00;17:00;200;0
08.05.2023;17:00;18:00;210;0
08.05.2023;18:00;19:00;204;0
08.05.2023;19:00;20:00;202;0
08.05.2023;20:00;21:00;206;0
08.05.2023;21:00;22:00;201;0
08.05.2023;22:00;23:00;175;0
08.05.2023;23:00;00:00;178;0
09.05.2023;00:00;01:00;180;0
09.05.2023;01:00;02:00;182;0
09.05.2023;02:00;03:00;185;0
09.05.2023;03:00;04:00;179;0
09.05.2023;04:00;05:00;177;0
09.05.2023;05:00;06:00;194;0
09.05.2023;06:00;07:00;182;0
09.05.2023;07:00;08:00;180;0
09.05.2023;08:00;09:00;185;0
09.05.2023;09:00;10:00;194;0
09.05.2023;10:00;11:00;189;0
09.05.2023;11:00;12:00;212;0
09.05.2023;12:00;13:00;183;0
09.05.2023;13:00;14:00;180;0
09.05.2023;14:00;15:00;184;0
09.05.2023;15:00;16:00;181;0
09.05.2023;16:00;17:00;164;0
09.05.2023;17:00;18:00;172;0
09.05.2023;18:00;19:00;154;0
09.05.2023;19:00;20:00;154;0
09.05.2023;20:00;21:00;171;0
09.05.2023;21:00;22:00;177;0
09.05.2023;22:00;23:00;155;0
09.05.2023;23:00;00:00;107;0
10.05.2023;00:00;01:00;110;0
10.05.2023;01:00;02:00;115;0
10.05.2023;02:00;03:00;114;0
10.05.2023;03:00;04:00;116;0
10.05.2023;04:00;05:00;116;0
10.05.2023;05:00;06:00;122;0
10.05.2023;06:00;07:00;122;0
10.05.2023;07:00;08:00;121;0
10.05.2023;08:00;09:00;116;0
10.05.2023;09:00;10:00;120;0
10.05.2023;10:00;11:00;118;0
10.05.2023;11:00;12:00;115;0
10.05.2023;12:00;13:00;120;0
10.05.2023;13:00;14:00;116;0
10.05.2023;14:00;15:00;114;0
10.05.2023;15:00;16:00;114;0
10.05.2023;16:00;17:00;115;0
10.05.2023;17:00;18:00;112;0
10.05.2023;18:00;19:00;109;0
10.05.2023;19:00;20:00;119;0
10.05.2023;20:00;21:00;114;0
10.05.2023;21:00;22:00;108;0
10.05.2023;22:00;23:00;118;0
10.05.2023;23:00;00:00;115;0
11.05.2023;00:00;01:00;114;0
11.05.2023;01:00;02:00;124;0
11.05.2023;02:00;03:00;124;0
11.05.2023;03:00;04:00;121;0
11.05.2023;04:00;05:00;122;0
11.05.2023;05:00;06:00;119;0
11.05.2023;06:00;07:00;120;0
11.05.2023;07:00;08:00;120;0
11.05.2023;08:00;09:00;125;0
11.05.2023;09:00;10:00;120;0
11.05.2023;10:00;11:00;114;0
11.05.2023;11:00;12:00;118;0
11.05.2023;12:00;13:00;115;0
11.05.2023;13:00;14:00;116;0
11.05.2023;14:00;15:00;111;0
11.05.2023;15:00;16:00;120;0
11.05.2023;16:00;17:00;116;0
11.05.2023;17:00;18:00;117;0
11.05.2023;18:00;19:00;132;0
11.05.2023;19:00;20:00;167;0
11.05.2023;20:00;21:00;175;0
11.05.2023;21:00;22:00;179;0
11.05.2023;22:00;23:00;184;0
11.05.2023;23:00;00:00;200;0
12.05.2023;00:00;01:00;194;0
12.05.2023;01:00;02:00;167;0
12.05.2023;02:00;03:00;169;0
12.05.2023;03:00;04:00;162;0
12.05.2023;04:00;05:00;187;0
12.05.2023;05:00;06:00;189;0
12.05.2023;06:00;07:00;190;0
12.05.2023;07:00;08:00;187;0
12.05.2023;08:00;09:00;225;0
12.05.2023;09:00;10:00;196;0
12.05.2023;10:00;11:00;202;0
12.05.2023;11:00;12:00;203;0
12.05.2023;12:00;13:00;200;0
12.05.2023;13:00;14:00;191;0
12.05.2023;14:00;15:00;191;0
12.05.2023;15:00;16:00;155;0
12.05.2023;16:00;17:00;169;0
12.05.2023;17:00;18:00;204;0
12.05.2023;18:00;19:00;196;0
12.05.2023;19:00;20:00;184;0
12.05.2023;20:00;21:00;197;0
12.05.2023;21:00;22:00;201;0
12.05.2023;22:00;23:00;191;0
12.05.2023;23:00;00:00;190;0
13.05.2023;00:00;01:00;199;0
13.05.2023;01:00;02:00;191;0
13.05.2023;02:00;03:00;204;0
13.05.2023;03:00;04:00;195;0
13.05.2023;04:00;05:00;193;0
13.05.2023;05:00;06:00;197;0
13.05.2023;06:00;07:00;193;0
13.05.2023;07:00;08:00;191;0
13.05.2023;08:00;09:00;199;0
13.05.2023;09:00;10:00;202;0
13.05.2023;10:00;11:00;213;0
13.05.2023;11:00;12:00;215;0
13.05.2023;12:00;13:00;214;0
13.05.2023;13:00;14:00;216;0
13.05.2023;14:00;15:00;218;0
13.05.2023;15:00;16:00;217;0
13.05.2023;16:00;17:00;215;0
13.05.2023;17:00;18:00;208;0
13.05.2023;18:00;19:00;204;0
13.05.2023;19:00;20:00;196;0
13.05.2023;20:00;21:00;213;0
13.05.2023;21:00;22:00;215;0
13.05.2023;22:00;23:00;220;0
13.05.2023;23:00;00:00;228;0
14.05.2023;00:00;01:00;227;0
14.05.2023;01:00;02:00;221;0
14.05.2023;02:00;03:00;227;0
14.05.2023;03:00;04:00;221;0
14.05.2023;04:00;05:00;218;0
14.05.2023;05:00;06:00;232;0
14.05.2023;06:00;07:00;226;0
14.05.2023;07:00;08:00;219;0
14.05.2023;08:00;09:00;229;0
14.05.2023;09:00;10:00;227;0
14.05.2023;10:00;11:00;223;0
14.05.2023;11:00;12:00;222;0
14.05.2023;12:00;13:00;209;0
14.05.2023;13:00;14:00;166;0
14.05.2023;14:00;15:00;203;0
14.05.2023;15:00;16:00;205;0
14.05.2023;16:00;17:00;204;0
14.05.2023;17:00;18:00;215;0
14.05.2023;18:00;19:00;200;0
14.05.2023;19:00;20:00;195;0
14.05.2023;20:00;21:00;202;0
14.05.2023;21:00;22:00;183;0
14.05.2023;22:00;23:00;189;0
14.05.2023;23:00;00:00;166;0
15.05.2023;00:00;01:00;167;0
15.05.2023;01:00;02:00;159;0
15.05.2023;02:00;03:00;163;0
15.05.2023;03:00;04:00;171;0
15.05.2023;04:00;05:00;162;0
15.05.2023;05:00;06:00;136;0
15.05.2023;06:00;07:00;133;0
15.05.2023;07:00;08:00;134;0
15.05.2023;08:00;09:00;148;0
15.05.2023;09:00;10:00;134;0
15.05.2023;10:00;11:00;137;0
15.05.2023;11:00;12:00;154;0
15.05.2023;12:00;13:00;154;0
15.05.2023;13:00;14:00;144;0
15.05.2023;14:00;15:00;160;0
15.05.2023;15:00;16:00;153;0
15.05.2023;16:00;17:00;163;0
15.05.2023;17:00;18:00;200;0
15.05.2023;18:00;19:00;215;0
15.05.2023;19:00;20:00;205;0
15.05.2023;20:00;21:00;224;0
15.05.2023;21:00;22:00;209;0
15.05.2023;22:00;23:00;200;0
15.05.2023;23:00;00:00;200;0
16.05.2023;00:00;01:00;190;0
16.05.2023;01:00;02:00;196;0
16.05.2023;02:00;03:00;199;0
16.05.2023;03:00;04:00;194;0
16.05.2023;04:00;05:00;188;0
16.05.2023;05:00;06:00;194;0
16.05.2023;06:00;07:00;203;0
16.05.2023;07:00;08:00;205;0
16.05.2023;08:00;09:00;197;0
16.05.2023;09:00;10:00;198;0
16.05.2023;10:00;11:00;193;0
16.05.2023;11:00;12:00;194;0
16.05.2023;12:00;13:00;178;0
16.05.2023;13:00;14:00;157;0
16.05.2023;14:00;15:00;176;0
16.05.2023;15:00;16:00;175;0
16.05.2023;16:00;17:00;180;0
16.05.2023;17:00;18:00;196;0
16.05.2023;18:00;19:00;176;0
16.05.2023;19:00;20:00;191;0
16.05.2023;20:00;21:00;217;0
16.05.2023;21:00;22:00;214;0
16.05.2023;22:00;23:00;208;0
16.05.2023;23:00;00:00;215;0
17.05.2023;00:00;01:00;222;0
17.05.2023;01:00;02:00;212;0
17.05.2023;02:00;03:00;218;0
17.05.2023;03:00;04:00;198;0
17.05.2023;04:00;05:00;197;0
17.05.2023;05:00;06:00;191;0
17.05.2023;06:00;07:00;188;0
17.05.2023;07:00;08:00;191;0
17.05.2023;08:00;09:00;211;0
17.05.2023;09:00;10:00;217;0
17.05.2023;10:00;11:00;216;0
17.05.2023;11:00;12:00;219;0
17.05.2023;12:00;13:00;227;0
17.05.2023;13:00;14:00;210;0
17.05.2023;14:00;15:00;228;0
17.05.2023;15:00;16:00;218;0
17.05.2023;16:00;17:00;214;0
17.05.2023;17:00;18:00;222;0
17.05.2023;18:00;19:00;212;0
17.05.2023;19:00;20:00;204;0
17.05.2023;20:00;21:00;219;0
17.05.2023;21:00;22:00;212;0
17.05.2023;22:00;23:00;218;0
17.05.2023;23:00;00:00;230;0
18.05.2023;00:00;01:00;218;0
18.05.2023;01:00;02:00;206;0
18.05.2023;02:00;03:00;225;0
18.05.2023;03:00;04:00;208;0
18.05.2023;04:00;05:00;201;0
18.05.2023;05:00;06:00;209;0
18.05.2023;06:00;07:00;199;0
18.05.2023;07:00;08:00;190;0
18.05.2023;08:00;09:00;199;0
18.05.2023;09:00;10:00;175;0
18.05.2023;10:00;11:00;146;0
18.05.2023;11:00;12:00;155;0
18.05.2023;12:00;13:00;199;0
18.05.2023;13:00;14:00;185;0
18.05.2023;14:00;15:00;208;0
18.05.2023;15:00;16:00;203;0
18.05.2023;16:00;17:00;195;0
18.05.2023;17:00;18:00;208;0
18.05.2023;18:00;19:00;191;0
18.05.2023;19:00;20:00;177;0
18.05.2023;20:00;21:00;193;0
18.05.2023;21:00;22:00;197;0
18.05.2023;22:00;23:00;201;0
18.05.2023;23:00;00:00;215;0
19.05.2023;00:00;01:00;212;0
19.05.2023;01:00;02:00;201;0
19.05.2023;02:00;03:00;216;0
19.05.2023;03:00;04:00;206;0
19.05.2023;04:00;05:00;197;0
19.05.2023;05:00;06:00;215;0
19.05.2023;06:00;07:00;207;0
19.05.2023;07:00;08:00;202;0
19.05.2023;08:00;09:00;210;0
19.05.2023;09:00;10:00;217;0
19.05.2023;10:00;11:00;216;0
19.05.2023;11:00;12:00;226;0
19.05.2023;12:00;13:00;227;0
19.05.2023;13:00;14:00;215;0
19.05.2023;14:00;15:00;233;0
19.05.2023;15:00;16:00;230;0
19.05.2023;16:00;17:00;229;0
19.05.2023;17:00;18:00;236;0
19.05.2023;18:00;19:00;232;0
19.05.2023;19:00;20:00;222;0
19.05.2023;20:00;21:00;234;0
19.05.2023;21:00;22:00;220;0
19.05.2023;22:00;23:00;219;0
19.05.2023;23:00;00:00;226;0
20.05.2023;00:00;01:00;227;0
20.05.2023;01:00;02:00;223;0
20.05.2023;02:00;03:00;230;0
20.05.2023;03:00;04:00;233;0
20.05.2023;04:00;05:00;234;0
20.05.2023;05:00;06:00;234;0
20.05.2023;06:00;07:00;226;0
20.05.2023;07:00;08:00;228;0
20.05.2023;08:00;09:00;230;0
20.05.2023;09:00;10:00;228;0
20.05.2023;10:00;11:00;222;0
20.05.2023;11:00;12:00;224;0
20.05.2023;12:00;13:00;216;0
20.05.2023;13:00;14:00;219;0
20.05.2023;14:00;15:00;223;0
20.05.2023;15:00;16:00;237;0
20.05.2023;16:00;17:00;225;0
20.05.2023;17:00;18:00;234;0
20.05.2023;18:00;19:00;221;0
20.05.2023;19:00;20:00;205;0
20.05.2023;20:00;21:00;209;0
20.05.2023;21:00;22:00;206;0
20.05.2023;22:00;23:00;208;0
20.05.2023;23:00;00:00;213;0
21.05.2023;00:00;01:00;224;0
21.05.2023;01:00;02:00;211;0
21.05.2023;02:00;03:00;216;0
21.05.2023;03:00;04:00;217;0
21.05.2023;04:00;05:00;223;0
21.05.2023;05:00;06:00;234;0
21.05.2023;06:00;07:00;229;0
21.05.2023;07:00;08:00;204;0
21.05.2023;08:00;09:00;222;0
21.05.2023;09:00;10:00;221;0
21.05.2023;10:00;11:00;208;0
21.05.2023;11:00;12:00;192;2
21.05.2023;12:00;13:00;192;39
21.05.2023;13:00;14:00;185;96
21.05.2023;14:00;15:00;194;103
21.05.2023;15:00;16:00;188;102
21.05.2023;16:00;17:00;186;102
21.05.2023;17:00;18:00;190;102
21.05.2023;18:00;19:00;145;104
21.05.2023;19:00;20:00;94;103
21.05.2023;20:00;21:00;113;103
21.05.2023;21:00;22:00;111;107
21.05.2023;22:00;23:00;109;104
21.05.2023;23:00;00:00;123;105
22.05.2023;00:00;01:00;120;103
22.05.2023;01:00;02:00;115;107
22.05.2023;02:00;03:00;125;106
22.05.2023;03:00;04:00;118;106
22.05.2023;04:00;05:00;107;105
22.05.2023;05:00;06:00;126;105
22.05.2023;06:00;07:00;118;105
22.05.2023;07:00;08:00;108;106
22.05.2023;08:00;09:00;116;105
22.05.2023;09:00;10:00;121;103
22.05.2023;10:00;11:00;141;108
22.05.2023;11:00;12:00;154;112
22.05.2023;12:00;13:00;134;111
22.05.2023;13:00;14:00;130;110
22.05.2023;14:00;15:00;143;109
22.05.2023;15:00;16:00;159;106
22.05.2023;16:00;17:00;147;115
22.05.2023;17:00;18:00;11;209
22.05.2023;18:00;19:00;0;200
22.05.2023;19:00;20:00;0;191
22.05.2023;20:00;21:00;0;204
22.05.2023;21:00;22:00;0;200
22.05.2023;22:00;23:00;0;192
22.05.2023;23:00;00:00;0;193
23.05.2023;00:00;01:00;0;192
23.05.2023;01:00;02:00;0;189
23.05.2023;02:00;03:00;0;193
23.05.2023;03:00;04:00;0;187
23.05.2023;04:00;05:00;0;187
23.05.2023;05:00;06:00;0;194
23.05.2023;06:00;07:00;0;181
23.05.2023;07:00;08:00;0;171
23.05.2023;08:00;09:00;0;185
23.05.2023;09:00;10:00;0;186
23.05.2023;10:00;11:00;0;162
23.05.2023;11:00;12:00;0;134
23.05.2023;12:00;13:00;0;98
23.05.2023;13:00;14:00;0;113
23.05.2023;14:00;15:00;0;115
23.05.2023;15:00;16:00;0;177
23.05.2023;16:00;17:00;0;185
23.05.2023;17:00;18:00;0;211
23.05.2023;18:00;19:00;0;217
23.05.2023;19:00;20:00;0;222
23.05.2023;20:00;21:00;0;243
23.05.2023;21:00;22:00;0;247
23.05.2023;22:00;23:00;0;228
23.05.2023;23:00;00:00;0;229
24.05.2023;00:00;01:00;0;225
24.05.2023;01:00;02:00;0;226
24.05.2023;02:00;03:00;0;233
24.05.2023;03:00;04:00;0;227
24.05.2023;04:00;05:00;0;228
24.05.2023;05:00;06:00;0;242
24.05.2023;06:00;07:00;0;234
24.05.2023;07:00;08:00;0;226
24.05.2023;08:00;09:00;0;216
24.05.2023;09:00;10:00;0;208
24.05.2023;10:00;11:00;0;186
24.05.2023;11:00;12:00;0;201
24.05.2023;12:00;13:00;0;194
24.05.2023;13:00;14:00;0;185
24.05.2023;14:00;15:00;0;197
24.05.2023;15:00;16:00;0;197
24.05.2023;16:00;17:00;0;187
24.05.2023;17:00;18:00;0;204
24.05.2023;18:00;19:00;0;214
24.05.2023;19:00;20:00;0;213
24.05.2023;20:00;21:00;0;227
24.05.2023;21:00;22:00;0;230
24.05.2023;22:00;23:00;0;217
24.05.2023;23:00;00:00;0;224
25.05.2023;00:00;01:00;0;223
25.05.2023;01:00;02:00;0;206
25.05.2023;02:00;03:00;0;213
25.05.2023;03:00;04:00;0;197
25.05.2023;04:00;05:00;0;177
25.05.2023;05:00;06:00;0;132
25.05.2023;06:00;07:00;0;121
25.05.2023;07:00;08:00;0;122
25.05.2023;08:00;09:00;0;127
25.05.2023;09:00;10:00;0;128
25.05.2023;10:00;11:00;0;124
25.05.2023;11:00;12:00;0;126
25.05.2023;12:00;13:00;0;131
25.05.2023;13:00;14:00;0;153
25.05.2023;14:00;15:00;0;202
25.05.2023;15:00;16:00;0;191
25.05.2023;16:00;17:00;0;167
25.05.2023;17:00;18:00;0;178
25.05.2023;18:00;19:00;0;186
25.05.2023;19:00;20:00;0;175
25.05.2023;20:00;21:00;0;196
25.05.2023;21:00;22:00;0;210
25.05.2023;22:00;23:00;0;220
25.05.2023;23:00;00:00;0;231
26.05.2023;00:00;01:00;0;255
26.05.2023;01:00;02:00;0;253
26.05.2023;02:00;03:00;0;257
26.05.2023;03:00;04:00;0;248
26.05.2023;04:00;05:00;0;230
26.05.2023;05:00;06:00;0;217
26.05.2023;06:00;07:00;0;224
26.05.2023;07:00;08:00;0;216
26.05.2023;08:00;09:00;0;219
26.05.2023;09:00;10:00;0;227
26.05.2023;10:00;11:00;0;227
26.05.2023;11:00;12:00;0;242
26.05.2023;12:00;13:00;0;249
26.05.2023;13:00;14:00;0;242
26.05.2023;14:00;15:00;0;249
26.05.2023;15:00;16:00;0;244
26.05.2023;16:00;17:00;0;237
26.05.2023;17:00;18:00;0;243
26.05.2023;18:00;19:00;0;244
26.05.2023;19:00;20:00;0;231
26.05.2023;20:00;21:00;0;217
26.05.2023;21:00;22:00;0;171
26.05.2023;22:00;23:00;0;141
26.05.2023;23:00;00:00;0;117
27.05.2023;00:00;01:00;0;106
27.05.2023;01:00;02:00;0;112
27.05.2023;02:00;03:00;0;114
27.05.2023;03:00;04:00;0;118
27.05.2023;04:00;05:00;0;116
27.05.2023;05:00;06:00;0;123
27.05.2023;06:00;07:00;0;123
27.05.2023;07:00;08:00;0;124
27.05.2023;08:00;09:00;0;122
27.05.2023;09:00;10:00;0;124
27.05.2023;10:00;11:00;0;120
27.05.2023;11:00;12:00;0;179
27.05.2023;12:00;13:00;0;198
27.05.2023;13:00;14:00;0;183
27.05.2023;14:00;15:00;0;191
27.05.2023;15:00;16:00;0;204
27.05.2023;16:00;17:00;0;198
27.05.2023;17:00;18:00;0;192
27.05.2023;18:00;19:00;0;190
27.05.2023;19:00;20:00;0;182
27.05.2023;20:00;21:00;0;185
27.05.2023;21:00;22:00;0;195
27.05.2023;22:00;23:00;0;189
27.05.2023;23:00;00:00;0;192
28.05.2023;00:00;01:00;0;204
28.05.2023;01:00;02:00;0;202
28.05.2023;02:00;03:00;0;200
28.05.2023;03:00;04:00;0;200
28.05.2023;04:00;05:00;0;179
28.05.2023;05:00;06:00;0;171
28.05.2023;06:00;07:00;0;164
28.05.2023;07:00;08:00;0;126
28.05.2023;08:00;09:00;0;120
28.05.2023;09:00;10:00;0;119
28.05.2023;10:00;11:00;0;119
28.05.2023;11:00;12:00;0;117
28.05.2023;12:00;13:00;0;113
28.05.2023;13:00;14:00;0;120
28.05.2023;14:00;15:00;0;115
28.05.2023;15:00;16:00;0;134
28.05.2023;16:00;17:00;0;119
28.05.2023;17:00;18:00;0;121
28.05.2023;18:00;19:00;0;156
28.05.2023;19:00;20:00;0;175
28.05.2023;20:00;21:00;0;173
28.05.2023;21:00;22:00;0;178
28.05.2023;22:00;23:00;0;174
28.05.2023;23:00;00:00;0;176
29.05.2023;00:00;01:00;0;189
29.05.2023;01:00;02:00;0;191
29.05.2023;02:00;03:00;0;201
29.05.2023;03:00;04:00;0;220
29.05.2023;04:00;05:00;0;216
29.05.2023;05:00;06:00;0;213
29.05.2023;06:00;07:00;0;222
29.05.2023;07:00;08:00;0;205
29.05.2023;08:00;09:00;0;200
29.05.2023;09:00;10:00;0;207
29.05.2023;10:00;11:00;0;195
29.05.2023;11:00;12:00;0;197
29.05.2023;12:00;13:00;0;208
29.05.2023;13:00;14:00;0;200
29.05.2023;14:00;15:00;0;212
29.05.2023;15:00;16:00;0;225
29.05.2023;16:00;17:00;0;222
29.05.2023;17:00;18:00;0;225
29.05.2023;18:00;19:00;0;231
29.05.2023;19:00;20:00;0;211
29.05.2023;20:00;21:00;0;210
29.05.2023;21:00;22:00;0;212
29.05.2023;22:00;23:00;0;199
29.05.2023;23:00;00:00;0;210
30.05.2023;00:00;01:00;0;222
30.05.2023;01:00;02:00;0;211
30.05.2023;02:00;03:00;0;206
30.05.2023;03:00;04:00;0;218
30.05.2023;04:00;05:00;0;198
30.05.2023;05:00;06:00;0;191
30.05.2023;06:00;07:00;0;194
30.05.2023;07:00;08:00;0;188
30.05.2023;08:00;09:00;0;192
30.05.2023;09:00;10:00;0;202
30.05.2023;10:00;11:00;0;199
30.05.2023;11:00;12:00;0;200
30.05.2023;12:00;13:00;0;215
30.05.2023;13:00;14:00;0;207
30.05.2023;14:00;15:00;0;205
30.05.2023;15:00;16:00;0;219
30.05.2023;16:00;17:00;0;224
30.05.2023;17:00;18:00;0;221
30.05.2023;18:00;19:00;0;224
30.05.2023;19:00;20:00;0;214
30.05.2023;20:00;21:00;0;210
30.05.2023;21:00;22:00;0;218
30.05.2023;22:00;23:00;0;210
30.05.2023;23:00;00:00;0;218
31.05.2023;00:00;01:00;0;224
31.05.2023;01:00;02:00;0;188
31.05.2023;02:00;03:00;0;190
31.05.2023;03:00;04:00;0;200
31.05.2023;04:00;05:00;0;189
31.05.2023;05:00;06:00;0;198
31.05.2023;06:00;07:00;0;204
31.05.2023;07:00;08:00;0;185
31.05.2023;08:00;09:00;0;186
31.05.2023;09:00;10:00;0;200
31.05.2023;10:00;11:00;0;198
31.05.2023;11:00;12:00;0;192
31.05.2023;12:00;13:00;0;208
31.05.2023;13:00;14:00;0;201
31.05.2023;14:00;15:00;0;197
31.05.2023;15:00;16:00;0;206
31.05.2023;16:00;17:00;0;198
31.05.2023;17:00;18:00;0;204
31.05.2023;18:00;19:00;0;207
31.05.2023;19:00;20:00;0;193
31.05.2023;20:00;21:00;0;193
31.05.2023;21:00;22:00;0;205
31.05.2023;22:00;23:00;0;174
31.05.2023;23:00;00:00;0;175
01.06.2023;00:00;01:00;0;183
01.06.2023;01:00;02:00;0;171
01.06.2023;02:00;03:00;0;170
01.06.2023;03:00;04:00;0;199
01.06.2023;04:00;05:00;0;198
01.06.2023;05:00;06:00;0;194
01.06.2023;06:00;07:00;0;196
01.06.2023;07:00;08:00;0;195
01.06.2023;08:00;09:00;0;196
01.06.2023;09:00;10:00;0;210
01.06.2023;10:00;11:00;0;192
01.06.2023;11:00;12:00;0;186
01.06.2023;12:00;13:00;0;201
01.06.2023;13:00;14:00;0;193
01.06.2023;14:00;15:00;0;190
01.06.2023;15:00;16:00;0;193
01.06.2023;16:00;17:00;0;185
01.06.2023;17:00;18:00;0;193
01.06.2023;18:00;19:00;0;197
01.06.2023;19:00;20:00;0;188
01.06.2023;20:00;21:00;0;182
01.06.2023;21:00;22:00;0;180
01.06.2023;22:00;23:00;0;159
01.06.2023;23:00;00:00;0;165
02.06.2023;00:00;01:00;0;180
02.06.2023;01:00;02:00;0;170
02.06.2023;02:00;03:00;0;174
02.06.2023;03:00;04:00;0;177
02.06.2023;04:00;05:00;0;157
02.06.2023;05:00;06:00;0;157
02.06.2023;06:00;07:00;0;168
02.06.2023;07:00;08:00;0;162
02.06.2023;08:00;09:00;0;164
02.06.2023;09:00;10:00;0;171
02.06.2023;10:00;11:00;0;158
02.06.2023;11:00;12:00;0;164
02.06.2023;12:00;13:00;0;177
02.06.2023;13:00;14:00;0;168
02.06.2023;14:00;15:00;0;175
