Datum;Anfang;Ende;Generation_DE GuD Marzahn Dampfturbine [MW] Originalauflösungen;Generation_DE GuD Marzahn Gasturbine [MW] Originalauflösungen
02.04.2023;09:00;10:00;136;136
02.04.2023;10:00;11:00;57;57
02.04.2023;11:00;12:00;94;94
02.04.2023;12:00;13:00;100;100
02.04.2023;13:00;14:00;58;58
02.04.2023;14:00;15:00;68;68
02.04.2023;15:00;16:00;149;149
02.04.2023;16:00;17:00;150;150
02.04.2023;17:00;18:00;155;155
02.04.2023;18:00;19:00;209;209
02.04.2023;19:00;20:00;210;210
02.04.2023;20:00;21:00;210;210
02.04.2023;21:00;22:00;210;210
02.04.2023;22:00;23:00;210;210
02.04.2023;23:00;00:00;211;211
03.04.2023;00:00;01:00;230;230
03.04.2023;01:00;02:00;230;230
03.04.2023;02:00;03:00;230;230
03.04.2023;03:00;04:00;230;230
03.04.2023;04:00;05:00;236;236
03.04.2023;05:00;06:00;247;247
03.04.2023;06:00;07:00;243;243
03.04.2023;07:00;08:00;243;243
03.04.2023;08:00;09:00;239;239
03.04.2023;09:00;10:00;237;237
03.04.2023;10:00;11:00;203;203
03.04.2023;11:00;12:00;195;195
03.04.2023;12:00;13:00;118;118
03.04.2023;13:00;14:00;68;68
03.04.2023;14:00;15:00;108;108
03.04.2023;15:00;16:00;144;144
03.04.2023;16:00;17:00;175;175
03.04.2023;17:00;18:00;200;200
03.04.2023;18:00;19:00;223;223
03.04.2023;19:00;20:00;225;225
03.04.2023;20:00;21:00;225;225
03.04.2023;21:00;22:00;225;225
03.04.2023;22:00;23:00;219;219
03.04.2023;23:00;00:00;205;205
04.04.2023;00:00;01:00;205;205
04.04.2023;01:00;02:00;235;235
04.04.2023;02:00;03:00;240;240
04.04.2023;03:00;04:00;240;240
04.04.2023;04:00;05:00;240;240
04.04.2023;05:00;06:00;240;240
04.04.2023;06:00;07:00;240;240
04.04.2023;07:00;08:00;240;240
04.04.2023;08:00;09:00;237;237
04.04.2023;09:00;10:00;236;236
04.04.2023;10:00;11:00;212;212
04.04.2023;11:00;12:00;210;210
04.04.2023;12:00;13:00;129;129
04.04.2023;13:00;14:00;61;61
04.04.2023;14:00;15:00;61;61
04.04.2023;15:00;16:00;115;115
04.04.2023;16:00;17:00;198;198
04.04.2023;17:00;18:00;213;213
04.04.2023;18:00;19:00;220;220
04.04.2023;19:00;20:00;220;220
04.04.2023;20:00;21:00;224;224
04.04.2023;21:00;22:00;230;230
04.04.2023;22:00;23:00;213;213
04.04.2023;23:00;00:00;210;210
05.04.2023;00:00;01:00;191;191
05.04.2023;01:00;02:00;190;190
05.04.2023;02:00;03:00;190;190
05.04.2023;03:00;04:00;202;202
05.04.2023;04:00;05:00;210;210
05.04.2023;05:00;06:00;236;236
05.04.2023;06:00;07:00;240;240
05.04.2023;07:00;08:00;240;240
05.04.2023;08:00;09:00;240;240
05.04.2023;09:00;10:00;235;235
05.04.2023;10:00;11:00;230;230
05.04.2023;11:00;12:00;119;119
05.04.2023;12:00;13:00;100;100
05.04.2023;13:00;14:00;100;100
05.04.2023;14:00;15:00;100;100
05.04.2023;15:00;16:00;110;110
05.04.2023;16:00;17:00;158;158
05.04.2023;17:00;18:00;173;173
05.04.2023;18:00;19:00;200;200
05.04.2023;19:00;20:00;200;200
05.04.2023;20:00;21:00;200;200
05.04.2023;21:00;22:00;174;174
05.04.2023;22:00;23:00;170;170
05.04.2023;23:00;00:00;208;208
06.04.2023;00:00;01:00;210;210
06.04.2023;01:00;02:00;210;210
06.04.2023;02:00;03:00;210;210
06.04.2023;03:00;04:00;167;167
06.04.2023;04:00;05:00;164;164
06.04.2023;05:00;06:00;216;216
06.04.2023;06:00;07:00;229;229
06.04.2023;07:00;08:00;243;243
06.04.2023;08:00;09:00;242;242
06.04.2023;09:00;10:00;220;220
06.04.2023;10:00;11:00;172;172
06.04.2023;11:00;12:00;131;131
06.04.2023;12:00;13:00;75;75
06.04.2023;13:00;14:00;62;62
06.04.2023;14:00;15:00;60;60
06.04.2023;15:00;16:00;60;60
06.04.2023;16:00;17:00;61;61
06.04.2023;17:00;18:00;99;99
06.04.2023;18:00;19:00;133;133
06.04.2023;19:00;20:00;180;180
06.04.2023;20:00;21:00;180;180
06.04.2023;21:00;22:00;151;151
06.04.2023;22:00;23:00;180;180
06.04.2023;23:00;00:00;142;142
07.04.2023;00:00;01:00;170;170
07.04.2023;01:00;02:00;170;170
07.04.2023;02:00;03:00;170;170
07.04.2023;03:00;04:00;171;171
07.04.2023;04:00;05:00;224;224
07.04.2023;05:00;06:00;225;225
07.04.2023;06:00;07:00;225;225
07.04.2023;07:00;08:00;225;225
07.04.2023;08:00;09:00;225;225
07.04.2023;09:00;10:00;225;225
07.04.2023;10:00;11:00;190;190
07.04.2023;11:00;12:00;185;185
07.04.2023;12:00;13:00;128;128
07.04.2023;13:00;14:00;175;175
07.04.2023;14:00;15:00;181;181
07.04.2023;15:00;16:00;215;215
07.04.2023;16:00;17:00;215;215
07.04.2023;17:00;18:00;225;225
07.04.2023;18:00;19:00;225;225
07.04.2023;19:00;20:00;228;228
07.04.2023;20:00;21:00;225;225
07.04.2023;21:00;22:00;225;225
07.04.2023;22:00;23:00;224;224
07.04.2023;23:00;00:00;185;185
08.04.2023;00:00;01:00;158;158
08.04.2023;01:00;02:00;140;140
08.04.2023;02:00;03:00;111;111
08.04.2023;03:00;04:00;110;110
08.04.2023;04:00;05:00;121;121
08.04.2023;05:00;06:00;199;199
08.04.2023;06:00;07:00;200;200
08.04.2023;07:00;08:00;209;209
08.04.2023;08:00;09:00;210;210
08.04.2023;09:00;10:00;210;210
08.04.2023;10:00;11:00;209;209
08.04.2023;11:00;12:00;180;180
08.04.2023;12:00;13:00;180;180
08.04.2023;13:00;14:00;179;179
08.04.2023;14:00;15:00;128;128
08.04.2023;15:00;16:00;130;130
08.04.2023;16:00;17:00;73;73
08.04.2023;17:00;18:00;70;70
08.04.2023;18:00;19:00;72;72
08.04.2023;19:00;20:00;103;103
08.04.2023;20:00;21:00;194;194
08.04.2023;21:00;22:00;200;200
08.04.2023;22:00;23:00;198;198
08.04.2023;23:00;00:00;141;141
09.04.2023;00:00;01:00;111;111
09.04.2023;01:00;02:00;124;124
09.04.2023;02:00;03:00;130;130
09.04.2023;03:00;04:00;132;132
09.04.2023;04:00;05:00;171;171
09.04.2023;05:00;06:00;223;223
09.04.2023;06:00;07:00;225;225
09.04.2023;07:00;08:00;225;225
09.04.2023;08:00;09:00;225;225
09.04.2023;09:00;10:00;202;202
09.04.2023;10:00;11:00;195;195
09.04.2023;11:00;12:00;130;130
09.04.2023;12:00;13:00;115;115
09.04.2023;13:00;14:00;103;103
09.04.2023;14:00;15:00;100;100
09.04.2023;15:00;16:00;100;100
09.04.2023;16:00;17:00;100;100
09.04.2023;17:00;18:00;100;100
09.04.2023;18:00;19:00;100;100
09.04.2023;19:00;20:00;138;138
09.04.2023;20:00;21:00;170;170
09.04.2023;21:00;22:00;170;170
09.04.2023;22:00;23:00;170;170
09.04.2023;23:00;00:00;159;159
10.04.2023;00:00;01:00;85;85
10.04.2023;01:00;02:00;52;52
10.04.2023;02:00;03:00;65;65
10.04.2023;03:00;04:00;52;52
10.04.2023;04:00;05:00;50;50
10.04.2023;05:00;06:00;50;50
10.04.2023;06:00;07:00;50;50
10.04.2023;07:00;08:00;50;50
10.04.2023;08:00;09:00;50;50
10.04.2023;09:00;10:00;50;50
10.04.2023;10:00;11:00;50;50
10.04.2023;11:00;12:00;50;50
10.04.2023;12:00;13:00;50;50
10.04.2023;13:00;14:00;50;50
10.04.2023;14:00;15:00;50;50
10.04.2023;15:00;16:00;50;50
10.04.2023;16:00;17:00;50;50
10.04.2023;17:00;18:00;50;50
10.04.2023;18:00;19:00;50;50
10.04.2023;19:00;20:00;50;50
10.04.2023;20:00;21:00;50;50
10.04.2023;21:00;22:00;50;50
10.04.2023;22:00;23:00;50;50
10.04.2023;23:00;00:00;50;50
11.04.2023;00:00;01:00;50;50
11.04.2023;01:00;02:00;50;50
11.04.2023;02:00;03:00;50;50
11.04.2023;03:00;04:00;50;50
11.04.2023;04:00;05:00;62;62
11.04.2023;05:00;06:00;111;111
11.04.2023;06:00;07:00;141;141
11.04.2023;07:00;08:00;219;219
11.04.2023;08:00;09:00;220;220
11.04.2023;09:00;10:00;202;202
11.04.2023;10:00;11:00;138;138
11.04.2023;11:00;12:00;84;84
11.04.2023;12:00;13:00;48;48
11.04.2023;13:00;14:00;49;49
11.04.2023;14:00;15:00;50;50
11.04.2023;15:00;16:00;52;52
11.04.2023;16:00;17:00;106;106
11.04.2023;17:00;18:00;182;182
11.04.2023;18:00;19:00;234;234
11.04.2023;19:00;20:00;237;237
11.04.2023;20:00;21:00;239;239
11.04.2023;21:00;22:00;240;240
11.04.2023;22:00;23:00;239;239
11.04.2023;23:00;00:00;238;238
12.04.2023;00:00;01:00;239;239
12.04.2023;01:00;02:00;178;178
12.04.2023;02:00;03:00;115;115
12.04.2023;03:00;04:00;108;108
12.04.2023;04:00;05:00;161;161
12.04.2023;05:00;06:00;232;232
12.04.2023;06:00;07:00;240;240
12.04.2023;07:00;08:00;240;240
12.04.2023;08:00;09:00;224;224
12.04.2023;09:00;10:00;170;170
12.04.2023;10:00;11:00;135;135
12.04.2023;11:00;12:00;66;66
12.04.2023;12:00;13:00;48;48
12.04.2023;13:00;14:00;81;81
12.04.2023;14:00;15:00;64;64
12.04.2023;15:00;16:00;66;66
12.04.2023;16:00;17:00;69;69
12.04.2023;17:00;18:00;130;130
12.04.2023;18:00;19:00;190;190
12.04.2023;19:00;20:00;190;190
12.04.2023;20:00;21:00;209;209
12.04.2023;21:00;22:00;210;210
12.04.2023;22:00;23:00;211;211
12.04.2023;23:00;00:00;210;210
13.04.2023;00:00;01:00;156;156
13.04.2023;01:00;02:00;98;98
13.04.2023;02:00;03:00;90;90
13.04.2023;03:00;04:00;117;117
13.04.2023;04:00;05:00;147;147
13.04.2023;05:00;06:00;154;154
13.04.2023;06:00;07:00;186;186
13.04.2023;07:00;08:00;217;217
13.04.2023;08:00;09:00;235;235
13.04.2023;09:00;10:00;192;192
13.04.2023;10:00;11:00;123;123
13.04.2023;11:00;12:00;102;102
13.04.2023;12:00;13:00;90;90
13.04.2023;13:00;14:00;71;71
13.04.2023;14:00;15:00;140;140
13.04.2023;15:00;16:00;99;99
13.04.2023;16:00;17:00;73;73
13.04.2023;17:00;18:00;70;70
13.04.2023;18:00;19:00;124;124
13.04.2023;19:00;20:00;210;210
13.04.2023;20:00;21:00;210;210
13.04.2023;21:00;22:00;210;210
13.04.2023;22:00;23:00;166;166
13.04.2023;23:00;00:00;160;160
14.04.2023;00:00;01:00;159;159
14.04.2023;01:00;02:00;97;97
14.04.2023;02:00;03:00;130;130
14.04.2023;03:00;04:00;130;130
14.04.2023;04:00;05:00;131;131
14.04.2023;05:00;06:00;204;204
14.04.2023;06:00;07:00;200;200
14.04.2023;07:00;08:00;220;220
14.04.2023;08:00;09:00;205;205
14.04.2023;09:00;10:00;206;206
14.04.2023;10:00;11:00;212;212
14.04.2023;11:00;12:00;189;189
14.04.2023;12:00;13:00;185;185
14.04.2023;13:00;14:00;185;185
14.04.2023;14:00;15:00;187;187
14.04.2023;15:00;16:00;205;205
14.04.2023;16:00;17:00;205;205
14.04.2023;17:00;18:00;205;205
14.04.2023;18:00;19:00;214;214
14.04.2023;19:00;20:00;215;215
14.04.2023;20:00;21:00;215;215
14.04.2023;21:00;22:00;215;215
14.04.2023;22:00;23:00;215;215
14.04.2023;23:00;00:00;172;172
15.04.2023;00:00;01:00;200;200
15.04.2023;01:00;02:00;205;205
15.04.2023;02:00;03:00;205;205
15.04.2023;03:00;04:00;205;205
15.04.2023;04:00;05:00;205;205
15.04.2023;05:00;06:00;205;205
15.04.2023;06:00;07:00;205;205
15.04.2023;07:00;08:00;205;205
15.04.2023;08:00;09:00;205;205
15.04.2023;09:00;10:00;205;205
15.04.2023;10:00;11:00;205;205
15.04.2023;11:00;12:00;205;205
15.04.2023;12:00;13:00;205;205
15.04.2023;13:00;14:00;205;205
15.04.2023;14:00;15:00;206;206
15.04.2023;15:00;16:00;205;205
15.04.2023;16:00;17:00;205;205
15.04.2023;17:00;18:00;205;205
15.04.2023;18:00;19:00;205;205
15.04.2023;19:00;20:00;205;205
15.04.2023;20:00;21:00;205;205
15.04.2023;21:00;22:00;205;205
15.04.2023;22:00;23:00;167;167
15.04.2023;23:00;00:00;114;114
16.04.2023;00:00;01:00;81;81
16.04.2023;01:00;02:00;80;80
16.04.2023;02:00;03:00;80;80
16.04.2023;03:00;04:00;80;80
16.04.2023;04:00;05:00;81;81
16.04.2023;05:00;06:00;129;129
16.04.2023;06:00;07:00;130;130
16.04.2023;07:00;08:00;130;130
16.04.2023;08:00;09:00;140;140
16.04.2023;09:00;10:00;200;200
16.04.2023;10:00;11:00;200;200
16.04.2023;11:00;12:00;200;200
16.04.2023;12:00;13:00;200;200
16.04.2023;13:00;14:00;166;166
16.04.2023;14:00;15:00;161;161
16.04.2023;15:00;16:00;200;200
16.04.2023;16:00;17:00;200;200
16.04.2023;17:00;18:00;200;200
16.04.2023;18:00;19:00;200;200
16.04.2023;19:00;20:00;200;200
16.04.2023;20:00;21:00;200;200
16.04.2023;21:00;22:00;200;200
16.04.2023;22:00;23:00;147;147
16.04.2023;23:00;00:00;186;186
17.04.2023;00:00;01:00;190;190
17.04.2023;01:00;02:00;190;190
17.04.2023;02:00;03:00;190;190
17.04.2023;03:00;04:00;171;171
17.04.2023;04:00;05:00;187;187
17.04.2023;05:00;06:00;222;222
17.04.2023;06:00;07:00;220;220
17.04.2023;07:00;08:00;220;220
17.04.2023;08:00;09:00;220;220
17.04.2023;09:00;10:00;220;220
17.04.2023;10:00;11:00;220;220
17.04.2023;11:00;12:00;221;221
17.04.2023;12:00;13:00;241;241
17.04.2023;13:00;14:00;194;194
17.04.2023;14:00;15:00;151;151
17.04.2023;15:00;16:00;118;118
17.04.2023;16:00;17:00;145;145
17.04.2023;17:00;18:00;177;177
17.04.2023;18:00;19:00;183;183
17.04.2023;19:00;20:00;200;200
17.04.2023;20:00;21:00;200;200
17.04.2023;21:00;22:00;200;200
17.04.2023;22:00;23:00;200;200
17.04.2023;23:00;00:00;200;200
18.04.2023;00:00;01:00;187;187
18.04.2023;01:00;02:00;172;172
18.04.2023;02:00;03:00;170;170
18.04.2023;03:00;04:00;171;171
18.04.2023;04:00;05:00;185;185
18.04.2023;05:00;06:00;199;199
18.04.2023;06:00;07:00;204;204
18.04.2023;07:00;08:00;242;242
18.04.2023;08:00;09:00;242;242
18.04.2023;09:00;10:00;239;239
18.04.2023;10:00;11:00;211;211
18.04.2023;11:00;12:00;162;162
18.04.2023;12:00;13:00;160;160
18.04.2023;13:00;14:00;141;141
18.04.2023;14:00;15:00;181;181
18.04.2023;15:00;16:00;181;181
18.04.2023;16:00;17:00;170;170
18.04.2023;17:00;18:00;170;170
18.04.2023;18:00;19:00;173;173
18.04.2023;19:00;20:00;200;200
18.04.2023;20:00;21:00;200;200
18.04.2023;21:00;22:00;200;200
18.04.2023;22:00;23:00;176;176
18.04.2023;23:00;00:00;175;175
19.04.2023;00:00;01:00;175;175
19.04.2023;01:00;02:00;175;175
19.04.2023;02:00;03:00;175;175
19.04.2023;03:00;04:00;175;175
19.04.2023;04:00;05:00;179;179
19.04.2023;05:00;06:00;205;205
19.04.2023;06:00;07:00;205;205
19.04.2023;07:00;08:00;216;216
19.04.2023;08:00;09:00;238;238
19.04.2023;09:00;10:00;153;153
19.04.2023;10:00;11:00;136;136
19.04.2023;11:00;12:00;72;72
19.04.2023;12:00;13:00;60;60
19.04.2023;13:00;14:00;60;60
19.04.2023;14:00;15:00;60;60
19.04.2023;15:00;16:00;60;60
19.04.2023;16:00;17:00;95;95
19.04.2023;17:00;18:00;130;130
19.04.2023;18:00;19:00;219;219
19.04.2023;19:00;20:00;242;242
19.04.2023;20:00;21:00;242;242
19.04.2023;21:00;22:00;241;241
19.04.2023;22:00;23:00;237;237
19.04.2023;23:00;00:00;207;207
20.04.2023;00:00;01:00;200;200
20.04.2023;01:00;02:00;198;198
20.04.2023;02:00;03:00;190;190
20.04.2023;03:00;04:00;199;199
20.04.2023;04:00;05:00;200;200
20.04.2023;05:00;06:00;200;200
20.04.2023;06:00;07:00;200;200
20.04.2023;07:00;08:00;200;200
20.04.2023;08:00;09:00;200;200
20.04.2023;09:00;10:00;200;200
20.04.2023;10:00;11:00;200;200
20.04.2023;11:00;12:00;152;152
20.04.2023;12:00;13:00;150;150
20.04.2023;13:00;14:00;168;168
20.04.2023;14:00;15:00;131;131
20.04.2023;15:00;16:00;85;85
20.04.2023;16:00;17:00;126;126
20.04.2023;17:00;18:00;135;135
20.04.2023;18:00;19:00;135;135
20.04.2023;19:00;20:00;136;136
20.04.2023;20:00;21:00;160;160
20.04.2023;21:00;22:00;175;175
20.04.2023;22:00;23:00;195;195
20.04.2023;23:00;00:00;93;93
21.04.2023;00:00;01:00;175;175
21.04.2023;01:00;02:00;175;175
21.04.2023;02:00;03:00;175;175
21.04.2023;03:00;04:00;167;167
21.04.2023;04:00;05:00;184;184
21.04.2023;05:00;06:00;190;190
21.04.2023;06:00;07:00;202;202
21.04.2023;07:00;08:00;200;200
21.04.2023;08:00;09:00;199;199
21.04.2023;09:00;10:00;151;151
21.04.2023;10:00;11:00;108;108
21.04.2023;11:00;12:00;50;50
21.04.2023;12:00;13:00;54;54
21.04.2023;13:00;14:00;47;47
21.04.2023;14:00;15:00;43;43
21.04.2023;15:00;16:00;43;43
21.04.2023;16:00;17:00;43;43
21.04.2023;17:00;18:00;50;50
21.04.2023;18:00;19:00;95;95
21.04.2023;19:00;20:00;120;120
21.04.2023;20:00;21:00;176;176
21.04.2023;21:00;22:00;144;144
21.04.2023;22:00;23:00;104;104
21.04.2023;23:00;00:00;100;100
22.04.2023;00:00;01:00;93;93
22.04.2023;01:00;02:00;90;90
22.04.2023;02:00;03:00;100;100
22.04.2023;03:00;04:00;74;74
22.04.2023;04:00;05:00;51;51
22.04.2023;05:00;06:00;75;75
22.04.2023;06:00;07:00;91;91
22.04.2023;07:00;08:00;100;100
22.04.2023;08:00;09:00;88;88
22.04.2023;09:00;10:00;144;144
22.04.2023;10:00;11:00;89;89
22.04.2023;11:00;12:00;65;65
22.04.2023;12:00;13:00;65;65
22.04.2023;13:00;14:00;65;65
22.04.2023;14:00;15:00;65;65
22.04.2023;15:00;16:00;73;73
22.04.2023;16:00;17:00;99;99
22.04.2023;17:00;18:00;135;135
22.04.2023;18:00;19:00;135;135
22.04.2023;19:00;20:00;135;135
22.04.2023;20:00;21:00;150;150
22.04.2023;21:00;22:00;122;122
22.04.2023;22:00;23:00;172;172
22.04.2023;23:00;00:00;180;180
23.04.2023;00:00;01:00;119;119
23.04.2023;01:00;02:00;91;91
23.04.2023;02:00;03:00;90;90
23.04.2023;03:00;04:00;90;90
23.04.2023;04:00;05:00;90;90
23.04.2023;05:00;06:00;73;73
23.04.2023;06:00;07:00;110;110
23.04.2023;07:00;08:00;110;110
23.04.2023;08:00;09:00;65;65
23.04.2023;09:00;10:00;60;60
23.04.2023;10:00;11:00;60;60
23.04.2023;11:00;12:00;47;47
23.04.2023;12:00;13:00;45;45
23.04.2023;13:00;14:00;45;45
23.04.2023;14:00;15:00;45;45
23.04.2023;15:00;16:00;45;45
23.04.2023;16:00;17:00;58;58
23.04.2023;17:00;18:00;84;84
23.04.2023;18:00;19:00;65;65
23.04.2023;19:00;20:00;54;54
23.04.2023;20:00;21:00;56;56
23.04.2023;21:00;22:00;110;110
23.04.2023;22:00;23:00;120;120
23.04.2023;23:00;00:00;120;120
24.04.2023;00:00;01:00;82;82
24.04.2023;01:00;02:00;84;84
24.04.2023;02:00;03:00;100;100
24.04.2023;03:00;04:00;104;104
24.04.2023;04:00;05:00;126;126
24.04.2023;05:00;06:00;160;160
24.04.2023;06:00;07:00;197;197
24.04.2023;07:00;08:00;160;160
24.04.2023;08:00;09:00;116;116
24.04.2023;09:00;10:00;89;89
24.04.2023;10:00;11:00;48;48
24.04.2023;11:00;12:00;42;42
24.04.2023;12:00;13:00;82;82
24.04.2023;13:00;14:00;90;90
24.04.2023;14:00;15:00;62;62
24.04.2023;15:00;16:00;50;50
24.04.2023;16:00;17:00;54;54
24.04.2023;17:00;18:00;110;110
24.04.2023;18:00;19:00;142;142
24.04.2023;19:00;20:00;185;185
24.04.2023;20:00;21:00;142;142
24.04.2023;21:00;22:00;83;83
24.04.2023;22:00;23:00;80;80
24.04.2023;23:00;00:00;82;82
25.04.2023;00:00;01:00;100;100
25.04.2023;01:00;02:00;122;122
25.04.2023;02:00;03:00;132;132
25.04.2023;03:00;04:00;151;151
25.04.2023;04:00;05:00;173;173
25.04.2023;05:00;06:00;195;195
25.04.2023;06:00;07:00;205;205
25.04.2023;07:00;08:00;230;230
25.04.2023;08:00;09:00;230;230
25.04.2023;09:00;10:00;230;230
25.04.2023;10:00;11:00;230;230
25.04.2023;11:00;12:00;230;230
25.04.2023;12:00;13:00;230;230
25.04.2023;13:00;14:00;230;230
25.04.2023;14:00;15:00;230;230
25.04.2023;15:00;16:00;202;202
25.04.2023;16:00;17:00;200;200
25.04.2023;17:00;18:00;203;203
25.04.2023;18:00;19:00;220;220
25.04.2023;19:00;20:00;220;220
25.04.2023;20:00;21:00;220;220
25.04.2023;21:00;22:00;220;220
25.04.2023;22:00;23:00;220;220
25.04.2023;23:00;00:00;220;220
26.04.2023;00:00;01:00;220;220
26.04.2023;01:00;02:00;220;220
26.04.2023;02:00;03:00;220;220
26.04.2023;03:00;04:00;220;220
26.04.2023;04:00;05:00;225;225
26.04.2023;05:00;06:00;242;242
26.04.2023;06:00;07:00;242;242
26.04.2023;07:00;08:00;241;241
26.04.2023;08:00;09:00;101;101
26.04.2023;09:00;10:00;50;50
26.04.2023;10:00;11:00;50;50
26.04.2023;11:00;12:00;50;50
26.04.2023;12:00;13:00;50;50
26.04.2023;13:00;14:00;50;50
26.04.2023;14:00;15:00;50;50
26.04.2023;15:00;16:00;50;50
26.04.2023;16:00;17:00;50;50
26.04.2023;17:00;18:00;61;61
26.04.2023;18:00;19:00;145;145
26.04.2023;19:00;20:00;179;179
26.04.2023;20:00;21:00;92;92
26.04.2023;21:00;22:00;80;80
26.04.2023;22:00;23:00;53;53
26.04.2023;23:00;00:00;50;50
27.04.2023;00:00;01:00;71;71
27.04.2023;01:00;02:00;120;120
27.04.2023;02:00;03:00;120;120
27.04.2023;03:00;04:00;120;120
27.04.2023;04:00;05:00;121;121
27.04.2023;05:00;06:00;162;162
27.04.2023;06:00;07:00;200;200
27.04.2023;07:00;08:00;200;200
27.04.2023;08:00;09:00;144;144
27.04.2023;09:00;10:00;140;140
27.04.2023;10:00;11:00;140;140
27.04.2023;11:00;12:00;140;140
27.04.2023;12:00;13:00;140;140
27.04.2023;13:00;14:00;140;140
27.04.2023;14:00;15:00;140;140
27.04.2023;15:00;16:00;140;140
27.04.2023;16:00;17:00;142;142
27.04.2023;17:00;18:00;147;147
27.04.2023;18:00;19:00;150;150
27.04.2023;19:00;20:00;192;192
27.04.2023;20:00;21:00;164;164
27.04.2023;21:00;22:00;197;197
27.04.2023;22:00;23:00;200;200
27.04.2023;23:00;00:00;158;158
28.04.2023;00:00;01:00;140;140
28.04.2023;01:00;02:00;132;132
28.04.2023;02:00;03:00;120;120
28.04.2023;03:00;04:00;120;120
28.04.2023;04:00;05:00;148;148
28.04.2023;05:00;06:00;190;190
28.04.2023;06:00;07:00;190;190
28.04.2023;07:00;08:00;209;209
28.04.2023;08:00;09:00;220;220
28.04.2023;09:00;10:00;218;218
28.04.2023;10:00;11:00;175;175
28.04.2023;11:00;12:00;209;209
28.04.2023;12:00;13:00;213;213
28.04.2023;13:00;14:00;165;165
28.04.2023;14:00;15:00;165;165
28.04.2023;15:00;16:00;177;177
28.04.2023;16:00;17:00;145;145
28.04.2023;17:00;18:00;159;159
28.04.2023;18:00;19:00;160;160
28.04.2023;19:00;20:00;160;160
28.04.2023;20:00;21:00;160;160
28.04.2023;21:00;22:00;160;160
28.04.2023;22:00;23:00;160;160
28.04.2023;23:00;00:00;161;161
29.04.2023;00:00;01:00;180;180
29.04.2023;01:00;02:00;128;128
29.04.2023;02:00;03:00;92;92
29.04.2023;03:00;04:00;90;90
29.04.2023;04:00;05:00;92;92
29.04.2023;05:00;06:00;101;101
29.04.2023;06:00;07:00;122;122
29.04.2023;07:00;08:00;186;186
29.04.2023;08:00;09:00;160;160
29.04.2023;09:00;10:00;160;160
29.04.2023;10:00;11:00;160;160
29.04.2023;11:00;12:00;151;151
29.04.2023;12:00;13:00;148;148
29.04.2023;13:00;14:00;79;79
29.04.2023;14:00;15:00;45;45
29.04.2023;15:00;16:00;89;89
29.04.2023;16:00;17:00;130;130
29.04.2023;17:00;18:00;136;136
29.04.2023;18:00;19:00;183;183
29.04.2023;19:00;20:00;212;212
29.04.2023;20:00;21:00;217;217
29.04.2023;21:00;22:00;190;190
29.04.2023;22:00;23:00;159;159
29.04.2023;23:00;00:00;200;200
30.04.2023;00:00;01:00;129;129
30.04.2023;01:00;02:00;120;120
30.04.2023;02:00;03:00;120;120
30.04.2023;03:00;04:00;120;120
30.04.2023;04:00;05:00;120;120
30.04.2023;05:00;06:00;124;124
30.04.2023;06:00;07:00;160;160
30.04.2023;07:00;08:00;160;160
30.04.2023;08:00;09:00;168;168
30.04.2023;09:00;10:00;82;82
30.04.2023;10:00;11:00;50;50
30.04.2023;11:00;12:00;50;50
30.04.2023;12:00;13:00;50;50
30.04.2023;13:00;14:00;50;50
30.04.2023;14:00;15:00;50;50
30.04.2023;15:00;16:00;50;50
30.04.2023;16:00;17:00;50;50
30.04.2023;17:00;18:00;51;51
30.04.2023;18:00;19:00;70;70
30.04.2023;19:00;20:00;116;116
30.04.2023;20:00;21:00;120;120
30.04.2023;21:00;22:00;158;158
30.04.2023;22:00;23:00;180;180
30.04.2023;23:00;00:00;140;140
01.05.2023;00:00;01:00;130;130
01.05.2023;01:00;02:00;130;130
01.05.2023;02:00;03:00;130;130
01.05.2023;03:00;04:00;130;130
01.05.2023;04:00;05:00;132;132
01.05.2023;05:00;06:00;170;170
01.05.2023;06:00;07:00;170;170
01.05.2023;07:00;08:00;187;187
01.05.2023;08:00;09:00;190;190
01.05.2023;09:00;10:00;144;144
01.05.2023;10:00;11:00;70;70
01.05.2023;11:00;12:00;48;48
01.05.2023;12:00;13:00;42;42
01.05.2023;13:00;14:00;40;40
01.05.2023;14:00;15:00;40;40
01.05.2023;15:00;16:00;40;40
01.05.2023;16:00;17:00;46;46
01.05.2023;17:00;18:00;42;42
01.05.2023;18:00;19:00;42;42
01.05.2023;19:00;20:00;80;80
01.05.2023;20:00;21:00;71;71
01.05.2023;21:00;22:00;91;91
01.05.2023;22:00;23:00;120;120
01.05.2023;23:00;00:00;70;70
02.05.2023;00:00;01:00;49;49
02.05.2023;01:00;02:00;45;45
02.05.2023;02:00;03:00;44;44
02.05.2023;03:00;04:00;43;43
02.05.2023;04:00;05:00;73;73
02.05.2023;05:00;06:00;123;123
02.05.2023;06:00;07:00;127;127
02.05.2023;07:00;08:00;201;201
02.05.2023;08:00;09:00;130;130
02.05.2023;09:00;10:00;68;68
02.05.2023;10:00;11:00;36;36
02.05.2023;11:00;12:00;0;0
02.05.2023;12:00;13:00;0;0
02.05.2023;13:00;14:00;0;0
02.05.2023;14:00;15:00;38;38
02.05.2023;15:00;16:00;89;89
02.05.2023;16:00;17:00;115;115
02.05.2023;17:00;18:00;80;80
02.05.2023;18:00;19:00;80;80
02.05.2023;19:00;20:00;80;80
02.05.2023;20:00;21:00;116;116
