Datum;Anfang;Ende;Generation_DE  [MW] Originalauflösungen;Generation_DE  [MW] Originalauflösungen
03.05.2023;06:00;07:00;33;0
03.05.2023;07:00;08:00;0;0
03.05.2023;08:00;09:00;32;0
03.05.2023;09:00;10:00;8;53
03.05.2023;10:00;11:00;0;76
03.05.2023;11:00;12:00;0;0
03.05.2023;12:00;13:00;0;0
03.05.2023;13:00;14:00;0;0
03.05.2023;14:00;15:00;0;0
03.05.2023;15:00;16:00;0;0
03.05.2023;16:00;17:00;56;0
03.05.2023;17:00;18:00;0;29
03.05.2023;18:00;19:00;0;49
03.05.2023;19:00;20:00;0;0
03.05.2023;20:00;21:00;0;113
03.05.2023;21:00;22:00;0;77
03.05.2023;22:00;23:00;0;0
03.05.2023;23:00;00:00;0;0
04.05.2023;00:00;01:00;0;0
04.05.2023;01:00;02:00;0;0
04.05.2023;02:00;03:00;0;0
04.05.2023;03:00;04:00;0;0
04.05.2023;04:00;05:00;0;0
04.05.2023;05:00;06:00;0;0
04.05.2023;06:00;07:00;0;0
04.05.2023;07:00;08:00;0;58
04.05.2023;08:00;09:00;101;114
04.05.2023;09:00;10:00;30;73
04.05.2023;10:00;11:00;50;0
04.05.2023;11:00;12:00;0;0
04.05.2023;12:00;13:00;0;0
04.05.2023;13:00;14:00;0;0
04.05.2023;14:00;15:00;0;0
04.05.2023;15:00;16:00;0;0
04.05.2023;16:00;17:00;0;0
04.05.2023;17:00;18:00;25;0
04.05.2023;18:00;19:00;42;22
04.05.2023;19:00;20:00;86;122
04.05.2023;20:00;21:00;95;121
04.05.2023;21:00;22:00;0;60
04.05.2023;22:00;23:00;0;0
04.05.2023;23:00;00:00;0;19
05.05.2023;00:00;01:00;89;62
05.05.2023;01:00;02:00;0;0
05.05.2023;02:00;03:00;0;0
05.05.2023;03:00;04:00;0;0
05.05.2023;04:00;05:00;0;0
05.05.2023;05:00;06:00;24;29
05.05.2023;06:00;07:00;99;109
05.05.2023;07:00;08:00;54;109
05.05.2023;08:00;09:00;77;53
05.05.2023;09:00;10:00;68;56
05.05.2023;10:00;11:00;78;67
05.05.2023;11:00;12:00;39;33
05.05.2023;12:00;13:00;52;65
05.05.2023;13:00;14:00;22;1
05.05.2023;14:00;15:00;124;61
05.05.2023;15:00;16:00;114;114
05.05.2023;16:00;17:00;0;2
05.05.2023;17:00;18:00;31;12
05.05.2023;18:00;19:00;49;26
05.05.2023;19:00;20:00;5;30
05.05.2023;20:00;21:00;0;0
05.05.2023;21:00;22:00;0;78
05.05.2023;22:00;23:00;55;0
05.05.2023;23:00;00:00;0;0
06.05.2023;00:00;01:00;0;0
06.05.2023;01:00;02:00;0;0
06.05.2023;02:00;03:00;0;0
06.05.2023;03:00;04:00;0;0
06.05.2023;04:00;05:00;0;0
06.05.2023;05:00;06:00;0;0
06.05.2023;06:00;07:00;0;0
06.05.2023;07:00;08:00;0;0
06.05.2023;08:00;09:00;0;0
06.05.2023;09:00;10:00;0;0
06.05.2023;10:00;11:00;0;0
06.05.2023;11:00;12:00;0;0
06.05.2023;12:00;13:00;0;0
06.05.2023;13:00;14:00;0;0
06.05.2023;14:00;15:00;0;0
06.05.2023;15:00;16:00;0;0
06.05.2023;16:00;17:00;0;0
06.05.2023;17:00;18:00;0;0
06.05.2023;18:00;19:00;0;0
06.05.2023;19:00;20:00;60;89
06.05.2023;20:00;21:00;75;123
06.05.2023;21:00;22:00;65;116
06.05.2023;22:00;23:00;68;73
06.05.2023;23:00;00:00;43;74
07.05.2023;00:00;01:00;32;49
07.05.2023;01:00;02:00;0;0
07.05.2023;02:00;03:00;0;0
07.05.2023;03:00;04:00;0;0
07.05.2023;04:00;05:00;0;0
07.05.2023;05:00;06:00;0;0
07.05.2023;06:00;07:00;0;0
07.05.2023;07:00;08:00;0;0
07.05.2023;08:00;09:00;0;0
07.05.2023;09:00;10:00;0;0
07.05.2023;10:00;11:00;0;0
07.05.2023;11:00;12:00;0;0
07.05.2023;12:00;13:00;0;0
07.05.2023;13:00;14:00;0;0
07.05.2023;14:00;15:00;0;0
07.05.2023;15:00;16:00;0;0
07.05.2023;16:00;17:00;0;0
07.05.2023;17:00;18:00;16;25
07.05.2023;18:00;19:00;82;50
07.05.2023;19:00;20:00;1;7
07.05.2023;20:00;21:00;0;42
07.05.2023;21:00;22:00;68;47
07.05.2023;22:00;23:00;50;51
07.05.2023;23:00;00:00;75;37
08.05.2023;00:00;01:00;147;48
08.05.2023;01:00;02:00;129;17
08.05.2023;02:00;03:00;113;0
08.05.2023;03:00;04:00;0;0
08.05.2023;04:00;05:00;38;0
08.05.2023;05:00;06:00;141;0
08.05.2023;06:00;07:00;28;14
08.05.2023;07:00;08:00;0;0
08.05.2023;08:00;09:00;0;0
08.05.2023;09:00;10:00;0;0
08.05.2023;10:00;11:00;0;0
08.05.2023;11:00;12:00;0;0
08.05.2023;12:00;13:00;0;32
08.05.2023;13:00;14:00;0;0
08.05.2023;14:00;15:00;0;0
08.05.2023;15:00;16:00;0;0
08.05.2023;16:00;17:00;0;0
08.05.2023;17:00;18:00;0;0
08.05.2023;18:00;19:00;35;23
08.05.2023;19:00;20:00;81;82
08.05.2023;20:00;21:00;134;88
08.05.2023;21:00;22:00;15;25
08.05.2023;22:00;23:00;0;0
08.05.2023;23:00;00:00;0;0
09.05.2023;00:00;01:00;0;0
09.05.2023;01:00;02:00;0;0
09.05.2023;02:00;03:00;0;0
09.05.2023;03:00;04:00;0;0
09.05.2023;04:00;05:00;0;0
09.05.2023;05:00;06:00;0;0
09.05.2023;06:00;07:00;9;0
09.05.2023;07:00;08:00;65;10
09.05.2023;08:00;09:00;82;0
09.05.2023;09:00;10:00;0;0
09.05.2023;10:00;11:00;0;0
09.05.2023;11:00;12:00;0;0
09.05.2023;12:00;13:00;0;0
09.05.2023;13:00;14:00;0;0
09.05.2023;14:00;15:00;0;0
09.05.2023;15:00;16:00;15;16
09.05.2023;16:00;17:00;69;57
09.05.2023;17:00;18:00;16;31
09.05.2023;18:00;19:00;39;30
09.05.2023;19:00;20:00;73;36
09.05.2023;20:00;21:00;98;49
09.05.2023;21:00;22:00;85;23
09.05.2023;22:00;23:00;107;84
09.05.2023;23:00;00:00;70;59
10.05.2023;00:00;01:00;94;52
10.05.2023;01:00;02:00;11;0
10.05.2023;02:00;03:00;25;0
10.05.2023;03:00;04:00;0;0
10.05.2023;04:00;05:00;0;0
10.05.2023;05:00;06:00;0;0
10.05.2023;06:00;07:00;0;0
10.05.2023;07:00;08:00;0;0
10.05.2023;08:00;09:00;0;0
10.05.2023;09:00;10:00;0;0
10.05.2023;10:00;11:00;0;0
10.05.2023;11:00;12:00;0;0
10.05.2023;12:00;13:00;0;0
10.05.2023;13:00;14:00;0;0
10.05.2023;14:00;15:00;0;0
10.05.2023;15:00;16:00;0;0
10.05.2023;16:00;17:00;0;0
10.05.2023;17:00;18:00;0;0
10.05.2023;18:00;19:00;21;0
10.05.2023;19:00;20:00;33;0
10.05.2023;20:00;21:00;15;44
10.05.2023;21:00;22:00;12;40
10.05.2023;22:00;23:00;0;0
10.05.2023;23:00;00:00;0;0
11.05.2023;00:00;01:00;0;0
11.05.2023;01:00;02:00;1;0
11.05.2023;02:00;03:00;0;0
11.05.2023;03:00;04:00;0;0
11.05.2023;04:00;05:00;0;0
11.05.2023;05:00;06:00;0;0
11.05.2023;06:00;07:00;43;13
11.05.2023;07:00;08:00;126;136
11.05.2023;08:00;09:00;109;27
11.05.2023;09:00;10:00;0;0
11.05.2023;10:00;11:00;0;31
11.05.2023;11:00;12:00;0;0
11.05.2023;12:00;13:00;0;1
11.05.2023;13:00;14:00;0;0
11.05.2023;14:00;15:00;0;0
11.05.2023;15:00;16:00;0;0
11.05.2023;16:00;17:00;0;51
11.05.2023;17:00;18:00;0;30
11.05.2023;18:00;19:00;0;0
11.05.2023;19:00;20:00;0;0
11.05.2023;20:00;21:00;0;104
11.05.2023;21:00;22:00;66;112
11.05.2023;22:00;23:00;96;47
11.05.2023;23:00;00:00;0;0
12.05.2023;00:00;01:00;0;0
12.05.2023;01:00;02:00;0;0
12.05.2023;02:00;03:00;0;0
12.05.2023;03:00;04:00;0;0
12.05.2023;04:00;05:00;0;0
12.05.2023;05:00;06:00;0;0
12.05.2023;06:00;07:00;43;48
12.05.2023;07:00;08:00;125;146
12.05.2023;08:00;09:00;105;104
12.05.2023;09:00;10:00;76;12
12.05.2023;10:00;11:00;0;0
12.05.2023;11:00;12:00;115;0
12.05.2023;12:00;13:00;57;0
12.05.2023;13:00;14:00;0;0
12.05.2023;14:00;15:00;90;23
12.05.2023;15:00;16:00;107;38
12.05.2023;16:00;17:00;78;1
12.05.2023;17:00;18:00;0;0
12.05.2023;18:00;19:00;0;0
12.05.2023;19:00;20:00;0;35
12.05.2023;20:00;21:00;87;99
12.05.2023;21:00;22:00;103;121
12.05.2023;22:00;23:00;16;63
12.05.2023;23:00;00:00;0;0
13.05.2023;00:00;01:00;0;0
13.05.2023;01:00;02:00;0;0
13.05.2023;02:00;03:00;0;0
13.05.2023;03:00;04:00;0;0
13.05.2023;04:00;05:00;0;0
13.05.2023;05:00;06:00;0;0
13.05.2023;06:00;07:00;0;0
13.05.2023;07:00;08:00;0;58
13.05.2023;08:00;09:00;0;106
13.05.2023;09:00;10:00;89;54
13.05.2023;10:00;11:00;9;0
13.05.2023;11:00;12:00;0;0
13.05.2023;12:00;13:00;0;0
13.05.2023;13:00;14:00;0;0
13.05.2023;14:00;15:00;0;0
13.05.2023;15:00;16:00;0;0
13.05.2023;16:00;17:00;0;0
13.05.2023;17:00;18:00;32;29
13.05.2023;18:00;19:00;0;33
13.05.2023;19:00;20:00;57;25
13.05.2023;20:00;21:00;136;102
13.05.2023;21:00;22:00;139;117
13.05.2023;22:00;23:00;139;122
13.05.2023;23:00;00:00;92;127
14.05.2023;00:00;01:00;0;104
14.05.2023;01:00;02:00;0;0
14.05.2023;02:00;03:00;0;0
14.05.2023;03:00;04:00;0;0
14.05.2023;04:00;05:00;0;0
14.05.2023;05:00;06:00;0;0
14.05.2023;06:00;07:00;0;0
14.05.2023;07:00;08:00;0;0
14.05.2023;08:00;09:00;0;0
14.05.2023;09:00;10:00;0;0
14.05.2023;10:00;11:00;0;0
14.05.2023;11:00;12:00;0;0
14.05.2023;12:00;13:00;0;53
14.05.2023;13:00;14:00;0;0
14.05.2023;14:00;15:00;0;0
14.05.2023;15:00;16:00;0;0
14.05.2023;16:00;17:00;0;0
14.05.2023;17:00;18:00;0;0
14.05.2023;18:00;19:00;0;0
14.05.2023;19:00;20:00;48;24
14.05.2023;20:00;21:00;1;59
14.05.2023;21:00;22:00;0;104
14.05.2023;22:00;23:00;93;68
14.05.2023;23:00;00:00;0;0
15.05.2023;00:00;01:00;0;0
15.05.2023;01:00;02:00;0;0
15.05.2023;02:00;03:00;0;0
15.05.2023;03:00;04:00;0;0
15.05.2023;04:00;05:00;0;0
15.05.2023;05:00;06:00;0;11
15.05.2023;06:00;07:00;53;59
15.05.2023;07:00;08:00;109;97
15.05.2023;08:00;09:00;155;146
15.05.2023;09:00;10:00;107;117
15.05.2023;10:00;11:00;0;38
15.05.2023;11:00;12:00;0;0
15.05.2023;12:00;13:00;0;0
15.05.2023;13:00;14:00;0;0
15.05.2023;14:00;15:00;0;0
15.05.2023;15:00;16:00;0;0
15.05.2023;16:00;17:00;0;0
15.05.2023;17:00;18:00;0;0
15.05.2023;18:00;19:00;0;0
15.05.2023;19:00;20:00;0;0
15.05.2023;20:00;21:00;0;0
15.05.2023;21:00;22:00;0;0
15.05.2023;22:00;23:00;66;73
15.05.2023;23:00;00:00;81;92
16.05.2023;00:00;01:00;0;0
16.05.2023;01:00;02:00;49;0
16.05.2023;02:00;03:00;112;112
16.05.2023;03:00;04:00;128;17
16.05.2023;04:00;05:00;63;0
16.05.2023;05:00;06:00;0;0
16.05.2023;06:00;07:00;0;0
16.05.2023;07:00;08:00;0;0
16.05.2023;08:00;09:00;21;0
16.05.2023;09:00;10:00;137;133
16.05.2023;10:00;11:00;82;93
16.05.2023;11:00;12:00;0;0
16.05.2023;12:00;13:00;0;0
16.05.2023;13:00;14:00;4;0
16.05.2023;14:00;15:00;0;0
16.05.2023;15:00;16:00;0;0
16.05.2023;16:00;17:00;0;0
16.05.2023;17:00;18:00;0;0
16.05.2023;18:00;19:00;0;0
16.05.2023;19:00;20:00;0;0
16.05.2023;20:00;21:00;0;0
16.05.2023;21:00;22:00;0;0
16.05.2023;22:00;23:00;0;0
16.05.2023;23:00;00:00;0;0
17.05.2023;00:00;01:00;0;0
17.05.2023;01:00;02:00;0;0
17.05.2023;02:00;03:00;0;0
17.05.2023;03:00;04:00;0;0
17.05.2023;04:00;05:00;48;0
17.05.2023;05:00;06:00;69;38
17.05.2023;06:00;07:00;84;101
17.05.2023;07:00;08:00;103;98
17.05.2023;08:00;09:00;93;49
17.05.2023;09:00;10:00;37;0
17.05.2023;10:00;11:00;13;0
17.05.2023;11:00;12:00;0;0
17.05.2023;12:00;13:00;0;0
17.05.2023;13:00;14:00;0;0
17.05.2023;14:00;15:00;0;0
17.05.2023;15:00;16:00;0;0
17.05.2023;16:00;17:00;0;0
17.05.2023;17:00;18:00;0;0
17.05.2023;18:00;19:00;49;51
17.05.2023;19:00;20:00;126;111
17.05.2023;20:00;21:00;114;103
17.05.2023;21:00;22:00;88;78
17.05.2023;22:00;23:00;65;50
17.05.2023;23:00;00:00;51;27
18.05.2023;00:00;01:00;0;0
18.05.2023;01:00;02:00;0;0
18.05.2023;02:00;03:00;0;0
18.05.2023;03:00;04:00;0;0
18.05.2023;04:00;05:00;0;0
18.05.2023;05:00;06:00;0;0
18.05.2023;06:00;07:00;0;17
18.05.2023;07:00;08:00;0;70
18.05.2023;08:00;09:00;0;52
18.05.2023;09:00;10:00;0;0
18.05.2023;10:00;11:00;0;0
18.05.2023;11:00;12:00;0;0
18.05.2023;12:00;13:00;17;0
18.05.2023;13:00;14:00;0;0
18.05.2023;14:00;15:00;0;0
18.05.2023;15:00;16:00;0;0
18.05.2023;16:00;17:00;0;0
18.05.2023;17:00;18:00;12;0
18.05.2023;18:00;19:00;136;68
18.05.2023;19:00;20:00;149;133
18.05.2023;20:00;21:00;130;116
18.05.2023;21:00;22:00;102;106
18.05.2023;22:00;23:00;82;47
18.05.2023;23:00;00:00;0;0
19.05.2023;00:00;01:00;0;0
19.05.2023;01:00;02:00;0;0
19.05.2023;02:00;03:00;0;0
19.05.2023;03:00;04:00;0;0
19.05.2023;04:00;05:00;0;0
19.05.2023;05:00;06:00;0;0
19.05.2023;06:00;07:00;0;21
19.05.2023;07:00;08:00;0;121
19.05.2023;08:00;09:00;0;139
19.05.2023;09:00;10:00;0;49
19.05.2023;10:00;11:00;0;34
19.05.2023;11:00;12:00;0;0
19.05.2023;12:00;13:00;0;0
19.05.2023;13:00;14:00;0;0
19.05.2023;14:00;15:00;0;0
19.05.2023;15:00;16:00;0;0
19.05.2023;16:00;17:00;10;0
19.05.2023;17:00;18:00;73;0
19.05.2023;18:00;19:00;97;27
19.05.2023;19:00;20:00;151;126
19.05.2023;20:00;21:00;155;125
19.05.2023;21:00;22:00;80;110
19.05.2023;22:00;23:00;0;121
19.05.2023;23:00;00:00;0;100
20.05.2023;00:00;01:00;0;0
20.05.2023;01:00;02:00;0;0
20.05.2023;02:00;03:00;0;0
20.05.2023;03:00;04:00;0;0
20.05.2023;04:00;05:00;0;0
20.05.2023;05:00;06:00;0;0
20.05.2023;06:00;07:00;0;38
20.05.2023;07:00;08:00;0;69
20.05.2023;08:00;09:00;0;82
20.05.2023;09:00;10:00;39;37
20.05.2023;10:00;11:00;6;0
20.05.2023;11:00;12:00;0;0
20.05.2023;12:00;13:00;0;0
20.05.2023;13:00;14:00;0;0
20.05.2023;14:00;15:00;0;0
20.05.2023;15:00;16:00;0;0
20.05.2023;16:00;17:00;0;0
20.05.2023;17:00;18:00;0;0
20.05.2023;18:00;19:00;31;25
20.05.2023;19:00;20:00;107;113
20.05.2023;20:00;21:00;128;120
20.05.2023;21:00;22:00;130;117
20.05.2023;22:00;23:00;111;96
20.05.2023;23:00;00:00;143;77
21.05.2023;00:00;01:00;112;110
21.05.2023;01:00;02:00;110;4
21.05.2023;02:00;03:00;139;0
21.05.2023;03:00;04:00;124;0
21.05.2023;04:00;05:00;113;0
21.05.2023;05:00;06:00;88;0
21.05.2023;06:00;07:00;10;0
21.05.2023;07:00;08:00;6;14
21.05.2023;08:00;09:00;72;70
21.05.2023;09:00;10:00;14;24
21.05.2023;10:00;11:00;0;0
21.05.2023;11:00;12:00;0;0
21.05.2023;12:00;13:00;0;0
21.05.2023;13:00;14:00;0;0
21.05.2023;14:00;15:00;0;0
21.05.2023;15:00;16:00;0;0
21.05.2023;16:00;17:00;0;0
21.05.2023;17:00;18:00;0;0
21.05.2023;18:00;19:00;17;36
21.05.2023;19:00;20:00;33;3
21.05.2023;20:00;21:00;65;0
21.05.2023;21:00;22:00;54;55
21.05.2023;22:00;23:00;28;29
21.05.2023;23:00;00:00;0;0
22.05.2023;00:00;01:00;0;29
22.05.2023;01:00;02:00;0;0
22.05.2023;02:00;03:00;0;0
22.05.2023;03:00;04:00;0;0
22.05.2023;04:00;05:00;0;0
22.05.2023;05:00;06:00;34;27
22.05.2023;06:00;07:00;1;1
22.05.2023;07:00;08:00;10;12
22.05.2023;08:00;09:00;102;117
22.05.2023;09:00;10:00;34;22
22.05.2023;10:00;11:00;0;0
22.05.2023;11:00;12:00;0;0
22.05.2023;12:00;13:00;0;0
22.05.2023;13:00;14:00;0;0
22.05.2023;14:00;15:00;0;0
22.05.2023;15:00;16:00;0;0
22.05.2023;16:00;17:00;0;0
22.05.2023;17:00;18:00;12;0
22.05.2023;18:00;19:00;58;69
22.05.2023;19:00;20:00;151;129
22.05.2023;20:00;21:00;141;128
22.05.2023;21:00;22:00;90;93
22.05.2023;22:00;23:00;55;134
22.05.2023;23:00;00:00;0;80
23.05.2023;00:00;01:00;67;63
23.05.2023;01:00;02:00;38;32
23.05.2023;02:00;03:00;51;28
23.05.2023;03:00;04:00;12;27
23.05.2023;04:00;05:00;0;0
23.05.2023;05:00;06:00;0;15
23.05.2023;06:00;07:00;76;74
23.05.2023;07:00;08:00;90;59
23.05.2023;08:00;09:00;86;94
23.05.2023;09:00;10:00;69;96
23.05.2023;10:00;11:00;96;68
23.05.2023;11:00;12:00;92;67
23.05.2023;12:00;13:00;61;23
23.05.2023;13:00;14:00;28;0
23.05.2023;14:00;15:00;0;0
23.05.2023;15:00;16:00;0;0
23.05.2023;16:00;17:00;0;0
23.05.2023;17:00;18:00;0;0
23.05.2023;18:00;19:00;0;0
23.05.2023;19:00;20:00;0;0
23.05.2023;20:00;21:00;0;0
23.05.2023;21:00;22:00;3;2
23.05.2023;22:00;23:00;89;76
23.05.2023;23:00;00:00;93;35
24.05.2023;00:00;01:00;39;46
24.05.2023;01:00;02:00;0;0
24.05.2023;02:00;03:00;0;0
24.05.2023;03:00;04:00;57;0
24.05.2023;04:00;05:00;75;0
24.05.2023;05:00;06:00;36;0
24.05.2023;06:00;07:00;108;63
24.05.2023;07:00;08:00;135;104
24.05.2023;08:00;09:00;95;115
24.05.2023;09:00;10:00;0;43
24.05.2023;10:00;11:00;0;0
24.05.2023;11:00;12:00;0;0
24.05.2023;12:00;13:00;0;0
24.05.2023;13:00;14:00;0;0
24.05.2023;14:00;15:00;0;0
24.05.2023;15:00;16:00;0;0
24.05.2023;16:00;17:00;0;0
24.05.2023;17:00;18:00;0;0
24.05.2023;18:00;19:00;0;43
24.05.2023;19:00;20:00;0;142
24.05.2023;20:00;21:00;131;137
24.05.2023;21:00;22:00;140;118
24.05.2023;22:00;23:00;50;71
24.05.2023;23:00;00:00;0;0
25.05.2023;00:00;01:00;0;0
25.05.2023;01:00;02:00;115;0
25.05.2023;02:00;03:00;4;0
25.05.2023;03:00;04:00;0;0
25.05.2023;04:00;05:00;0;0
25.05.2023;05:00;06:00;0;0
25.05.2023;06:00;07:00;80;0
25.05.2023;07:00;08:00;144;0
25.05.2023;08:00;09:00;78;0
25.05.2023;09:00;10:00;24;0
25.05.2023;10:00;11:00;0;16
25.05.2023;11:00;12:00;0;0
25.05.2023;12:00;13:00;1;0
25.05.2023;13:00;14:00;0;0
25.05.2023;14:00;15:00;0;0
25.05.2023;15:00;16:00;0;0
25.05.2023;16:00;17:00;0;0
25.05.2023;17:00;18:00;0;35
25.05.2023;18:00;19:00;21;20
25.05.2023;19:00;20:00;5;0
25.05.2023;20:00;21:00;62;62
25.05.2023;21:00;22:00;50;49
25.05.2023;22:00;23:00;0;0
25.05.2023;23:00;00:00;0;0
26.05.2023;00:00;01:00;0;53
26.05.2023;01:00;02:00;0;74
26.05.2023;02:00;03:00;0;22
26.05.2023;03:00;04:00;0;0
26.05.2023;04:00;05:00;20;0
26.05.2023;05:00;06:00;109;0
26.05.2023;06:00;07:00;39;74
26.05.2023;07:00;08:00;129;133
26.05.2023;08:00;09:00;15;64
26.05.2023;09:00;10:00;0;20
26.05.2023;10:00;11:00;0;0
26.05.2023;11:00;12:00;0;0
26.05.2023;12:00;13:00;0;0
26.05.2023;13:00;14:00;0;0
26.05.2023;14:00;15:00;0;0
26.05.2023;15:00;16:00;0;0
26.05.2023;16:00;17:00;0;0
26.05.2023;17:00;18:00;21;0
26.05.2023;18:00;19:00;133;71
26.05.2023;19:00;20:00;130;101
26.05.2023;20:00;21:00;122;73
26.05.2023;21:00;22:00;121;39
26.05.2023;22:00;23:00;77;0
26.05.2023;23:00;00:00;105;0
27.05.2023;00:00;01:00;11;0
27.05.2023;01:00;02:00;0;0
27.05.2023;02:00;03:00;0;0
27.05.2023;03:00;04:00;0;0
27.05.2023;04:00;05:00;0;0
27.05.2023;05:00;06:00;0;0
27.05.2023;06:00;07:00;61;38
27.05.2023;07:00;08:00;77;72
27.05.2023;08:00;09:00;129;118
27.05.2023;09:00;10:00;57;59
27.05.2023;10:00;11:00;42;21
27.05.2023;11:00;12:00;0;0
27.05.2023;12:00;13:00;0;0
27.05.2023;13:00;14:00;0;0
27.05.2023;14:00;15:00;0;0
27.05.2023;15:00;16:00;39;0
27.05.2023;16:00;17:00;72;0
27.05.2023;17:00;18:00;59;0
27.05.2023;18:00;19:00;67;0
27.05.2023;19:00;20:00;68;35
27.05.2023;20:00;21:00;132;107
27.05.2023;21:00;22:00;124;97
27.05.2023;22:00;23:00;54;76
27.05.2023;23:00;00:00;0;56
28.05.2023;00:00;01:00;74;29
28.05.2023;01:00;02:00;0;0
28.05.2023;02:00;03:00;0;0
28.05.2023;03:00;04:00;0;0
28.05.2023;04:00;05:00;0;0
28.05.2023;05:00;06:00;0;0
28.05.2023;06:00;07:00;0;0
28.05.2023;07:00;08:00;0;0
28.05.2023;08:00;09:00;39;0
28.05.2023;09:00;10:00;31;0
28.05.2023;10:00;11:00;0;50
28.05.2023;11:00;12:00;0;0
28.05.2023;12:00;13:00;41;0
28.05.2023;13:00;14:00;0;0
28.05.2023;14:00;15:00;0;0
28.05.2023;15:00;16:00;0;0
28.05.2023;16:00;17:00;0;0
28.05.2023;17:00;18:00;29;17
28.05.2023;18:00;19:00;102;65
28.05.2023;19:00;20:00;85;2
28.05.2023;20:00;21:00;84;77
28.05.2023;21:00;22:00;49;50
28.05.2023;22:00;23:00;19;78
28.05.2023;23:00;00:00;25;47
29.05.2023;00:00;01:00;0;0
29.05.2023;01:00;02:00;0;0
29.05.2023;02:00;03:00;0;0
29.05.2023;03:00;04:00;0;0
29.05.2023;04:00;05:00;0;0
29.05.2023;05:00;06:00;0;0
29.05.2023;06:00;07:00;0;0
29.05.2023;07:00;08:00;31;0
29.05.2023;08:00;09:00;0;0
29.05.2023;09:00;10:00;0;0
29.05.2023;10:00;11:00;0;0
29.05.2023;11:00;12:00;0;0
29.05.2023;12:00;13:00;0;0
29.05.2023;13:00;14:00;0;0
29.05.2023;14:00;15:00;0;0
29.05.2023;15:00;16:00;0;0
29.05.2023;16:00;17:00;0;0
29.05.2023;17:00;18:00;13;9
29.05.2023;18:00;19:00;4;25
29.05.2023;19:00;20:00;0;49
29.05.2023;20:00;21:00;0;0
29.05.2023;21:00;22:00;0;0
29.05.2023;22:00;23:00;0;0
29.05.2023;23:00;00:00;0;0
30.05.2023;00:00;01:00;0;0
30.05.2023;01:00;02:00;0;86
30.05.2023;02:00;03:00;0;142
30.05.2023;03:00;04:00;0;1
30.05.2023;04:00;05:00;0;0
30.05.2023;05:00;06:00;0;0
30.05.2023;06:00;07:00;0;28
30.05.2023;07:00;08:00;0;146
30.05.2023;08:00;09:00;0;17
30.05.2023;09:00;10:00;0;0
30.05.2023;10:00;11:00;42;0
30.05.2023;11:00;12:00;0;25
30.05.2023;12:00;13:00;0;10
30.05.2023;13:00;14:00;34;73
30.05.2023;14:00;15:00;78;104
30.05.2023;15:00;16:00;98;129
30.05.2023;16:00;17:00;8;17
30.05.2023;17:00;18:00;26;0
30.05.2023;18:00;19:00;70;0
30.05.2023;19:00;20:00;53;54
30.05.2023;20:00;21:00;80;90
30.05.2023;21:00;22:00;83;82
30.05.2023;22:00;23:00;63;19
30.05.2023;23:00;00:00;0;0
31.05.2023;00:00;01:00;0;0
31.05.2023;01:00;02:00;0;0
31.05.2023;02:00;03:00;0;0
31.05.2023;03:00;04:00;0;0
31.05.2023;04:00;05:00;0;0
31.05.2023;05:00;06:00;0;0
31.05.2023;06:00;07:00;76;68
31.05.2023;07:00;08:00;134;82
31.05.2023;08:00;09:00;88;33
31.05.2023;09:00;10:00;31;0
31.05.2023;10:00;11:00;43;40
31.05.2023;11:00;12:00;0;0
31.05.2023;12:00;13:00;0;0
31.05.2023;13:00;14:00;0;0
31.05.2023;14:00;15:00;0;0
31.05.2023;15:00;16:00;0;0
31.05.2023;16:00;17:00;80;68
31.05.2023;17:00;18:00;160;131
31.05.2023;18:00;19:00;46;53
31.05.2023;19:00;20:00;49;1
31.05.2023;20:00;21:00;117;43
31.05.2023;21:00;22:00;77;65
31.05.2023;22:00;23:00;57;85
31.05.2023;23:00;00:00;0;39
01.06.2023;00:00;01:00;0;0
01.06.2023;01:00;02:00;0;0
01.06.2023;02:00;03:00;0;0
01.06.2023;03:00;04:00;27;0
01.06.2023;04:00;05:00;9;0
01.06.2023;05:00;06:00;27;0
01.06.2023;06:00;07:00;97;83
01.06.2023;07:00;08:00;60;0
01.06.2023;08:00;09:00;150;131
01.06.2023;09:00;10:00;53;75
01.06.2023;10:00;11:00;0;0
01.06.2023;11:00;12:00;104;0
01.06.2023;12:00;13:00;141;0
01.06.2023;13:00;14:00;65;0
01.06.2023;14:00;15:00;0;0
01.06.2023;15:00;16:00;0;0
01.06.2023;16:00;17:00;0;0
01.06.2023;17:00;18:00;0;0
01.06.2023;18:00;19:00;33;0
01.06.2023;19:00;20:00;86;0
01.06.2023;20:00;21:00;84;25
01.06.2023;21:00;22:00;128;138
01.06.2023;22:00;23:00;86;124
01.06.2023;23:00;00:00;0;43
02.06.2023;00:00;01:00;0;0
02.06.2023;01:00;02:00;0;0
02.06.2023;02:00;03:00;0;0
02.06.2023;03:00;04:00;0;0
02.06.2023;04:00;05:00;1;0
02.06.2023;05:00;06:00;0;0
02.06.2023;06:00;07:00;23;0
02.06.2023;07:00;08:00;146;94
02.06.2023;08:00;09:00;156;89
02.06.2023;09:00;10:00;26;0
02.06.2023;10:00;11:00;0;0
02.06.2023;11:00;12:00;0;0
02.06.2023;12:00;13:00;0;25
02.06.2023;13:00;14:00;0;0
02.06.2023;14:00;15:00;0;0
02.06.2023;15:00;16:00;0;0
02.06.2023;16:00;17:00;0;0
02.06.2023;17:00;18:00;0;0
02.06.2023;18:00;19:00;37;0
02.06.2023;19:00;20:00;54;0
