Date;Start;End;Generation_DE D [MW] Original resolutions;Generation_DE C1 [MW] Original resolutions;Generation_DE B1 [MW] Original resolutions;Generation_DE Emsland B DT [MW] Original resolutions;Generation_DE Emsland C DT [MW] Original resolutions
13.07.2021;13:00;14:00;810;-;-;0;0
13.07.2021;14:00;15:00;808;-;-;0;0
13.07.2021;15:00;16:00;804;-;-;0;0
13.07.2021;16:00;17:00;776;-;-;0;0
13.07.2021;17:00;18:00;808;-;-;0;0
13.07.2021;18:00;19:00;810;-;-;0;0
13.07.2021;19:00;20:00;810;-;-;0;0
13.07.2021;20:00;21:00;810;-;-;0;0
13.07.2021;21:00;22:00;813;-;-;0;0
13.07.2021;22:00;23:00;812;-;-;0;0
13.07.2021;23:00;00:00;806;-;-;0;0
14.07.2021;00:00;01:00;808;-;-;0;0
14.07.2021;01:00;02:00;808;-;-;0;0
14.07.2021;02:00;03:00;810;-;-;0;0
14.07.2021;03:00;04:00;810;-;-;0;0
14.07.2021;04:00;05:00;810;-;-;0;0
14.07.2021;05:00;06:00;808;-;-;0;0
14.07.2021;06:00;07:00;804;-;-;0;0
14.07.2021;07:00;08:00;811;-;-;0;0
14.07.2021;08:00;09:00;806;-;-;0;0
14.07.2021;09:00;10:00;801;-;-;0;0
14.07.2021;10:00;11:00;807;-;-;0;0
14.07.2021;11:00;12:00;812;-;-;0;84
14.07.2021;12:00;13:00;805;-;-;0;109
14.07.2021;13:00;14:00;804;-;-;0;54
14.07.2021;14:00;15:00;800;-;-;0;0
14.07.2021;15:00;16:00;800;-;-;0;0
14.07.2021;16:00;17:00;807;-;-;0;0
14.07.2021;17:00;18:00;810;-;-;0;0
14.07.2021;18:00;19:00;810;-;-;0;0
14.07.2021;19:00;20:00;811;-;-;0;0
14.07.2021;20:00;21:00;812;-;-;0;0
14.07.2021;21:00;22:00;815;-;-;0;0
14.07.2021;22:00;23:00;823;-;-;0;0
14.07.2021;23:00;00:00;821;-;-;0;0
15.07.2021;00:00;01:00;824;-;-;0;0
15.07.2021;01:00;02:00;825;-;-;0;0
15.07.2021;02:00;03:00;822;-;-;0;0
15.07.2021;03:00;04:00;822;-;-;0;50
15.07.2021;04:00;05:00;817;-;-;0;157
15.07.2021;05:00;06:00;817;-;-;0;225
15.07.2021;06:00;07:00;815;-;-;0;238
15.07.2021;07:00;08:00;808;-;-;0;422
15.07.2021;08:00;09:00;818;-;-;0;473
15.07.2021;09:00;10:00;816;-;-;0;428
15.07.2021;10:00;11:00;816;-;-;0;51
15.07.2021;11:00;12:00;818;-;-;0;0
15.07.2021;12:00;13:00;774;-;-;0;0
15.07.2021;13:00;14:00;812;-;-;0;0
15.07.2021;14:00;15:00;820;-;-;0;0
15.07.2021;15:00;16:00;704;-;-;0;0
15.07.2021;16:00;17:00;743;-;-;0;5
15.07.2021;17:00;18:00;698;-;-;0;123
15.07.2021;18:00;19:00;800;-;-;0;261
15.07.2021;19:00;20:00;729;-;-;0;466
15.07.2021;20:00;21:00;802;-;-;0;364
15.07.2021;21:00;22:00;827;-;-;0;300
15.07.2021;22:00;23:00;829;-;-;0;254
15.07.2021;23:00;00:00;821;-;-;0;164
16.07.2021;00:00;01:00;710;-;-;0;0
16.07.2021;01:00;02:00;817;-;-;0;0
16.07.2021;02:00;03:00;825;-;-;0;0
16.07.2021;03:00;04:00;827;-;-;0;0
16.07.2021;04:00;05:00;837;-;-;0;0
16.07.2021;05:00;06:00;836;-;-;0;35
16.07.2021;06:00;07:00;834;-;-;0;126
16.07.2021;07:00;08:00;829;-;-;0;130
16.07.2021;08:00;09:00;829;-;-;0;130
16.07.2021;09:00;10:00;829;-;-;0;36
16.07.2021;10:00;11:00;828;-;-;0;0
16.07.2021;11:00;12:00;821;-;-;0;0
16.07.2021;12:00;13:00;806;-;-;0;0
16.07.2021;13:00;14:00;791;-;-;0;0
16.07.2021;14:00;15:00;810;-;-;0;0
16.07.2021;15:00;16:00;811;-;-;0;0
16.07.2021;16:00;17:00;809;-;-;0;0
16.07.2021;17:00;18:00;737;-;-;0;0
16.07.2021;18:00;19:00;821;-;-;0;0
16.07.2021;19:00;20:00;827;-;-;0;0
16.07.2021;20:00;21:00;829;-;-;0;0
16.07.2021;21:00;22:00;832;-;-;0;0
16.07.2021;22:00;23:00;836;-;-;0;0
16.07.2021;23:00;00:00;765;-;-;0;0
17.07.2021;00:00;01:00;68;-;-;0;0
17.07.2021;01:00;02:00;0;-;-;0;0
17.07.2021;02:00;03:00;0;-;-;0;0
17.07.2021;03:00;04:00;0;-;-;0;0
17.07.2021;04:00;05:00;0;-;-;0;0
17.07.2021;05:00;06:00;0;-;-;0;0
17.07.2021;06:00;07:00;0;-;-;0;0
17.07.2021;07:00;08:00;0;-;-;0;0
17.07.2021;08:00;09:00;0;-;-;0;0
17.07.2021;09:00;10:00;0;-;-;0;0
17.07.2021;10:00;11:00;0;-;-;0;0
17.07.2021;11:00;12:00;0;-;-;0;0
17.07.2021;12:00;13:00;0;-;-;0;0
17.07.2021;13:00;14:00;0;-;-;0;0
17.07.2021;14:00;15:00;0;-;-;0;0
17.07.2021;15:00;16:00;0;-;-;0;0
17.07.2021;16:00;17:00;0;-;-;0;0
17.07.2021;17:00;18:00;0;-;-;0;0
17.07.2021;18:00;19:00;0;-;-;0;0
17.07.2021;19:00;20:00;0;-;-;0;0
17.07.2021;20:00;21:00;0;-;-;0;0
17.07.2021;21:00;22:00;0;-;-;0;0
17.07.2021;22:00;23:00;0;-;-;0;0
17.07.2021;23:00;00:00;0;-;-;0;0
18.07.2021;00:00;01:00;0;-;-;0;0
18.07.2021;01:00;02:00;0;-;-;0;0
18.07.2021;02:00;03:00;0;-;-;0;0
18.07.2021;03:00;04:00;0;-;-;0;0
18.07.2021;04:00;05:00;0;-;-;0;0
18.07.2021;05:00;06:00;0;-;-;0;0
18.07.2021;06:00;07:00;0;-;-;0;0
18.07.2021;07:00;08:00;0;-;-;0;0
18.07.2021;08:00;09:00;0;-;-;0;0
18.07.2021;09:00;10:00;0;-;-;0;0
18.07.2021;10:00;11:00;0;-;-;0;0
18.07.2021;11:00;12:00;0;-;-;0;0
18.07.2021;12:00;13:00;0;-;-;0;0
18.07.2021;13:00;14:00;0;-;-;0;0
18.07.2021;14:00;15:00;0;-;-;0;0
18.07.2021;15:00;16:00;0;-;-;0;0
18.07.2021;16:00;17:00;0;-;-;0;0
18.07.2021;17:00;18:00;0;-;-;0;0
18.07.2021;18:00;19:00;0;-;-;0;0
18.07.2021;19:00;20:00;0;-;-;0;0
18.07.2021;20:00;21:00;0;-;-;0;0
18.07.2021;21:00;22:00;0;-;-;0;0
18.07.2021;22:00;23:00;0;-;-;0;0
18.07.2021;23:00;00:00;0;-;-;0;0
19.07.2021;00:00;01:00;0;-;-;0;0
19.07.2021;01:00;02:00;0;-;-;0;0
19.07.2021;02:00;03:00;0;-;-;0;0
19.07.2021;03:00;04:00;0;-;-;0;0
19.07.2021;04:00;05:00;37;-;-;0;0
19.07.2021;05:00;06:00;291;-;-;0;0
19.07.2021;06:00;07:00;801;-;-;0;0
19.07.2021;07:00;08:00;827;-;-;0;0
19.07.2021;08:00;09:00;833;-;-;0;0
19.07.2021;09:00;10:00;834;-;-;0;0
19.07.2021;10:00;11:00;832;-;-;0;0
19.07.2021;11:00;12:00;829;-;-;0;0
19.07.2021;12:00;13:00;825;-;-;0;0
19.07.2021;13:00;14:00;816;-;-;0;0
19.07.2021;14:00;15:00;713;-;-;0;0
19.07.2021;15:00;16:00;816;-;-;0;0
19.07.2021;16:00;17:00;820;-;-;0;0
19.07.2021;17:00;18:00;821;-;-;0;0
19.07.2021;18:00;19:00;817;-;-;0;0
19.07.2021;19:00;20:00;822;-;-;0;0
19.07.2021;20:00;21:00;828;-;-;0;0
19.07.2021;21:00;22:00;798;-;-;0;0
19.07.2021;22:00;23:00;823;-;-;0;0
19.07.2021;23:00;00:00;812;-;-;0;0
20.07.2021;00:00;01:00;765;-;-;0;0
20.07.2021;01:00;02:00;838;-;-;0;0
20.07.2021;02:00;03:00;671;-;-;0;0
20.07.2021;03:00;04:00;696;-;-;0;0
20.07.2021;04:00;05:00;804;-;-;0;0
20.07.2021;05:00;06:00;851;-;-;0;0
20.07.2021;06:00;07:00;852;-;-;0;0
20.07.2021;07:00;08:00;849;-;-;0;0
20.07.2021;08:00;09:00;845;-;-;0;0
20.07.2021;09:00;10:00;842;-;-;0;0
20.07.2021;10:00;11:00;841;-;-;0;0
20.07.2021;11:00;12:00;838;-;-;0;0
20.07.2021;12:00;13:00;835;-;-;0;0
20.07.2021;13:00;14:00;798;-;-;0;0
20.07.2021;14:00;15:00;748;-;-;0;0
20.07.2021;15:00;16:00;767;-;-;0;0
20.07.2021;16:00;17:00;787;-;-;0;0
20.07.2021;17:00;18:00;810;-;-;0;0
20.07.2021;18:00;19:00;686;-;-;0;0
20.07.2021;19:00;20:00;819;-;-;0;0
20.07.2021;20:00;21:00;820;-;-;0;0
20.07.2021;21:00;22:00;821;-;-;0;0
20.07.2021;22:00;23:00;837;-;-;0;0
20.07.2021;23:00;00:00;840;-;-;0;0
21.07.2021;00:00;01:00;842;-;-;0;0
21.07.2021;01:00;02:00;845;-;-;0;0
21.07.2021;02:00;03:00;847;-;-;0;0
21.07.2021;03:00;04:00;850;-;-;0;0
21.07.2021;04:00;05:00;851;-;-;0;0
21.07.2021;05:00;06:00;852;-;-;0;0
21.07.2021;06:00;07:00;851;-;-;0;0
21.07.2021;07:00;08:00;849;-;-;0;0
21.07.2021;08:00;09:00;845;-;-;0;0
21.07.2021;09:00;10:00;843;-;-;0;0
21.07.2021;10:00;11:00;839;-;-;0;0
21.07.2021;11:00;12:00;840;-;-;0;0
21.07.2021;12:00;13:00;836;-;-;0;0
21.07.2021;13:00;14:00;829;-;-;0;0
21.07.2021;14:00;15:00;826;-;-;0;0
21.07.2021;15:00;16:00;821;-;-;0;0
21.07.2021;16:00;17:00;819;-;-;0;0
21.07.2021;17:00;18:00;822;-;-;0;0
21.07.2021;18:00;19:00;825;-;-;0;0
21.07.2021;19:00;20:00;825;-;-;0;0
21.07.2021;20:00;21:00;826;-;-;0;0
21.07.2021;21:00;22:00;829;-;-;0;0
21.07.2021;22:00;23:00;831;-;-;0;0
21.07.2021;23:00;00:00;833;-;-;0;0
22.07.2021;00:00;01:00;836;-;-;0;0
22.07.2021;01:00;02:00;839;-;-;0;0
22.07.2021;02:00;03:00;841;-;-;0;0
22.07.2021;03:00;04:00;842;-;-;0;0
22.07.2021;04:00;05:00;843;-;-;0;0
22.07.2021;05:00;06:00;845;-;-;0;0
22.07.2021;06:00;07:00;845;-;-;0;0
22.07.2021;07:00;08:00;843;-;-;0;0
22.07.2021;08:00;09:00;839;-;-;0;0
22.07.2021;09:00;10:00;838;-;-;0;0
22.07.2021;10:00;11:00;840;-;-;0;0
22.07.2021;11:00;12:00;836;-;-;0;0
22.07.2021;12:00;13:00;833;-;-;0;0
22.07.2021;13:00;14:00;826;-;-;0;0
22.07.2021;14:00;15:00;823;-;-;0;0
22.07.2021;15:00;16:00;819;-;-;0;0
22.07.2021;16:00;17:00;820;-;-;0;0
22.07.2021;17:00;18:00;821;-;-;0;0
22.07.2021;18:00;19:00;821;-;-;0;0
22.07.2021;19:00;20:00;823;-;-;0;0
22.07.2021;20:00;21:00;828;-;-;0;0
22.07.2021;21:00;22:00;832;-;-;0;0
22.07.2021;22:00;23:00;838;-;-;0;0
22.07.2021;23:00;00:00;842;-;-;0;0
23.07.2021;00:00;01:00;845;-;-;0;0
23.07.2021;01:00;02:00;847;-;-;0;0
23.07.2021;02:00;03:00;852;-;-;0;0
23.07.2021;03:00;04:00;854;-;-;0;0
23.07.2021;04:00;05:00;855;-;-;0;0
23.07.2021;05:00;06:00;855;-;-;0;0
23.07.2021;06:00;07:00;854;-;-;0;0
23.07.2021;07:00;08:00;851;-;-;0;0
23.07.2021;08:00;09:00;848;-;-;0;0
23.07.2021;09:00;10:00;844;-;-;0;0
23.07.2021;10:00;11:00;842;-;-;0;0
23.07.2021;11:00;12:00;839;-;-;0;0
23.07.2021;12:00;13:00;835;-;-;0;0
23.07.2021;13:00;14:00;761;-;-;0;0
23.07.2021;14:00;15:00;812;-;-;0;0
23.07.2021;15:00;16:00;368;-;-;0;0
23.07.2021;16:00;17:00;439;-;-;0;0
23.07.2021;17:00;18:00;784;-;-;0;0
23.07.2021;18:00;19:00;826;-;-;0;0
23.07.2021;19:00;20:00;826;-;-;0;0
23.07.2021;20:00;21:00;828;-;-;0;0
23.07.2021;21:00;22:00;831;-;-;0;0
23.07.2021;22:00;23:00;833;-;-;0;0
23.07.2021;23:00;00:00;685;-;-;0;0
24.07.2021;00:00;01:00;0;-;-;0;0
24.07.2021;01:00;02:00;0;-;-;0;0
24.07.2021;02:00;03:00;0;-;-;0;0
24.07.2021;03:00;04:00;0;-;-;0;0
24.07.2021;04:00;05:00;0;-;-;0;0
24.07.2021;05:00;06:00;0;-;-;0;0
24.07.2021;06:00;07:00;0;-;-;0;0
24.07.2021;07:00;08:00;0;-;-;0;0
24.07.2021;08:00;09:00;0;-;-;0;0
24.07.2021;09:00;10:00;0;-;-;0;0
24.07.2021;10:00;11:00;0;-;-;0;0
24.07.2021;11:00;12:00;0;-;-;0;0
24.07.2021;12:00;13:00;0;-;-;0;0
24.07.2021;13:00;14:00;0;-;-;0;0
24.07.2021;14:00;15:00;0;-;-;0;0
24.07.2021;15:00;16:00;0;-;-;0;0
24.07.2021;16:00;17:00;0;-;-;0;0
24.07.2021;17:00;18:00;0;-;-;0;0
24.07.2021;18:00;19:00;0;-;-;0;0
24.07.2021;19:00;20:00;0;-;-;0;0
24.07.2021;20:00;21:00;0;-;-;0;0
24.07.2021;21:00;22:00;0;-;-;0;0
24.07.2021;22:00;23:00;0;-;-;0;0
24.07.2021;23:00;00:00;0;-;-;0;0
25.07.2021;00:00;01:00;0;-;-;0;0
25.07.2021;01:00;02:00;0;-;-;0;0
25.07.2021;02:00;03:00;0;-;-;0;0
25.07.2021;03:00;04:00;0;-;-;0;0
25.07.2021;04:00;05:00;0;-;-;0;0
25.07.2021;05:00;06:00;0;-;-;0;0
25.07.2021;06:00;07:00;0;-;-;0;0
25.07.2021;07:00;08:00;0;-;-;0;0
25.07.2021;08:00;09:00;0;-;-;0;0
25.07.2021;09:00;10:00;0;-;-;0;0
25.07.2021;10:00;11:00;0;-;-;0;0
25.07.2021;11:00;12:00;0;-;-;0;0
25.07.2021;12:00;13:00;0;-;-;0;0
25.07.2021;13:00;14:00;0;-;-;0;0
25.07.2021;14:00;15:00;0;-;-;0;0
25.07.2021;15:00;16:00;0;-;-;0;0
25.07.2021;16:00;17:00;0;-;-;0;0
25.07.2021;17:00;18:00;0;-;-;0;0
25.07.2021;18:00;19:00;0;-;-;0;0
25.07.2021;19:00;20:00;0;-;-;0;0
25.07.2021;20:00;21:00;0;-;-;0;0
25.07.2021;21:00;22:00;0;-;-;0;0
25.07.2021;22:00;23:00;0;-;-;0;0
25.07.2021;23:00;00:00;0;-;-;0;0
26.07.2021;00:00;01:00;0;-;-;0;0
26.07.2021;01:00;02:00;0;-;-;0;0
26.07.2021;02:00;03:00;0;-;-;0;0
26.07.2021;03:00;04:00;0;-;-;0;0
26.07.2021;04:00;05:00;0;-;-;0;0
26.07.2021;05:00;06:00;34;-;-;0;0
26.07.2021;06:00;07:00;261;-;-;0;0
26.07.2021;07:00;08:00;789;-;-;0;0
26.07.2021;08:00;09:00;806;-;-;0;0
26.07.2021;09:00;10:00;802;-;-;0;0
26.07.2021;10:00;11:00;798;-;-;0;0
26.07.2021;11:00;12:00;779;-;-;0;0
26.07.2021;12:00;13:00;702;-;-;0;0
26.07.2021;13:00;14:00;689;-;-;0;0
26.07.2021;14:00;15:00;480;-;-;0;0
26.07.2021;15:00;16:00;767;-;-;0;0
26.07.2021;16:00;17:00;786;-;-;0;0
26.07.2021;17:00;18:00;787;-;-;0;0
26.07.2021;18:00;19:00;793;-;-;0;0
26.07.2021;19:00;20:00;792;-;-;0;0
26.07.2021;20:00;21:00;793;-;-;0;0
26.07.2021;21:00;22:00;797;-;-;0;0
26.07.2021;22:00;23:00;665;-;-;0;0
26.07.2021;23:00;00:00;66;-;-;0;0
27.07.2021;00:00;01:00;0;-;-;0;0
27.07.2021;01:00;02:00;0;-;-;0;0
27.07.2021;02:00;03:00;0;-;-;0;0
27.07.2021;03:00;04:00;0;-;-;0;0
27.07.2021;04:00;05:00;0;-;-;0;0
27.07.2021;05:00;06:00;0;-;-;0;0
27.07.2021;06:00;07:00;0;-;-;0;0
27.07.2021;07:00;08:00;0;-;-;0;0
27.07.2021;08:00;09:00;0;-;-;0;0
27.07.2021;09:00;10:00;0;-;-;0;0
27.07.2021;10:00;11:00;0;-;-;0;0
27.07.2021;11:00;12:00;0;-;-;0;0
27.07.2021;12:00;13:00;0;-;-;0;0
27.07.2021;13:00;14:00;0;-;-;0;0
27.07.2021;14:00;15:00;0;-;-;0;0
27.07.2021;15:00;16:00;0;-;-;0;0
27.07.2021;16:00;17:00;0;-;-;0;0
27.07.2021;17:00;18:00;0;-;-;0;0
27.07.2021;18:00;19:00;36;-;-;0;0
27.07.2021;19:00;20:00;473;-;-;0;0
27.07.2021;20:00;21:00;500;-;-;0;0
27.07.2021;21:00;22:00;33;-;-;0;0
27.07.2021;22:00;23:00;0;-;-;0;0
27.07.2021;23:00;00:00;0;-;-;0;0
28.07.2021;00:00;01:00;0;-;-;0;0
28.07.2021;01:00;02:00;0;-;-;0;0
28.07.2021;02:00;03:00;0;-;-;0;0
28.07.2021;03:00;04:00;0;-;-;0;0
28.07.2021;04:00;05:00;0;-;-;0;0
28.07.2021;05:00;06:00;0;-;-;0;0
28.07.2021;06:00;07:00;0;-;-;0;0
28.07.2021;07:00;08:00;0;-;-;0;0
28.07.2021;08:00;09:00;0;-;-;0;88
28.07.2021;09:00;10:00;0;-;-;0;0
28.07.2021;10:00;11:00;0;-;-;1;0
28.07.2021;11:00;12:00;0;-;-;29;0
28.07.2021;12:00;13:00;0;-;-;0;0
28.07.2021;13:00;14:00;0;-;-;0;0
28.07.2021;14:00;15:00;0;-;-;0;0
28.07.2021;15:00;16:00;0;-;-;0;0
28.07.2021;16:00;17:00;0;-;-;0;0
28.07.2021;17:00;18:00;0;-;-;0;0
28.07.2021;18:00;19:00;0;-;-;0;0
28.07.2021;19:00;20:00;0;-;-;0;0
28.07.2021;20:00;21:00;0;-;-;0;0
28.07.2021;21:00;22:00;0;-;-;0;0
28.07.2021;22:00;23:00;0;-;-;0;0
28.07.2021;23:00;00:00;0;-;-;0;0
29.07.2021;00:00;01:00;0;-;-;0;0
29.07.2021;01:00;02:00;0;-;-;0;0
29.07.2021;02:00;03:00;0;-;-;0;0
29.07.2021;03:00;04:00;0;-;-;0;0
29.07.2021;04:00;05:00;0;-;-;0;0
29.07.2021;05:00;06:00;0;-;-;0;0
29.07.2021;06:00;07:00;0;-;-;0;0
29.07.2021;07:00;08:00;0;-;-;0;0
29.07.2021;08:00;09:00;0;-;-;0;0
29.07.2021;09:00;10:00;0;-;-;39;0
29.07.2021;10:00;11:00;0;-;-;0;0
29.07.2021;11:00;12:00;0;-;-;0;0
29.07.2021;12:00;13:00;0;-;-;14;0
29.07.2021;13:00;14:00;0;-;-;0;0
29.07.2021;14:00;15:00;0;-;-;0;0
29.07.2021;15:00;16:00;0;-;-;0;0
29.07.2021;16:00;17:00;0;-;-;0;0
29.07.2021;17:00;18:00;0;-;-;0;0
29.07.2021;18:00;19:00;0;-;-;0;0
29.07.2021;19:00;20:00;0;-;-;0;0
29.07.2021;20:00;21:00;0;-;-;0;0
29.07.2021;21:00;22:00;0;-;-;0;0
29.07.2021;22:00;23:00;0;-;-;0;0
29.07.2021;23:00;00:00;0;-;-;0;0
30.07.2021;00:00;01:00;0;-;-;0;0
30.07.2021;01:00;02:00;0;-;-;0;0
30.07.2021;02:00;03:00;0;-;-;0;0
30.07.2021;03:00;04:00;0;-;-;0;0
30.07.2021;04:00;05:00;0;-;-;0;0
30.07.2021;05:00;06:00;0;-;-;0;0
30.07.2021;06:00;07:00;0;-;-;0;0
30.07.2021;07:00;08:00;0;-;-;41;0
30.07.2021;08:00;09:00;0;-;-;58;0
30.07.2021;09:00;10:00;0;-;-;58;0
30.07.2021;10:00;11:00;0;-;-;58;0
30.07.2021;11:00;12:00;0;-;-;8;0
30.07.2021;12:00;13:00;0;-;-;0;0
30.07.2021;13:00;14:00;0;-;-;0;0
30.07.2021;14:00;15:00;0;-;-;0;0
30.07.2021;15:00;16:00;0;-;-;0;0
30.07.2021;16:00;17:00;0;-;-;0;0
30.07.2021;17:00;18:00;0;-;-;0;0
30.07.2021;18:00;19:00;0;-;-;0;47
30.07.2021;19:00;20:00;0;-;-;0;0
30.07.2021;20:00;21:00;0;-;-;0;0
30.07.2021;21:00;22:00;0;-;-;0;0
30.07.2021;22:00;23:00;0;-;-;0;0
30.07.2021;23:00;00:00;0;-;-;0;0
31.07.2021;00:00;01:00;0;-;-;0;0
31.07.2021;01:00;02:00;0;-;-;0;0
31.07.2021;02:00;03:00;0;-;-;0;0
31.07.2021;03:00;04:00;0;-;-;0;0
31.07.2021;04:00;05:00;0;-;-;0;0
31.07.2021;05:00;06:00;0;-;-;0;0
31.07.2021;06:00;07:00;0;-;-;0;0
31.07.2021;07:00;08:00;0;-;-;0;0
31.07.2021;08:00;09:00;0;-;-;0;0
31.07.2021;09:00;10:00;0;-;-;0;0
31.07.2021;10:00;11:00;0;-;-;0;0
31.07.2021;11:00;12:00;0;-;-;0;0
31.07.2021;12:00;13:00;0;-;-;0;0
31.07.2021;13:00;14:00;0;-;-;0;0
31.07.2021;14:00;15:00;0;-;-;0;0
31.07.2021;15:00;16:00;0;-;-;0;0
31.07.2021;16:00;17:00;0;-;-;0;0
31.07.2021;17:00;18:00;0;-;-;0;0
31.07.2021;18:00;19:00;0;-;-;0;0
31.07.2021;19:00;20:00;0;-;-;0;0
31.07.2021;20:00;21:00;0;-;-;0;0
31.07.2021;21:00;22:00;0;-;-;0;0
31.07.2021;22:00;23:00;0;-;-;0;0
31.07.2021;23:00;00:00;0;-;-;0;0
01.08.2021;00:00;01:00;0;-;-;0;0
01.08.2021;01:00;02:00;0;-;-;0;0
01.08.2021;02:00;03:00;0;-;-;0;0
01.08.2021;03:00;04:00;0;-;-;0;0
01.08.2021;04:00;05:00;0;-;-;0;0
01.08.2021;05:00;06:00;0;-;-;0;0
01.08.2021;06:00;07:00;0;-;-;0;0
01.08.2021;07:00;08:00;0;-;-;0;0
01.08.2021;08:00;09:00;0;-;-;0;0
01.08.2021;09:00;10:00;0;-;-;0;0
01.08.2021;10:00;11:00;0;-;-;0;0
01.08.2021;11:00;12:00;0;-;-;0;0
01.08.2021;12:00;13:00;0;-;-;0;0
01.08.2021;13:00;14:00;0;-;-;0;0
01.08.2021;14:00;15:00;0;-;-;0;0
01.08.2021;15:00;16:00;0;-;-;0;0
01.08.2021;16:00;17:00;0;-;-;0;0
01.08.2021;17:00;18:00;0;-;-;0;0
01.08.2021;18:00;19:00;0;-;-;0;0
01.08.2021;19:00;20:00;0;-;-;0;0
01.08.2021;20:00;21:00;0;-;-;0;0
01.08.2021;21:00;22:00;0;-;-;0;0
01.08.2021;22:00;23:00;0;-;-;0;0
01.08.2021;23:00;00:00;0;-;-;0;0
02.08.2021;00:00;01:00;0;-;-;0;0
02.08.2021;01:00;02:00;0;-;-;0;0
02.08.2021;02:00;03:00;0;-;-;0;0
02.08.2021;03:00;04:00;0;-;-;0;0
02.08.2021;04:00;05:00;0;-;-;0;0
02.08.2021;05:00;06:00;0;-;-;0;0
02.08.2021;06:00;07:00;0;-;-;0;0
02.08.2021;07:00;08:00;0;-;-;0;0
02.08.2021;08:00;09:00;0;-;-;0;0
02.08.2021;09:00;10:00;0;-;-;0;0
02.08.2021;10:00;11:00;0;-;-;0;0
02.08.2021;11:00;12:00;0;-;-;0;0
02.08.2021;12:00;13:00;0;-;-;0;0
02.08.2021;13:00;14:00;0;-;-;0;0
02.08.2021;14:00;15:00;0;-;-;0;0
02.08.2021;15:00;16:00;0;-;-;0;0
02.08.2021;16:00;17:00;0;-;-;0;0
02.08.2021;17:00;18:00;0;-;-;0;0
02.08.2021;18:00;19:00;0;-;-;0;0
02.08.2021;19:00;20:00;0;-;-;1;0
02.08.2021;20:00;21:00;0;-;-;41;0
02.08.2021;21:00;22:00;0;-;-;35;0
02.08.2021;22:00;23:00;0;-;-;0;0
02.08.2021;23:00;00:00;0;-;-;0;0
03.08.2021;00:00;01:00;0;-;-;0;0
03.08.2021;01:00;02:00;0;-;-;0;0
03.08.2021;02:00;03:00;0;-;-;0;0
03.08.2021;03:00;04:00;0;-;-;0;0
03.08.2021;04:00;05:00;0;-;-;0;0
03.08.2021;05:00;06:00;0;-;-;0;0
03.08.2021;06:00;07:00;0;-;-;0;0
03.08.2021;07:00;08:00;0;-;-;0;0
03.08.2021;08:00;09:00;0;-;-;0;0
03.08.2021;09:00;10:00;0;-;-;0;0
03.08.2021;10:00;11:00;0;-;-;0;0
03.08.2021;11:00;12:00;0;-;-;0;0
03.08.2021;12:00;13:00;0;-;-;1;0
03.08.2021;13:00;14:00;0;-;-;0;0
03.08.2021;14:00;15:00;0;-;-;0;0
03.08.2021;15:00;16:00;0;-;-;0;0
03.08.2021;16:00;17:00;0;-;-;0;0
03.08.2021;17:00;18:00;0;-;-;0;0
03.08.2021;18:00;19:00;0;-;-;0;0
03.08.2021;19:00;20:00;0;-;-;0;0
03.08.2021;20:00;21:00;0;-;-;0;0
03.08.2021;21:00;22:00;0;-;-;0;0
03.08.2021;22:00;23:00;0;-;-;0;0
03.08.2021;23:00;00:00;0;-;-;0;0
04.08.2021;00:00;01:00;0;-;-;0;0
04.08.2021;01:00;02:00;0;-;-;0;0
04.08.2021;02:00;03:00;0;-;-;0;0
04.08.2021;03:00;04:00;0;-;-;0;0
04.08.2021;04:00;05:00;16;-;-;0;0
04.08.2021;05:00;06:00;35;-;-;0;0
04.08.2021;06:00;07:00;150;-;-;0;0
04.08.2021;07:00;08:00;562;-;-;0;0
04.08.2021;08:00;09:00;826;-;-;0;0
04.08.2021;09:00;10:00;825;-;-;0;0
04.08.2021;10:00;11:00;823;-;-;0;0
04.08.2021;11:00;12:00;821;-;-;0;0
04.08.2021;12:00;13:00;819;-;-;0;0
04.08.2021;13:00;14:00;810;-;-;0;0
04.08.2021;14:00;15:00;811;-;-;0;0
04.08.2021;15:00;16:00;812;-;-;0;0
04.08.2021;16:00;17:00;817;-;-;0;0
04.08.2021;17:00;18:00;817;-;-;0;52
04.08.2021;18:00;19:00;816;-;-;0;51
04.08.2021;19:00;20:00;817;-;-;0;85
04.08.2021;20:00;21:00;818;-;-;0;167
04.08.2021;21:00;22:00;822;-;-;0;139
04.08.2021;22:00;23:00;754;-;-;0;0
04.08.2021;23:00;00:00;106;-;-;0;0
05.08.2021;00:00;01:00;0;-;-;0;0
05.08.2021;01:00;02:00;0;-;-;0;0
05.08.2021;02:00;03:00;0;-;-;0;0
05.08.2021;03:00;04:00;0;-;-;0;0
05.08.2021;04:00;05:00;0;-;-;0;0
05.08.2021;05:00;06:00;0;-;-;0;24
05.08.2021;06:00;07:00;0;-;-;0;137
05.08.2021;07:00;08:00;0;-;-;0;336
05.08.2021;08:00;09:00;0;-;-;0;460
05.08.2021;09:00;10:00;0;-;-;0;218
05.08.2021;10:00;11:00;0;-;-;0;0
05.08.2021;11:00;12:00;0;-;-;0;0
05.08.2021;12:00;13:00;0;-;-;0;0
05.08.2021;13:00;14:00;0;-;-;0;0
05.08.2021;14:00;15:00;0;-;-;0;0
05.08.2021;15:00;16:00;0;-;-;0;0
