Date;Start;End;Generation_DE D [MW] Original resolutions;Generation_DE C [MW] Original resolutions;Generation_DE B [MW] Original resolutions;Generation_DE A [MW] Original resolutions;Generation_DE Niederaußem E [MW] Original resolutions;Generation_DE Niederaußem F [MW] Original resolutions;Generation_DE Niederaußem G [MW] Original resolutions;Generation_DE Niederaußem H [MW] Original resolutions;Generation_DE Niederaußem K [MW] Original resolutions
16.11.2021;18:00;19:00;-;222;-;-;-;-;642;19;853
16.11.2021;19:00;20:00;-;222;-;-;-;-;642;411;865
16.11.2021;20:00;21:00;-;222;-;-;-;-;642;510;823
16.11.2021;21:00;22:00;-;222;-;-;-;-;644;633;900
16.11.2021;22:00;23:00;-;222;-;-;-;-;643;642;922
16.11.2021;23:00;00:00;-;222;-;-;-;-;643;639;923
17.11.2021;00:00;01:00;-;222;-;-;-;-;635;641;906
17.11.2021;01:00;02:00;-;222;-;-;-;-;634;640;884
17.11.2021;02:00;03:00;-;222;-;-;-;-;631;637;883
17.11.2021;03:00;04:00;-;222;-;-;-;-;645;640;885
17.11.2021;04:00;05:00;-;222;-;-;-;-;642;638;886
17.11.2021;05:00;06:00;-;222;-;-;-;-;642;636;865
17.11.2021;06:00;07:00;-;223;-;-;-;-;642;639;866
17.11.2021;07:00;08:00;-;222;-;-;-;-;646;636;864
17.11.2021;08:00;09:00;-;222;-;-;-;-;638;640;841
17.11.2021;09:00;10:00;-;222;-;-;-;-;630;637;835
17.11.2021;10:00;11:00;-;222;-;-;-;-;625;644;833
17.11.2021;11:00;12:00;-;223;-;-;-;-;627;606;836
17.11.2021;12:00;13:00;-;222;-;-;-;-;636;577;836
17.11.2021;13:00;14:00;-;222;-;-;-;-;634;580;857
17.11.2021;14:00;15:00;-;222;-;-;-;-;635;582;893
17.11.2021;15:00;16:00;-;222;-;-;-;-;634;583;902
17.11.2021;16:00;17:00;-;222;-;-;-;-;634;638;935
17.11.2021;17:00;18:00;-;222;-;-;-;-;635;640;936
17.11.2021;18:00;19:00;-;222;-;-;-;-;629;636;936
17.11.2021;19:00;20:00;-;223;-;-;-;-;623;642;915
17.11.2021;20:00;21:00;-;222;-;-;-;-;623;640;918
17.11.2021;21:00;22:00;-;222;-;-;-;-;622;639;915
17.11.2021;22:00;23:00;-;219;-;-;-;-;621;638;917
17.11.2021;23:00;00:00;-;218;-;-;-;-;620;641;918
18.11.2021;00:00;01:00;-;218;-;-;-;-;620;642;918
18.11.2021;01:00;02:00;-;213;-;-;-;-;620;636;867
18.11.2021;02:00;03:00;-;214;-;-;-;-;621;639;727
18.11.2021;03:00;04:00;-;217;-;-;-;-;621;644;756
18.11.2021;04:00;05:00;-;219;-;-;-;-;620;646;903
18.11.2021;05:00;06:00;-;220;-;-;-;-;626;641;938
18.11.2021;06:00;07:00;-;222;-;-;-;-;634;640;940
18.11.2021;07:00;08:00;-;222;-;-;-;-;639;641;938
18.11.2021;08:00;09:00;-;221;-;-;-;-;638;646;940
18.11.2021;09:00;10:00;-;221;-;-;-;-;638;645;941
18.11.2021;10:00;11:00;-;217;-;-;-;-;638;652;938
18.11.2021;11:00;12:00;-;221;-;-;-;-;631;645;936
18.11.2021;12:00;13:00;-;222;-;-;-;-;628;641;916
18.11.2021;13:00;14:00;-;222;-;-;-;-;625;644;916
18.11.2021;14:00;15:00;-;222;-;-;-;-;627;650;922
18.11.2021;15:00;16:00;-;222;-;-;-;-;635;650;938
18.11.2021;16:00;17:00;-;222;-;-;-;-;623;609;938
18.11.2021;17:00;18:00;-;222;-;-;-;-;623;627;937
18.11.2021;18:00;19:00;-;218;-;-;-;-;621;642;939
18.11.2021;19:00;20:00;-;221;-;-;-;-;626;647;939
18.11.2021;20:00;21:00;-;222;-;-;-;-;626;642;933
18.11.2021;21:00;22:00;-;216;-;-;-;-;620;639;747
18.11.2021;22:00;23:00;-;221;-;-;-;-;619;640;725
18.11.2021;23:00;00:00;-;215;-;-;-;-;614;637;766
19.11.2021;00:00;01:00;-;215;-;-;-;-;475;641;522
19.11.2021;01:00;02:00;-;215;-;-;-;-;399;637;447
19.11.2021;02:00;03:00;-;215;-;-;-;-;493;637;448
19.11.2021;03:00;04:00;-;215;-;-;-;-;498;637;449
19.11.2021;04:00;05:00;-;214;-;-;-;-;505;639;458
19.11.2021;05:00;06:00;-;215;-;-;-;-;604;637;455
19.11.2021;06:00;07:00;-;216;-;-;-;-;622;640;772
19.11.2021;07:00;08:00;-;214;-;-;-;-;592;650;940
19.11.2021;08:00;09:00;-;216;-;-;-;-;558;652;940
19.11.2021;09:00;10:00;-;216;-;-;-;-;564;654;938
19.11.2021;10:00;11:00;-;215;-;-;-;-;561;655;938
19.11.2021;11:00;12:00;-;197;-;-;-;-;562;650;934
19.11.2021;12:00;13:00;-;101;-;-;-;-;557;639;914
19.11.2021;13:00;14:00;-;93;-;-;-;-;545;640;915
19.11.2021;14:00;15:00;-;93;-;-;-;-;552;642;915
19.11.2021;15:00;16:00;-;93;-;-;-;-;625;654;934
19.11.2021;16:00;17:00;-;92;-;-;-;-;624;653;936
19.11.2021;17:00;18:00;-;92;-;-;-;-;621;653;936
19.11.2021;18:00;19:00;-;92;-;-;-;-;620;649;937
19.11.2021;19:00;20:00;-;93;-;-;-;-;620;647;932
19.11.2021;20:00;21:00;-;93;-;-;-;-;595;649;931
19.11.2021;21:00;22:00;-;92;-;-;-;-;562;650;932
19.11.2021;22:00;23:00;-;93;-;-;-;-;558;641;928
19.11.2021;23:00;00:00;-;97;-;-;-;-;554;608;910
20.11.2021;00:00;01:00;-;101;-;-;-;-;552;514;913
20.11.2021;01:00;02:00;-;104;-;-;-;-;545;504;913
20.11.2021;02:00;03:00;-;105;-;-;-;-;546;511;914
20.11.2021;03:00;04:00;-;106;-;-;-;-;550;494;916
20.11.2021;04:00;05:00;-;108;-;-;-;-;549;487;915
20.11.2021;05:00;06:00;-;107;-;-;-;-;546;541;916
20.11.2021;06:00;07:00;-;107;-;-;-;-;552;559;935
20.11.2021;07:00;08:00;-;106;-;-;-;-;553;570;934
20.11.2021;08:00;09:00;-;107;-;-;-;-;554;581;934
20.11.2021;09:00;10:00;-;105;-;-;-;-;556;562;936
20.11.2021;10:00;11:00;-;103;-;-;-;-;557;502;935
20.11.2021;11:00;12:00;-;102;-;-;-;-;552;440;932
20.11.2021;12:00;13:00;-;102;-;-;-;-;528;415;916
20.11.2021;13:00;14:00;-;102;-;-;-;-;539;401;915
20.11.2021;14:00;15:00;-;102;-;-;-;-;537;400;916
20.11.2021;15:00;16:00;-;102;-;-;-;-;545;388;935
20.11.2021;16:00;17:00;-;102;-;-;-;-;613;391;935
20.11.2021;17:00;18:00;-;102;-;-;-;-;616;387;934
20.11.2021;18:00;19:00;-;102;-;-;-;-;614;389;934
20.11.2021;19:00;20:00;-;102;-;-;-;-;618;399;934
20.11.2021;20:00;21:00;-;102;-;-;-;-;616;445;937
20.11.2021;21:00;22:00;-;102;-;-;-;-;616;325;937
20.11.2021;22:00;23:00;-;102;-;-;-;-;617;0;936
20.11.2021;23:00;00:00;-;102;-;-;-;-;607;0;919
21.11.2021;00:00;01:00;-;100;-;-;-;-;618;0;916
21.11.2021;01:00;02:00;-;102;-;-;-;-;620;0;916
21.11.2021;02:00;03:00;-;93;-;-;-;-;616;0;928
21.11.2021;03:00;04:00;-;92;-;-;-;-;620;0;935
21.11.2021;04:00;05:00;-;102;-;-;-;-;617;0;938
21.11.2021;05:00;06:00;-;102;-;-;-;-;621;0;936
21.11.2021;06:00;07:00;-;101;-;-;-;-;619;0;934
21.11.2021;07:00;08:00;-;102;-;-;-;-;618;0;933
21.11.2021;08:00;09:00;-;101;-;-;-;-;620;0;934
21.11.2021;09:00;10:00;-;102;-;-;-;-;618;0;938
21.11.2021;10:00;11:00;-;102;-;-;-;-;626;0;919
21.11.2021;11:00;12:00;-;102;-;-;-;-;622;0;919
21.11.2021;12:00;13:00;-;102;-;-;-;-;620;5;918
21.11.2021;13:00;14:00;-;102;-;-;-;-;620;265;920
21.11.2021;14:00;15:00;-;102;-;-;-;-;607;314;922
21.11.2021;15:00;16:00;-;102;-;-;-;-;610;318;921
21.11.2021;16:00;17:00;-;102;-;-;-;-;608;319;929
21.11.2021;17:00;18:00;-;102;-;-;-;-;619;320;937
21.11.2021;18:00;19:00;-;102;-;-;-;-;618;320;938
21.11.2021;19:00;20:00;-;102;-;-;-;-;622;319;940
21.11.2021;20:00;21:00;-;102;-;-;-;-;621;327;942
21.11.2021;21:00;22:00;-;102;-;-;-;-;621;330;939
21.11.2021;22:00;23:00;-;102;-;-;-;-;619;330;941
21.11.2021;23:00;00:00;-;102;-;-;-;-;621;329;939
22.11.2021;00:00;01:00;-;102;-;-;-;-;611;328;919
22.11.2021;01:00;02:00;-;101;-;-;-;-;612;330;920
22.11.2021;02:00;03:00;-;101;-;-;-;-;610;330;921
22.11.2021;03:00;04:00;-;103;-;-;-;-;612;330;919
22.11.2021;04:00;05:00;-;102;-;-;-;-;611;328;920
22.11.2021;05:00;06:00;-;102;-;-;-;-;621;329;939
22.11.2021;06:00;07:00;-;102;-;-;-;-;619;180;939
22.11.2021;07:00;08:00;-;102;-;-;-;-;623;3;928
22.11.2021;08:00;09:00;-;102;-;-;-;-;622;293;920
22.11.2021;09:00;10:00;-;101;-;-;-;-;622;325;918
22.11.2021;10:00;11:00;-;102;-;-;-;-;613;325;914
22.11.2021;11:00;12:00;-;102;-;-;-;-;520;324;776
22.11.2021;12:00;13:00;-;102;-;-;-;-;520;322;781
22.11.2021;13:00;14:00;-;97;-;-;-;-;562;324;848
22.11.2021;14:00;15:00;-;89;-;-;-;-;607;325;925
22.11.2021;15:00;16:00;-;87;-;-;-;-;618;322;937
22.11.2021;16:00;17:00;-;81;-;-;-;-;619;322;937
22.11.2021;17:00;18:00;-;81;-;-;-;-;615;324;939
22.11.2021;18:00;19:00;-;101;-;-;-;-;616;324;940
22.11.2021;19:00;20:00;-;217;-;-;-;-;615;323;939
22.11.2021;20:00;21:00;-;230;-;-;-;-;616;324;941
22.11.2021;21:00;22:00;-;234;-;-;-;-;613;325;938
22.11.2021;22:00;23:00;-;238;-;-;-;-;604;324;919
22.11.2021;23:00;00:00;-;229;-;-;-;-;416;314;923
23.11.2021;00:00;01:00;-;230;-;-;-;-;501;305;918
23.11.2021;01:00;02:00;-;232;-;-;-;-;561;307;918
23.11.2021;02:00;03:00;-;234;-;-;-;-;567;304;913
23.11.2021;03:00;04:00;-;236;-;-;-;-;566;304;890
23.11.2021;04:00;05:00;-;236;-;-;-;-;604;326;891
23.11.2021;05:00;06:00;-;238;-;-;-;-;629;403;889
23.11.2021;06:00;07:00;-;237;-;-;-;-;632;372;937
23.11.2021;07:00;08:00;-;240;-;-;-;-;634;374;937
23.11.2021;08:00;09:00;-;244;-;-;-;-;642;378;921
23.11.2021;09:00;10:00;-;242;-;-;-;-;637;380;916
23.11.2021;10:00;11:00;-;244;-;-;-;-;634;390;908
23.11.2021;11:00;12:00;-;247;-;-;-;-;632;409;906
23.11.2021;12:00;13:00;-;248;-;-;-;-;621;409;883
23.11.2021;13:00;14:00;-;252;-;-;-;-;621;406;851
23.11.2021;14:00;15:00;-;254;-;-;-;-;622;408;849
23.11.2021;15:00;16:00;-;258;-;-;-;-;633;258;847
23.11.2021;16:00;17:00;-;251;-;-;-;-;632;0;848
23.11.2021;17:00;18:00;-;251;-;-;-;-;630;0;851
23.11.2021;18:00;19:00;-;253;-;-;-;-;633;0;911
23.11.2021;19:00;20:00;-;252;-;-;-;-;630;0;929
23.11.2021;20:00;21:00;-;253;-;-;-;-;628;0;912
23.11.2021;21:00;22:00;-;252;-;-;-;-;629;0;910
23.11.2021;22:00;23:00;-;252;-;-;-;-;629;0;911
23.11.2021;23:00;00:00;-;252;-;-;-;-;606;0;905
24.11.2021;00:00;01:00;-;257;-;-;-;-;475;0;829
24.11.2021;01:00;02:00;-;257;-;-;-;-;379;0;826
24.11.2021;02:00;03:00;-;257;-;-;-;-;328;0;828
24.11.2021;03:00;04:00;-;258;-;-;-;-;328;0;829
24.11.2021;04:00;05:00;-;257;-;-;-;-;387;0;829
24.11.2021;05:00;06:00;-;256;-;-;-;-;479;0;829
24.11.2021;06:00;07:00;-;257;-;-;-;-;618;0;781
24.11.2021;07:00;08:00;-;256;-;-;-;-;631;0;778
24.11.2021;08:00;09:00;-;257;-;-;-;-;631;0;778
24.11.2021;09:00;10:00;-;255;-;-;-;-;632;0;776
24.11.2021;10:00;11:00;-;262;-;-;-;-;611;0;778
24.11.2021;11:00;12:00;-;263;-;-;-;-;616;0;776
24.11.2021;12:00;13:00;-;260;-;-;-;-;632;0;778
24.11.2021;13:00;14:00;-;259;-;-;-;-;622;11;778
24.11.2021;14:00;15:00;-;258;-;-;-;-;621;333;778
24.11.2021;15:00;16:00;-;257;-;-;-;-;622;405;778
24.11.2021;16:00;17:00;-;255;-;-;-;-;630;573;777
24.11.2021;17:00;18:00;-;260;-;-;-;-;632;615;777
24.11.2021;18:00;19:00;-;260;-;-;-;-;634;650;778
24.11.2021;19:00;20:00;-;261;-;-;-;-;631;624;778
24.11.2021;20:00;21:00;-;261;-;-;-;-;631;603;779
24.11.2021;21:00;22:00;-;267;-;-;-;-;633;585;779
24.11.2021;22:00;23:00;-;267;-;-;-;-;631;584;777
24.11.2021;23:00;00:00;-;268;-;-;-;-;630;579;780
25.11.2021;00:00;01:00;-;268;-;-;-;-;535;529;758
25.11.2021;01:00;02:00;-;267;-;-;-;-;624;524;747
25.11.2021;02:00;03:00;-;267;-;-;-;-;630;526;749
25.11.2021;03:00;04:00;-;266;-;-;-;-;628;120;747
25.11.2021;04:00;05:00;-;267;-;-;-;-;580;185;674
25.11.2021;05:00;06:00;-;265;-;-;-;-;577;443;696
25.11.2021;06:00;07:00;-;268;-;-;-;-;631;616;877
25.11.2021;07:00;08:00;-;268;-;-;-;-;630;649;827
25.11.2021;08:00;09:00;-;272;-;-;-;-;629;645;828
25.11.2021;09:00;10:00;-;273;-;-;-;-;627;640;824
25.11.2021;10:00;11:00;-;273;-;-;-;-;632;638;780
25.11.2021;11:00;12:00;-;271;-;-;-;-;630;639;729
25.11.2021;12:00;13:00;-;272;-;-;-;-;621;643;625
25.11.2021;13:00;14:00;-;272;-;-;-;-;618;637;646
25.11.2021;14:00;15:00;-;268;-;-;-;-;582;634;648
25.11.2021;15:00;16:00;-;266;-;-;-;-;531;639;648
25.11.2021;16:00;17:00;-;267;-;-;-;-;528;638;648
25.11.2021;17:00;18:00;-;267;-;-;-;-;529;637;648
25.11.2021;18:00;19:00;-;267;-;-;-;-;528;635;648
25.11.2021;19:00;20:00;-;263;-;-;-;-;529;635;648
25.11.2021;20:00;21:00;-;262;-;-;-;-;530;635;648
25.11.2021;21:00;22:00;-;263;-;-;-;-;611;635;650
25.11.2021;22:00;23:00;-;261;-;-;-;-;629;634;648
25.11.2021;23:00;00:00;-;262;-;-;-;-;632;621;654
26.11.2021;00:00;01:00;-;262;-;-;-;-;619;528;826
26.11.2021;01:00;02:00;-;261;-;-;-;-;620;523;830
26.11.2021;02:00;03:00;-;261;-;-;-;-;622;526;831
26.11.2021;03:00;04:00;-;263;-;-;-;-;627;527;830
26.11.2021;04:00;05:00;-;262;-;-;-;-;632;525;828
26.11.2021;05:00;06:00;-;262;-;-;-;-;628;591;830
26.11.2021;06:00;07:00;-;262;-;-;-;-;627;642;869
26.11.2021;07:00;08:00;-;260;-;-;-;-;632;642;778
26.11.2021;08:00;09:00;-;260;-;-;-;-;633;633;778
26.11.2021;09:00;10:00;-;251;-;-;-;-;627;630;777
26.11.2021;10:00;11:00;-;249;-;-;-;-;630;627;777
26.11.2021;11:00;12:00;-;248;-;-;-;-;628;602;778
26.11.2021;12:00;13:00;-;250;-;-;-;-;624;582;779
26.11.2021;13:00;14:00;-;248;-;-;-;-;611;580;772
26.11.2021;14:00;15:00;-;249;-;-;-;-;617;579;728
26.11.2021;15:00;16:00;-;248;-;-;-;-;616;558;727
26.11.2021;16:00;17:00;-;248;-;-;-;-;616;527;728
26.11.2021;17:00;18:00;-;248;-;-;-;-;618;531;728
26.11.2021;18:00;19:00;-;248;-;-;-;-;615;544;727
26.11.2021;19:00;20:00;-;248;-;-;-;-;521;546;723
26.11.2021;20:00;21:00;-;248;-;-;-;-;522;554;468
26.11.2021;21:00;22:00;-;242;-;-;-;-;519;561;755
26.11.2021;22:00;23:00;-;248;-;-;-;-;541;559;830
26.11.2021;23:00;00:00;-;254;-;-;-;-;528;561;831
27.11.2021;00:00;01:00;-;259;-;-;-;-;623;560;924
27.11.2021;01:00;02:00;-;259;-;-;-;-;628;560;930
27.11.2021;02:00;03:00;-;258;-;-;-;-;627;556;930
27.11.2021;03:00;04:00;-;258;-;-;-;-;632;551;928
27.11.2021;04:00;05:00;-;258;-;-;-;-;630;517;929
27.11.2021;05:00;06:00;-;258;-;-;-;-;629;489;895
27.11.2021;06:00;07:00;-;258;-;-;-;-;626;481;879
27.11.2021;07:00;08:00;-;268;-;-;-;-;630;476;872
27.11.2021;08:00;09:00;-;273;-;-;-;-;631;455;846
27.11.2021;09:00;10:00;-;271;-;-;-;-;627;411;830
27.11.2021;10:00;11:00;-;271;-;-;-;-;628;401;829
27.11.2021;11:00;12:00;-;269;-;-;-;-;630;400;828
27.11.2021;12:00;13:00;-;269;-;-;-;-;632;401;828
27.11.2021;13:00;14:00;-;268;-;-;-;-;628;0;828
27.11.2021;14:00;15:00;-;269;-;-;-;-;629;0;804
27.11.2021;15:00;16:00;-;269;-;-;-;-;629;0;777
27.11.2021;16:00;17:00;-;269;-;-;-;-;629;120;738
27.11.2021;17:00;18:00;-;269;-;-;-;-;629;166;680
27.11.2021;18:00;19:00;-;269;-;-;-;-;641;0;677
27.11.2021;19:00;20:00;-;265;-;-;-;-;635;143;678
27.11.2021;20:00;21:00;-;263;-;-;-;-;629;353;679
27.11.2021;21:00;22:00;-;259;-;-;-;-;629;8;679
27.11.2021;22:00;23:00;-;262;-;-;-;-;628;335;679
27.11.2021;23:00;00:00;-;264;-;-;-;-;630;402;676
28.11.2021;00:00;01:00;-;264;-;-;-;-;628;490;598
28.11.2021;01:00;02:00;-;264;-;-;-;-;628;556;598
28.11.2021;02:00;03:00;-;264;-;-;-;-;632;557;597
28.11.2021;03:00;04:00;-;264;-;-;-;-;628;560;597
28.11.2021;04:00;05:00;-;263;-;-;-;-;630;571;605
28.11.2021;05:00;06:00;-;258;-;-;-;-;628;575;604
28.11.2021;06:00;07:00;-;255;-;-;-;-;630;576;736
28.11.2021;07:00;08:00;-;260;-;-;-;-;628;577;727
28.11.2021;08:00;09:00;-;266;-;-;-;-;630;577;730
28.11.2021;09:00;10:00;-;269;-;-;-;-;630;577;729
28.11.2021;10:00;11:00;-;269;-;-;-;-;628;577;726
28.11.2021;11:00;12:00;-;270;-;-;-;-;628;573;731
28.11.2021;12:00;13:00;-;269;-;-;-;-;630;576;728
28.11.2021;13:00;14:00;-;270;-;-;-;-;628;573;728
28.11.2021;14:00;15:00;-;269;-;-;-;-;628;572;728
28.11.2021;15:00;16:00;-;268;-;-;-;-;630;573;728
28.11.2021;16:00;17:00;-;269;-;-;-;-;630;577;752
28.11.2021;17:00;18:00;-;263;-;-;-;-;488;574;914
28.11.2021;18:00;19:00;-;265;-;-;-;-;77;581;928
28.11.2021;19:00;20:00;-;262;-;-;-;-;0;579;930
28.11.2021;20:00;21:00;-;264;-;-;-;-;0;578;928
28.11.2021;21:00;22:00;-;263;-;-;-;-;0;576;927
28.11.2021;22:00;23:00;-;263;-;-;-;-;0;577;927
28.11.2021;23:00;00:00;-;263;-;-;-;-;0;575;928
29.11.2021;00:00;01:00;-;263;-;-;-;-;0;577;928
29.11.2021;01:00;02:00;-;264;-;-;-;-;0;578;778
29.11.2021;02:00;03:00;-;262;-;-;-;-;0;577;571
29.11.2021;03:00;04:00;-;264;-;-;-;-;0;578;553
29.11.2021;04:00;05:00;-;263;-;-;-;-;0;577;638
29.11.2021;05:00;06:00;-;263;-;-;-;-;0;577;908
29.11.2021;06:00;07:00;-;262;-;-;-;-;0;580;929
29.11.2021;07:00;08:00;-;258;-;-;-;-;0;579;929
29.11.2021;08:00;09:00;-;258;-;-;-;-;0;575;930
29.11.2021;09:00;10:00;-;257;-;-;-;-;0;594;924
29.11.2021;10:00;11:00;-;257;-;-;-;-;0;610;920
29.11.2021;11:00;12:00;-;257;-;-;-;-;0;615;917
29.11.2021;12:00;13:00;-;257;-;-;-;-;0;606;922
29.11.2021;13:00;14:00;-;257;-;-;-;-;0;615;931
29.11.2021;14:00;15:00;-;257;-;-;-;-;0;615;930
29.11.2021;15:00;16:00;-;261;-;-;-;-;0;607;924
29.11.2021;16:00;17:00;-;260;-;-;-;-;0;599;909
29.11.2021;17:00;18:00;-;260;-;-;-;-;0;598;831
29.11.2021;18:00;19:00;-;259;-;-;-;-;0;596;834
29.11.2021;19:00;20:00;-;260;-;-;-;-;0;597;833
29.11.2021;20:00;21:00;-;259;-;-;-;-;0;597;811
29.11.2021;21:00;22:00;-;259;-;-;-;-;0;599;818
29.11.2021;22:00;23:00;-;260;-;-;-;-;0;598;815
29.11.2021;23:00;00:00;-;259;-;-;-;-;0;597;737
30.11.2021;00:00;01:00;-;259;-;-;-;-;0;597;715
30.11.2021;01:00;02:00;-;235;-;-;-;-;0;597;717
30.11.2021;02:00;03:00;-;173;-;-;-;-;0;597;689
30.11.2021;03:00;04:00;-;181;-;-;-;-;0;597;639
30.11.2021;04:00;05:00;-;185;-;-;-;-;0;597;636
30.11.2021;05:00;06:00;-;185;-;-;-;-;0;602;634
30.11.2021;06:00;07:00;-;185;-;-;-;-;0;600;632
30.11.2021;07:00;08:00;-;193;-;-;-;-;0;582;631
30.11.2021;08:00;09:00;-;194;-;-;-;-;0;563;629
30.11.2021;09:00;10:00;-;239;-;-;-;-;0;502;627
30.11.2021;10:00;11:00;-;255;-;-;-;-;0;502;620
30.11.2021;11:00;12:00;-;257;-;-;-;-;0;499;618
30.11.2021;12:00;13:00;-;258;-;-;-;-;0;445;619
30.11.2021;13:00;14:00;-;259;-;-;-;-;0;370;619
30.11.2021;14:00;15:00;-;259;-;-;-;-;0;371;620
30.11.2021;15:00;16:00;-;259;-;-;-;-;0;367;619
30.11.2021;16:00;17:00;-;259;-;-;-;-;0;366;620
30.11.2021;17:00;18:00;-;260;-;-;-;-;0;382;620
30.11.2021;18:00;19:00;-;259;-;-;-;-;0;119;618
30.11.2021;19:00;20:00;-;258;-;-;-;-;0;31;621
30.11.2021;20:00;21:00;-;258;-;-;-;-;0;131;620
30.11.2021;21:00;22:00;-;259;-;-;-;-;0;25;620
30.11.2021;22:00;23:00;-;257;-;-;-;-;0;127;619
30.11.2021;23:00;00:00;-;252;-;-;-;-;0;14;620
01.12.2021;00:00;01:00;-;191;-;-;-;-;0;304;614
01.12.2021;01:00;02:00;-;170;-;-;-;-;0;0;609
01.12.2021;02:00;03:00;-;168;-;-;-;-;0;85;609
01.12.2021;03:00;04:00;-;163;-;-;-;-;0;87;598
01.12.2021;04:00;05:00;-;165;-;-;-;-;0;0;555
01.12.2021;05:00;06:00;-;169;-;-;-;-;0;113;613
01.12.2021;06:00;07:00;-;168;-;-;-;-;0;0;609
01.12.2021;07:00;08:00;-;165;-;-;-;-;0;0;610
01.12.2021;08:00;09:00;-;165;-;-;-;-;0;0;608
01.12.2021;09:00;10:00;-;165;-;-;-;-;0;0;609
01.12.2021;10:00;11:00;-;165;-;-;-;-;0;0;610
01.12.2021;11:00;12:00;-;165;-;-;-;-;0;0;610
01.12.2021;12:00;13:00;-;165;-;-;-;-;0;0;610
01.12.2021;13:00;14:00;-;193;-;-;-;-;0;0;610
01.12.2021;14:00;15:00;-;244;-;-;-;-;0;20;611
01.12.2021;15:00;16:00;-;247;-;-;-;-;0;298;610
01.12.2021;16:00;17:00;-;246;-;-;-;-;0;415;609
01.12.2021;17:00;18:00;-;246;-;-;-;-;0;418;610
01.12.2021;18:00;19:00;-;245;-;-;-;-;0;2;610
01.12.2021;19:00;20:00;-;248;-;-;-;-;0;0;611
01.12.2021;20:00;21:00;-;231;-;-;-;-;0;0;611
01.12.2021;21:00;22:00;-;177;-;-;-;-;0;0;580
01.12.2021;22:00;23:00;-;165;-;-;-;-;0;0;460
01.12.2021;23:00;00:00;-;164;-;-;-;-;0;0;458
02.12.2021;00:00;01:00;-;165;-;-;-;-;0;0;390
02.12.2021;01:00;02:00;-;165;-;-;-;-;0;0;368
02.12.2021;02:00;03:00;-;169;-;-;-;-;0;0;398
02.12.2021;03:00;04:00;-;204;-;-;-;-;0;0;596
02.12.2021;04:00;05:00;-;223;-;-;-;-;0;0;615
02.12.2021;05:00;06:00;-;237;-;-;-;-;0;0;615
02.12.2021;06:00;07:00;-;236;-;-;-;-;0;0;614
02.12.2021;07:00;08:00;-;238;-;-;-;-;0;0;614
02.12.2021;08:00;09:00;-;238;-;-;-;-;220;0;614
02.12.2021;09:00;10:00;-;237;-;-;-;-;367;0;675
02.12.2021;10:00;11:00;-;237;-;-;-;-;443;0;712
02.12.2021;11:00;12:00;-;237;-;-;-;-;471;0;690
02.12.2021;12:00;13:00;-;237;-;-;-;-;510;0;520
02.12.2021;13:00;14:00;-;237;-;-;-;-;526;0;511
02.12.2021;14:00;15:00;-;237;-;-;-;-;583;0;522
02.12.2021;15:00;16:00;-;244;-;-;-;-;636;0;828
02.12.2021;16:00;17:00;-;245;-;-;-;-;634;0;916
02.12.2021;17:00;18:00;-;243;-;-;-;-;639;0;913
02.12.2021;18:00;19:00;-;245;-;-;-;-;639;0;916
02.12.2021;19:00;20:00;-;247;-;-;-;-;631;0;916
02.12.2021;20:00;21:00;-;250;-;-;-;-;632;0;921
02.12.2021;21:00;22:00;-;250;-;-;-;-;610;41;912
02.12.2021;22:00;23:00;-;252;-;-;-;-;610;116;914
02.12.2021;23:00;00:00;-;252;-;-;-;-;623;24;912
03.12.2021;00:00;01:00;-;252;-;-;-;-;600;274;913
03.12.2021;01:00;02:00;-;252;-;-;-;-;598;367;912
03.12.2021;02:00;03:00;-;252;-;-;-;-;601;233;913
03.12.2021;03:00;04:00;-;252;-;-;-;-;608;0;845
03.12.2021;04:00;05:00;-;252;-;-;-;-;599;147;813
03.12.2021;05:00;06:00;-;252;-;-;-;-;597;252;813
03.12.2021;06:00;07:00;-;252;-;-;-;-;600;192;812
03.12.2021;07:00;08:00;-;252;-;-;-;-;600;0;813
03.12.2021;08:00;09:00;-;252;-;-;-;-;615;0;812
03.12.2021;09:00;10:00;-;253;-;-;-;-;611;0;815
03.12.2021;10:00;11:00;-;254;-;-;-;-;597;0;812
03.12.2021;11:00;12:00;-;254;-;-;-;-;590;0;814
03.12.2021;12:00;13:00;-;249;-;-;-;-;576;0;812
03.12.2021;13:00;14:00;-;242;-;-;-;-;579;0;812
03.12.2021;14:00;15:00;-;247;-;-;-;-;578;0;814
03.12.2021;15:00;16:00;-;252;-;-;-;-;578;0;816
03.12.2021;16:00;17:00;-;251;-;-;-;-;580;0;811
03.12.2021;17:00;18:00;-;253;-;-;-;-;589;0;814
03.12.2021;18:00;19:00;-;252;-;-;-;-;626;8;813
03.12.2021;19:00;20:00;-;252;-;-;-;-;640;258;812
03.12.2021;20:00;21:00;-;252;-;-;-;-;638;428;814
03.12.2021;21:00;22:00;-;252;-;-;-;-;638;430;814
03.12.2021;22:00;23:00;-;253;-;-;-;-;639;466;814
03.12.2021;23:00;00:00;-;259;-;-;-;-;634;576;824
04.12.2021;00:00;01:00;-;260;-;-;-;-;537;401;829
04.12.2021;01:00;02:00;-;259;-;-;-;-;442;8;828
04.12.2021;02:00;03:00;-;260;-;-;-;-;437;377;829
04.12.2021;03:00;04:00;-;259;-;-;-;-;441;606;829
